sample_id,z0,z1,z2,z3,mgs_level
209,0.0,0.0,0.0,3.428988,MGS4
223,0.0,0.0,0.0,4.7027335,MGS4
224,0.0,0.0,0.0,1.5008785,MGS4
226,0.0,0.0,0.0,1.5805533,MGS4
228,0.0,0.0,0.0,5.9370337,MGS4
232,0.0,0.0,0.0,1.3106376,MGS4
234,0.0,0.0,0.0,2.1062636,MGS4
249,0.0,0.0,0.0,4.997227,MGS4
253,0.0,0.0,0.0,1.6004894,MGS4
270,0.0,0.0,0.0,2.2356129,MGS4
272,0.0,0.0,0.0,3.4575822,MGS4
280,0.0,0.0,0.0,4.777559,MGS4
284,0.0,0.0,0.0,3.259681,MGS4
294,0.0,0.0,0.0,0.82975686,MGS4
300,0.0,0.0,0.0,2.040705,MGS4
302,0.0,0.0,0.0,3.3927445,MGS4
334,0.0,0.0,0.0,1.4215454,MGS4
364,0.0,0.0,0.0,1.4234822,MGS4
383,0.0,0.0,0.0,1.8915814,MGS4
388,0.0,0.0,0.0,2.1296945,MGS4
397,0.0,0.0,0.0,3.3287401,MGS4
403,0.0,0.0,0.0,1.7450781,MGS4
411,0.0,0.0,0.0,1.3504566,MGS4
416,0.0,0.0,0.0,1.6790836,MGS4
417,0.0,0.0,0.0,2.0962653,MGS4
419,0.0,0.0,0.0,1.2967826,MGS4
420,0.0,0.0,0.0,1.5945103,MGS4
428,0.0,0.0,0.0,0.32667318,MGS4
437,0.0,0.0,0.0,1.4553964,MGS4
451,0.0,0.0,0.0,1.5943444,MGS4
459,0.0,0.0,0.0,1.1754088,MGS4
473,0.0,0.0,0.0,2.184629,MGS4
477,0.0,0.0,0.0,1.8985324,MGS4
484,0.0,0.0,0.0,1.4579148,MGS4
497,0.0,0.0,0.0,1.4165831,MGS4
509,0.0,0.0,0.0,2.5262074,MGS4
515,0.0,0.0,0.0,1.1745223,MGS4
516,0.0,0.0,0.0,1.048596,MGS4
521,0.0,0.0,0.0,1.5868983,MGS4
523,0.0,0.0,0.0,0.42390966,MGS4
