sample_id,z0,z1,z2,z3,z4,z5,z6,z7,mgs_level
480,0.61265767,0.0,0.00888635,0.23043928,0.837195,0.9041688,0.0,0.03626451,MGS1
490,0.96094954,0.0,0.0,2.5341187,2.0052316,1.7947246,0.0,1.0792491,MGS1
491,1.0321169,0.0,0.0,3.4132476,2.5719514,1.9528477,0.0,1.5480454,MGS1
495,1.4454988,0.0,0.0,3.3455713,2.8972888,2.2281554,0.0,1.6342087,MGS1
499,1.5917155,0.0,0.0,3.535025,3.3052802,2.547077,0.0,2.20481,MGS1
501,0.649943,0.0,0.0058316495,0.2145051,0.6299193,0.8070232,0.0026886314,0.0,MGS1
503,0.8056239,0.0,0.0,0.31756818,1.0385549,1.1841233,0.0,0.074903846,MGS1
506,0.6727953,0.0,0.0,0.2821636,0.70422083,0.9474738,0.0063566864,0.0,MGS1
517,1.2029043,0.0,0.011681253,1.1839732,1.3977709,1.2981839,0.0,0.48599002,MGS1
518,1.721418,0.0,0.0,3.3988218,3.2807279,2.6177688,0.0,2.2305717,MGS1
526,0.7228608,0.0,0.0,0.39277345,0.8055903,1.0770122,0.0,0.0,MGS1
11,0.58197504,0.0,0.0,0.2915669,0.63746846,0.8458905,0.012411643,0.0,MGS4
33,0.80415547,0.0,0.0022913627,0.6410978,0.6880219,0.7528911,0.0,0.013350993,MGS4
46,0.88167644,0.0,0.0,0.4287098,0.682789,0.89695615,0.0,0.0,MGS4
47,1.3800206,0.0,0.0,3.7717366,3.2059653,2.6863482,0.0,2.352875,MGS4
60,0.7308146,0.0,0.0,0.19041097,0.42440093,0.5554166,0.0,0.0,MGS4
73,1.278986,0.0,0.0,3.339307,2.8132727,2.4538486,0.0,2.0761187,MGS4
94,1.0810939,0.0,0.0,3.2412937,2.7256641,2.0706925,0.0,1.830225,MGS4
95,1.7166566,0.0,0.0,3.109705,2.2911716,2.0008204,0.0,1.4825478,MGS4
106,1.5165867,0.33245477,0.0,3.302502,2.7188368,2.005508,0.0,1.9105937,MGS4
107,0.76593673,0.0,0.0,1.0837438,1.1825716,1.561056,0.0,0.6889396,MGS4
116,0.9466896,0.0,0.0,2.7313275,2.449428,2.2174587,0.0,1.4797512,MGS4
124,1.4183302,0.0,0.0,2.9968176,2.7731133,2.5298936,0.0,1.865773,MGS4
125,1.04233,0.0,0.0,2.6615844,2.880424,2.5097203,0.0,2.0570228,MGS4
133,1.0966085,0.0,0.0,2.7998497,2.7768936,2.7368693,0.0,1.951766,MGS4
148,1.2761159,0.0,0.0,3.0450149,2.9246368,2.1471207,0.0,1.9341686,MGS4
150,0.70463,0.0,0.0,0.71162796,0.616154,0.87574446,0.0,0.6441597,MGS4
157,1.7661386,0.0,0.0,4.3385687,3.9185476,2.9614685,0.0,2.9429674,MGS4
160,0.45507547,0.0,0.0,0.49520507,0.72526723,0.9666178,0.009873629,0.0,MGS4
178,1.5442295,0.0,0.0,4.1172137,3.3211837,2.6344697,0.0,2.2762656,MGS4
198,1.3187923,0.0,0.0,0.45439887,0.72871697,0.9076106,0.0,0.028097242,MGS4
203,1.7191418,0.068994366,0.0,3.311717,3.2461996,2.3907583,0.0,2.4694438,MGS4
209,0.5724283,0.0,0.0,0.21193898,0.9447721,1.0786681,0.0,0.023787707,MGS4
223,1.3760785,0.0,0.0,4.0107822,3.3539915,2.5609293,0.0,2.232573,MGS4
224,1.5604132,0.0,0.0,3.4507627,3.0708025,2.48236,0.0,2.347132,MGS4
226,2.3362002,0.054235734,0.0,4.3164005,3.8897479,2.9819689,0.0,3.0413477,MGS4
228,1.3502418,0.0,0.0,3.0455647,2.5855727,2.4926243,0.0,1.649425,MGS4
232,0.6742212,0.0,0.0,0.3624567,0.8025984,1.0070057,0.0,0.058047682,MGS4
234,0.899052,0.0,0.006742427,0.30655038,0.9148316,1.0545621,0.0,0.0,MGS4
249,1.7822112,0.0,0.0,4.36144,3.3548784,3.1478436,0.0,2.4177063,MGS4
253,1.8352501,0.0,0.0,5.2030077,4.1365843,3.451958,0.0,3.3271363,MGS4
270,0.8332547,0.0,0.0,0.2545098,0.7691793,1.0327635,0.0,0.0,MGS4
272,1.8082043,0.0,0.0,3.4889727,3.164298,2.526451,0.0,2.2716117,MGS4
280,0.71411455,0.0,0.0,0.28899986,0.7949427,1.0367249,0.0026141405,0.0,MGS4
284,1.3106604,0.0,0.0,2.9566271,2.96751,2.4867196,0.0,2.1762292,MGS4
294,2.3788059,0.0,0.0,2.856076,3.3768125,3.9827044,0.0,3.222186,MGS4
300,1.5192436,0.0,0.0,3.3847475,3.0136158,2.6260858,0.0,2.1879163,MGS4
302,0.647328,0.0,0.0,0.27523983,1.0147651,1.0897601,0.0,0.13440534,MGS4
334,1.6961191,0.0,0.0,3.6835325,3.4354823,2.829058,0.0,2.6274233,MGS4
364,1.8169943,0.0,0.0,3.5283809,3.1874237,2.8365664,0.0,2.4926252,MGS4
383,0.73829323,0.0,0.0,0.30348927,0.8448952,0.97291315,0.0,0.020648777,MGS4
388,1.6541717,0.0,0.0,3.5421698,3.3979516,2.7002907,0.0,2.2856429,MGS4
397,0.88490885,0.0,0.0,0.27490315,0.5821635,0.6791116,0.0,0.0,MGS4
403,1.7006365,0.0,0.0,3.175386,3.1055548,2.7291632,0.0,2.2793658,MGS4
411,1.5326204,0.0,0.0,3.315805,2.9545338,2.4936666,0.0,2.2075298,MGS4
416,1.9267732,0.0,0.0,3.4117665,2.5696533,1.910291,0.0,2.074142,MGS4
417,0.60283643,0.0,0.0,0.25069994,0.51495814,0.69073415,0.0,0.0,MGS4
419,1.8455092,0.0,0.0,3.2644415,2.7028337,2.4115999,0.0,2.1586115,MGS4
420,1.9915758,0.0,0.0,4.0783,3.5386095,2.829385,0.0,2.6755972,MGS4
428,0.5540037,0.0,0.0,2.1455307,2.0339303,2.4134417,0.0,2.706729,MGS4
437,0.80726075,0.0,0.0,0.2849506,0.6846769,0.9088063,0.0,0.0,MGS4
451,0.83937657,0.0,0.028289696,0.5943692,1.1598651,1.1592216,0.0,0.4095557,MGS4
459,0.8844676,0.0,0.0,1.6698165,1.46731,1.5169729,0.0,0.9004526,MGS4
473,1.1953974,0.0,0.0,2.9324164,2.4772482,2.0673084,0.0,1.6140163,MGS4
477,0.43018425,0.0,0.0140890535,0.27350163,0.8062518,0.77766967,0.0,0.19787797,MGS4
484,0.7690199,0.0,0.0,0.41865486,0.8466933,1.0733844,0.0,0.14410314,MGS4
497,0.80494505,0.0,0.005418351,0.46785593,1.0117218,1.0953189,0.0,0.30265203,MGS4
509,0.85983944,0.0,0.0,0.41270757,0.9060771,1.1620911,0.0,0.0,MGS4
515,1.3335003,0.0,0.0,2.5128775,2.43669,2.528284,0.0,1.7936108,MGS4
516,1.1889962,0.0,0.0,3.0002005,2.849886,2.6125922,0.0,2.0777214,MGS4
521,1.5235255,0.0,0.0,3.636973,3.055081,2.53077,0.0,2.2782216,MGS4
523,0.90476024,0.0,0.0,2.906527,3.5287094,3.6881473,0.0,3.7529006,MGS4
