"","Module","Mean","SD","Median","Min","Max"
"c1_3","c1_3",-1.85966486918704e-17,2.56066709081678,-0.56704861265252,-3.9244868553393,9.5671790839746
"c1_5","c1_5",-7.96031560773833e-17,2.42738670924984,0.460757439442972,-10.7779739765394,3.84462493991396
