"","Module","Mean","SD","Median","Min","Max"
"c1_2","c1_2",-2.97339864370406e-16,2.69219863512467,-0.225610530913894,-4.89088493256073,10.9397528942162
"c1_3","c1_3",2.19107965897842e-16,3.11866296497744,-0.778163480655954,-5.16304750134364,9.65563617676035
