,S100B,SYNC,PSMB8-AS1,C1S,BTN3A3,HCP5,HLA-DMB,LCTL,C3,PTGS1,HLA-DQA1,MOXD1,F5,CFB,C7,CYP21A2,PSMB8,MR1,FGF1,ANKRD35,B2M,CXCL12,C1R,RARRES3,HLA-B,HLA-DMA,PTX3,CCDC3,HLA-DRA,HLA-DPA1,SERPING1,PSMB9,ISLR,PLCG2,GYG2,PODN,RNASET2,TIMP4,PABPC1L,GDPD2,BTBD19,CTSZ,P2RY6,GAB3,TNFRSF11B,NNMT,VSTM4,FBLN5,LIX1,CYP4F12,TMEM98,SERPINA5,ENPP7P11,IGFN1,COPZ2,LST1,ACOX2,HFE,SLC9A9,SLC47A2,SCRG1,LINC01411,CUBN,ANO3,TMSB4X,APOBEC3C,C1RL,IGFBP7,RILPL2,TRIM22,DAAM2,CYTH4,C2,MAOB,CCND1,POM121L9P,DLGAP1-AS2,GALNT15,PLEKHS1,HLA-DOA,ARSD
4728,-1.3867524,0.22252637,0.0068897153,0.21903306,-0.08070052,-0.1018266,0.16583067,-0.025066072,0.0,0.05433912,0.0,-1.4262041,0.0,-0.08743407,-0.08728367,-0.6978346,-0.1022451,0.0,0.0,-0.49712205,-0.008693041,0.061709255,0.0,0.0,-0.056314886,0.0,-0.021663355,-0.033318326,0.0,0.32922855,0.0,0.0,-0.035866186,0.053741157,-0.38052276,-0.046846062,0.0,0.060344152,0.033845745,0.0,-0.1854675,0.0,-0.10108738,0.0,-0.0050120875,0.043899596,-0.059168737,-0.1208671,0.0,0.15290046,-0.09623728,0.0,0.28547907,0.047567565,0.04517718,0.0,0.0,0.0,0.0,0.0,-0.24394667,-0.68307203,0.05968787,0.0,0.0,-0.028751515,0.054757923,0.017642798,-0.03216385,0.035802297,-0.08487193,0.0,0.0,0.0,-0.027355973,0.11656298,0.0,0.0,0.0,0.0,-0.07558763
4729,0.72766787,0.22913127,0.010890421,-0.2824079,-0.04541312,0.011052769,-0.05829695,0.0157694,0.0,-0.022522645,0.0,-1.6793385,0.0,-0.08743407,-0.1081217,-0.6868888,0.12767886,0.0,0.0,0.49800652,0.038903244,-0.4165987,0.0,0.0,-0.034646906,0.0,-0.03781075,-0.082995564,0.0,0.30502686,0.0,0.0,-0.010640633,-0.057647564,-0.014269732,-0.046846062,0.0,-0.048200045,0.01246283,0.0,0.1408417,0.0,-0.10108738,0.0,0.077092774,-0.019155677,0.017627912,0.014989868,0.0,-0.096559376,-0.09623728,0.0,-0.3986493,0.047567565,-0.05813635,0.0,0.0,0.0,0.0,0.0,0.07368266,-1.3487004,-0.033231586,0.0,0.0,-0.028751515,-0.05122366,0.019044,-0.03216385,-0.059883792,-0.08487193,0.0,0.0,0.0,-0.041890375,-0.1541066,0.0,0.0,0.0,0.0,-0.08879499
4730,-0.74591094,0.20711187,-0.045619242,-0.29148257,-0.08070052,0.09145501,-0.17621626,-0.00908067,0.0,-0.061109655,0.0,-1.5405926,0.0,-0.08743407,0.0011942387,-0.67756784,0.12767886,0.0,0.0,-0.4487784,0.038903244,-0.4637709,0.0,0.0,-0.056314886,0.0,-0.022545226,0.03424082,0.0,0.29474935,0.0,0.0,-0.035866186,0.029219918,0.19283366,0.032435425,0.0,-0.048200045,-0.008587563,0.0,-0.19171657,0.0,0.20861766,0.0,-0.03034354,-0.019155677,-0.059168737,-0.09038665,0.0,0.006736312,-0.09623728,0.0,-0.31356737,-0.04780442,0.04517718,0.0,0.0,0.0,0.0,0.0,-0.24394667,-0.28908747,0.05968787,0.0,0.0,-0.028751515,-0.05122366,0.017642798,0.031017892,-0.059883792,0.08834855,0.0,0.0,0.0,0.026147699,-0.17194028,0.0,0.0,0.0,0.0,0.040657017
4731,-1.4044149,-0.55091625,-0.045619242,-0.29148257,-0.08070052,-0.1018266,-0.15207925,-0.00908067,0.0,-0.022722106,0.0,-1.5056638,0.0,-0.08743407,-0.08728367,-0.64968896,0.12767886,0.0,0.0,-0.45702803,0.038903244,0.060959622,0.0,0.0,-0.034646906,0.0,-0.022545226,0.028494889,0.0,0.2291165,0.0,0.0,-0.035866186,0.013758663,0.18604195,0.032435425,0.0,-0.048200045,-0.008587563,0.0,-0.19171657,0.0,0.0073193684,0.0,0.11616707,-0.019155677,0.017627912,-0.1208671,0.0,-0.11547308,0.103441395,0.0,-0.31356737,-0.04780442,0.04517718,0.0,0.0,0.0,0.0,0.0,-0.18724403,-0.7861408,-0.033231586,0.0,0.0,0.030822229,-0.05122366,0.011914352,0.031017892,-0.059883792,0.08834855,0.0,0.0,0.0,-0.0065599494,-0.09148632,0.0,0.0,0.0,0.0,0.031530365
4732,0.8153431,-0.75586665,0.016215097,-0.29256874,-0.08070052,0.011052769,-0.18605976,-0.087398395,0.0,0.02020465,0.0,-0.4554798,0.0,-0.08743407,0.0011942387,-0.9195988,-0.1022451,0.0,0.0,-0.4806972,0.042986784,0.08050683,0.0,0.0,-0.01606705,0.0,0.015710633,0.06902003,0.0,0.31751683,0.0,0.0,-0.010640633,0.019963156,-1.101488,0.032435425,0.0,0.060344152,-0.08033771,0.0,-0.24615808,0.0,-0.10443389,0.0,-0.01642545,-0.019155677,0.017627912,-0.1208671,0.0,0.04250138,0.103441395,0.0,0.23354204,0.047567565,0.017822482,0.0,0.0,0.0,0.0,0.0,-0.18724403,-0.15994309,-0.033231586,0.0,0.0,0.030822229,-0.05122366,0.011914352,0.031017892,-0.059883792,-0.08487193,0.0,0.0,0.0,0.00084413216,-0.20574552,0.0,0.0,0.0,0.0,0.04571007
4733,0.7013847,0.37179404,0.016215097,-0.24813908,0.09084126,0.08114327,0.074735865,0.15177518,0.0,0.05433912,0.0,1.4911817,0.0,-0.019413326,0.03976775,0.8661344,-0.1022451,0.0,0.0,0.69625026,-0.033739768,-0.34920987,0.0,0.0,0.056689885,0.0,0.015710633,0.06902003,0.0,0.3111417,0.0,0.0,-0.006618815,0.053741157,-0.64556634,-0.046846062,0.0,0.021182727,0.11659129,0.0,0.34713024,0.0,0.013759611,0.0,0.009020695,0.012285616,0.07357801,0.10134755,0.0,0.029203914,-0.09623728,0.0,-0.34790137,-0.04780442,-0.022934897,0.0,0.0,0.0,0.0,0.0,0.07368266,1.1541973,-0.033231586,0.0,0.0,-0.028751515,0.01784603,0.019044,-0.03216385,-0.059883792,-0.08487193,0.0,0.0,0.0,-0.02255448,-0.08899486,0.0,0.0,0.0,0.0,0.041775923
4734,-1.5134647,-0.0018113516,-0.03593044,-0.2358897,0.1452475,-0.1018266,-0.14895913,-0.025066072,0.0,-0.061109655,0.0,-1.0029292,0.0,0.6302693,-0.08728367,-0.77569914,0.12767886,0.0,0.0,-0.44686085,0.020534882,0.04937369,0.0,0.0,-0.034646906,0.0,0.005877209,-0.033318326,0.0,0.238067,0.0,0.0,-0.035866186,0.029219918,-0.3279871,0.032435425,0.0,-0.048200045,-0.02332155,0.0,-0.19171657,0.0,0.15263015,0.0,0.1256792,-0.011321799,-0.059168737,-0.09038665,0.0,-0.1522272,0.103441395,0.0,-0.28811976,-0.04780442,0.017822482,0.0,0.0,0.0,0.0,0.0,0.16148335,0.08497858,-0.033231586,0.0,0.0,0.030822229,-0.05122366,0.03310812,0.031017892,-0.059883792,0.08834855,0.0,0.0,0.0,0.026147699,-0.17142244,0.0,0.0,0.0,0.0,0.033344027
4735,0.7130179,0.3797711,-0.18963255,-0.53181803,0.06826716,0.014292792,-0.16623417,0.029230269,0.0,0.020027285,0.0,1.5354251,0.0,-0.033279985,-0.010643171,-0.8098445,0.12767886,0.0,0.0,-0.6453559,-0.10817711,0.06826216,0.0,0.0,-0.01606705,0.0,0.016619543,-0.11890355,0.0,-0.5340501,0.0,0.0,-0.010640633,-0.10602515,0.306244,0.032435425,0.0,0.021182727,-0.015838817,0.0,-0.47046286,0.0,-0.17659062,0.0,0.006278228,-0.019155677,0.017627912,-0.1208671,0.0,0.213316,-0.09623728,0.0,-0.08754021,-0.018196203,-0.05813635,0.0,0.0,0.0,0.0,0.0,0.13966842,-0.37074494,-0.033231586,0.0,0.0,-0.028751515,-0.05122366,-0.1505064,-0.03216385,-0.03273671,-0.08487193,0.0,0.0,0.0,-0.01865656,-0.16055946,0.0,0.0,0.0,0.0,-0.23014054
4736,-1.4849632,-0.17666905,-0.03593044,-0.3079904,-0.08070052,-0.1018266,0.07911827,0.043529492,0.0,-0.061109655,0.0,-1.383153,0.0,-0.08743407,-0.08728367,-0.7062706,0.12767886,0.0,0.0,-0.54698944,-0.016117563,0.04937369,0.0,0.0,-0.056314886,0.0,0.005877209,-0.033318326,0.0,0.3064611,0.0,0.0,0.18107954,0.029219918,-0.36160478,0.032435425,0.0,-0.048200045,-0.02332155,0.0,-0.19171657,0.0,0.20861766,0.0,-0.018451765,-0.019155677,0.017627912,-0.09038665,0.0,0.006736312,0.103441395,0.0,-0.32659647,-0.04780442,0.04517718,0.0,0.0,0.0,0.0,0.0,-0.18724403,-0.38061082,0.05968787,0.0,0.0,0.030822229,-0.05122366,0.011914352,0.031017892,-0.059883792,0.08834855,0.0,0.0,0.0,-5.5585057e-05,-0.17142244,0.0,0.0,0.0,0.0,0.033344027
4737,-1.3994195,0.4770673,-0.06266668,-0.23766193,-0.08070052,-0.1018266,-0.057091016,-0.00908067,0.0,-0.061109655,0.0,-1.8882416,0.0,-0.08743407,-0.06489943,-0.6825745,0.12767886,0.0,0.0,-0.42657536,0.038903244,0.063608274,0.0,0.0,-0.056314886,0.0,0.008641994,-0.033318326,0.0,0.238067,0.0,0.0,-0.035866186,0.029219918,0.18894961,0.032435425,0.0,-0.048200045,-0.008587563,0.0,0.18842798,0.0,-0.13597941,0.0,-0.039855674,-0.019155677,0.017627912,-0.1208671,0.0,-0.08383515,0.103441395,0.0,-0.28811976,-0.04780442,-0.05813635,0.0,0.0,0.0,0.0,0.0,-0.24394667,-0.8252406,-0.033231586,0.0,0.0,-0.028751515,-0.05122366,0.017642798,0.031017892,0.14891273,-0.08487193,0.0,0.0,0.0,-0.035915848,-0.17142244,0.0,0.0,0.0,0.0,0.040110573
4738,-0.12375829,-0.7312459,0.008577469,-0.30673373,-0.051990427,-0.0063259155,-0.12137908,-0.025066072,0.0,0.02020465,0.0,-1.1522087,0.0,-0.08743407,0.0011942387,0.8328185,0.12767886,0.0,0.0,-0.46888405,0.020534882,0.11416927,0.0,0.0,-0.056314886,0.0,0.008303957,0.03424082,0.0,0.27504015,0.0,0.0,-0.006618815,0.019963156,-0.3269904,-0.046846062,0.0,-0.048200045,-0.02332155,0.0,-0.19171657,0.0,-0.10108738,0.0,0.050195932,0.012285616,-0.059168737,-0.1208671,0.0,-0.10408704,0.103441395,0.0,-0.31356737,-0.04780442,0.04517718,0.0,0.0,0.0,0.0,0.0,-0.18724403,-0.93520004,-0.033231586,0.0,0.0,0.030822229,0.01784603,0.011914352,0.031017892,-0.059883792,-0.08487193,0.0,0.0,0.0,-0.0065599494,0.23356983,0.0,0.0,0.0,0.0,0.037824612
4739,-1.5323257,-0.5054665,0.014960056,0.31170598,0.14076525,-0.0063259155,0.09382826,0.0157694,0.0,0.02020465,0.0,-1.9344313,0.0,-0.08743407,-0.0065358514,0.4998781,-0.1022451,0.0,0.0,0.6722206,-0.01274025,0.030358505,0.0,0.0,0.1986976,0.0,0.014493545,0.039201066,0.0,-0.42314917,0.0,0.0,-0.035866186,0.019963156,0.1347034,-0.046846062,0.0,0.060344152,0.01246283,0.0,0.18217891,0.0,-0.07103815,0.0,-0.0024686689,-0.06844806,0.017627912,0.16227907,0.0,0.15257663,-0.09623728,0.0,-0.3986493,0.018106045,-0.05813635,0.0,0.0,0.0,0.0,0.0,0.06206183,-0.5290352,-0.033231586,0.0,0.0,-0.028751515,0.01784603,0.012724255,-0.03216385,-0.014397543,-0.08487193,0.0,0.0,0.0,0.00850429,0.38716218,0.0,0.0,0.0,0.0,-0.06622476
4740,-1.0049314,0.0054070614,-0.06266668,-0.27365232,-0.08070052,0.09145501,-0.1531935,0.0157694,0.0,-0.061109655,0.0,-1.4154648,0.0,0.6302693,-0.08728367,-0.7199856,0.12767886,0.0,0.0,-0.45702803,0.038903244,-0.21700743,0.0,0.0,-0.056314886,0.0,0.008641994,-0.033318326,0.0,0.2608345,0.0,0.0,-0.035866186,0.029219918,0.17652458,0.032435425,0.0,-0.048200045,-0.008587563,0.0,-0.19171657,0.0,0.20861766,0.0,-0.039855674,-0.011321799,0.017627912,-0.09038665,0.0,-0.1848451,0.103441395,0.0,-0.31356737,0.047567565,0.04517718,0.0,0.0,0.0,0.0,0.0,-0.18724403,-0.5947257,-0.033231586,0.0,0.0,0.030822229,-0.05122366,0.011914352,0.031017892,-0.059883792,0.08834855,0.0,0.0,0.0,-0.035915848,0.104284436,0.0,0.0,0.0,0.0,0.03064861
4741,-0.62637955,-0.7171279,0.008577469,-0.27658877,-0.08070052,-0.0063259155,-0.16239055,-0.025066072,0.0,0.02020465,0.0,-1.2661024,0.0,0.6302693,-0.14161827,-0.6968435,0.12767886,0.0,0.0,-0.45702803,0.020534882,0.07336275,0.0,0.0,-0.056314886,0.0,0.008303957,-0.03880788,0.0,0.28628477,0.0,0.0,-0.035866186,0.019963156,-0.41427425,0.032435425,0.0,-0.048200045,0.033845745,0.0,-0.19171657,0.0,-0.13597941,0.0,-0.03034354,-0.019155677,0.017627912,-0.1208671,0.0,0.006736312,0.103441395,0.0,-0.31356737,-0.04780442,0.04517718,0.0,0.0,0.0,0.0,0.0,-0.18724403,-0.40600264,-0.033231586,0.0,0.0,0.030822229,-0.05122366,0.011914352,0.031017892,-0.059883792,-0.08487193,0.0,0.0,0.0,-5.5585057e-05,-0.23965861,0.0,0.0,0.0,0.0,0.037824612
4742,0.64723283,0.5323212,0.016215097,0.41581568,-0.08070052,0.011052769,-0.09765296,-0.087398395,0.0,0.05433912,0.0,-0.5879699,0.0,-0.08743407,-0.06016457,0.55816996,-0.1022451,0.0,0.0,-0.43000093,-0.013639999,-0.5653674,0.0,0.0,0.056689885,0.0,0.015710633,-0.11890355,0.0,-0.43616873,0.0,0.0,-0.010640633,0.053741157,-0.96321714,-0.046846062,0.0,-0.048200045,-0.08033771,0.0,0.24596651,0.0,-0.10108738,0.0,0.07133737,0.043899596,-0.059168737,0.014989868,0.0,0.09209462,-0.09623728,0.0,-0.26281944,-0.018196203,-0.05813635,0.0,0.0,0.0,0.0,0.0,-0.16433202,-1.0776677,-0.033231586,0.0,0.0,0.030822229,0.01784603,-0.041472815,-0.03216385,-0.0203963,0.08834855,0.0,0.0,0.0,0.02294374,0.15122871,0.0,0.0,0.0,0.0,0.041775923
4743,-1.3313782,0.40804407,0.011677099,-0.37219197,-0.05109392,0.009590636,0.020046156,-0.087398395,0.0,-0.061109655,0.0,1.7038358,0.0,-0.033279985,-0.007900048,-0.7035916,0.12767886,0.0,0.0,-0.6539814,-0.033739768,0.063608274,0.0,0.0,-0.01606705,0.0,-0.04098589,-0.033318326,0.0,0.1769278,0.0,0.0,0.18107954,0.029219918,-0.5775919,0.032435425,0.0,-0.016919754,0.11659129,0.0,-0.47046286,0.0,-0.065696284,0.0,0.013386881,0.007261308,0.017627912,0.014989868,0.0,-0.31147638,0.103441395,0.0,0.23877339,-0.04780442,0.04517718,0.0,0.0,0.0,0.0,0.0,-0.16433202,-0.71073586,-0.033231586,0.0,0.0,0.030822229,-0.05122366,-0.041472815,0.031017892,-0.059883792,0.08834855,0.0,0.0,0.0,0.13492219,-0.07460545,0.0,0.0,0.0,0.0,0.04122948
4744,0.44762015,-0.51269627,0.016215097,0.3101412,-0.05109392,0.014292792,0.043852333,-0.087398395,0.0,0.011522892,0.0,1.463622,0.0,-0.033279985,-0.03302741,-0.67165375,0.12767886,0.0,0.0,-0.57577413,-0.013639999,-0.34986556,0.0,0.0,-0.01606705,0.0,0.015710633,-0.11890355,0.0,-0.5340501,0.0,0.0,-0.010640633,-0.03938503,-0.9400774,0.032435425,0.0,-0.016919754,-0.08033771,0.0,-0.47046286,0.0,-0.17659062,0.0,-0.060530998,0.015652062,-0.059168737,0.014989868,0.0,-0.27795604,0.103441395,0.0,-0.27584848,-0.018196203,0.04517718,0.0,0.0,0.0,0.0,0.0,0.12684737,-1.0110242,-0.033231586,0.0,0.0,0.030822229,-0.05122366,-0.07782704,0.031017892,-0.0203963,0.08834855,0.0,0.0,0.0,-0.16745092,-0.08342022,0.0,0.0,0.0,0.0,0.032923613
4745,0.49303752,-0.50980395,0.016215097,-0.40325028,-0.05109392,-0.081207894,-0.19564588,-0.087398395,0.0,-0.022722106,0.0,1.769675,0.0,-0.033279985,-0.14161827,-0.6495018,0.12767886,0.0,0.0,-0.4679734,-0.033739768,-0.3134031,0.0,0.0,0.056689885,0.0,0.015710633,-0.082995564,0.0,0.28628477,0.0,0.0,-0.010640633,0.013758663,-0.6669307,0.032435425,0.0,-0.016919754,0.11659129,0.0,0.48348776,0.0,0.16800645,0.0,-0.057788532,-0.011321799,-0.059168737,0.045470312,0.0,-0.23680398,0.103441395,0.0,-0.26281944,-0.04780442,0.04517718,0.0,0.0,0.0,0.0,0.0,-0.18724403,-0.5931462,-0.033231586,0.0,0.0,0.030822229,-0.05122366,0.011914352,0.031017892,-0.059883792,0.08834855,0.0,0.0,0.0,0.063475765,-0.08342022,0.0,0.0,0.0,0.0,-0.0688637
4746,-1.053658,-0.5046726,-0.045619242,-0.3430158,-0.015395432,-0.0063259155,0.028808352,0.0157694,0.0,-0.022722106,0.0,-1.7534244,0.0,-0.08743407,-0.08728367,-0.64968896,0.12767886,0.0,0.0,-0.52409846,-0.030534651,-0.14133936,0.0,0.0,-0.056314886,0.0,-0.022545226,-0.033318326,0.0,0.3064611,0.0,0.0,-0.035866186,0.013758663,0.12076476,0.032435425,0.0,-0.048200045,0.01246283,0.0,0.1408417,0.0,0.20861766,0.0,-0.039855674,-0.019155677,0.017627912,-0.09038665,0.0,0.000932619,0.103441395,0.0,-0.32659647,-0.04780442,0.04517718,0.0,0.0,0.0,0.0,0.0,0.16148335,-0.84878796,-0.033231586,0.0,0.0,-0.028751515,-0.05122366,0.03310812,0.031017892,-0.059883792,0.08834855,0.0,0.0,0.0,-5.5585057e-05,-0.17239222,0.0,0.0,0.0,0.0,0.026779981
4747,-1.2136915,0.07159881,-0.06792396,0.33861548,0.0142111685,-0.085910045,0.042636264,-0.087398395,0.0,-0.061109655,0.0,1.4756367,0.0,-0.033279985,-0.030284286,-0.69014907,0.12767886,0.0,0.0,-0.6413968,-0.013639999,-0.20675036,0.0,0.0,-0.01606705,0.0,0.009185646,0.028494889,0.0,0.30887225,0.0,0.0,-0.035866186,0.029219918,-0.86709833,0.032435425,0.0,-0.016919754,-0.08033771,0.0,-0.47046286,0.0,0.105977334,0.0,0.013386881,0.015652062,0.017627912,0.10068117,0.0,-0.36986065,-0.09623728,0.0,0.23877339,-0.04780442,-0.05813635,0.0,0.0,0.0,0.0,0.0,0.12684737,-0.6103839,0.05968787,0.0,0.0,-0.028751515,0.054757923,-0.07782704,0.031017892,-0.0203963,0.08834855,0.0,0.0,0.0,-0.13474327,0.067296445,0.0,0.0,0.0,0.0,0.031767517
4748,-1.2603452,-0.48705608,-0.028860554,-0.32048932,-0.08070052,-0.0063259155,0.03263026,-0.025066072,0.0,-0.022722106,0.0,-1.6356407,0.0,-0.08743407,-0.07045758,-0.65946996,0.12767886,0.0,0.0,-0.59591645,0.020534882,0.028020054,0.0,0.0,-0.056314886,0.0,-0.015332459,-0.04354681,0.0,-0.38416052,0.0,0.0,-0.035866186,0.013758663,-0.38373706,0.032435425,0.0,-0.048200045,0.033845745,0.0,0.18842798,0.0,-0.13597941,0.0,-0.03034354,-0.019155677,-0.059168737,-0.1208671,0.0,0.006736312,-0.09623728,0.0,-0.32659647,-0.018196203,-0.05813635,0.0,0.0,0.0,0.0,0.0,-0.18724403,-0.46883488,-0.033231586,0.0,0.0,-0.028751515,-0.05122366,0.011914352,0.031017892,-0.059883792,-0.08487193,0.0,0.0,0.0,-5.5585057e-05,-0.18235679,0.0,0.0,0.0,0.0,0.024763815
4749,1.1425241,0.27021453,0.014960056,-0.29252636,0.054771643,-0.08444791,-0.3218344,-0.00908067,0.0,-0.061109655,0.0,-1.8216616,0.0,-0.08743407,-0.1081217,-0.57376087,-0.1022451,0.0,0.0,0.7183429,0.038903244,0.09501628,0.0,0.0,-0.056314886,0.0,0.014493545,0.06902003,0.0,0.23973748,0.0,0.0,-0.010640633,0.029219918,0.26291135,0.032435425,0.0,0.060344152,0.01246283,0.0,0.18842798,0.0,-0.105930194,0.0,-0.034824416,-0.019155677,0.017627912,0.16227907,0.0,-0.0011735447,-0.09623728,0.0,0.2877227,0.047567565,-0.05813635,0.0,0.0,0.0,0.0,0.0,-0.08386795,-0.27519006,0.05968787,0.0,0.0,-0.028751515,0.054757923,0.009141004,-0.03216385,-0.059883792,-0.08487193,0.0,0.0,0.0,-0.041890375,-0.17778948,0.0,0.0,0.0,0.0,0.07636383
4750,-1.4329014,-0.5781882,-0.045619242,-0.28740415,-0.08070052,0.06052456,-0.14442909,-0.00908067,0.0,0.02020465,0.0,-1.4760023,0.0,0.2414846,-0.08728367,-0.67781913,0.12767886,0.0,0.0,-0.45702803,0.038903244,0.028020054,0.0,0.0,-0.056314886,0.0,-0.022545226,-0.033318326,0.0,0.238067,0.0,0.0,-0.035866186,0.019963156,0.15981874,0.032435425,0.0,-0.048200045,-0.008587563,0.0,-0.1764664,0.0,-0.06433792,0.0,-0.03034354,-0.019155677,0.07357801,-0.0907164,0.0,-0.10966938,0.103441395,0.0,-0.31356737,-0.04780442,0.017822482,0.0,0.0,0.0,0.0,0.0,-0.18724403,1.289797,-0.033231586,0.0,0.0,0.030822229,-0.05122366,0.011914352,0.031017892,-0.059883792,-0.08487193,0.0,0.0,0.0,-0.008208304,-0.18235679,0.0,0.0,0.0,0.0,0.031530365
4751,-1.2844024,-0.010975048,0.011677099,-0.26661715,-0.08070052,-0.1018266,-0.14718068,-0.087398395,0.0,-0.061109655,0.0,-0.6418045,0.0,-0.08743407,-0.030284286,-0.77053094,-0.1022451,0.0,0.0,-0.3797773,-0.033739768,0.021945551,0.0,0.0,-0.01606705,0.0,-0.04098589,0.028494889,0.0,0.24047816,0.0,0.0,-0.035866186,0.029219918,-0.6330984,0.032435425,0.0,-0.048200045,-0.08033771,0.0,0.25221556,0.0,-0.10108738,0.0,-0.021456704,-0.019155677,0.017627912,-0.1208671,0.0,0.03257055,-0.09623728,0.0,-0.26281944,-0.04780442,-0.05813635,0.0,0.0,0.0,0.0,0.0,0.16148335,-0.81676733,-0.033231586,0.0,0.0,-0.028751515,-0.05122366,0.03310812,-0.03216385,0.14891273,0.08834855,0.0,0.0,0.0,0.07139084,-0.14053011,0.0,0.0,0.0,0.0,-0.08940413
4752,-1.4722052,-0.5800359,0.011677099,0.2791565,0.0142111685,0.009590636,0.011815485,-0.087398395,0.0,0.02020465,0.0,1.6750324,0.0,-0.033279985,0.15341583,-0.65551233,-0.1022451,0.0,0.0,-0.54712224,-0.013639999,0.059323035,0.0,0.0,0.056689885,0.0,-0.04098589,0.028494889,0.0,0.1679773,0.0,0.0,-0.035866186,0.019963156,-0.90178996,-0.046846062,0.0,0.021182727,-0.08033771,0.0,0.43108082,0.0,-0.17659062,0.0,0.016129348,-0.06844806,0.017627912,-0.1208671,0.0,-0.17120576,0.103441395,0.0,-0.19359729,-0.04780442,-0.05813635,0.0,0.0,0.0,0.0,0.0,0.16148335,-0.7366035,-0.033231586,0.0,0.0,-0.028751515,0.054757923,0.03310812,-0.03216385,-0.0203963,-0.08487193,0.0,0.0,0.0,-0.16745092,0.09930532,0.0,0.0,0.0,0.0,0.03264927
4753,0.7884162,0.36667946,0.045269895,-0.5757532,-0.13789625,0.014292792,0.21181332,0.029230269,0.0,0.05433912,0.0,2.1354144,0.0,-0.033279985,-0.049052242,-0.78081656,-0.1022451,0.0,0.0,0.7440976,-0.10817711,0.09501628,0.0,0.0,-0.01606705,0.0,0.043920558,0.10660498,0.0,-0.4009965,0.0,0.0,-0.010640633,0.053741157,0.28129268,0.032435425,0.0,-0.016919754,-0.015838817,0.0,0.48348776,0.0,-0.03564706,0.0,0.006278228,-0.019155677,0.017627912,0.16227907,0.0,0.213316,0.103441395,0.0,-0.34790137,-0.018196203,0.04517718,0.0,0.0,0.0,0.0,0.0,0.057498656,-0.24852099,0.05968787,0.0,0.0,0.030822229,0.054757923,-0.044766605,0.031017892,-0.03273671,-0.08487193,0.0,0.0,0.0,0.08865013,-0.09578538,0.0,0.0,0.0,0.0,0.10663664
4754,0.96279365,0.56343085,0.045269895,0.42920625,0.0142111685,0.08114327,0.21667083,-0.01683199,0.0,0.05433912,0.0,1.7913481,0.0,-0.019413326,0.023578476,-0.5974611,0.12767886,0.0,0.0,-0.46150994,-0.024596658,0.11884233,0.0,0.0,-0.01606705,0.0,0.043920558,-0.082995564,0.0,0.44135877,0.0,0.0,-0.010640633,0.053741157,0.43478703,0.032435425,0.0,-0.016919754,-0.015838817,0.0,0.22417301,0.0,0.005945215,0.0,0.006278228,-0.06844806,-0.2469673,-0.0907164,0.0,-0.03857235,0.103441395,0.0,-0.27584848,0.047567565,0.017822482,0.0,0.0,0.0,0.0,0.0,0.21547097,0.97775775,-0.033231586,0.0,0.0,0.030822229,0.054757923,0.06402638,0.031017892,-0.0203963,-0.08487193,0.0,0.0,0.0,0.08475221,-0.09578538,0.0,0.0,0.0,0.0,0.10663664
4755,0.9210072,0.40983498,0.045269895,0.5043496,0.21541458,0.014292792,0.1604136,-0.01683199,0.0,0.05433912,0.0,0.9258878,0.0,-0.033279985,0.085051775,-0.5986464,-0.1022451,0.0,0.0,0.61076325,-0.024596658,0.20247579,0.0,0.0,-0.01606705,0.0,0.043920558,0.03988357,0.0,0.37860408,0.0,0.0,-0.010640633,0.053741157,0.49280694,0.032435425,0.0,0.060344152,-0.015838817,0.0,0.34657082,0.0,0.20861766,0.0,0.0685949,0.043899596,0.017627912,0.045470312,0.0,0.07012429,0.103441395,0.0,-0.34790137,0.047567565,0.04517718,0.0,0.0,0.0,0.0,0.0,0.07368266,-0.91790414,-0.033231586,0.0,0.0,-0.028751515,0.054757923,0.019044,0.031017892,-0.0203963,-0.08487193,0.0,0.0,0.0,-0.07739946,0.18564892,0.0,0.0,0.0,0.0,0.10663664
4756,0.9598147,0.34418,0.045269895,0.4359435,0.21541458,0.011052769,-0.059832636,0.029230269,0.0,-0.061109655,0.0,-0.24017203,0.0,-0.08743407,-0.043975294,0.4090762,-0.1022451,0.0,0.0,0.87488806,-0.024596658,0.06826216,0.0,0.0,0.056689885,0.0,0.043920558,0.0039755814,0.0,-0.48679852,0.0,0.0,-0.010640633,0.029219918,0.426463,-0.046846062,0.0,0.060344152,0.022986319,0.0,0.24596651,0.0,0.14658853,0.0,-0.013682982,-0.06844806,0.017627912,0.10068117,0.0,0.099803664,-0.09623728,0.0,-0.34790137,-0.018196203,-0.05813635,0.0,0.0,0.0,0.0,0.0,-0.08386795,-0.36692673,-0.033231586,0.0,0.0,-0.028751515,-0.016694184,0.009141004,-0.03216385,-0.0203963,-0.08487193,0.0,0.0,0.0,-0.027355973,-0.22648412,0.0,0.0,0.0,0.0,-0.1019651
