,z0,z1,z2,z3
0,0.8110799789428711,0.13562172651290894,-0.05965292453765869,-0.1638653576374054
1,-0.6837313771247864,0.07296526432037354,0.03792647644877434,-0.2762678265571594
2,0.33232301473617554,-0.22445820271968842,-0.07868336141109467,-0.8064042925834656
3,-0.6837313771247864,0.07296526432037354,0.03792647644877434,-0.2762678265571594
4,-0.6140597462654114,0.07296526432037354,-0.024005437269806862,1.0124050378799438
5,-0.7121862173080444,-0.15682967007160187,0.019838687032461166,-0.5688304305076599
6,-0.6622074842453003,0.07296526432037354,-0.0355972945690155,-0.6435449719429016
7,-0.2850361764431,0.18371786177158356,-0.2987149655818939,0.436343252658844
8,0.8535830974578857,0.0931185781955719,-0.05965292453765869,-0.1638653576374054
9,-0.5209949612617493,-0.22989976406097412,-0.10947208106517792,0.9590644836425781
10,-0.21669209003448486,0.07296526432037354,-0.07868336141109467,-0.8064042925834656
11,-0.5935034155845642,-0.24461151659488678,-0.0355972945690155,-0.19122108817100525
12,-0.5504173636436462,-0.15682967007160187,-0.07868336141109467,-0.8064042925834656
13,-0.6327851414680481,0.07296526432037354,-0.06638601422309875,0.9590644836425781
14,-0.19094575941562653,0.18371786177158356,-0.32098811864852905,-0.20979860424995422
15,-0.5504173636436462,-0.22989976406097412,-0.32098811864852905,-0.20979860424995422
16,-0.21669209003448486,-0.22989976406097412,-0.07868336141109467,-0.19122108817100525
17,-0.38010314106941223,0.07296526432037354,-0.20394209027290344,-0.22788046300411224
18,-0.2721783220767975,0.18371786177158356,-0.04838641360402107,0.20403939485549927
19,-0.5504173636436462,-0.24461151659488678,-0.20394209027290344,-0.6621224284172058
20,0.8535830974578857,-0.20974645018577576,-0.05965292453765869,-0.09693413972854614
21,-0.2850361764431,0.18371786177158356,-0.07868336141109467,-0.8064042925834656
22,-0.2850361764431,0.18371786177158356,-0.32098811864852905,-0.8249818682670593
23,-0.3107825219631195,-0.22989976406097412,-0.32098811864852905,-0.8249818682670593
24,-0.6622074842453003,-0.24461151659488678,-0.0355972945690155,-0.8064042925834656
25,-0.2721783220767975,0.18371786177158356,-0.045384347438812256,-0.8249818682670593
26,0.7679991126060486,0.0931185781955719,-0.05965292453765869,-0.7790486216545105
27,-0.7121862173080444,-0.24461151659488678,-0.09041006863117218,-0.20979860424995422
28,-0.6837313771247864,0.07296526432037354,0.03792647644877434,-0.1835845708847046
29,-0.6140597462654114,-0.22989976406097412,-0.024005437269806862,1.0124050378799438
30,-0.537559449672699,-0.22989976406097412,0.03958919271826744,-0.20979860424995422
31,-0.20383420586585999,-0.22989976406097412,-0.20817287266254425,-0.20979860424995422
32,-0.5504173636436462,-0.22989976406097412,-0.20394209027290344,-0.8249818682670593
33,-0.20383420586585999,-0.24461151659488678,-0.045384347438812256,-0.8249818682670593
34,-0.6434821486473083,0.07296526432037354,-0.22792337834835052,-0.8249818682670593
35,-0.2813601791858673,-0.22989976406097412,-0.16281268000602722,1.0124050378799438
36,-0.7121862173080444,-0.24461151659488678,-0.09041006863117218,-0.8249818682670593
37,-0.7121862173080444,0.07296526432037354,-0.06513485312461853,-0.20979860424995422
38,-0.5209949612617493,-0.24461151659488678,-0.10947208106517792,0.9590644836425781
39,0.7679991126060486,0.0931185781955719,-0.05965292453765869,-0.1638653576374054
40,-0.20383420586585999,0.07296526432037354,0.03958919271826744,-0.20979860424995422
41,-0.297924667596817,-0.24461151659488678,-0.045384347438812256,-0.20979860424995422
42,-0.7121862173080444,-0.24461151659488678,-0.22792337834835052,-0.20979860424995422
43,-0.6837313771247864,0.07296526432037354,0.03792647644877434,-0.5426164865493774
44,-0.6177358031272888,0.18371786177158356,-0.06513485312461853,-0.20979860424995422
45,-0.6434821486473083,-0.22989976406097412,-0.06513485312461853,-0.20979860424995422
46,-0.6837313771247864,0.07296526432037354,0.03792647644877434,-0.1835845708847046
47,-0.1744118481874466,0.07296526432037354,-0.02953014150261879,1.0124050378799438
48,-0.20383420586585999,0.07296526432037354,-0.0706595629453659,-0.20979860424995422
49,0.8535830974578857,0.0931185781955719,-0.05965292453765869,-0.7790486216545105
50,-0.16152341663837433,0.18371786177158356,-0.10947208106517792,0.9590644836425781
51,-0.5504173636436462,-0.22989976406097412,-0.20394209027290344,-0.8249818682670593
52,-0.2694697678089142,0.07296526432037354,0.05767698213458061,-0.1835845708847046
53,-0.21669209003448486,-0.22989976406097412,-0.07868336141109467,-0.8064042925834656
54,-0.21669209003448486,0.07296526432037354,-0.07868336141109467,-0.19122108817100525
55,-0.7121862173080444,0.07296526432037354,-0.06513485312461853,-0.6621224284172058
56,-0.297924667596817,-0.22989976406097412,-0.045384347438812256,-0.20979860424995422
57,-0.7121862173080444,-0.24461151659488678,0.019838687032461166,-0.20979860424995422
58,-0.297924667596817,-0.24461151659488678,0.03958919271826744,-0.20979860424995422
59,0.8132801055908203,0.0931185781955719,-0.004908252507448196,-0.17600291967391968
60,0.345180869102478,0.0931185781955719,-0.0706595629453659,-0.8249818682670593
61,-0.21669209003448486,-0.22989976406097412,-0.07868336141109467,-0.31632858514785767
62,-0.537559449672699,-0.22989976406097412,-0.13642022013664246,-0.8249818682670593
63,-0.6622074842453003,0.07296526432037354,-0.16085603833198547,-0.20979860424995422
64,-0.7121862173080444,-0.22989976406097412,-0.22792337834835052,-0.20979860424995422
65,-0.3107825219631195,-0.22989976406097412,-0.32098811864852905,-0.5688304305076599
66,-0.7121862173080444,-0.22989976406097412,-0.09041006863117218,-0.5688304305076599
67,-0.297924667596817,0.07296526432037354,-0.045384347438812256,-0.8249818682670593
68,0.866441011428833,-0.20974645018577576,0.05861962214112282,-0.2751261591911316
69,-0.7121862173080444,-0.24461151659488678,0.019838687032461166,-0.8249818682670593
70,0.7276961207389832,0.0931185781955719,-0.004908252507448196,-0.17600291967391968
71,0.866441011428833,-0.22445820271968842,-0.02635391615331173,-0.7976261973381042
72,-0.297924667596817,0.07296526432037354,-0.045384347438812256,-0.8249818682670593
73,-0.2694697678089142,0.07296526432037354,0.05767698213458061,-0.7987678647041321
74,0.12840236723423004,0.07296526432037354,0.08071860671043396,1.0124050378799438
75,0.2023610770702362,0.13562172651290894,-0.0706595629453659,-0.20979860424995422
76,-0.537559449672699,0.07296526432037354,-0.045384347438812256,-0.20979860424995422
77,-0.6150272488594055,-0.22989976406097412,0.03792647644877434,-0.7987678647041321
78,-0.1744118481874466,-0.22989976406097412,-0.004254933446645737,1.0124050378799438
79,-0.7121862173080444,-0.22989976406097412,-0.06513485312461853,-0.8249818682670593
80,-0.20383420586585999,0.07296526432037354,-0.0706595629453659,-0.20979860424995422
81,-0.482390820980072,0.18371786177158356,-0.004254933446645737,1.0124050378799438
82,-0.6827638745307922,-0.24461151659488678,-0.024005437269806862,1.0124050378799438
83,-0.297924667596817,0.07296526432037354,-0.045384347438812256,-0.8249818682670593
84,-0.6434821486473083,-0.22989976406097412,-0.09041006863117218,-0.8249818682670593
85,-0.297924667596817,-0.22989976406097412,-0.0706595629453659,-0.14286735653877258
86,-0.6364611387252808,0.18371786177158356,-0.0355972945690155,-0.8064042925834656
87,-0.2721783220767975,0.18371786177158356,-0.045384347438812256,-0.5688304305076599
88,-0.3107825219631195,0.07296526432037354,-0.07868336141109467,-0.8064042925834656
89,-0.21669209003448486,0.07296526432037354,-0.32098811864852905,-0.8249818682670593
90,-0.297924667596817,-0.22989976406097412,-0.045384347438812256,-0.8249818682670593
91,0.866441011428833,-0.22445820271968842,-0.05162912979722023,-0.7976261973381042
92,-0.5246710181236267,0.18371786177158356,-0.07868336141109467,-0.19122108817100525
93,-0.7121862173080444,-0.22989976406097412,-0.22792337834835052,-0.8249818682670593
94,-0.1744118481874466,0.07296526432037354,0.08071860671043396,1.0124050378799438
95,-0.3107825219631195,0.07296526432037354,-0.07868336141109467,-0.8064042925834656
96,-0.5504173636436462,0.07296526432037354,-0.07868336141109467,-0.5502529144287109
97,0.8110799789428711,0.13562172651290894,-0.05965292453765869,-0.5228972434997559
98,-0.17808787524700165,0.18371786177158356,-0.045384347438812256,-0.6621224284172058
99,-0.6327851414680481,-0.24461151659488678,-0.06638601422309875,0.9590644836425781
100,-0.537559449672699,-0.22989976406097412,-0.045384347438812256,-0.20979860424995422
101,-0.6434821486473083,-0.22989976406097412,0.019838687032461166,-0.22788046300411224
102,-0.7121862173080444,-0.24461151659488678,-0.06513485312461853,-0.33490607142448425
103,-0.17808787524700165,0.18371786177158356,-0.045384347438812256,-0.20979860424995422
104,-0.26850226521492004,-0.24461151659488678,-0.02953014150261879,1.0124050378799438
105,-0.297924667596817,-0.15682967007160187,-0.045384347438812256,-0.8249818682670593
106,-0.6327851414680481,0.07296526432037354,-0.06638601422309875,0.9590644836425781
107,-0.5081371068954468,-0.24461151659488678,-0.004254933446645737,1.0124050378799438
108,0.866441011428833,0.0931185781955719,-0.18914243578910828,-0.18244290351867676
109,-0.5504173636436462,-0.22989976406097412,-0.07868336141109467,-0.19122108817100525
110,0.8535830974578857,0.0931185781955719,-0.18491166830062866,-0.18244290351867676
111,0.08612213283777237,-0.24461151659488678,-0.07868336141109467,-0.6435449719429016
112,-0.5504173636436462,0.07296526432037354,-0.07868336141109467,-0.19122108817100525
113,-0.2850361764431,0.18371786177158356,-0.07868336141109467,-0.8064042925834656
