,z0,z1,z2,z3,z4,z5,z6,z7
0,-0.34343820810317993,-0.2905934751033783,-0.549092710018158,0.2472326010465622,-0.3722495138645172,-0.6310664415359497,0.2651754915714264,-0.2630654573440552
1,-1.3030939102172852,-0.1781853884458542,0.20552319288253784,0.39172449707984924,-0.4789101481437683,0.12633366882801056,-0.405938059091568,-0.28465989232063293
2,-0.35423651337623596,-0.704102098941803,-0.7484456300735474,-0.5575165748596191,0.021652497351169586,-0.038047656416893005,0.3653462827205658,0.05923651158809662
3,-1.449615478515625,-0.1405710130929947,0.2081960290670395,-0.2379307895898819,0.029688574373722076,-0.6026124954223633,0.291587769985199,-0.35520920157432556
4,-0.34410953521728516,-0.041067447513341904,-0.1166837066411972,0.2125042825937271,0.10461395233869553,-0.7335278987884521,0.2794036567211151,-0.1320570707321167
5,-0.3359313905239105,-0.13923421502113342,0.11224815994501114,-0.2720462679862976,-0.3329369127750397,-0.6245619654655457,0.17353153228759766,-0.29360494017601013
6,-0.31817272305488586,-0.12453622370958328,0.15305249392986298,0.4295494258403778,0.19906029105186462,-0.766223132610321,-1.1778446435928345,-0.2203304022550583
7,-0.28033721446990967,-0.07324498891830444,-0.7477388978004456,0.36299872398376465,-0.24697528779506683,0.09939766675233841,0.5257859826087952,0.29678091406822205
8,-0.40685954689979553,-0.08220463991165161,-0.9328739047050476,-0.5272835493087769,-0.29291123151779175,0.2639060616493225,0.5206092000007629,-0.18513205647468567
9,0.26196548342704773,-0.1789570450782776,-0.2638014853000641,-0.42905688285827637,-1.0525429248809814,-0.058840297162532806,-0.7604905962944031,-0.10004125535488129
10,-0.9597294926643372,-0.05587233603000641,-0.6941715478897095,-0.4062803387641907,0.05742635205388069,-0.45769163966178894,0.3498333692550659,0.06462646275758743
11,-0.3922336995601654,-0.16036957502365112,-0.7879746556282043,-0.3719128668308258,0.06149168312549591,-0.05806119367480278,-1.0449191331863403,-0.21446728706359863
12,0.035908300429582596,-0.15460248291492462,-0.4727516174316406,0.20768268406391144,0.18977749347686768,-0.5488172769546509,-1.1719902753829956,-0.11882657557725906
13,-0.3555832505226135,-0.11510574817657471,0.09298006445169449,0.3465115427970886,0.043756816536188126,-0.8295271396636963,-1.1940245628356934,-0.36324337124824524
14,-1.230513572692871,-0.12312329560518265,-0.46689745783805847,-0.38792115449905396,-0.0572848878800869,-0.2694355845451355,0.5054516792297363,-0.35650697350502014
15,-0.8788575530052185,-0.1848565936088562,0.14802871644496918,-0.5195474028587341,-0.19574154913425446,-0.23289352655410767,-0.36523205041885376,-0.19113963842391968
16,0.4307359755039215,-0.09571383148431778,-0.6017365455627441,-0.28677988052368164,-0.18917249143123627,-0.46850496530532837,-1.129494309425354,-0.07936026901006699
17,-1.492319107055664,-0.0819675549864769,0.19560037553310394,0.25368982553482056,0.06374626606702805,-0.6770135760307312,0.4656381607055664,-0.3350188136100769
18,-0.9589639902114868,-0.052558962255716324,-0.6219051480293274,0.2816604971885681,-0.5543051958084106,0.06941625475883484,0.6784725189208984,0.09387403726577759
19,0.8349596261978149,-0.11751862615346909,-0.0017362490762025118,-0.3502068817615509,-0.19571276009082794,-0.34940969944000244,-1.4322415590286255,-0.17492355406284332
20,0.01669996790587902,-0.10562504827976227,-0.7514699101448059,-0.5144481658935547,-0.2527426779270172,-0.3664134740829468,0.4233098030090332,-0.17351987957954407
21,-0.4041583240032196,-0.05957863852381706,-0.8069813251495361,0.2593284547328949,-0.11594828218221664,-0.591120719909668,0.24682337045669556,0.10896511375904083
22,-1.5349175930023193,-0.1164841279387474,0.05045017972588539,-0.3922751843929291,0.08247863501310349,0.14922674000263214,0.5159447193145752,-0.3370297849178314
23,-0.5628257393836975,-0.1932189166545868,-0.5265652537345886,-0.7515720725059509,0.03989730402827263,-0.5243886113166809,-0.4905928671360016,0.16443957388401031
24,-0.9556431174278259,-0.17115645110607147,-0.7116113901138306,0.1652013510465622,-0.23615773022174835,-0.4891703426837921,-0.5957192778587341,0.16029971837997437
25,0.06644366681575775,-0.06547224521636963,0.03750286251306534,0.39134112000465393,-1.1637871265411377,0.09971680492162704,-0.6782323122024536,0.07783795893192291
26,0.4347119927406311,-0.18971207737922668,-0.7166228294372559,-0.31956446170806885,0.15469008684158325,-0.03467912971973419,-0.837973952293396,-0.2516443133354187
27,-0.31780967116355896,-0.10534371435642242,0.6301896572113037,0.3299930989742279,-0.1700737178325653,0.19488747417926788,-1.3316963911056519,-0.21480202674865723
28,0.2554803490638733,-0.18922798335552216,-0.6191371083259583,-0.4939933717250824,-0.9696873426437378,0.0376209057867527,0.710270345211029,0.09210506826639175
29,-0.2502077519893646,-0.1526450663805008,0.1583055853843689,0.3673528730869293,-0.3354894816875458,-0.6709097027778625,-0.6353948712348938,-0.036353278905153275
30,-0.38929346203804016,-0.09555398672819138,0.6357606649398804,-1.0467665195465088,0.030696850270032883,0.06682189553976059,-0.3579031825065613,-0.3723680078983307
31,0.2723291218280792,-0.09972294420003891,-0.5511205792427063,-0.5905067324638367,-0.13140052556991577,-0.2877175211906433,-0.6248140931129456,-0.18498685956001282
32,-1.2027257680892944,-0.1928166151046753,0.07440100610256195,-0.3611748218536377,-0.2346518188714981,-0.4543858468532562,-0.4915790557861328,0.12363865226507187
33,0.49458226561546326,-0.6580041646957397,-0.524206817150116,-0.8390726447105408,0.11420934647321701,0.13902953267097473,0.37039297819137573,-0.2666241228580475
34,-1.0900845527648926,-0.1877550184726715,-0.688724935054779,-0.03151612728834152,0.03346327692270279,0.04301932081580162,-0.8157941102981567,0.03788713365793228
35,-0.3965882360935211,-0.7240099310874939,0.11452966928482056,-0.6230325698852539,-0.2710329592227936,0.10438371449708939,-0.5307326912879944,-0.17506097257137299
36,-0.3433651030063629,-0.4784024953842163,0.30626463890075684,-0.5531868934631348,-0.33519136905670166,0.09933360666036606,-0.44570690393447876,0.09394567459821701
37,-0.5991249084472656,0.26065555214881897,-0.39243048429489136,0.2495148628950119,0.04109562188386917,-0.4872734248638153,-0.7551581859588623,-0.008391141891479492
38,-0.3035094141960144,-0.0633096769452095,0.43043482303619385,0.3323025703430176,0.22334735095500946,-0.4050699472427368,-0.9293007850646973,0.14859429001808167
39,0.4779236912727356,-0.11566630005836487,-0.8496947288513184,-0.24678532779216766,0.07865738123655319,0.20450334250926971,-0.5446097254753113,-0.22042083740234375
40,-0.431317001581192,0.044703029096126556,-0.26836031675338745,0.24720682203769684,-0.38347554206848145,0.07293299585580826,-0.5570715069770813,-0.26334667205810547
