sample_id,z0,z1,z2,z3,mgs_level
394,0.020874169,-0.024117325,-0.041447952,-0.0063086087,MGS1
396,0.019157577,0.030086461,-0.00425002,0.0010099607,MGS1
404,0.019652773,0.03363732,0.021087125,0.00125919,MGS1
405,-0.020768605,-0.03881226,-0.00782609,-0.0025229333,MGS1
406,0.005434308,-0.049341407,-0.012633227,-0.0034344746,MGS1
413,0.0027869008,0.019170258,0.006956473,-0.0016978784,MGS1
414,-0.0069043078,-0.052269284,-0.021327708,0.028466512,MGS1
415,-0.009027969,-0.015104864,0.011721879,-0.022515658,MGS1
425,0.026680175,0.022371728,0.017134473,-0.014580215,MGS1
447,0.0016025268,-0.010901015,-0.007162854,0.0015247548,MGS1
452,0.004493285,-0.06620325,-0.045920014,-0.004065941,MGS1
466,0.013675999,0.02250569,-0.0043729097,-0.0018741889,MGS1
468,-0.003553085,-0.009121437,-0.0057074577,0.0060732765,MGS1
480,-0.0034142844,-0.04144872,-0.008416489,-0.013590044,MGS1
490,-0.005326681,-0.01833753,0.016913787,-0.007031332,MGS1
491,-0.0181274,-0.013410233,0.015856065,-0.0069397045,MGS1
495,0.019979376,0.018325116,0.0015913397,-0.0024668677,MGS1
499,0.0018763505,-0.00066011027,-0.011749372,0.011072439,MGS1
501,0.014176939,-0.045639034,-0.0117338225,-0.0049845288,MGS1
503,0.012687769,0.004524436,-0.046533972,-0.0010446562,MGS1
506,0.022032235,-0.031791076,-0.0065674074,-0.01211829,MGS1
517,0.009794835,0.0002870895,-0.012148477,0.017675567,MGS1
518,0.03420176,0.018817555,-0.0112098865,-0.0013898937,MGS1
526,0.00064108893,-0.039974812,-0.0077808723,0.0071947407,MGS1
11,-0.0071274005,-0.014029548,0.0056259856,-0.009653318,MGS4
33,0.009906996,-0.0043263994,-0.0147849545,-0.02887898,MGS4
46,0.00462199,-0.031014265,-0.026384369,-0.0029313779,MGS4
47,0.016458664,-0.08260755,-0.030170776,-0.0068188524,MGS4
60,-0.013255645,-0.030498039,-0.016539447,0.013079616,MGS4
73,-0.0069966726,-0.07427584,-0.029136129,0.00024347473,MGS4
94,0.008796021,-0.04457835,0.012349717,0.007594499,MGS4
95,0.00627004,0.026777577,-0.024446279,-0.0017212508,MGS4
106,0.0032540783,-0.012581401,-0.013225824,0.002111406,MGS4
107,-0.007339943,-0.14553905,-0.0063878074,0.0015433626,MGS4
116,0.0025851168,-0.027159192,-0.004980296,-0.0035955226,MGS4
124,-0.0064320303,-0.080534816,-0.038514353,-0.0029226644,MGS4
125,-0.021141272,-0.079317704,-0.002006732,0.002278422,MGS4
133,0.037290383,-0.13515095,-0.017975785,-0.025710102,MGS4
148,-0.014620926,-0.027715635,-0.019554865,0.012844582,MGS4
150,0.009884078,-0.111828536,-0.022758283,-0.02446049,MGS4
157,-0.018388059,-0.012572806,-0.023629267,-0.0033232225,MGS4
160,0.0066951774,-0.08806804,0.0034149513,-0.029775117,MGS4
178,-0.022952683,0.016506355,-0.006568592,0.01966066,MGS4
198,0.020485718,0.016002748,-0.0061783716,0.014423982,MGS4
