"","ENSG00000160307","ENSG00000162520","ENSG00000204261","ENSG00000182326","ENSG00000111801","ENSG00000206337","ENSG00000242574","ENSG00000188501","ENSG00000125730","ENSG00000095303","ENSG00000196735","ENSG00000079931","ENSG00000198734","ENSG00000243649","ENSG00000112936","ENSG00000231852","ENSG00000204264","ENSG00000153029","ENSG00000113578","ENSG00000198483","ENSG00000166710","ENSG00000107562","ENSG00000159403","ENSG00000133321","ENSG00000234745","ENSG00000204257","ENSG00000163661","ENSG00000151468","ENSG00000204287","ENSG00000231389","ENSG00000149131","ENSG00000240065","ENSG00000129009","ENSG00000197943","ENSG00000056998","ENSG00000174348","ENSG00000026297","ENSG00000157150","ENSG00000101104","ENSG00000130055","ENSG00000222009","ENSG00000101160","ENSG00000171631","ENSG00000160219","ENSG00000164761","ENSG00000166741","ENSG00000165633","ENSG00000140092","ENSG00000145721","ENSG00000186204","ENSG00000006042","ENSG00000188488","ENSG00000250942","ENSG00000163395","ENSG00000005243","ENSG00000204482","ENSG00000168306","ENSG00000010704","ENSG00000181804","ENSG00000180638","ENSG00000164106","ENSG00000249306","ENSG00000107611","ENSG00000134343","ENSG00000205542","ENSG00000244509","ENSG00000139178","ENSG00000163453","ENSG00000150977","ENSG00000132274","ENSG00000146122","ENSG00000100055","ENSG00000166278","ENSG00000069535","ENSG00000110092","ENSG00000128262","ENSG00000262001","ENSG00000131386","ENSG00000148735","ENSG00000204252","ENSG00000006756"
"11",41.9818765036186,2.01223390033388,1.74879903774872,30.6000707500781,7.29042744023861,6.2723666958758,9.22814272197753,1.27840429788924,38.927701358681,4.3918569280497,4.20410898483727,21.5995714105501,7.86816260372024,6.82290646338208,8.20418417974474,0.603724139473946,11.0527784636366,8.68170051468758,112.623312894333,6.54538020331309,159.388129062492,3.54204946495559,13.156343989949,7.29042744023861,97.0625575138342,11.52624506119,2.15726327286501,5.62565170423951,81.2100889267569,44.5483052547133,62.3619995758096,2.55076986042069,5.62565170423951,4.63879392207586,4.01320149650212,1.74879903774872,15.1932978333064,1.27840429788924,4.96458330464014,12.6172792465738,2.34147055581041,36.3406072018728,1.49154567867187,9.56124431057348,1.74879903774872,1.04982608084045,14.2671516592589,2.88391550956979,138.042326340172,4.63879392207586,23.5245761771833,25.8954723958585,0.603724139473946,0.818839381945885,5.22831937250577,1.49154567867187,8.68170051468758,3.84597475099246,5.97001860499963,0.96177920511458,18.5644608399541,0.818839381945885,62.3619995758096,3.05487913614068,205.067621060526,10.3622013541374,9.95668752576715,28.1771530822911,3.24034251841361,19.9472915201322,17.3681584018422,1.14395913709002,2.71447251282818,33.1044097688409,16.1796092335874,0.325385011940608,2.34147055581041,48.503502796243,1.49154567867187,3.54204946495559,12.0553423955166
"33",17.3681584018422,2.47221296032047,3.24034251841361,41.9818765036186,9.56124431057348,7.44883786106068,9.22814272197753,0.914765268063253,69.5499794887768,5.73642760410221,9.95668752576715,28.1771530822911,15.1932978333064,8.85650565944329,16.1796092335874,0.914765268063253,6.2723666958758,7.86816260372024,81.2100889267569,4.3918569280497,138.042326340172,8.20418417974474,23.5245761771833,5.97001860499963,97.0625575138342,8.50689536993188,2.79919401119898,4.10865524066969,55.1740196628425,25.8954723958585,112.623312894333,1.74879903774872,1.74879903774872,3.84597475099246,5.3715975884413,2.28928505140057,12.6172792465738,1.09689260896523,3.63283891731546,6.97746174139931,3.05487913614068,21.5995714105501,1.31970907292651,4.85348847759673,1.49154567867187,1.31970907292651,13.156343989949,1.09689260896523,205.067621060526,2.08474858659945,33.1044097688409,44.5483052547133,0.654286680654326,2.79919401119898,6.54538020331309,1.58974917508145,4.53519419359842,4.85348847759673,6.97746174139931,0.654286680654326,18.5644608399541,1.31970907292651,38.927701358681,2.08474858659945,159.388129062492,11.52624506119,10.3622013541374,19.9472915201322,4.10865524066969,30.6000707500781,14.2671516592589,1.74879903774872,2.47221296032047,36.3406072018728,12.0553423955166,0.325385011940608,5.3715975884413,48.503502796243,0.654286680654326,3.45126001259571,11.0527784636366
"46",25.8954723958585,1.49154567867187,2.55076986042069,41.9818765036186,9.56124431057348,6.54538020331309,8.50689536993188,0.553161598293565,81.2100889267569,6.2723666958758,8.20418417974474,19.9472915201322,8.85650565944329,13.156343989949,16.1796092335874,1.14395913709002,11.0527784636366,7.44883786106068,51.8387612295428,5.62565170423951,138.042326340172,4.53519419359842,30.6000707500781,5.97001860499963,97.0625575138342,12.3363108210452,1.40136803515017,5.22831937250577,69.5499794887768,21.5995714105501,112.623312894333,3.45126001259571,2.88391550956979,1.87318990968108,4.85348847759673,1.00580264297751,14.2671516592589,2.39365606022026,7.13201701941655,6.82290646338208,2.28928505140057,28.1771530822911,0.769927432879845,4.20410898483727,1.67047987976559,2.15726327286501,18.5644608399541,1.67047987976559,159.388129062492,2.01223390033388,36.3406072018728,51.8387612295428,1.00580264297751,3.63283891731546,5.62565170423951,1.67047987976559,7.86816260372024,4.3918569280497,4.85348847759673,1.23709952285198,12.3363108210452,0.553161598293565,38.927701358681,2.88391550956979,205.067621060526,11.52624506119,10.3622013541374,23.5245761771833,3.24034251841361,17.3681584018422,15.1932978333064,1.31970907292651,2.88391550956979,33.1044097688409,9.22814272197753,0.867751331011925,4.01320149650212,44.5483052547133,0.553161598293565,3.84597475099246,9.95668752576715
"47",9.56124431057348,1.74879903774872,1.74879903774872,38.927701358681,10.3622013541374,8.50689536993188,19.9472915201322,1.23709952285198,55.1740196628425,3.45126001259571,18.5644608399541,15.1932978333064,3.14761082727714,9.22814272197753,5.97001860499963,1.58974917508145,11.52624506119,7.13201701941655,69.5499794887768,6.82290646338208,205.067621060526,7.44883786106068,25.8954723958585,17.3681584018422,138.042326340172,23.5245761771833,1.36053855403834,4.3918569280497,81.2100889267569,36.3406072018728,97.0625575138342,4.10865524066969,2.08474858659945,3.84597475099246,4.74239365055331,3.63283891731546,21.5995714105501,2.79919401119898,8.85650565944329,7.86816260372024,2.79919401119898,33.1044097688409,0.914765268063253,4.96458330464014,1.14395913709002,1.04982608084045,12.0553423955166,3.14761082727714,112.623312894333,1.74879903774872,48.503502796243,12.6172792465738,0.914765268063253,0.654286680654326,5.62565170423951,2.34147055581041,8.20418417974474,2.55076986042069,6.54538020331309,2.34147055581041,6.2723666958758,0.654286680654326,44.5483052547133,1.36053855403834,159.388129062492,11.0527784636366,5.62565170423951,14.2671516592589,4.10865524066969,28.1771530822911,13.156343989949,2.08474858659945,1.49154567867187,41.9818765036186,16.1796092335874,0.654286680654326,5.22831937250577,30.6000707500781,0.325385011940608,4.53519419359842,9.95668752576715
"60",12.6172792465738,1.36053855403834,0.553161598293565,41.9818765036186,9.3946935162755,6.40887344959445,8.03617339173249,0.654286680654326,81.2100889267569,10.3622013541374,8.03617339173249,21.5995714105501,11.52624506119,11.0527784636366,15.1932978333064,1.14395913709002,5.51487580437682,8.50689536993188,69.5499794887768,4.01320149650212,205.067621060526,6.40887344959445,28.1771530822911,5.97001860499963,112.623312894333,7.44883786106068,2.55076986042069,4.53519419359842,46.5259040254781,33.1044097688409,97.0625575138342,2.08474858659945,1.8109944737149,3.45126001259571,5.51487580437682,2.79919401119898,17.3681584018422,1.14395913709002,4.3918569280497,6.97746174139931,1.58974917508145,19.9472915201322,2.08474858659945,4.96458330464014,1.58974917508145,4.01320149650212,16.1796092335874,3.14761082727714,159.388129062492,2.28928505140057,23.5245761771833,55.1740196628425,1.58974917508145,1.36053855403834,4.74239365055331,0.867751331011925,4.01320149650212,3.63283891731546,5.51487580437682,2.39365606022026,18.5644608399541,1.14395913709002,38.927701358681,30.6000707500781,138.042326340172,8.85650565944329,12.0553423955166,25.8954723958585,2.79919401119898,14.2671516592589,9.95668752576715,0.867751331011925,1.8109944737149,36.3406072018728,13.156343989949,0.325385011940608,6.97746174139931,46.5259040254781,0.867751331011925,3.14761082727714,9.3946935162755
"73",25.8954723958585,1.23709952285198,2.55076986042069,36.3406072018728,9.22814272197753,9.56124431057348,19.9472915201322,1.31970907292651,55.1740196628425,10.1594444399523,14.2671516592589,33.1044097688409,7.13201701941655,8.85650565944329,7.65850023239046,0.867751331011925,5.97001860499963,6.82290646338208,69.5499794887768,4.29798295644348,205.067621060526,8.20418417974474,18.5644608399541,7.65850023239046,112.623312894333,28.1771530822911,1.58974917508145,3.34580126550466,97.0625575138342,48.503502796243,81.2100889267569,2.15726327286501,2.79919401119898,4.74239365055331,4.29798295644348,1.00580264297751,12.0553423955166,1.74879903774872,6.2723666958758,10.1594444399523,1.94271190500748,16.1796092335874,1.14395913709002,5.73642760410221,2.79919401119898,0.603724139473946,13.156343989949,3.34580126550466,138.042326340172,1.94271190500748,30.6000707500781,23.5245761771833,0.603724139473946,1.00580264297751,3.05487913614068,1.67047987976559,5.09645133857295,4.01320149650212,5.51487580437682,2.39365606022026,12.6172792465738,1.44645685691102,41.9818765036186,6.54538020331309,159.388129062492,8.50689536993188,4.53519419359842,15.1932978333064,3.84597475099246,21.5995714105501,11.52624506119,0.603724139473946,2.28928505140057,38.927701358681,17.3681584018422,0.603724139473946,3.63283891731546,44.5483052547133,1.44645685691102,5.09645133857295,11.0527784636366
"94",13.156343989949,1.31970907292651,2.39365606022026,48.503502796243,6.68414333334758,9.95668752576715,12.0553423955166,0.96177920511458,55.1740196628425,3.14761082727714,18.5644608399541,28.1771530822911,8.20418417974474,14.2671516592589,17.3681584018422,0.818839381945885,6.68414333334758,6.2723666958758,69.5499794887768,3.92958812374729,205.067621060526,11.0527784636366,30.6000707500781,8.85650565944329,97.0625575138342,11.52624506119,1.31970907292651,5.51487580437682,81.2100889267569,33.1044097688409,112.623312894333,2.39365606022026,1.09689260896523,4.20410898483727,5.97001860499963,2.39365606022026,16.1796092335874,1.54064742687666,4.96458330464014,7.13201701941655,1.09689260896523,19.9472915201322,2.39365606022026,3.14761082727714,2.39365606022026,4.3918569280497,10.3622013541374,3.45126001259571,159.388129062492,1.70963945875715,23.5245761771833,38.927701358681,1.70963945875715,1.94271190500748,4.74239365055331,1.31970907292651,4.53519419359842,2.88391550956979,5.73642760410221,1.94271190500748,12.6172792465738,0.553161598293565,41.9818765036186,7.44883786106068,138.042326340172,9.22814272197753,9.56124431057348,25.8954723958585,3.63283891731546,21.5995714105501,8.50689536993188,1.54064742687666,0.553161598293565,44.5483052547133,15.1932978333064,0.553161598293565,5.22831937250577,36.3406072018728,0.818839381945885,3.92958812374729,7.86816260372024
"95",8.68170051468758,2.96939732285523,1.40136803515017,41.9818765036186,13.156343989949,5.51487580437682,18.5644608399541,1.70963945875715,36.3406072018728,4.20410898483727,10.3622013541374,38.927701358681,3.24034251841361,9.22814272197753,12.0553423955166,1.27840429788924,5.97001860499963,11.0527784636366,112.623312894333,4.96458330464014,159.388129062492,4.74239365055331,17.3681584018422,7.86816260372024,97.0625575138342,20.7734314653411,1.70963945875715,4.53519419359842,69.5499794887768,30.6000707500781,81.2100889267569,2.55076986042069,1.70963945875715,4.3918569280497,5.22831937250577,1.27840429788924,16.1796092335874,0.96177920511458,7.44883786106068,9.95668752576715,2.55076986042069,25.8954723958585,0.96177920511458,6.40887344959445,0.96177920511458,2.08474858659945,11.52624506119,3.45126001259571,138.042326340172,1.70963945875715,33.1044097688409,15.1932978333064,0.96177920511458,0.439273305117087,6.97746174139931,2.08474858659945,5.73642760410221,3.84597475099246,6.40887344959445,2.55076986042069,8.68170051468758,0.654286680654326,48.503502796243,6.97746174139931,205.067621060526,9.56124431057348,8.20418417974474,20.7734314653411,3.84597475099246,23.5245761771833,14.2671516592589,1.49154567867187,2.28928505140057,55.1740196628425,28.1771530822911,0.439273305117087,3.84597475099246,44.5483052547133,0.96177920511458,2.96939732285523,12.6172792465738
"106",15.1932978333064,1.67047987976559,1.67047987976559,38.927701358681,7.44883786106068,4.46352556082406,8.35553977483831,0.818839381945885,69.5499794887768,5.22831937250577,21.5995714105501,7.13201701941655,10.1594444399523,8.35553977483831,17.3681584018422,1.40136803515017,7.86816260372024,8.85650565944329,55.1740196628425,2.28928505140057,205.067621060526,5.62565170423951,25.8954723958585,10.1594444399523,97.0625575138342,12.6172792465738,1.31970907292651,5.97001860499963,81.2100889267569,33.1044097688409,112.623312894333,3.14761082727714,2.28928505140057,3.14761082727714,4.46352556082406,1.67047987976559,18.5644608399541,1.14395913709002,6.2723666958758,9.56124431057348,2.88391550956979,19.9472915201322,2.63262118662443,6.68414333334758,0.818839381945885,2.28928505140057,16.1796092335874,0.818839381945885,138.042326340172,3.63283891731546,30.6000707500781,41.9818765036186,1.14395913709002,2.01223390033388,5.62565170423951,1.67047987976559,4.85348847759673,3.92958812374729,4.85348847759673,1.14395913709002,11.0527784636366,0.439273305117087,48.503502796243,6.68414333334758,159.388129062492,11.52624506119,14.2671516592589,23.5245761771833,3.45126001259571,36.3406072018728,13.156343989949,1.67047987976559,2.63262118662443,44.5483052547133,9.22814272197753,0.439273305117087,4.20410898483727,28.1771530822911,0.818839381945885,3.92958812374729,12.0553423955166
"107",28.1771530822911,1.36053855403834,3.73940683415396,48.503502796243,8.50689536993188,9.56124431057348,11.0527784636366,1.04982608084045,159.388129062492,13.156343989949,14.2671516592589,33.1044097688409,17.3681584018422,8.85650565944329,15.1932978333064,1.23709952285198,8.20418417974474,5.97001860499963,55.1740196628425,3.45126001259571,205.067621060526,4.53519419359842,38.927701358681,6.82290646338208,138.042326340172,12.0553423955166,1.74879903774872,3.24034251841361,97.0625575138342,44.5483052547133,81.2100889267569,2.79919401119898,2.55076986042069,5.73642760410221,3.73940683415396,3.05487913614068,12.6172792465738,0.818839381945885,5.09645133857295,9.22814272197753,0.96177920511458,18.5644608399541,1.14395913709002,4.74239365055331,1.67047987976559,6.2723666958758,7.86816260372024,2.28928505140057,69.5499794887768,1.58974917508145,21.5995714105501,36.3406072018728,0.603724139473946,0.325385011940608,4.01320149650212,1.36053855403834,4.20410898483727,2.39365606022026,7.13201701941655,1.87318990968108,19.9472915201322,1.49154567867187,25.8954723958585,5.09645133857295,112.623312894333,5.51487580437682,10.3622013541374,11.52624506119,2.15726327286501,16.1796092335874,9.95668752576715,0.818839381945885,2.01223390033388,41.9818765036186,23.5245761771833,0.603724139473946,4.3918569280497,30.6000707500781,6.54538020331309,2.79919401119898,7.44883786106068
