sample_id,z0,z1,z2,z3,mgs_level
355,0.020273581,0.079665154,0.0021447316,-0.0041777547,MGS1
356,-0.02285792,0.05247699,-0.0052229837,-0.003057314,MGS1
375,0.02089876,0.017114297,0.008354209,0.0011819564,MGS1
376,-0.0074543096,0.033351425,0.013870098,-0.002781407,MGS1
377,-0.03140457,0.0865411,0.006215349,0.007763082,MGS1
379,0.005166035,0.07735692,0.011127129,-0.0084695555,MGS1
384,0.004675161,-0.033281893,0.031185262,-0.009912709,MGS1
386,0.015091479,0.100741714,0.018988684,-0.007883854,MGS1
389,-0.007326208,0.04093038,-0.0055514276,0.014408108,MGS1
394,0.024240911,0.01358166,-0.041910805,-0.00070761424,MGS1
396,0.029824719,0.10761444,0.005835347,-0.0005212594,MGS1
404,0.023080826,0.12062417,0.035148196,0.0054647457,MGS1
405,-0.026854321,-0.0046670996,-0.0013092533,-0.0009590052,MGS1
406,0.0071665384,-0.034273643,0.012283795,-0.008241273,MGS1
413,0.0016807131,0.09355424,0.015999377,-0.0014549438,MGS1
414,-0.0023545735,-0.04572359,-0.0064608715,0.023184475,MGS1
415,-0.0015465245,0.036304627,0.023569979,-0.022704555,MGS1
425,0.020659797,0.101783246,0.03209787,-0.013456197,MGS1
447,0.010120235,0.03827435,0.004985884,-0.0014733123,MGS1
452,-0.0060655624,-0.08871044,-0.033624936,-0.0051006665,MGS1
466,0.016062923,0.10327104,0.0036323369,-0.00033488031,MGS1
468,0.0017491244,0.05400916,0.004399292,0.013147231,MGS1
480,-0.008751415,0.0070230328,0.012514994,-0.009264316,MGS1
490,0.00020807236,0.034695182,0.035045885,-0.007511886,MGS1
491,-0.022890018,0.026857708,0.035175383,-0.009669563,MGS1
495,0.0198619,0.09546386,0.02061084,-0.0020073373,MGS1
499,0.0019578822,0.0747799,0.003012538,0.014165006,MGS1
501,0.025920354,-0.007302195,0.004254177,-0.015097454,MGS1
503,0.0068082474,0.069571406,-0.032666378,0.003785959,MGS1
506,0.004210446,0.012690194,0.010719694,-0.018161664,MGS1
517,0.01729618,0.059358727,-0.0074378103,0.011636421,MGS1
518,0.035642497,0.084025696,-9.839237e-05,-0.0011900244,MGS1
526,-0.0009854473,-0.0017421581,-0.005278401,0.010626698,MGS1
11,-0.0026636682,0.03576683,0.026897095,-0.011416873,MGS4
33,0.007685434,0.037359808,-0.014418174,-0.03238339,MGS4
46,-0.009807847,0.0062307455,-0.010866895,-0.0012782309,MGS4
47,0.016177133,-0.06804658,-0.0015563294,-0.007608084,MGS4
60,-0.004490953,0.01008863,-0.0030608252,0.011548342,MGS4
73,-0.00967785,-0.11713195,-0.021558672,0.00667528,MGS4
94,0.010782883,-0.00021841004,0.030189112,0.0033156923,MGS4
95,0.008346375,0.097546905,-0.0032368302,-0.0083734505,MGS4
106,-0.0035079867,0.060238134,-0.008121744,0.0028738035,MGS4
107,-0.013956226,-0.2796804,-0.012647048,-0.0060996395,MGS4
116,0.0020742528,0.020850066,0.0019268021,-0.0044399556,MGS4
124,-0.018848114,-0.072010264,-0.021464907,-0.006195346,MGS4
125,-0.0266521,-0.08230766,0.018323526,-0.0014106669,MGS4
133,0.011251882,-0.23383737,-0.030897025,-0.027145715,MGS4
148,-0.023816274,0.0125663355,0.001990907,0.004255273,MGS4
150,-0.0033396557,-0.24085015,-0.030038204,-0.03458362,MGS4
157,-0.004590757,0.03607389,-0.022094063,0.00256196,MGS4
160,-0.0010286123,-0.11277895,0.008979566,-0.034841895,MGS4
178,-0.020453967,0.08633019,0.009679355,0.008627299,MGS4
198,0.018354796,0.08617289,0.0069810003,0.015283113,MGS4
203,-0.018186394,-0.08630875,-0.0046105757,0.0066282377,MGS4
209,0.008300215,0.02163,0.0062573776,-0.010338051,MGS4
223,-0.0021789,0.06471175,0.016267419,0.0034256615,MGS4
224,0.0018487424,-0.078078195,-0.009912349,0.0061421497,MGS4
226,-0.019533258,-0.032128733,-0.0039417334,0.0066939136,MGS4
228,-0.0033081584,0.048176426,-0.0069566853,-0.035113633,MGS4
232,-0.011616938,-0.07533123,-0.019215982,-0.010540778,MGS4
234,-0.0050087273,0.0931731,0.02226901,-0.008496625,MGS4
249,0.014831804,0.06487261,0.007416673,0.0013488783,MGS4
253,-0.027089395,-0.055685975,-0.025261637,0.015998276,MGS4
270,-0.030216826,0.06943697,-0.001935564,-0.0023969663,MGS4
272,-0.001665812,-0.026238851,-0.009059586,0.006762471,MGS4
280,0.0081568025,0.06791337,-0.0041855164,0.0067070303,MGS4
284,-0.0046323463,-0.062098168,0.024972223,-0.023493102,MGS4
294,-0.035395212,-0.32581306,-0.022852723,-0.039455995,MGS4
300,-0.032953203,0.05259942,0.010829635,0.0017976221,MGS4
302,0.007406339,-0.008546114,0.0067495704,-0.002833399,MGS4
334,-0.0043071657,-0.07175511,-0.0015462115,-0.005309823,MGS4
