from,to,distance
ENSG00000162520,ENSG00000146122,1.564417901289949
ENSG00000162520,ENSG00000100055,0.01815049699480001
ENSG00000162520,ENSG00000166278,0.42308112250117424
ENSG00000162520,ENSG00000069535,1.9514504129516501
ENSG00000162520,ENSG00000110092,1.3803671553878765
ENSG00000162520,ENSG00000128262,0.08970961217210911
ENSG00000162520,ENSG00000262001,0.5381751772164345
ENSG00000162520,ENSG00000131386,2.6185501072213313
ENSG00000162520,ENSG00000148735,0.23474151068720286
ENSG00000162520,ENSG00000204252,0.6361495361528335
ENSG00000162520,ENSG00000006756,1.2477075494409537
ENSG00000204261,ENSG00000182326,1.781228725204584
ENSG00000204261,ENSG00000111801,0.9142408283672177
ENSG00000204261,ENSG00000206337,0.6911269272290943
ENSG00000204261,ENSG00000242574,1.012325687499025
ENSG00000204261,ENSG00000188501,0.15989960293557304
ENSG00000204261,ENSG00000125730,2.1167474332379683
ENSG00000204261,ENSG00000095303,0.6474406482628308
ENSG00000204261,ENSG00000196735,1.0647652492490247
ENSG00000204261,ENSG00000079931,1.3878406075541188
ENSG00000204261,ENSG00000198734,0.9477813951425341
ENSG00000204261,ENSG00000243649,1.0961582127635718
ENSG00000204261,ENSG00000112936,1.1081667841008132
ENSG00000204261,ENSG00000231852,0.02935659727166207
ENSG00000204261,ENSG00000204264,0.9432652106874362
ENSG00000204261,ENSG00000153029,0.7945633151478863
ENSG00000204261,ENSG00000113578,3.2646989035387604
ENSG00000204261,ENSG00000198483,0.5361763018275784
ENSG00000204261,ENSG00000166710,2.573499823681415
ENSG00000204261,ENSG00000107562,0.5741431516788276
ENSG00000204261,ENSG00000159403,1.6289383467593384
ENSG00000204261,ENSG00000133321,1.0817023780329837
ENSG00000204261,ENSG00000234745,2.2645271712247848
ENSG00000204261,ENSG00000204257,1.1119111002742281
ENSG00000204261,ENSG00000163661,0.12617536033669724
ENSG00000204261,ENSG00000151468,0.5977984352074078
ENSG00000204261,ENSG00000204287,2.0335969609020528
ENSG00000204261,ENSG00000231389,1.707950510026698
ENSG00000204261,ENSG00000149131,2.2524991115921957
ENSG00000204261,ENSG00000240065,0.06556556680144293
ENSG00000204261,ENSG00000129009,0.14945086602248198
ENSG00000204261,ENSG00000197943,0.31624739582378436
ENSG00000204261,ENSG00000056998,0.5055095703484583
ENSG00000204261,ENSG00000174348,0.35815460137201577
ENSG00000204261,ENSG00000026297,1.7811280686377435
ENSG00000204261,ENSG00000157150,0.0380181683255312
ENSG00000204261,ENSG00000101104,0.7460509993159865
ENSG00000204261,ENSG00000130055,1.253861089881124
ENSG00000204261,ENSG00000222009,0.006265948629294522
ENSG00000204261,ENSG00000101160,2.1966975741408157
ENSG00000204261,ENSG00000171631,0.013821876542152613
ENSG00000204261,ENSG00000160219,0.47650658886036257
ENSG00000204261,ENSG00000164761,0.10637192086612993
ENSG00000204261,ENSG00000166741,0.2400805142134257
ENSG00000204261,ENSG00000165633,2.0108324777704802
ENSG00000204261,ENSG00000140092,0.11005546343443438
ENSG00000204261,ENSG00000145721,4.59434664208316
ENSG00000204261,ENSG00000186204,0.007623873473470765
ENSG00000204261,ENSG00000006042,2.740692120900666
ENSG00000204261,ENSG00000188488,1.7706283712740316
ENSG00000204261,ENSG00000250942,0.24197066253396227
ENSG00000204261,ENSG00000163395,0.16265406002459126
ENSG00000204261,ENSG00000005243,0.7026538185713507
ENSG00000204261,ENSG00000204482,0.013891753994200038
ENSG00000204261,ENSG00000168306,0.9097072460269989
ENSG00000204261,ENSG00000010704,0.2778156024044815
ENSG00000204261,ENSG00000181804,0.6062744091034553
ENSG00000204261,ENSG00000180638,0.34376713264105296
ENSG00000204261,ENSG00000164106,1.0774381723020285
ENSG00000204261,ENSG00000249306,0.0901758980060163
ENSG00000204261,ENSG00000107611,3.0911011074952643
ENSG00000204261,ENSG00000134343,0.4171028060627592
ENSG00000204261,ENSG00000205542,3.212747259874182
ENSG00000204261,ENSG00000244509,1.5623803813825208
ENSG00000204261,ENSG00000139178,1.1449206829637077
ENSG00000204261,ENSG00000163453,1.500150000211781
ENSG00000204261,ENSG00000150977,0.21257218775450681
ENSG00000204261,ENSG00000132274,1.5477262958608748
ENSG00000204261,ENSG00000146122,1.3732541175655917
ENSG00000204261,ENSG00000100055,0.0366510820258424
ENSG00000204261,ENSG00000166278,0.2936237745400634
ENSG00000204261,ENSG00000069535,1.813589798551254
ENSG00000204261,ENSG00000110092,1.2337515870706006
ENSG00000204261,ENSG00000128262,0.14495544369283403
ENSG00000204261,ENSG00000262001,0.34109815565840906
ENSG00000204261,ENSG00000131386,2.4582404026185163
ENSG00000204261,ENSG00000148735,0.14778486947174735
ENSG00000204261,ENSG00000204252,0.48517001859237807
ENSG00000204261,ENSG00000006756,1.0625169194819648
ENSG00000182326,ENSG00000111801,1.0356832542667809
ENSG00000182326,ENSG00000206337,0.9609218712475014
ENSG00000182326,ENSG00000242574,0.5682809657712775
ENSG00000182326,ENSG00000188501,2.015549577631959
ENSG00000182326,ENSG00000125730,0.40229864674165466
ENSG00000182326,ENSG00000095303,0.8599918698346742
ENSG00000182326,ENSG00000196735,0.6857510903397445
ENSG00000182326,ENSG00000079931,0.1266393318306402
ENSG00000182326,ENSG00000198734,0.508934028895858
ENSG00000182326,ENSG00000243649,0.3281420730636929
ENSG00000182326,ENSG00000112936,0.4249741540583528
ENSG00000182326,ENSG00000231852,1.6073200796809122
ENSG00000182326,ENSG00000204264,1.032781957124372
ENSG00000182326,ENSG00000153029,0.967875052864963
ENSG00000182326,ENSG00000113578,0.09605774587469675
ENSG00000182326,ENSG00000198483,1.5320721091228113
ENSG00000182326,ENSG00000166710,0.7669923714179852
ENSG00000182326,ENSG00000107562,1.4151288862379334
ENSG00000182326,ENSG00000159403,0.009468354401096132
ENSG00000182326,ENSG00000133321,0.8295209199572198
ENSG00000182326,ENSG00000234745,0.39808903673853846
ENSG00000182326,ENSG00000204257,0.6021802490809837
ENSG00000182326,ENSG00000163661,1.9983585612070613
ENSG00000182326,ENSG00000151468,1.507886988086895
ENSG00000182326,ENSG00000204287,0.19780584843113916
ENSG00000182326,ENSG00000231389,0.016123636411768026
ENSG00000182326,ENSG00000149131,0.4748018029359912
ENSG00000182326,ENSG00000240065,1.6234903924634727
ENSG00000182326,ENSG00000129009,1.3822490973706316
ENSG00000182326,ENSG00000197943,1.3171842765278554
ENSG00000182326,ENSG00000056998,1.4869458179109771
ENSG00000182326,ENSG00000174348,1.1190142451390641
ENSG00000182326,ENSG00000026297,0.7237623118688605
ENSG00000182326,ENSG00000157150,1.92287780228114
ENSG00000182326,ENSG00000101104,1.2215068029696252
ENSG00000182326,ENSG00000130055,1.0706508379767767
ENSG00000182326,ENSG00000222009,1.8527400262499474
ENSG00000182326,ENSG00000101160,0.24907430088263102
ENSG00000182326,ENSG00000171631,1.7504847470392366
ENSG00000182326,ENSG00000160219,1.5338747757957811
ENSG00000182326,ENSG00000164761,1.4456887513761107
ENSG00000182326,ENSG00000166741,1.2457623099284403
ENSG00000182326,ENSG00000165633,0.8572825897313965
ENSG00000182326,ENSG00000140092,1.4549864397351049
ENSG00000182326,ENSG00000145721,0.9374113876895392
ENSG00000182326,ENSG00000186204,1.7642831941220471
ENSG00000182326,ENSG00000006042,0.3004934903399361
ENSG00000182326,ENSG00000188488,0.009669764397885812
ENSG00000182326,ENSG00000250942,2.155159921389262
ENSG00000182326,ENSG00000163395,2.0058290604837348
ENSG00000182326,ENSG00000005243,1.5103563573337064
ENSG00000182326,ENSG00000204482,1.7880174121505794
ENSG00000182326,ENSG00000168306,1.3956187820564783
ENSG00000182326,ENSG00000010704,1.526390014488059
ENSG00000182326,ENSG00000181804,1.0176739743557786
ENSG00000182326,ENSG00000180638,1.1215783645776514
ENSG00000182326,ENSG00000164106,0.37688472617466884
ENSG00000182326,ENSG00000249306,1.7320953400027308
ENSG00000182326,ENSG00000107611,0.1476515684463764
ENSG00000182326,ENSG00000134343,1.0775241532578756
ENSG00000182326,ENSG00000205542,0.8169678715211905
ENSG00000182326,ENSG00000244509,1.0451738411012943
ENSG00000182326,ENSG00000139178,0.8152313210628768
ENSG00000182326,ENSG00000163453,0.2084233471265204
ENSG00000182326,ENSG00000150977,1.6742960906943056
ENSG00000182326,ENSG00000132274,0.23729264356641866
ENSG00000182326,ENSG00000146122,0.7208148257541044
ENSG00000182326,ENSG00000100055,1.822789779411347
ENSG00000182326,ENSG00000166278,1.1888150378620606
ENSG00000182326,ENSG00000069535,0.0004961848069968704
ENSG00000182326,ENSG00000110092,0.33057415647979155
ENSG00000182326,ENSG00000128262,1.880969197699919
ENSG00000182326,ENSG00000262001,1.4303401781440832
ENSG00000182326,ENSG00000131386,0.09872505286162783
ENSG00000182326,ENSG00000148735,1.3981952083537381
ENSG00000182326,ENSG00000204252,1.0426327882973425
ENSG00000182326,ENSG00000006756,0.8310851794828676
ENSG00000111801,ENSG00000206337,0.01533415408509882
ENSG00000111801,ENSG00000242574,0.1913658118946129
ENSG00000111801,ENSG00000188501,1.3401606295744932
ENSG00000111801,ENSG00000125730,1.4904427973992869
ENSG00000111801,ENSG00000095303,0.05364344913391306
ENSG00000111801,ENSG00000196735,0.1297767254794891
ENSG00000111801,ENSG00000079931,0.630393712019587
ENSG00000111801,ENSG00000198734,0.2261060104341482
ENSG00000111801,ENSG00000243649,0.377337851916491
ENSG00000111801,ENSG00000112936,0.30650454690607765
ENSG00000111801,ENSG00000231852,0.7218540656879808
ENSG00000111801,ENSG00000204264,0.00017865252860048487
ENSG00000111801,ENSG00000153029,0.005818418999480054
ENSG00000111801,ENSG00000113578,2.1826516856748213
ENSG00000111801,ENSG00000198483,0.3280657474534604
ENSG00000111801,ENSG00000166710,1.9381772244075273
ENSG00000111801,ENSG00000107562,0.21069102767527992
ENSG00000111801,ENSG00000159403,0.8984151156446245
ENSG00000111801,ENSG00000133321,0.05871871865864084
ENSG00000111801,ENSG00000234745,1.6098068094049047
ENSG00000111801,ENSG00000204257,0.1900807274216702
ENSG00000111801,ENSG00000163661,1.2982337607318346
ENSG00000111801,ENSG00000151468,0.29174334137677915
ENSG00000111801,ENSG00000204287,1.3705091369099476
ENSG00000111801,ENSG00000231389,0.9327197065953887
ENSG00000111801,ENSG00000149131,1.61693796252509
ENSG00000111801,ENSG00000240065,0.6283326565383233
ENSG00000111801,ENSG00000129009,0.42209034831279435
ENSG00000111801,ENSG00000197943,0.21949242815404474
ENSG00000111801,ENSG00000056998,0.2904901149491973
ENSG00000111801,ENSG00000174348,0.1675500625836569
ENSG00000111801,ENSG00000026297,0.28573104759705253
ENSG00000111801,ENSG00000157150,1.1384257720181803
ENSG00000111801,ENSG00000101104,0.05316573183474588
ENSG00000111801,ENSG00000130055,0.011707921064972857
ENSG00000111801,ENSG00000222009,0.9729991210503572
ENSG00000111801,ENSG00000101160,0.9848613682484493
ENSG00000111801,ENSG00000171631,0.9472336314097578
ENSG00000111801,ENSG00000160219,0.34333054204066493
ENSG00000111801,ENSG00000164761,0.5773705534762132
ENSG00000111801,ENSG00000166741,0.3236478265788511
ENSG00000111801,ENSG00000165633,0.22411000339926063
ENSG00000111801,ENSG00000140092,0.4869151733469447
ENSG00000111801,ENSG00000145721,3.665148119608487
ENSG00000111801,ENSG00000186204,0.849426799384079
ENSG00000111801,ENSG00000006042,1.2422796994934817
ENSG00000111801,ENSG00000188488,1.0618861862334816
ENSG00000111801,ENSG00000250942,1.4809837006171134
ENSG00000111801,ENSG00000163395,1.3369672367539944
ENSG00000111801,ENSG00000005243,0.27641589122652366
ENSG00000111801,ENSG00000204482,0.9890887757259009
ENSG00000111801,ENSG00000168306,0.14857990147962244
ENSG00000111801,ENSG00000010704,0.39828297934831614
ENSG00000111801,ENSG00000181804,0.026188868618083862
ENSG00000111801,ENSG00000180638,0.2006804716679007
ENSG00000111801,ENSG00000164106,0.3353401385101249
ENSG00000111801,ENSG00000249306,1.0479658063440547
ENSG00000111801,ENSG00000107611,1.74106611030709
ENSG00000111801,ENSG00000134343,0.11280586154538833
ENSG00000111801,ENSG00000205542,2.4814022502670205
ENSG00000111801,ENSG00000244509,0.04175542918162272
ENSG00000111801,ENSG00000139178,0.07439045521839334
ENSG00000111801,ENSG00000163453,0.6211210106887523
ENSG00000111801,ENSG00000150977,0.577017457527801
ENSG00000111801,ENSG00000132274,0.6232597055258511
ENSG00000111801,ENSG00000146122,0.17662644989168025
ENSG00000111801,ENSG00000100055,1.066631628889361
ENSG00000111801,ENSG00000166278,0.23276603412277774
ENSG00000111801,ENSG00000069535,1.0664751707357873
ENSG00000111801,ENSG00000110092,0.4107371714767971
ENSG00000111801,ENSG00000128262,1.2373975769038605
ENSG00000111801,ENSG00000262001,0.2873604858911133
ENSG00000111801,ENSG00000131386,1.3595402886748418
ENSG00000111801,ENSG00000148735,0.5773287886455052
ENSG00000111801,ENSG00000204252,0.06972502727699394
ENSG00000111801,ENSG00000006756,0.05558207017929269
ENSG00000206337,ENSG00000242574,0.1513470580538227
ENSG00000206337,ENSG00000188501,1.0191666216786726
ENSG00000206337,ENSG00000125730,1.3985542557165043
ENSG00000206337,ENSG00000095303,0.013981189384289602
ENSG00000206337,ENSG00000196735,0.11023502709392075
ENSG00000206337,ENSG00000079931,0.5614314402745612
ENSG00000206337,ENSG00000198734,0.16987088343904228
ENSG00000206337,ENSG00000243649,0.31067244783081266
ENSG00000206337,ENSG00000112936,0.25479623578937777
ENSG00000206337,ENSG00000231852,0.5222583669255005
ENSG00000206337,ENSG00000204264,0.01740256944486092
ENSG00000206337,ENSG00000153029,0.003529943746310527
ENSG00000206337,ENSG00000113578,2.1273281350067093
ENSG00000206337,ENSG00000198483,0.2932053104777785
ENSG00000206337,ENSG00000166710,1.8474181306196176
ENSG00000206337,ENSG00000107562,0.19251174449613406
ENSG00000206337,ENSG00000159403,0.822676933262251
ENSG00000206337,ENSG00000133321,0.06032873710759481
ENSG00000206337,ENSG00000234745,1.5219045930586783
ENSG00000206337,ENSG00000204257,0.16195609754852297
ENSG00000206337,ENSG00000163661,0.9889106596518509
ENSG00000206337,ENSG00000151468,0.2671433853117514
ENSG00000206337,ENSG00000204287,1.284009139947341
ENSG00000206337,ENSG00000231389,0.8621872794785099
ENSG00000206337,ENSG00000149131,1.5263270484049343
ENSG00000206337,ENSG00000240065,0.47682759905671307
ENSG00000206337,ENSG00000129009,0.2879973072191996
ENSG00000206337,ENSG00000197943,0.15967572928974538
ENSG00000206337,ENSG00000056998,0.25659811284377054
ENSG00000206337,ENSG00000174348,0.09123889026363532
ENSG00000206337,ENSG00000026297,0.292113876150396
ENSG00000206337,ENSG00000157150,0.8701285289137259
ENSG00000206337,ENSG00000101104,0.0628011377893849
ENSG00000206337,ENSG00000130055,0.04974239436650625
ENSG00000206337,ENSG00000222009,0.7516755021113015
ENSG00000206337,ENSG00000101160,0.9452618477707191
ENSG00000206337,ENSG00000171631,0.6976983090272628
ENSG00000206337,ENSG00000160219,0.3003495567887736
ENSG00000206337,ENSG00000164761,0.39407862211275474
ENSG00000206337,ENSG00000166741,0.20363187343185707
ENSG00000206337,ENSG00000165633,0.2512225613088172
ENSG00000206337,ENSG00000140092,0.3438204717053677
ENSG00000206337,ENSG00000145721,3.6009557677972186
ENSG00000206337,ENSG00000186204,0.6494324859090185
ENSG00000206337,ENSG00000006042,1.2038592199501734
ENSG00000206337,ENSG00000188488,0.982353826588902
ENSG00000206337,ENSG00000250942,1.155606034566383
ENSG00000206337,ENSG00000163395,1.0134202275451858
ENSG00000206337,ENSG00000005243,0.2628825479307939
ENSG00000206337,ENSG00000204482,0.7348383393780602
ENSG00000206337,ENSG00000168306,0.16527559883874415
ENSG00000206337,ENSG00000010704,0.3218812127321468
ENSG00000206337,ENSG00000181804,0.0055679170539471206
ENSG00000206337,ENSG00000180638,0.11216079042356275
ENSG00000206337,ENSG00000164106,0.2740514608597343
ENSG00000206337,ENSG00000249306,0.7485162354024122
ENSG00000206337,ENSG00000107611,1.6935377251322346
ENSG00000206337,ENSG00000134343,0.05417581321741097
ENSG00000206337,ENSG00000205542,2.402429673502064
ENSG00000206337,ENSG00000244509,0.08811794092749257
ENSG00000206337,ENSG00000139178,0.07735163943293609
ENSG00000206337,ENSG00000163453,0.5664474324205764
ENSG00000206337,ENSG00000150977,0.4714568755641168
ENSG00000206337,ENSG00000132274,0.5730032419987763
ENSG00000206337,ENSG00000146122,0.17544081376429888
ENSG00000206337,ENSG00000100055,0.7910328105845305
ENSG00000206337,ENSG00000166278,0.13963962849277206
ENSG00000206337,ENSG00000069535,0.9917354979318302
ENSG00000206337,ENSG00000110092,0.35634885691835755
ENSG00000206337,ENSG00000128262,0.9087623619367595
ENSG00000206337,ENSG00000262001,0.23121882664354632
ENSG00000206337,ENSG00000131386,1.3099200473239767
ENSG00000206337,ENSG00000148735,0.38483157426089903
ENSG00000206337,ENSG00000204252,0.026865482700842075
ENSG00000206337,ENSG00000006756,0.05630814639054217
ENSG00000242574,ENSG00000188501,1.2885140905067805
ENSG00000242574,ENSG00000125730,1.0723592328684002
ENSG00000242574,ENSG00000095303,0.10383879635069873
ENSG00000242574,ENSG00000196735,0.014077156789469388
ENSG00000242574,ENSG00000079931,0.21544046916521362
ENSG00000242574,ENSG00000198734,0.008808669170460304
ENSG00000242574,ENSG00000243649,0.05927406195286133
ENSG00000242574,ENSG00000112936,0.020643234394343096
ENSG00000242574,ENSG00000231852,0.8382485388052974
ENSG00000242574,ENSG00000204264,0.1883392308673346
ENSG00000242574,ENSG00000153029,0.14814610365272668
ENSG00000242574,ENSG00000113578,1.4216533893218475
ENSG00000242574,ENSG00000198483,0.6723574088282451
ENSG00000242574,ENSG00000166710,1.5125944473862125
ENSG00000242574,ENSG00000107562,0.5515764254277269
ENSG00000242574,ENSG00000159403,0.44982741075832006
ENSG00000242574,ENSG00000133321,0.06303480047165128
ENSG00000242574,ENSG00000234745,1.1739955571314669
ENSG00000242574,ENSG00000204257,0.00396217900710134
ENSG00000242574,ENSG00000163661,1.265804017153543
ENSG00000242574,ENSG00000151468,0.6436707384362799
ENSG00000242574,ENSG00000204287,0.9328083573754513
ENSG00000242574,ENSG00000231389,0.4617566307026911
ENSG00000242574,ENSG00000149131,1.1925708139413667
ENSG00000242574,ENSG00000240065,0.8242681750669687
ENSG00000242574,ENSG00000129009,0.598211022759153
ENSG00000242574,ENSG00000197943,0.48685363514456637
ENSG00000242574,ENSG00000056998,0.6286271745537046
ENSG00000242574,ENSG00000174348,0.3339188701152216
ENSG00000242574,ENSG00000026297,0.06519998620945525
ENSG00000242574,ENSG00000157150,1.171543992287219
ENSG00000242574,ENSG00000101104,0.354775202016977
ENSG00000242574,ENSG00000130055,0.21238046938448893
ENSG00000242574,ENSG00000222009,1.0793701065365686
ENSG00000242574,ENSG00000101160,0.35622224283962545
ENSG00000242574,ENSG00000171631,0.9983587803567675
ENSG00000242574,ENSG00000160219,0.6784418046557881
ENSG00000242574,ENSG00000164761,0.6880056789440379
ENSG00000242574,ENSG00000166741,0.47661013129462637
ENSG00000242574,ENSG00000165633,0.10915101876053364
ENSG00000242574,ENSG00000140092,0.666909818146226
ENSG00000242574,ENSG00000145721,2.9862817298554596
ENSG00000242574,ENSG00000186204,0.9836188110935882
ENSG00000242574,ENSG00000006042,0.456191657304017
ENSG00000242574,ENSG00000188488,0.6104539917733193
ENSG00000242574,ENSG00000250942,1.426757544729877
ENSG00000242574,ENSG00000163395,1.2804682980247524
ENSG00000242574,ENSG00000005243,0.6402643381488482
ENSG00000242574,ENSG00000204482,1.0359529999498405
ENSG00000242574,ENSG00000168306,0.5144969914425938
ENSG00000242574,ENSG00000010704,0.6899650112372231
ENSG00000242574,ENSG00000181804,0.19905970654922917
ENSG00000242574,ENSG00000180638,0.3495426014289718
ENSG00000242574,ENSG00000164106,0.03665942834138257
ENSG00000242574,ENSG00000249306,1.0105725521035596
