from,to,distance
ENSG00000160307,ENSG00000162520,1.6534010352032218
ENSG00000160307,ENSG00000204261,1.4277351711997186
ENSG00000160307,ENSG00000182326,1.472109124845151
ENSG00000160307,ENSG00000111801,0.2225432302591185
ENSG00000160307,ENSG00000206337,0.23605354451525423
ENSG00000160307,ENSG00000242574,0.015537376720394569
ENSG00000160307,ENSG00000188501,1.8443405962448722
ENSG00000160307,ENSG00000125730,1.1002786741383743
ENSG00000160307,ENSG00000095303,0.35940059790185647
ENSG00000160307,ENSG00000196735,0.012635111059475452
ENSG00000160307,ENSG00000079931,0.33735527836335183
ENSG00000160307,ENSG00000198734,0.06907579887752849
ENSG00000160307,ENSG00000243649,0.00850160387250876
ENSG00000160307,ENSG00000112936,0.00705980479216063
ENSG00000160307,ENSG00000231852,1.2453130356145428
ENSG00000160307,ENSG00000204264,0.12023673945298391
ENSG00000160307,ENSG00000153029,0.27189052195031604
ENSG00000160307,ENSG00000113578,2.7319951795201294
ENSG00000160307,ENSG00000198483,0.5558743542119811
ENSG00000160307,ENSG00000166710,2.185509076885063
ENSG00000160307,ENSG00000107562,0.4188411241758237
ENSG00000160307,ENSG00000159403,0.5936724472368906
ENSG00000160307,ENSG00000133321,0.009336074601829608
ENSG00000160307,ENSG00000234745,1.5391042391620686
ENSG00000160307,ENSG00000204257,0.008674666605347749
ENSG00000160307,ENSG00000163661,1.836361380969548
ENSG00000160307,ENSG00000151468,0.5429726853694667
ENSG00000160307,ENSG00000204287,1.4020928310782335
ENSG00000160307,ENSG00000231389,0.8660912182819869
ENSG00000160307,ENSG00000149131,2.0422743252960163
ENSG00000160307,ENSG00000240065,1.061639532033002
ENSG00000160307,ENSG00000129009,1.1608085872065912
ENSG00000160307,ENSG00000197943,0.6961861777622952
ENSG00000160307,ENSG00000056998,0.5458626481532605
ENSG00000160307,ENSG00000174348,0.8318324169932146
ENSG00000160307,ENSG00000026297,0.1576749310384446
ENSG00000160307,ENSG00000157150,1.5448498341779482
ENSG00000160307,ENSG00000101104,0.2523961698134956
ENSG00000160307,ENSG00000130055,0.02872821734150674
ENSG00000160307,ENSG00000222009,1.358027369335769
ENSG00000160307,ENSG00000101160,1.2193088533194283
ENSG00000160307,ENSG00000171631,1.4849403037507216
ENSG00000160307,ENSG00000160219,0.605675545618836
ENSG00000160307,ENSG00000164761,1.5517455983501576
ENSG00000160307,ENSG00000166741,1.031156548382084
ENSG00000160307,ENSG00000165633,0.19171958989278975
ENSG00000160307,ENSG00000140092,1.138530165020926
ENSG00000160307,ENSG00000145721,3.595125031934306
ENSG00000160307,ENSG00000186204,1.1194042237607855
ENSG00000160307,ENSG00000006042,1.9806374795658663
ENSG00000160307,ENSG00000188488,0.7784018137582787
ENSG00000160307,ENSG00000250942,1.7931313896336913
ENSG00000160307,ENSG00000163395,1.7695484367223067
ENSG00000160307,ENSG00000005243,0.5075431013758278
ENSG00000160307,ENSG00000204482,1.4827273950076831
ENSG00000160307,ENSG00000168306,0.3097977154191816
ENSG00000160307,ENSG00000010704,0.7534551719002729
ENSG00000160307,ENSG00000181804,0.34137111562177463
ENSG00000160307,ENSG00000180638,1.0353655380243385
ENSG00000160307,ENSG00000164106,0.005639187904518297
ENSG00000160307,ENSG00000249306,1.7643184047363212
ENSG00000160307,ENSG00000107611,2.0309577188601353
ENSG00000160307,ENSG00000134343,0.3758350092016626
ENSG00000160307,ENSG00000205542,6.51095788122522
ENSG00000160307,ENSG00000244509,0.02736317001199629
ENSG00000160307,ENSG00000139178,0.00018034299112498504
ENSG00000160307,ENSG00000163453,0.7243432646684288
ENSG00000160307,ENSG00000150977,0.8793911711269167
ENSG00000160307,ENSG00000132274,0.49603087057851175
ENSG00000160307,ENSG00000146122,0.044425954843199375
ENSG00000160307,ENSG00000100055,1.6300540584123637
ENSG00000160307,ENSG00000166278,1.1580930971112173
ENSG00000160307,ENSG00000069535,2.1835608128509874
ENSG00000160307,ENSG00000110092,0.10760054523803007
ENSG00000160307,ENSG00000128262,2.001393463280224
ENSG00000160307,ENSG00000262001,0.5090968670078996
ENSG00000160307,ENSG00000131386,1.6287413777260926
ENSG00000160307,ENSG00000148735,1.6813600256988752
ENSG00000160307,ENSG00000204252,0.5167029766189
ENSG00000160307,ENSG00000006756,0.02033435551160589
ENSG00000162520,ENSG00000204261,0.04188194355826361
ENSG00000162520,ENSG00000182326,4.0939396246739275
ENSG00000162520,ENSG00000111801,2.8015156646082278
ENSG00000162520,ENSG00000206337,0.9679206450320773
ENSG00000162520,ENSG00000242574,1.3067859773775128
ENSG00000162520,ENSG00000188501,0.15175548316806264
ENSG00000162520,ENSG00000125730,2.360933083951353
ENSG00000162520,ENSG00000095303,0.7921404309087945
ENSG00000162520,ENSG00000196735,1.327850262208977
ENSG00000162520,ENSG00000079931,1.5898355662943149
ENSG00000162520,ENSG00000198734,1.1493496064520765
ENSG00000162520,ENSG00000243649,1.3777928189398758
ENSG00000162520,ENSG00000112936,1.7754648902714796
ENSG00000162520,ENSG00000231852,0.12580396717078896
ENSG00000162520,ENSG00000204264,1.8973293942748117
ENSG00000162520,ENSG00000153029,2.8885250424931734
ENSG00000162520,ENSG00000113578,4.919210000928565
ENSG00000162520,ENSG00000198483,1.3572461756913725
ENSG00000162520,ENSG00000166710,3.394388645090276
ENSG00000162520,ENSG00000107562,1.0851706874798381
ENSG00000162520,ENSG00000159403,2.099694353350185
ENSG00000162520,ENSG00000133321,1.704282802252913
ENSG00000162520,ENSG00000234745,2.771194795962395
ENSG00000162520,ENSG00000204257,1.5376307528965656
ENSG00000162520,ENSG00000163661,0.07389540977312982
ENSG00000162520,ENSG00000151468,1.6344131092964136
ENSG00000162520,ENSG00000204287,2.8120488081811192
ENSG00000162520,ENSG00000231389,2.750654926963309
ENSG00000162520,ENSG00000149131,3.418921420736141
ENSG00000162520,ENSG00000240065,0.323977099425691
ENSG00000162520,ENSG00000129009,0.16641257758480707
ENSG00000162520,ENSG00000197943,0.7302700414742033
ENSG00000162520,ENSG00000056998,1.313090330204256
ENSG00000162520,ENSG00000174348,0.3616535331034739
ENSG00000162520,ENSG00000026297,3.2957486371315605
ENSG00000162520,ENSG00000157150,0.009894314058610807
ENSG00000162520,ENSG00000101104,1.5240627910551832
ENSG00000162520,ENSG00000130055,1.6703810988028671
ENSG00000162520,ENSG00000222009,0.13493108900284426
ENSG00000162520,ENSG00000101160,4.427855093597141
ENSG00000162520,ENSG00000171631,0.035338382726084035
ENSG00000162520,ENSG00000160219,1.5411683423570943
ENSG00000162520,ENSG00000164761,0.034887791454015354
ENSG00000162520,ENSG00000166741,0.2789377453761556
ENSG00000162520,ENSG00000165633,4.984343024616275
ENSG00000162520,ENSG00000140092,0.19853188842817576
ENSG00000162520,ENSG00000145721,5.111503830867898
ENSG00000162520,ENSG00000186204,0.20115902166311872
ENSG00000162520,ENSG00000006042,7.062826942323101
ENSG00000162520,ENSG00000188488,2.122700801173624
ENSG00000162520,ENSG00000250942,0.06350789105446053
ENSG00000162520,ENSG00000163395,0.12774699752854962
ENSG00000162520,ENSG00000005243,2.149453543100231
ENSG00000162520,ENSG00000204482,0.028851918936381057
ENSG00000162520,ENSG00000168306,1.9585258984703247
ENSG00000162520,ENSG00000010704,1.035218209880304
ENSG00000162520,ENSG00000181804,1.437208217155188
ENSG00000162520,ENSG00000180638,0.23727987112845567
ENSG00000162520,ENSG00000164106,1.491489257679366
ENSG00000162520,ENSG00000249306,0.26335125599475084
ENSG00000162520,ENSG00000107611,4.713508222242288
ENSG00000162520,ENSG00000134343,0.6804228019557225
ENSG00000162520,ENSG00000205542,8.440287744820566
ENSG00000162520,ENSG00000244509,2.4596389005970347
ENSG00000162520,ENSG00000139178,1.68532503487631
ENSG00000162520,ENSG00000163453,4.380652482868115
ENSG00000162520,ENSG00000150977,1.0844919251996763
ENSG00000162520,ENSG00000132274,2.8256084718821173
ENSG00000162520,ENSG00000146122,2.2611623376200405
ENSG00000162520,ENSG00000100055,0.02168971699773981
ENSG00000162520,ENSG00000166278,0.22773013647019075
ENSG00000162520,ENSG00000069535,5.20963195979949
ENSG00000162520,ENSG00000110092,2.09025472527832
