"","Module","Mean","SD","Median","Min","Max"
"c1_2","c1_2",1.35422183485271e-16,3.32213486052431,-1.06287880838534,-3.06676337693281,13.6175348953906
"c1_3","c1_3",-1.89994877754116e-16,3.61511870065823,-1.23741552143458,-3.8442811952933,13.678998293738
"c1_4","c1_4",-2.27220337263192e-17,3.39101039477947,-0.805804841970178,-3.00130725053268,17.4274445736482
"c1_5","c1_5",1.99351009288482e-16,3.49931650293122,-1.09691322845184,-3.16673254382016,13.4713786516852
"c1_6","c1_6",-1.05761255855045e-16,2.68993174759169,0.621005856555575,-11.4219479981425,3.03683229228079
"c1_8","c1_8",-1.77652746793887e-16,3.0427111454186,-1.19033021429155,-3.11877401452441,13.181521010005
