"","Module","Mean","SD","Median","Min","Max"
"c1_2","c1_2",1.06503760836995e-16,3.62921168292455,-0.758553670674204,-5.50667854489305,13.0437506360489
"c1_3","c1_3",-2.98207226108394e-18,3.07814967896137,0.715093458703704,-9.1701729329913,5.07200155831803
"c1_4","c1_4",-2.16041222609954e-16,2.61527762382454,-0.335479236343363,-5.23141674761981,9.99638654413592
"c1_5","c1_5",4.98113455244769e-17,3.14689039649078,-0.436713943389452,-4.74351374266247,12.5380238453987
"c1_8","c1_8",-5.84828977573657e-17,2.87698425491912,0.692164329688477,-9.47628825257336,4.60965611467456
"c1_11","c1_11",-2.14318890015949e-16,2.36615287627206,-0.413438698197023,-4.45833232586454,8.80550944742791
