"","Module","Mean","SD","Median","Min","Max"
"c1_2","c1_2",8.26347918663523e-17,2.7660796329408,-0.488613566809494,-4.5158959759649,10.7397447235774
"c1_3","c1_3",3.78706655981699e-17,2.85086531601532,0.759096503296808,-10.8563401264765,3.91436477396312
"c1_4","c1_4",1.55187536102087e-16,2.21814817964508,-0.422200085259072,-3.84040740377533,8.40238978033094
"c1_5","c1_5",-1.24600643956025e-16,2.50762249675803,0.600843090114238,-8.13112983928874,3.94088895351097
"c1_6","c1_6",-4.12486265382357e-16,2.2036679124465,-0.319666814018576,-3.98215279673168,8.31286949007673
"c1_8","c1_8",-8.7213222754734e-17,2.32136148889839,0.541792318275978,-7.82956746638866,3.58768032448462
