sample_id,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,mgs_level
394,0.0059796534,0.026479123,0.0071026385,-0.0026299083,-0.018959425,-0.015582696,-0.00017355848,-0.034596525,0.0044313744,-0.02296141,0.022726793,-0.026289769,0.029064786,-0.0023863781,0.0056965016,0.038800333,MGS1
396,0.04956316,0.095036626,0.12374237,-0.05686925,-0.092232935,-0.081775695,-0.057100274,-0.1691598,0.051134773,-0.009590723,0.17281938,-0.09485295,0.23595366,-0.050087627,0.045245837,0.1193006,MGS1
404,0.046783205,0.10730645,0.17303288,-0.06820243,-0.09728535,-0.071613476,-0.07486607,-0.21820422,0.03880745,-0.017305266,0.22866306,-0.1295753,0.31066737,-0.045626268,0.0598495,0.13490593,MGS1
405,0.017602865,0.051208332,0.058284815,-0.058802087,-0.0562246,-0.03225679,-0.0043020123,-0.034438267,-0.0071966974,-0.01484412,0.06263938,-0.06389225,0.095128134,-0.018021582,0.00999101,0.029118296,MGS1
406,-0.024914,-0.042274617,-0.06516576,0.059775077,0.067192905,0.03896378,0.070958726,0.1312311,-0.0141646415,-0.017624134,-0.09513781,0.05823236,-0.12890133,0.02314465,-0.024378993,-0.08257368,MGS1
413,0.022514354,0.08316101,0.1401315,-0.07504815,-0.09117247,-0.040724058,-0.08280445,-0.18765496,0.026836185,0.0010007746,0.19055921,-0.15740587,0.27127287,-0.05983906,0.03905235,0.12535922,MGS1
414,-0.05747419,-0.05674308,-0.08637106,0.060249772,0.065570556,0.030315008,0.016015582,0.098139875,-0.019473705,0.0034156835,-0.13510093,0.070033744,-0.142602,0.011273159,-0.036988854,-0.06550071,MGS1
415,0.022018082,0.059959687,0.0795961,-0.0640131,-0.05477515,-0.05537533,-0.026558977,-0.094814986,0.013900736,-0.019046927,0.13268547,-0.08193492,0.15983465,-0.0022848845,0.043207157,0.06470255,MGS1
425,0.057643745,0.099990174,0.15201947,-0.08873183,-0.10313446,-0.054747347,-0.06099297,-0.19023369,0.016991941,0.010445444,0.2192235,-0.14800838,0.2825081,-0.04237408,0.04542506,0.1268396,MGS1
447,-0.007499949,0.04219031,0.0321326,-0.005368328,-0.018319186,-0.044633146,-0.028489945,-0.04581315,0.023359815,-0.009363432,0.04726465,-0.044616655,0.042765554,-0.0052949153,0.011302725,0.034112122,MGS1
452,-0.038657878,-0.07183792,-0.106693335,0.043252334,0.10454555,0.07049381,0.070651084,0.19766761,-0.032182865,-0.025070174,-0.17804235,0.12604536,-0.2487934,0.068415366,-0.05772984,-0.14980127,MGS1
466,0.06732106,0.097014666,0.1564747,-0.08013302,-0.14825359,-0.08116841,-0.098328434,-0.23256798,0.039208747,-0.0042973342,0.2434048,-0.15181363,0.28882676,-0.057994884,0.0410918,0.14696653,MGS1
468,0.037177987,0.053344257,0.053167507,-0.025244921,-0.048245296,-0.024319883,-0.03517773,-0.08707189,0.024466867,-0.008252851,0.095839456,-0.0770574,0.13483375,-0.008118313,0.019828275,0.063825764,MGS1
480,-0.0037819035,-0.00016875565,0.008966403,-0.015969966,0.0073814746,0.016418967,-0.01471724,-0.036066324,-0.002590645,0.0047954377,0.015355393,-0.016437702,0.015194574,-0.009403011,0.009935035,0.020000713,MGS1
490,0.029270638,0.058460478,0.11626967,-0.046206374,-0.062338606,-0.040868707,-0.06136647,-0.15084375,0.018912392,-0.013579885,0.13532412,-0.07994518,0.18075931,-0.040704384,0.01875664,0.1080392,MGS1
491,-0.0075317873,0.030808076,0.04755894,-0.014766723,-0.038073905,-0.029213866,-0.02942704,-0.07292032,0.062886044,0.005597388,0.08433524,-0.045637734,0.065440536,-0.024497502,0.020248227,0.0204827,MGS1
495,0.014641158,0.093102604,0.1414516,-0.07536153,-0.08441798,-0.043056134,-0.04581561,-0.2024606,0.028886897,0.032683447,0.18596491,-0.12288899,0.24026611,-0.076309144,0.020297226,0.12558492,MGS1
499,0.042014826,0.0716483,0.13343796,-0.051051468,-0.10513672,-0.06635827,-0.0368637,-0.13631344,0.019438902,-0.017041093,0.17777164,-0.1126607,0.2380206,-0.0448867,0.047290336,0.11793749,MGS1
501,-0.008232664,0.0008702129,-0.026968755,0.007158403,0.023978347,0.00062574854,0.02655547,0.032028597,0.0141256545,0.013230725,-0.021241143,0.008209431,-0.050210573,-0.0027187057,-0.007237062,-0.04462555,MGS1
503,0.038463015,0.068302795,0.087070026,-0.043439776,-0.08013635,-0.04066372,-0.049879096,-0.122473195,0.013207128,-0.011999735,0.17148517,-0.089798756,0.19923973,-0.019411985,0.03627443,0.08397237,MGS1
506,0.009555699,0.0062390734,-0.0031547537,-0.0029572486,-0.0043023806,-0.0009608228,-0.014444567,-0.007875811,0.00016449578,-0.00517408,0.009647742,-0.00221489,0.0040559135,0.024212116,0.005025529,0.013529801,MGS1
517,0.04494757,0.071944326,0.10165457,-0.04609575,-0.10406624,-0.06658029,-0.034079637,-0.124143645,0.036554,0.0008515833,0.17501262,-0.0896486,0.20562065,-0.028311951,0.05287907,0.06778442,MGS1
518,0.055511262,0.076636076,0.09965961,-0.03556592,-0.10016645,-0.057349265,-0.053671453,-0.15506366,0.02588742,0.004421211,0.18809655,-0.098646216,0.21571085,-0.03379727,0.051137395,0.09456502,MGS1
526,0.012412945,-0.014040012,0.0024887472,0.009025585,-0.020170275,-0.008356314,-0.010552582,-0.031405568,0.019971596,-0.0044656447,0.03702495,-0.0058957697,0.038155343,-0.013438577,0.013718346,-0.0062209005,MGS1
11,0.0342741,0.03402651,0.041420657,-0.015123207,-0.02524721,-0.037964936,-0.0044479272,-0.04288944,0.011881737,-0.017057475,0.063825466,-0.054068536,0.06734194,-0.0043838155,0.016294338,0.029893909,MGS4
33,0.020375121,0.017850284,0.050869737,-0.043165244,-0.08335179,-0.032600466,-0.04660154,-0.09577581,0.01867619,-0.021242281,0.11050231,-0.06976352,0.12618265,-0.031558856,0.012444405,0.06976337,MGS4
46,0.037103213,0.04609313,0.08929635,-0.010261953,-0.04567401,-0.03543542,-0.014368616,-0.073248036,-0.0006483961,0.008562196,0.084714405,-0.046244584,0.13766918,-0.01261024,0.03486587,0.04128883,MGS4
47,-0.012584092,-0.066525966,-0.06786651,0.042791195,0.055812627,0.040156517,0.031786006,0.09052389,-0.02347149,0.013479404,-0.106644325,0.067983694,-0.1689128,0.016719626,-0.026410613,-0.08499652,MGS4
60,0.012285253,0.019598862,0.046869226,-0.016696958,-0.050182305,-0.034910828,-0.032722384,-0.07612187,-0.0038737115,0.00804252,0.07327529,-0.049694456,0.1029512,-0.01558693,0.014699843,0.05754477,MGS4
73,-0.03179233,-0.108602926,-0.16000211,0.082330994,0.10985192,0.048714396,0.05688974,0.1940242,-0.031627767,-0.017676454,-0.22966903,0.14552361,-0.27227882,0.07016366,-0.07224933,-0.13446425,MGS4
