"gene","frequency"
"EEF1E1",1
"EEF1G",1
"EGF",1
"EGFL7",1
"EGLN3",1
"EHD2",1
"EHMT2",1
"EID1",1
"EID3",1
"EIF2A",1
"EIF2AK1",1
"EIF2AK3",1
"EIF2AK4",1
"EIF3D",1
"EIF3E",1
"EIF3K",1
"EIF4A2",1
"EIF4G1",1
"EIF4H",1
"EIF4HP2",1
"EIF5",1
"EIF5A",1
"EIF5B",1
"ELAC1",1
"ELAC2",1
"ELAVL3",1
"ELAVL4",1
"ELK3",1
"ELK4",1
"ELOVL6",1
"ELP2",1
"EMC3",1
"EML6",1
"ENO2",1
"ENPP4",1
"EPB41L3",1
"EPC1",1
"EPM2AIP1",1
"EPOR",1
"EPS8",1
"EPS8L2",1
"ERBB4",1
"ERCC6L2",1
"ERCC8",1
"ERGIC2",1
"ERICH2",1
"ERMP1",1
"ERRFI1",1
"ESD",1
"ESPN",1
"ETFB",1
"ETS1",1
"EXOC6B",1
"EXOC7",1
"EXOSC9",1
"FABP5",1
"FAIM",1
"FAM102B",1
"FAM104B",1
"FAM111A",1
"FAM114A2",1
"FAM122C",1
"FAM124A",1
"FAM127A",1
"FAM134B",1
"FAM13A",1
"FAM169A",1
"FAM171A2",1
"FAM172A",1
"FAM208A",1
"FAM210B",1
"FAM32A",1
"FAM57B",1
"FAM69B",1
"FAM73A",1
"FAM8A1",1
"FAM92A1",1
"FAM96B",1
"FARSA",1
"FASTK",1
"FASTKD5",1
"FAXDC2",1
"FBL",1
"FBLN5",1
"FBXL17",1
"FBXL19",1
"FBXL3",1
"FBXO28",1
"FBXO4",1
"FBXO41",1
"FBXO42",1
"FBXW2",1
"FCGR2B",1
"FCGR3A",1
"FEM1B",1
"FER",1
"FGFR1",1
"FGFR1OP2",1
"FHDC1",1
"FKBP14",1
"FKTN",1
"FLAD1",1
"FLII",1
"FLOT1",1
"FLVCR2",1
"FNDC5",1
"FOS",1
"FOSB",1
"FOXO1",1
"FREM2",1
"FRG1BP",1
"FRRS1L",1
"FRS2",1
"FRZB",1
"FSD1L",1
"FUNDC2",1
"FUT9",1
"FXR1",1
"FYB",1
"FZD5",1
"G2E3",1
"G3BP2",1
"G6PD",1
"GABRB3",1
"GABRQ",1
"GAD1",1
"GAK",1
"GAL3ST4",1
"GALM",1
"GALNT13",1
"GALNTL6",1
"GART",1
"GAS8",1
"GATAD1",1
"GBA2",1
"GBE1",1
"GCC1",1
"GDI1",1
"GDI2",1
"GEN1",1
"GFM2",1
"GIMAP5",1
"GIPC1",1
"GLO1",1
"GLRA3",1
"GLRX3",1
"GLS",1
"GNAI3",1
"GNG2",1
"GNG4",1
"GNG5",1
"GNL3",1
"GOLIM4",1
"GOLM1",1
"GOLPH3",1
"GORAB",1
"GOSR2",1
"GPAA1",1
"GPALPP1",1
"GPATCH11",1
"GPATCH2",1
"GPATCH2L",1
"GPI",1
"GPNMB",1
"GPR108",1
"GPR146",1
"GPR160",1
"GPR162",1
"GPR3",1
"GPR75",1
"GPRASP1",1
"GPSM1",1
"GRAMD1A",1
"GRIA4",1
"GRIK2",1
"GRIK5",1
"GRIN1",1
"GRINA",1
"GRK2",1
"GRK5",1
"GRM3",1
"GRM7",1
"GS1-358P8.4",1
"GTF2A1",1
"GTF2F1",1
"GTF2IRD1",1
"GUCY1A3",1
"GUCY1B3",1
"HACD4",1
"HAGH",1
"HAP1",1
"HARBI1",1
"HAT1",1
"HAUS6",1
"HBEGF",1
"HCFC2",1
"HCP5",1
"HDAC1",1
"HDAC6",1
"HDAC7",1
"HDX",1
"HEATR6",1
"HERC1",1
"HERC4",1
"HES2",1
"HEXA-AS1",1
"HEXIM1",1
"HGH1",1
"HGSNAT",1
"HIBCH",1
"HID1",1
"HIF1A",1
"HINT3",1
"HIPK3",1
"HIVEP2",1
"HLA-DMB",1
"HMGA2",1
"HMGB1",1
"HMGCLL1",1
"HMGN2",1
"HMOX1",1
"HNMT",1
"HNRNPA1L2",1
"HNRNPA3P12",1
"HNRNPAB",1
"HNRNPH3",1
"HNRNPM",1
"HNRNPU",1
"HSD17B4",1
"HSDL2",1
