"gene","frequency"
"CDK19",1
"CDK5RAP1",1
"CECR2",1
"CELF3",1
"CELSR3",1
"CEP131",1
"CEP57",1
"CEP57L1",1
"CEP85",1
"CEP95",1
"CEPT1",1
"CERKL",1
"CERS2",1
"CERS6",1
"CFDP1",1
"CFL2",1
"CGGBP1",1
"CGNL1",1
"CHD3",1
"CHD7",1
"CHI3L2",1
"CHN1",1
"CHRNB3",1
"CHRND",1
"CHTF18",1
"CIC",1
"CISD1",1
"CISD2",1
"CLASP2",1
"CLASRP",1
"CLCN2",1
"CLCN6",1
"CLCN7",1
"CLEC2B",1
"CLEC2D",1
"CLIC1",1
"CLIP2",1
"CLMP",1
"CLPTM1",1
"CLRN1",1
"CLTC",1
"CLUAP1",1
"CLUH",1
"CMPK1",1
"CNOT1",1
"CNOT3",1
"CNOT6",1
"CNOT8",1
"CNTFR",1
"CNTRL",1
"COG3",1
"COL2A1",1
"COMMD3",1
"COMT",1
"COPB1",1
"COPE",1
"COPS4",1
"COPS8",1
"COPZ2",1
"CORO1B",1
"COX11",1
"COX4I1",1
"COX7C",1
"CPE",1
"CPLX2",1
"CPNE5",1
"CPSF3",1
"CPTP",1
"CREB1",1
"CREBRF",1
"CRNKL1",1
"CRTAC1",1
"CRY2",1
"CS",1
"CSNK1D",1
"CSNK1E",1
"CSNK1G2",1
"CSRNP1",1
"CSTF3",1
"CTC-487M23.8",1
"CTD-2331H12.8",1
"CTD-2336O2.3",1
"CTD-2383M3.1",1
"CTDSPL2",1
"CTNND2",1
"CTR9",1
"CTSD",1
"CUL3",1
"CXCL2",1
"CYB5R3",1
"CYCS",1
"CYLD",1
"CYP2U1",1
"CYP4F12",1
"CYTH4",1
"DAB1",1
"DAB2IP",1
"DACH1",1
"DALRD3",1
"DAO",1
"DBI",1
"DBN1",1
"DCAF10",1
"DCAF17",1
"DCAF8",1
"DCC",1
"DCTN1",1
"DDAH1",1
"DDX25",1
"DDX39A",1
"DENND4C",1
"DENND6B",1
"DESI2",1
"DFFA",1
"DFNA5",1
"DGCR6L",1
"DGKB",1
"DGKE",1
"DGUOK",1
"DHX29",1
"DHX35",1
"DHX36",1
"DHX40",1
"DIEXF",1
"DIS3L2",1
"DIXDC1",1
"DLD",1
"DLG3",1
"DLG4",1
"DLGAP1",1
"DMPK",1
"DMWD",1
"DMXL1",1
"DNAJA4",1
"DNAJB14",1
"DNAJB9",1
"DNAJC2",1
"DNAJC5",1
"DNAL1",1
"DPF3",1
"DPH6",1
"DPP10",1
"DPYD",1
"DPYSL2",1
"DRP2",1
"DUS1L",1
"DVL2",1
"DYNC2H1",1
"EBAG9",1
"ECD",1
"ECE2",1
"ECI1",1
"EDEM3",1
"EDIL3",1
"EEF1D",1
"EEF1G",1
"EEF2",1
"EEF2K",1
"EFCAB11",1
"EFEMP2",1
"EGF",1
"EGLN1",1
"EHMT2",1
"EIF1AD",1
"EIF2S1",1
"EIF3G",1
"EIF4E2",1
"EIF4EBP1",1
"EIF4EBP2",1
"EIF4G3",1
"EIF4H",1
"EIF5",1
"ELAVL4",1
"ELFN2",1
"ELMO1",1
"ELMOD2",1
"EME1",1
"EML5",1
"ENO2",1
"ENSA",1
"ENY2",1
"EPC2",1
"EPDR1",1
"EPHA4",1
"EPM2AIP1",1
"EPS8",1
"ERBB2",1
"ERGIC1",1
"ERLEC1",1
"ERLIN1",1
"ERMARD",1
"ERVK3-1",1
"ESRRA",1
"ESYT2",1
"ETNK1",1
"ETNPPL",1
"ETS2",1
"EXOC5",1
"EXOSC9",1
"F8A1",1
"FABP12",1
"FABP5",1
"FAIM2",1
"FAM122B",1
"FAM133B",1
"FAM134B",1
"FAM153A",1
"FAM160B2",1
"FAM162A",1
"FAM172A",1
"FAM188A",1
"FAM204A",1
"FAM210A",1
"FAM228A",1
"FAM234A",1
"FAM3A",1
"FAM49A",1
"FAM49B",1
"FAM50A",1
"FAM60A",1
"FAM63B",1
"FAM65A",1
"FAM69C",1
"FANCL",1
"FAR2",1
"FARP1",1
"FASTK",1
"FAU",1
"FAXDC2",1
"FBRS",1
"FBXL17",1
"FBXL19",1
"FBXL3",1
"FBXO22",1
"FBXO30",1
"FBXO45",1
"FCER1G",1
"FCGRT",1
"FEM1B",1
"FEZ1",1
"FEZ2",1
"FGF9",1
"FGFR1OP2",1
"FH",1
"FHIT",1
"FIS1",1
"FKBP10",1
"FKBP3",1
"FKTN",1
"FLT1",1
"FMR1",1
"FNBP1L",1
"FNBP1P1",1
"FNDC10",1
"FOS",1
"FRMPD2",1
"FRMPD4",1
"FSD1",1
"FTSJ3",1
"FUT11",1
"FUT8",1
"FXR2",1
"FXYD5",1
"FZD5",1
