"gene","frequency"
"UBA7",3
"UBE2D3",3
"UBE2V2",3
"UBE3A",3
"UROS",3
"USP47",3
"WDR31",3
"WWC2",3
"ZER1",3
"ZHX1",3
"ZMIZ2",3
"ZMYND11",3
"ZNF770",3
"ADD1",2
"ADGRB3",2
"AK1",2
"AK4",2
"AKAP11",2
"ALG6",2
"ALKBH8",2
"ANKRD13C",2
"AP5Z1",2
"ARFGAP1",2
"ARHGAP20",2
"ARHGAP33",2
"ARIH1",2
"ARRDC1",2
"ARRDC3",2
"ASH1L",2
"ATP1B1",2
"ATP6V0D1",2
"ATRNL1",2
"AURKAIP1",2
"AVL9",2
"AZIN1",2
"BCAM",2
"BEND6",2
"BMP1",2
"BRAT1",2
"BRSK2",2
"BRWD1",2
"BTBD7",2
"BTD",2
"BTF3",2
"BZW1",2
"C14orf28",2
"C18orf8",2
"C1QBP",2
"CACNB3",2
"CACTIN",2
"CALCRL",2
"CAMK4",2
"CAPN1",2
"CAPZA2",2
"CASD1",2
"CASKIN2",2
"CCDC24",2
"CCNT1",2
"CCPG1",2
"CD2AP",2
"CD74",2
"CDC42SE2",2
"CDH8",2
"CDIPT",2
"CDNF",2
"CHD5",2
"CHMP2A",2
"CIC",2
"CLCN7",2
"CLIP2",2
"CLPP",2
"CLSTN1",2
"CNOT6",2
"CNOT6L",2
"COMT",2
"COPB1",2
"CPSF3",2
"CPSF3L",2
"CPVL",2
"CRAT",2
"CSNK1G3",2
"CTDSPL2",2
"CUTC",2
"CXXC1",2
"CYP7B1",2
"CYTH4",2
"DAAM2",2
"DDX52",2
"DENND6B",2
"DGAT1",2
"DHX57",2
"DHX8",2
"DICER1",2
"DMXL2",2
"DNAL1",2
"DNM1L",2
"DNMBP",2
"DPP8",2
"DPP9",2
"DUS1L",2
"DYNC2H1",2
"DYRK2",2
"EBF1",2
"EEF2",2
"EHMT2",2
"EIF2AK1",2
"EIF3G",2
"EIF4E",2
"EIF4E3",2
"ELAVL4",2
"ELMOD2",2
"ELOVL4",2
"EPS8L2",2
"ERLEC1",2
"ETFB",2
"EXOC1",2
"FAM114A1",2
"FAM134B",2
"FAM160B2",2
"FAM192A",2
"FAM200B",2
"FAM3C",2
"FAM96B",2
"FAR2",2
"FASTKD2",2
"FBRS",2
"FBXL3",2
"FBXO3",2
"FBXW5",2
"FNTA",2
"FSCN1",2
"FUK",2
"GAA",2
"GABRG2",2
"GALNT15",2
"GJA1",2
"GNA11",2
"GOLGB1",2
"GPHN",2
"GPR137",2
"GPR158",2
"GPR180",2
"GRIN3A",2
"GSPT2",2
"GTF2F1",2
"GUCY2F",2
"GUK1",2
"HCP5",2
"HECTD1",2
"HGS",2
"HIST1H3E",2
"HS2ST1",2
"HSPA4",2
"IBTK",2
"ICE2",2
"IER3IP1",2
"IFT22",2
"IGIP",2
"IGLON5",2
"INHBA",2
"ITCH",2
"JMJD8",2
"JPH4",2
"KCNH2",2
"KCNJ9",2
"KDM4C",2
"KIF2A",2
"KLHL7",2
"KMT5C",2
"LGALSL",2
"LPL",2
"LRP3",2
"LRPAP1",2
"LSM14A",2
"LSM3",2
"LST1",2
"LTBP3",2
"LYST",2
"LZTR1",2
"MAK",2
"MAP2K2",2
"MAP7",2
"MAPK8IP1",2
"MAT2B",2
"MCOLN1",2
"MIA3",2
"MICU3",2
"MIER1",2
"MINA",2
"MINK1",2
"MPHOSPH10",2
"MTA1",2
"MTF2",2
"MTMR7",2
"NAA20",2
"NDFIP1",2
"NDUFS8",2
"NLGN2",2
"NPM1",2
"NPM1P37",2
"NR1H2",2
"NUP133",2
"NUP54",2
"OBSL1",2
"ONECUT2",2
"PAIP2",2
"PANK2",2
"PCBD2",2
"PCBP4",2
"PCDHGC3",2
"PCNX3",2
"PDCL3",2
"PDK2",2
"PHAX",2
"PIGQ",2
"PIH1D2",2
"PITPNM1",2
"PLCD1",2
"PLCD3",2
"POLE3",2
"POLR2E",2
"PPP1CC",2
"PPP4C",2
"PREX1",2
"PRKAR1A",2
"PRRT1",2
"PSD",2
"PSMB3",2
"PTGES2",2
"PUF60",2
"RAB11FIP2",2
"RAB12",2
"RAB1B",2
"RABGGTA",2
"RAD23B",2
"RBM25",2
"RBM42",2
"RBPJ",2
"RELT",2
"RFX1",2
"RGS8",2
"RGS9",2
"RIMKLB",2
"RMDN1",2
"RNF44",2
"RP11-127B20.3",2
"RP11-16P6.1",2
"RP11-242D8.1",2
"RP11-268J15.5",2
"RP11-274H2.5",2
"RP11-293M10.6",2
"RP11-314B1.2",2
"RP11-658F2.8",2
"RP11-724O16.1",2
"RP4-635E18.8",2
"RPL11",2
"RPRD1A",2
"RPS15",2
"RPS18",2
"RPS19",2
"RPS28",2
"RPTOR",2
"RRP8",2
"RTN3",2
"RUFY2",2
"RUFY3",2
"S100B",2
"SACS",2
"SBF2-AS1",2
"SCAMP1",2
"SELT",2
"SEP15",2
"SERPINA5",2
"SERTAD2",2
"SET",2
"SETD2",2
"SEZ6L2",2
"SF3B1",2
"SKIV2L2",2
"SLC12A7",2
"SMARCA4",2
"SMARCA5",2
"SMC3",2
"SMDT1",2
"SNX14",2
"SPAST",2
"SPG20",2
"SPOCK2",2
"SPOPL",2
"SPPL2B",2
"SPTSSA",2
"SSB",2
"STMN2",2
"STUB1",2
"STX1B",2
"SYN3",2
"SYNCRIP",2
"SYT2",2
"SYT4",2
"TAB3",2
"TADA3",2
"TAP1",2
"TBC1D23",2
"TCF25",2
"TCOF1",2
"TDRKH",2
"TECPR1",2
"THUMPD1",2
"TIMM10B",2
"TM9SF2",2
"TM9SF3",2
"TMED2",2
"TMEM104",2
"TMEM259",2
"TMEM47",2
"TNKS1BP1",2
"TOMM40",2
"TOMM6",2
"TRIM23",2
"TSC2",2
"TSPAN17",2
"TTC26",2
"TUB",2
"UBA3",2
"UBE2K",2
"UBQLN4",2
"UBR1",2
"UBR3",2
"UBXN6",2
"UFC1",2
"UGGT1",2
"UNC5D",2
"UPF2",2
"USP1",2
"USP33",2
"VPS51",2
"WDR74",2
"XYLT2",2
"YME1L1",2
"ZBED5",2
"ZBTB11",2
"ZBTB33",2
"ZC3H18",2
"ZDHHC6",2
"ZNF106",2
"ZNF283",2
"ZNF287",2
"ZNF335",2
"ZNF417",2
"ZNF471",2
"ZNF524",2
"ZNF528",2
"ZNF549",2
"ZNF644",2
"ZSWIM8",2
"ZZZ3",2
"AASDH",1
"AASDHPPT",1
"ABAT",1
"ABCD3",1
"ABCD4",1
"ABCG4",1
"ABHD13",1
"ABHD14B",1
"ABL1",1
"AC000123.2",1
"AC004540.4",1
"AC005550.3",1
"AC007191.4",1
"AC012354.6",1
"AC093642.1",1
"AC097468.7",1
"ACADL",1
"ACADSB",1
"ACAP2",1
"ACAP3",1
"ACBD4",1
"ACHE",1
"ACOT13",1
"ACTG1",1
"ACTL6A",1
"ACTR3",1
"ACTR8",1
"ADAL",1
"ADAM33",1
"ADAMTSL3",1
"ADCY2",1
"ADD2",1
"ADD3",1
"ADGRB1",1
"ADGRG4",1
"ADGRL3",1
"AFAP1",1
"AFG3L1P",1
"AFG3L2",1
"AGAP1",1
"AGAP2-AS1",1
"AGFG1",1
"AGFG2",1
"AGO1",1
"AGO4",1
"AHCTF1",1
"AHDC1",1
"AHI1",1
"AHSA1",1
"AIFM1",1
"AIMP1",1
"AK2",1
"AK8",1
"AK9",1
"AKAIN1",1
"AKAP9",1
"AKT3",1
"ALG5",1
"ALG9",1
"AMY2B",1
"ANAPC11",1
"ANAPC15",1
"ANGPT2",1
"ANK2",1
"ANKDD1A",1
"ANKRD13D",1
"ANKRD37",1
"ANKS1B",1
"ANO3",1
"ANXA1",1
"ANXA4",1
"AP000473.5",1
"AP001062.7",1
"AP1AR",1
"AP2A1",1
"AP3D1",1
"AP3S1",1
"AP5M1",1
"APBB1",1
"APBB3",1
"API5",1
"APLP1",1
"APOC1",1
"APOL4",1
"APOLD1",1
"APPBP2",1
"ARCN1",1
"ARF1",1
"ARF5",1
"ARFIP2",1
"ARFRP1",1
"ARG2",1
"ARHGAP32",1
"ARHGAP42",1
"ARHGAP44",1
"ARHGEF1",1
"ARHGEF10L",1
"ARHGEF12",1
"ARHGEF9",1
"ARID4B",1
"ARL10",1
"ARL17A",1
"ARL2BP",1
"ARL5A",1
"ARL6",1
"ARL6IP1",1
"ARMT1",1
"ARPC1A",1
"ARSA",1
"ARVCF",1
"ASB8",1
"ASCC2",1
"ASGR1",1
"ASIC2",1
"ASPH",1
"ASPSCR1",1
"ASXL2",1
"ATAD2B",1
"ATCAY",1
"ATF1",1
"ATF3",1
"ATG2B",1
"ATG4B",1
"ATG4C",1
"ATG4D",1
"ATL3",1
"ATM",1
"ATOH8",1
"ATP11B",1
"ATP1B3",1
"ATP2B2",1
"ATP5B",1
"ATP5D",1
"ATP5F1",1
"ATP5G1",1
"ATP5H",1
"ATP5S",1
"ATP6V0A1",1
"ATP6V0B",1
"ATP8A2",1
"ATP9A",1
"ATRX",1
"AUP1",1
"AXIN1",1
"AZI2",1
"B3GALNT2",1
"BABAM1",1
"BAG6",1
"BAMBI",1
"BAP1",1
"BAZ1B",1
"BBOF1",1
"BBS10",1
"BIRC2",1
"BLOC1S6",1
"BLZF1",1
"BMP2K",1
"BPGM",1
"BRI3BP",1
"BRSK1",1
"BRWD3",1
"BSG",1
"BTBD11",1
"C11orf1",1
"C11orf68",1
"C12orf10",1
"C16orf45",1
"C16orf58",1
"C17orf49",1
"C18orf21",1
"C19orf25",1
"C19orf44",1
"C19orf60",1
"C1orf101",1
"C1orf159",1
"C1RL",1
"C20orf166-AS1",1
"C3orf70",1
"C4orf3",1
"C5orf24",1
"C5orf42",1
"C5orf51",1
"C6orf120",1
"C7orf73",1
"C9orf114",1
"C9orf142",1
"C9orf69",1
"C9orf85",1
"CACNA1E",1
"CACNA1G",1
"CACNA1H",1
"CACNA2D2",1
"CACNB4",1
"CADM3",1
"CAMK2B",1
"CAMSAP1",1
"CAMSAP3",1
"CAND1",1
"CANX",1
"CAPN7",1
"CAPZA1",1
"CARD19",1
"CARD9",1
"CARM1",1
"CASP8AP2",1
"CASP9",1
"CASQ1",1
"CBLL1",1
"CBX1",1
"CBX3",1
"CBX7",1
"CCDC107",1
"CCDC112",1
"CCDC152",1
"CCDC157",1
"CCDC174",1
"CCDC22",1
"CCDC85C",1
"CCDC88B",1
"CCDC9",1
"CCDC91",1
"CCNG1",1
"CCP110",1
"CCSER1",1
"CCSER2",1
"CCT5",1
"CCT6B",1
"CD151",1
"CD200",1
"CD300E",1
"CDC25B",1
"CDC37",1
"CDC40",1
"CDC42EP1",1
"CDH18",1
"CDK14",1
"CDKL5",1
"CDKN2D",1
"CDR2",1
"CDV3",1
"CEBPB",1
"CEBPZ",1
"CELF5",1
"CELSR2",1
"CENPB",1
"CENPBD1P1",1
"CEP57",1
"CEP85L",1
"CERS1",1
"CFAP36",1
"CFAP44",1
"CFI",1
"CFL2",1
"CGGBP1",1
"CGREF1",1
"CHAMP1",1
"CHGA",1
"CHI3L2",1
"CHIC1",1
"CHID1",1
"CHODL",1
"CHPF",1
"CHRND",1
"CLK1",1
"CLMP",1
"CLNS1A",1
"CLPB",1
"CLPTM1",1
"CLSTN2",1
"CLTA",1
"CLU",1
"CLVS2",1
"CMC1",1
"CMIP",1
"CNIH1",1
"CNNM1",1
"CNTNAP2",1
"CNTRL",1
"COCH",1
"COG3",1
"COIL",1
"COPG1",1
"COPS2",1
"COPS6",1
"COPZ1",1
"CORO1B",1
"COX4I1",1
"COX5A",1
"COX6B1",1
"CPEB1",1
"CPLX2",1
"CPLX3",1
"CPLX4",1
"CPNE6",1
"CPSF6",1
"CREBL2",1
"CREG2",1
"CRNKL1",1
"CROCC",1
"CROCCP3",1
"CRTC2",1
"CS",1
"CSF1R",1
"CSNK1G1",1
"CTA-390C10.10",1
"CTAGE5",1
"CTB-13F3.1",1
"CTBS",1
"CTC-338M12.5",1
"CTC-444N24.11",1
"CTC-463A16.1",1
"CTC-523E23.4",1
"CTD-2245F17.3",1
"CTD-2368P22.1",1
"CTD-2377O17.1",1
"CTD-2383M3.1",1
"CTD-2555O16.2",1
"CTNNA2",1
"CTNNBL1",1
"CTSD",1
"CUEDC2",1
"CUL3",1
"CUL5",1
"CUL7",1
"CWC25",1
"CXorf40B",1
"CYB5R4",1
"CYC1",1
"CYP4X1",1
"CYTH3",1
"DACH2",1
"DACT2",1
"DAPK3",1
"DCAF11",1
"DCAF15",1
"DCAF7",1
"DCLRE1A",1
"DCLRE1C",1
"DCTN2",1
"DCTN3",1
"DCTN4",1
"DCTN5",1
"DCUN1D1",1
"DDC",1
"DDIT3",1
"DDRGK1",1
"DDX1",1
"DDX18",1
"DDX20",1
"DDX23",1
"DDX54",1
"DEGS1",1
"DEK",1
"DENND1B",1
"DENND5B",1
"DGCR2",1
"DGCR6L",1
"DGKI",1
"DGKQ",1
"DHCR24",1
"DHPS",1
"DHX30",1
"DHX32",1
"DHX34",1
"DHX37",1
"DHX38",1
"DLGAP3",1
"DMTN",1
"DNA2",1
"DNAJB14",1
"DNAJB2",1
"DNAJC16",1
"DNAJC2",1
"DNASE1",1
"DNM3",1
"DOCK5",1
"DOCK6",1
"DOCK9",1
"DOPEY1",1
"DPF2",1
"DPH3",1
"DPM2",1
"DPP3",1
"DRAP1",1
"DRD1",1
"DTNA",1
"DTX3",1
"DUSP12",1
"DUSP26",1
"DVL1",1
"DYNC2LI1",1
"DYNLRB1",1
"E2F6",1
"EAPP",1
"EBF3",1
"ECD",1
"ECE1",1
"EDC3",1
"EDF1",1
"EEA1",1
"EEF1A1P13",1
"EFCAB12",1
"EFCAB7",1
"EFEMP1",1
"EFNA5",1
"EGFR",1
"EHBP1L1",1
"EIF1",1
"EIF1B-AS1",1
"EIF2AK3",1
"EIF3H",1
"EIF3J",1
"EIF3K",1
"EIF5A",1
"EIF5B",1
"ELAVL2",1
"ELAVL3",1
"ELK3",1
"ELK4",1
"ELOVL5",1
"EMC1",1
"EMC9",1
"ENOSF1",1
"ENPP4",1
"ENY2",1
"EOGT",1
"EOMES",1
"EPDR1",1
"EPS8",1
"EPT1",1
"ERAP1",1
"ERBB4",1
"ERCC3",1
"ERCC6",1
"ERCC8",1
"ERGIC3",1
"ERH",1
"ERN1",1
"ESD",1
"ESF1",1
"ESR1",1
"EVI2B",1
"EXOC6",1
"EXT2",1
"EXTL3",1
"EYA3",1
"F2RL1",1
"FAAH",1
"FAAP100",1
"FAF2",1
"FAIM2",1
"FAM102B",1
"FAM136A",1
"FAM13A-AS1",1
"FAM13B",1
"FAM162A",1
"FAM169A",1
"FAM171A1",1
"FAM179B",1
"FAM185A",1
"FAM189A1",1
"FAM219B",1
"FAM229B",1
"FAM3A",1
"FAM46A",1
"FAM49B",1
"FAM50A",1
"FAM53B",1
"FAM73A",1
"FAM76B",1
"FAM78B",1
"FAM91A1",1
"FAM98A",1
"FANCD2",1
"FAT3",1
"FAT4",1
"FAU",1
"FBXL16",1
"FBXL17",1
"FBXO11",1
"FBXO22",1
"FBXO30",1
"FBXO42",1
"FBXO9",1
"FBXW4",1
"FBXW8",1
"FCGRT",1
"FDX2",1
"FEN1",1
"FGD5-AS1",1
"FGF1",1
"FGF12",1
"FGF14",1
"FGFBP2",1
"FGFR1",1
"FGFR1OP",1
"FIS1",1
"FITM2",1
"FKBP10",1
"FKBP8",1
"FLII",1
"FLJ21408",1
"FLYWCH2",1
"FMNL1",1
"FMR1",1
"FNBP1L",1
"FOSL2",1
"FOXRED1",1
"FRMD3",1
"FRMD8",1
"FRMPD4",1
"FRS2",1
"FUT8",1
"FYTTD1",1
"FZD3",1
"G6PD",1
"GABARAP",1
"GABARAPL2",1
"GABPB2",1
"GABRA1",1
"GACAT2",1
"GAD1",1
"GAK",1
"GCFC2",1
"GCGR",1
"GDI2",1
"GDPD5",1
"GEMIN5",1
"GFER",1
"GGA1",1
"GGA3",1
"GGT1",1
"GGT4P",1
"GINM1",1
"GIPC1",1
"GIT1",1
"GJA4",1
"GJA5",1
"GK",1
"GLB1L2",1
"GLOD4",1
"GLRA2",1
"GMCL1",1
"GNAI1",1
"GNAT1",1
"GNAZ",1
"GNG2",1
"GNG3",1
"GNL1",1
"GNL2",1
"GNPAT",1
"GNPDA2",1
"GOLGA7",1
"GOLPH3",1
"GON4L",1
"GPAA1",1
"GPALPP1",1
"GPAM",1
"GPANK1",1
"GPR137C",1
"GPR162",1
"GPR26",1
"GPR85",1
"GPS1",1
"GRAMD1A",1
"GRAMD3",1
"GRB10",1
"GRIN2B",1
"GRM8",1
"GSG1L",1
"GSKIP",1
"GTF2A1",1
"GTF2IP1",1
"GTF3C5",1
"GTF3C6",1
"GUCY1A2",1
"GUCY1A3",1
"HACD2",1
"HACE1",1
"HAPLN3",1
"HAT1",1
"HAUS3",1
"HAX1",1
"HCFC1",1
"HCFC2",1
"HDAC2",1
"HDAC7",1
"HEATR6",1
"HEBP2",1
"HEG1",1
"HELZ2",1
"HERC2",1
"HERC2P7",1
"HFE",1
"HIF1AN",1
"HIGD2A",1
"HIST1H2BE",1
"HIVEP3",1
"HKR1",1
"HLA-C",1
"HLA-DMB",1
"HLA-DRB1",1
"HLA-E",1
"HLA-F",1
"HLF",1
"HMGN3",1
"HNRNPAB",1
"HNRNPLL",1
"HNRNPM",1
"HOMER3",1
"HOOK1",1
"HPRT1",1
"HPS1",1
"HRAS",1
"HS6ST1",1
"HS6ST3",1
"HSD11B1L",1
"HSD17B14",1
"HSD17B4",1
"HSPB8",1
"IARS2",1
"ICAM1",1
"ICK",1
"ICMT",1
"IFNAR1",1
"IGFBP7",1
"IGSF8",1
"IL13RA1",1
"IMPA1",1
"IMPACT",1
"IMPDH1",1
"IMPG2",1
"INAFM1",1
"ING1",1
"INIP",1
"IPO5",1
"IPO7",1
"IQGAP2",1
"IQSEC3",1
"IREB2",1
"ISG20L2",1
"ISYNA1",1
"ITFG1",1
"ITGB4",1
"ITPK1",1
"ITPKC",1
"JHDM1D-AS1",1
"JMJD6",1
"JMJD7-PLA2G4B",1
"JOSD1",1
"JTB",1
"KANSL2",1
"KAT2A",1
"KAT8",1
"KATNAL1",1
"KATNB1",1
"KBTBD2",1
"KBTBD6",1
"KCNA1",1
"KCNA4",1
"KCNC1",1
"KCNK12",1
"KCNN1",1
"KDM5B",1
"KDM6B",1
"KDM7A",1
"KEAP1",1
"KIAA0753",1
"KIAA1109",1
"KIAA1429",1
"KIAA1586",1
"KIAA1715",1
"KIAA1958",1
"KIAA2026",1
"KIDINS220",1
"KIF21A",1
"KIF22",1
"KIFC3",1
"KIRREL2",1
"KLC2",1
"KLF10",1
"KLHL11",1
"KLHL22",1
"KMT2B",1
"KMT5A",1
"KMT5B",1
"KPNA1",1
"KPNA5",1
"KRAS",1
"KRBA1",1
"KRR1",1
"KYAT1",1
"LAMB2",1
"LAMTOR4",1
"LANCL1",1
"LARS",1
"LATS1",1
"LCORL",1
"LEO1",1
"LGALS8",1
"LGALS9",1
"LGI2",1
"LGR4",1
"LIF",1
"LIMK2",1
"LIN7A",1
"LIN7C",1
"LINC00094",1
"LINC00936",1
"LINC00998",1
"LINC01278",1
"LINC01314",1
"LINC01411",1
"LINC01535",1
"LINGO1",1
"LIPA",1
"LIX1",1
"LLGL2",1
"LLNLR-268E12.1",1
"LMBRD2",1
"LMF2",1
"LMNB2",1
"LOX",1
"LPCAT4",1
"LPGAT1",1
"LRIF1",1
"LRIT1",1
"LRP10",1
"LRRC27",1
"LRRC75A-AS1",1
"LRRN2",1
"LRRTM2",1
"LRRTM3",1
"LSG1",1
"LTV1",1
"LUC7L2",1
"LY6G5B",1
"LYRM4",1
"LZIC",1
"LZTFL1",1
"MAATS1",1
"MAD2L1BP",1
"MAEA",1
"MAF1",1
"MAFF",1
"MAGED2",1
"MAGI1",1
"MALAT1",1
"MAN1C1",1
"MAN2A1",1
"MANBA",1
"MANEAL",1
"MAP1LC3A",1
"MAP2K7",1
"MAP3K10",1
"MAP3K2",1
"MAP3K6",1
"MAP4K3",1
"MAPK12",1
"MAPK6",1
"MAPK8IP3",1
"MAPRE3",1
"MARCH11",1
"MARCKS",1
"MARK1",1
"MAU2",1
"MBTD1",1
"MCAM",1
"MCCC2",1
"MCHR1",1
"MCOLN3",1
"MCRS1",1
"MDGA2",1
"ME1",1
"MEAF6",1
"MED1",1
"MED15",1
"MED16",1
"MED21",1
"MED22",1
"MED28",1
"MEF2A",1
"MEGF8",1
"METTL14",1
"MEX3B",1
"MFF",1
"MFSD10",1
"MFSD6",1
"MFSD8",1
"MGAT1",1
"MGAT2",1
"MGAT3",1
"MGME1",1
"MIB1",1
"MIB2",1
"MIER2",1
"MIIP",1
"MIOS",1
"MIR100HG",1
"MIR22HG",1
"MKL1",1
"MKLN1",1
"MLLT1",1
"MLLT4",1
"MLST8",1
"MLXIP",1
"MMD2",1
"MMP2",1
"MOAP1",1
"MOB1A",1
"MOB2",1
"MOB4",1
"MOGS",1
"MON2",1
"MORC2-AS1",1
"MORF4L2",1
"MPP2",1
"MRAP2",1
"MROH7-TTC4",1
"MRPL10",1
"MRPL13",1
"MRPL18",1
"MRPL50",1
"MRPS16",1
"MRPS18A",1
"MRPS18C",1
"MRPS24",1
"MRPS30",1
"MT1E",1
"MTFP1",1
"MTOR",1
"MTPN",1
"MUS81",1
"MXRA8",1
"MYADM",1
"MYEF2",1
"MYL12B",1
"MYNN",1
"MYO3B",1
"MYT1L",1
"N4BP2L1",1
"NAA15",1
"NACC1",1
"NADK",1
"NAGLU",1
"NAP1L1",1
"NAP1L2",1
"NAPA",1
"NARFL",1
"NARS",1
"NBN",1
"NCK1",1
"NCOR1",1
"NDC1",1
"NDFIP2",1
"NDRG3",1
"NDRG4",1
"NDUFA13",1
"NDUFA4",1
"NDUFAF5",1
"NDUFB10",1
"NDUFB11",1
"NDUFS2",1
"NDUFS4",1
"NDUFS5",1
"NDUFS7",1
"NECAP1",1
"NEDD1",1
"NEDD4L",1
"NEDD8",1
"NEFM",1
"NELFA",1
"NENF",1
"NETO1",1
"NEURL4",1
"NFATC2IP",1
"NFATC3",1
"NFE2L2",1
"NFIL3",1
"NFIX",1
"NFU1",1
"NINJ1",1
"NIPAL3",1
"NIPBL",1
"NKD2",1
"NMRK1",1
"NOL4",1
"NOP56",1
"NOS2P3",1
"NOTCH1",1
"NOVA1",1
"NPR3",1
"NRDC",1
"NRL",1
"NRP1",1
"NRXN1",1
"NRXN3",1
"NSD1",1
"NSMF",1
"NSUN4",1
"NSUN5",1
"NUBP2",1
"NUCB1",1
"NUDCD1",1
"NUDT11",1
"NUDT16L1",1
"NUFIP2",1
"NUP107",1
"NUP153",1
"NUS1",1
"OGFR",1
"ONECUT1",1
"OPA1",1
"ORC3",1
"ORC5",1
"OSBPL9",1
"OSTC",1
"OTUB1",1
"OTUD6B-AS1",1
"P2RY6",1
"PACSIN1",1
"PAK2",1
"PAK3",1
"PAK5",1
"PALM2",1
"PANK3",1
"PAPD4",1
"PARN",1
"PARP1",1
"PATL1",1
"PC",1
"PCBP3",1
"PCDH1",1
"PCDH19",1
"PCDH7",1
"PCDH9",1
"PCGF2",1
"PCGF5",1
"PCMT1",1
"PCMTD1",1
"PCNP",1
"PDCD10",1
"PDE4B",1
"PDGFA",1
"PDHB",1
"PDK1",1
"PDLIM4",1
"PDP1",1
"PDZD4",1
"PDZPH1P",1
"PEAR1",1
"PES1",1
"PEX1",1
"PEX3",1
"PFDN5",1
"PFKL",1
"PGBD3",1
"PGRMC2",1
"PHB2",1
"PHF12",1
"PHF20L1",1
"PHIP",1
"PHLDB1",1
"PHYHIPL",1
"PIAS1",1
"PIGN",1
"PIGW",1
"PIH1D1",1
"PIK3CA",1
"PITPNM2",1
"PIWIL1",1
"PJA2",1
"PKD1",1
"PKIA",1
"PKIB",1
"PKN2",1
"PLA2G15",1
"PLA2G6",1
"PLAA",1
"PLAGL2",1
"PLCD4",1
"PLEKHA8",1
"PLEKHG5",1
"PLEKHM1P1",1
"PLOD2",1
"PLPPR1",1
"PLPPR4",1
"PLPPR5",1
"PLRG1",1
"PLS3",1
"PLXNC1",1
"PML",1
"PMM1",1
"PMP2",1
"PMPCB",1
"PNMAL2",1
"PNPLA8",1
"PNRC1",1
"POGK",1
"POLDIP2",1
"POLL",1
"POLR1B",1
"POLR2B",1
"POLR2K",1
"POLR2L",1
"POLR3F",1
"POLRMT",1
"PON2",1
"POT1",1
"POU2F1",1
"PPA1",1
"PPCS",1
"PPIF",1
"PPM1A",1
"PPP1CA",1
"PPP1R12B",1
"PPP1R12C",1
"PPP1R14B",1
"PPP1R15A",1
"PPP1R16B",1
"PPP1R35",1
"PPP1R3B",1
"PPP1R3E",1
"PPP1R9B",1
"PPP2CA",1
"PPP2R5C",1
"PPP3CB",1
"PPP5C",1
"PPP6C",1
"PPP6R1",1
"PPP6R2",1
"PRCP",1
"PRDM13",1
"PRELID3B",1
"PRICKLE1",1
"PRKAA1",1
"PRKAB2",1
"PRKACA",1
"PRKCSH",1
"PRKG2",1
"PRMT9",1
"PRNP",1
"PRPF8",1
"PRPS1",1
"PRPSAP2",1
"PRR14",1
"PRRC2A",1
"PRRT2",1
