sample_id,z0,z1,z2,z3,mgs_level
311,0.008792818,0.0,0.0,0.831819,MGS1
313,1.5847609,0.0,0.0,4.9020514,MGS1
314,0.0,0.0,0.0,0.5548548,MGS1
315,1.4745227,0.0,0.0,4.9979324,MGS1
316,0.0,0.0,0.0,0.2369181,MGS1
317,0.115430444,0.0,0.0,0.76370126,MGS1
318,0.0,0.0,0.0,0.30980897,MGS1
319,0.0,0.0,0.0,0.6127872,MGS1
320,1.5577352,0.0,0.0,5.1900096,MGS1
321,1.629472,0.0,0.0,5.06001,MGS1
322,0.02085045,0.0,0.0,0.7053136,MGS1
324,0.0,0.0,0.0,0.3847848,MGS1
335,0.44723403,0.0,0.0,1.5511798,MGS1
347,0.05203715,0.0,0.0,0.5423521,MGS1
348,0.0,0.0,0.0,0.6652268,MGS1
349,0.0,0.0,0.0,0.5532993,MGS1
350,1.3077215,0.0,0.0,4.727663,MGS1
351,0.748028,0.0,0.0,2.6109223,MGS1
352,0.0,0.0,0.0,0.38868862,MGS1
353,1.6077992,0.0,0.0,4.709449,MGS1
354,1.5338758,0.0,0.0,4.7419357,MGS1
355,1.5818299,0.0,0.0,4.9289417,MGS1
356,1.3866016,0.0,0.0,4.616731,MGS1
375,1.495133,0.0,0.0,4.268878,MGS1
376,1.6448675,0.0,0.0,5.081456,MGS1
377,1.1596841,0.0,0.0,4.131919,MGS1
379,0.13842276,0.0,0.0,0.78909826,MGS1
384,0.1978307,0.0,0.0,0.9849164,MGS1
386,0.07708117,0.0,0.0,0.9863643,MGS1
389,1.5081362,0.0,0.0,4.7503624,MGS1
394,0.73733455,0.0,0.0,2.141212,MGS1
396,0.0,0.0,0.0,0.43463656,MGS1
404,1.448449,0.0,0.0,5.1163836,MGS1
405,0.0,0.0,0.0,0.4713355,MGS1
406,0.013636351,0.0,0.0,0.6918758,MGS1
413,1.550481,0.0,0.0,5.0148606,MGS1
414,1.6273414,0.0,0.0,5.054991,MGS1
415,1.6340436,0.0,0.0,5.1077476,MGS1
425,1.5218186,0.0,0.0,5.292173,MGS1
447,0.15827677,0.0,0.0,0.88029945,MGS1
452,1.9755553,0.0,0.0,5.5283265,MGS1
466,1.2320527,0.0,0.0,4.4675245,MGS1
468,0.06273359,0.0,0.0,0.6284001,MGS1
480,0.107810795,0.0,0.0,0.9399472,MGS1
490,1.4157629,0.0,0.0,4.8263774,MGS1
491,1.4121618,0.0,0.0,4.8757105,MGS1
495,1.2809837,0.0,0.0,4.7788386,MGS1
499,1.6345814,0.0,0.0,5.0702906,MGS1
501,0.022120506,0.0,0.0,0.7274212,MGS1
503,0.09047747,0.0,0.0,0.79016125,MGS1
506,0.0,0.0,0.0,0.38489488,MGS1
517,0.024150103,0.0,0.0,0.55251664,MGS1
518,1.5593941,0.0,0.0,4.8280077,MGS1
526,0.10743043,0.0,0.0,0.73758227,MGS1
11,0.0,0.0,0.0,0.41262862,MGS4
33,0.0,0.0,0.0,0.13038488,MGS4
46,0.0,0.0,0.0,0.40888464,MGS4
47,1.7605267,0.0,0.0,5.439349,MGS4
60,0.024631381,0.0,0.0,0.5985233,MGS4
73,1.6463523,0.0,0.0,4.591341,MGS4
94,1.5986376,0.0,0.0,5.338023,MGS4
95,0.4713441,0.0,0.0,1.5869069,MGS4
106,1.0347424,0.0,0.0,3.1986303,MGS4
107,1.765606,0.0,0.0,4.801788,MGS4
116,1.5066062,0.0,0.0,5.0978765,MGS4
124,1.8050162,0.0,0.0,5.1335897,MGS4
125,1.6187829,0.0,0.0,4.889196,MGS4
133,1.9996182,0.0,0.0,5.8533316,MGS4
148,1.5627464,0.0,0.0,4.982877,MGS4
150,1.5925996,0.0,0.0,3.9865203,MGS4
157,1.7651099,0.0,0.0,5.322694,MGS4
160,0.3494169,0.0,0.0,1.267047,MGS4
178,1.4756129,0.0,0.0,4.922181,MGS4
198,0.0,0.0,0.0,0.36761057,MGS4
203,1.897806,0.0,0.0,5.3666587,MGS4
209,0.06720233,0.0,0.0,0.8392828,MGS4
223,1.4594309,0.0,0.0,5.220545,MGS4
224,1.7662878,0.0,0.0,5.086191,MGS4
226,1.5456504,0.0,0.0,4.3454156,MGS4
228,1.1669303,0.0,0.0,3.9356112,MGS4
232,0.3585301,0.0,0.0,1.5192368,MGS4
234,0.08064261,0.0,0.0,0.6374631,MGS4
249,1.9723712,0.0,0.0,6.479801,MGS4
253,1.5157809,0.0,0.0,4.533853,MGS4
270,0.0,0.0,0.0,0.53033775,MGS4
272,1.3567599,0.0,0.0,4.277084,MGS4
280,0.0038692355,0.0,0.0,0.7745682,MGS4
284,1.6458415,0.0,0.0,4.9228044,MGS4
294,2.4560761,0.0,0.0,6.906012,MGS4
300,1.1929146,0.0,0.0,3.5010538,MGS4
302,0.17525157,0.0,0.0,1.1413325,MGS4
334,2.034913,0.0,0.0,5.803427,MGS4
364,1.611776,0.0,0.0,4.6343985,MGS4
383,0.12559706,0.0,0.0,0.8247321,MGS4
388,1.6437145,0.0,0.0,5.070589,MGS4
397,0.01739186,0.0,0.0,0.59177834,MGS4
403,1.740786,0.0,0.0,5.1419535,MGS4
411,1.7026598,0.0,0.0,5.0501227,MGS4
416,0.8064164,0.0,0.0,2.186578,MGS4
417,0.075509846,0.0,0.0,0.70694137,MGS4
419,1.1694965,0.0,0.0,3.1676738,MGS4
420,1.574251,0.0,0.0,4.55262,MGS4
428,3.508019,0.0,0.0,8.479467,MGS4
437,0.04118359,0.0,0.0,0.6083713,MGS4
451,0.3004893,0.0,0.0,1.417567,MGS4
459,1.3970833,0.0,0.0,3.8708003,MGS4
473,1.8027185,0.0,0.0,5.3442087,MGS4
477,0.093829036,0.0,0.0,0.7607277,MGS4
484,0.14276588,0.0,0.0,0.925379,MGS4
497,0.26684752,0.0,0.0,1.1826504,MGS4
509,0.0,0.0,0.0,0.49939746,MGS4
515,1.7509307,0.0,0.0,4.925231,MGS4
516,2.4631968,0.0,0.0,6.9501543,MGS4
521,1.4544891,0.0,0.0,4.211864,MGS4
523,4.182646,0.0,0.0,11.287489,MGS4
