"","Module","Mean","SD","Median","Min","Max"
"c1_2","c1_2",2.72004641033163e-16,3.18942056723345,-0.526709034207764,-4.99276770300172,11.4107172332159
"c1_3","c1_3",2.15547652478099e-16,3.18507592652887,0.839647518025635,-13.0060278895566,5.5619576738622
"c1_5","c1_5",1.76049651047703e-16,2.33247804394485,0.362841407149454,-10.2750545711873,4.77456013559504
