"","Module","Mean","SD","Median","Min","Max"
"c1_2","c1_2",1.03201827775735e-16,4.0774999024369,-1.16021017069184,-3.85074524137355,15.9831058295061
"c1_3","c1_3",-1.20278900682687e-16,4.2861825968066,-1.06564522578465,-4.17346062563,21.5910160936632
"c1_4","c1_4",1.17762129738032e-16,3.26363466877864,-0.910933200446438,-3.26055900154204,11.6542547212646
"c1_5","c1_5",2.85802802189621e-17,3.35122727908008,-0.885220156095795,-3.55372149302237,14.2431581564534
