from,to,weight
ENSG00000160307,ENSG00000162520,0.045340226417003256
ENSG00000160307,ENSG00000204261,0.03400480261292655
ENSG00000160307,ENSG00000182326,0.0548348330731904
ENSG00000160307,ENSG00000111801,0.04537110682601499
ENSG00000160307,ENSG00000206337,0.031103849212465055
ENSG00000160307,ENSG00000242574,0.017072198536485606
ENSG00000160307,ENSG00000188501,0.05467819668331217
ENSG00000160307,ENSG00000125730,0.06910224469599961
ENSG00000160307,ENSG00000095303,0.10305723322706982
ENSG00000160307,ENSG00000196735,0.03096227918817609
ENSG00000160307,ENSG00000079931,0.08006256581448346
ENSG00000160307,ENSG00000198734,0.05709099274721266
ENSG00000160307,ENSG00000243649,0.03268459616296784
ENSG00000160307,ENSG00000112936,0.05817096566574432
ENSG00000160307,ENSG00000231852,0.0
ENSG00000160307,ENSG00000204264,0.029957976277291805
ENSG00000160307,ENSG00000153029,0.047907363857238566
ENSG00000160307,ENSG00000113578,0.031440762986281665
ENSG00000160307,ENSG00000198483,0.016076730444484936
ENSG00000160307,ENSG00000166710,0.04687122978679291
ENSG00000160307,ENSG00000107562,0.0074837371854924286
ENSG00000160307,ENSG00000159403,0.022692665094562282
ENSG00000160307,ENSG00000133321,0.01043122764511452
ENSG00000160307,ENSG00000234745,0.02691883875081362
ENSG00000160307,ENSG00000204257,0.03439354835725578
ENSG00000160307,ENSG00000163661,0.05241315288683321
ENSG00000160307,ENSG00000151468,0.016374858479585676
ENSG00000160307,ENSG00000204287,0.048450532772866914
ENSG00000160307,ENSG00000231389,0.05363969213614337
ENSG00000160307,ENSG00000149131,0.016897865021700154
ENSG00000160307,ENSG00000240065,0.023389281952000216
ENSG00000160307,ENSG00000129009,0.05254405017692156
ENSG00000160307,ENSG00000197943,0.06800893746098932
ENSG00000160307,ENSG00000056998,0.015386738917627613
ENSG00000160307,ENSG00000174348,0.02680907297308823
ENSG00000160307,ENSG00000026297,0.020284011206165218
ENSG00000160307,ENSG00000157150,0.05574293656668603
ENSG00000160307,ENSG00000101104,0.016472222617898203
ENSG00000160307,ENSG00000130055,0.027111677948195644
ENSG00000160307,ENSG00000222009,0.0
ENSG00000160307,ENSG00000101160,0.05654220420675393
ENSG00000160307,ENSG00000171631,0.03935271424302079
ENSG00000160307,ENSG00000160219,0.010379637476583698
ENSG00000160307,ENSG00000164761,0.024348928043453066
ENSG00000160307,ENSG00000166741,0.05239683094006198
ENSG00000160307,ENSG00000165633,0.038326251036288075
ENSG00000160307,ENSG00000140092,0.003001849914512935
ENSG00000160307,ENSG00000145721,0.046987233683124456
ENSG00000160307,ENSG00000186204,0.00897092862019384
ENSG00000160307,ENSG00000006042,0.04527607386088661
ENSG00000160307,ENSG00000188488,0.055195740753753886
ENSG00000160307,ENSG00000250942,0.021444762123680898
ENSG00000160307,ENSG00000163395,0.046254640815879385
ENSG00000160307,ENSG00000005243,0.03911973011434371
ENSG00000160307,ENSG00000204482,0.02925638550393957
ENSG00000160307,ENSG00000168306,0.0
ENSG00000160307,ENSG00000010704,0.021270428608895428
ENSG00000160307,ENSG00000181804,0.04181374336053824
ENSG00000160307,ENSG00000180638,0.041152884782167734
ENSG00000160307,ENSG00000164106,0.0752703706607726
ENSG00000160307,ENSG00000249306,0.05323432978846059
ENSG00000160307,ENSG00000107611,0.005290940065210161
ENSG00000160307,ENSG00000134343,0.0253027118937041
ENSG00000160307,ENSG00000205542,0.05355533190521564
ENSG00000160307,ENSG00000244509,0.038730578028584976
ENSG00000160307,ENSG00000139178,0.028675330448892093
ENSG00000160307,ENSG00000163453,0.030671119450304415
ENSG00000160307,ENSG00000150977,0.031919554802905786
