from,to,weight
ENSG00000160307,ENSG00000162520,0.0
ENSG00000160307,ENSG00000204261,0.0031354473603210156
ENSG00000160307,ENSG00000182326,0.0
ENSG00000160307,ENSG00000111801,0.0024604709277025014
ENSG00000160307,ENSG00000206337,0.0
ENSG00000160307,ENSG00000242574,0.0
ENSG00000160307,ENSG00000188501,0.0
ENSG00000160307,ENSG00000125730,0.0
ENSG00000160307,ENSG00000095303,0.013568705608835177
ENSG00000160307,ENSG00000196735,0.0011891673575434995
ENSG00000160307,ENSG00000079931,0.018039012918219282
ENSG00000160307,ENSG00000198734,0.026430108394204784
ENSG00000160307,ENSG00000243649,0.0
ENSG00000160307,ENSG00000112936,0.0
ENSG00000160307,ENSG00000231852,0.029252686182643522
ENSG00000160307,ENSG00000204264,0.0
ENSG00000160307,ENSG00000153029,0.0
ENSG00000160307,ENSG00000113578,0.007497696662712821
ENSG00000160307,ENSG00000198483,0.01772275054704281
ENSG00000160307,ENSG00000166710,0.005248877935509827
ENSG00000160307,ENSG00000107562,0.0
ENSG00000160307,ENSG00000159403,0.0
ENSG00000160307,ENSG00000133321,0.012847780028056359
ENSG00000160307,ENSG00000234745,0.0019440866962023551
ENSG00000160307,ENSG00000204257,0.001441914449950091
ENSG00000160307,ENSG00000163661,0.0
ENSG00000160307,ENSG00000151468,0.0027020148078230307
ENSG00000160307,ENSG00000204287,0.0
ENSG00000160307,ENSG00000231389,0.00414103164529158
ENSG00000160307,ENSG00000149131,0.0005829212712008393
ENSG00000160307,ENSG00000240065,0.0023984788635001255
ENSG00000160307,ENSG00000129009,0.027685846941830405
ENSG00000160307,ENSG00000197943,0.004271656385351339
ENSG00000160307,ENSG00000056998,0.0
ENSG00000160307,ENSG00000174348,0.019326045893055404
ENSG00000160307,ENSG00000026297,0.018045532568098613
ENSG00000160307,ENSG00000157150,0.011546899825008857
ENSG00000160307,ENSG00000101104,0.0033419913243134865
ENSG00000160307,ENSG00000130055,0.0
ENSG00000160307,ENSG00000222009,0.0
ENSG00000160307,ENSG00000101160,0.010778289486542574
ENSG00000160307,ENSG00000171631,0.0
ENSG00000160307,ENSG00000160219,0.010476381368544951
ENSG00000160307,ENSG00000164761,0.01022498802615485
ENSG00000160307,ENSG00000166741,0.00601216149500725
ENSG00000160307,ENSG00000165633,0.0
ENSG00000160307,ENSG00000140092,0.0
ENSG00000160307,ENSG00000145721,0.0035997927831278617
ENSG00000160307,ENSG00000186204,0.0
ENSG00000160307,ENSG00000006042,0.0010939921916649099
ENSG00000160307,ENSG00000188488,0.0
ENSG00000160307,ENSG00000250942,0.0
ENSG00000160307,ENSG00000163395,0.00846265809874712
ENSG00000160307,ENSG00000005243,0.0
ENSG00000160307,ENSG00000204482,0.012527961166524026
ENSG00000160307,ENSG00000168306,0.0029232788488755814
ENSG00000160307,ENSG00000010704,0.01754083619583641
ENSG00000160307,ENSG00000181804,0.014966928005850616
ENSG00000160307,ENSG00000180638,0.004178203207035661
ENSG00000160307,ENSG00000164106,0.022266609721768624
ENSG00000160307,ENSG00000249306,0.022092172278619305
ENSG00000160307,ENSG00000107611,0.02513505408642545
ENSG00000160307,ENSG00000134343,0.0
ENSG00000160307,ENSG00000205542,0.006643859419054191
ENSG00000160307,ENSG00000244509,0.0
ENSG00000160307,ENSG00000139178,0.010005251639152675
ENSG00000160307,ENSG00000163453,0.0
ENSG00000160307,ENSG00000150977,0.003981467510771385
ENSG00000160307,ENSG00000132274,0.017530046849217572
ENSG00000160307,ENSG00000146122,0.0
ENSG00000160307,ENSG00000100055,0.00318871326329214
ENSG00000160307,ENSG00000166278,0.0
ENSG00000160307,ENSG00000069535,0.002080842086502548
ENSG00000160307,ENSG00000110092,0.0
ENSG00000160307,ENSG00000128262,0.007017233526686719
ENSG00000160307,ENSG00000262001,0.0
ENSG00000160307,ENSG00000131386,0.011330846006469428
ENSG00000160307,ENSG00000148735,0.0
ENSG00000160307,ENSG00000204252,0.013861911505104832
ENSG00000160307,ENSG00000006756,0.0
ENSG00000162520,ENSG00000204261,0.008350167633669638
ENSG00000162520,ENSG00000182326,0.005916314085336109
ENSG00000162520,ENSG00000111801,0.0
ENSG00000162520,ENSG00000206337,0.02252401287421469
ENSG00000162520,ENSG00000242574,0.0
ENSG00000162520,ENSG00000188501,0.039235075100306514
ENSG00000162520,ENSG00000125730,0.0
ENSG00000162520,ENSG00000095303,0.009250277195494351
ENSG00000162520,ENSG00000196735,0.0
ENSG00000162520,ENSG00000079931,0.002016636206840603
ENSG00000162520,ENSG00000198734,0.050957244442864286
ENSG00000162520,ENSG00000243649,0.015315135678748723
ENSG00000162520,ENSG00000112936,0.0
ENSG00000162520,ENSG00000231852,0.005438478225413168
ENSG00000162520,ENSG00000204264,0.008173025293068186
ENSG00000162520,ENSG00000153029,0.0
ENSG00000162520,ENSG00000113578,0.07334194500236318
ENSG00000162520,ENSG00000198483,0.004665514254016503
ENSG00000162520,ENSG00000166710,0.02200827813104413
ENSG00000162520,ENSG00000107562,0.035697494003713595
ENSG00000162520,ENSG00000159403,0.052091231285654335
ENSG00000162520,ENSG00000133321,0.04789303637747667
ENSG00000162520,ENSG00000234745,0.0279338024300324
ENSG00000162520,ENSG00000204257,0.0
ENSG00000162520,ENSG00000163661,0.012170938011867258
ENSG00000162520,ENSG00000151468,0.0
ENSG00000162520,ENSG00000204287,0.01869369696925339
ENSG00000162520,ENSG00000231389,0.0
ENSG00000162520,ENSG00000149131,0.017520687850145926
ENSG00000162520,ENSG00000240065,0.0012224264046021636
ENSG00000162520,ENSG00000129009,0.014953194607540923
ENSG00000162520,ENSG00000197943,0.04259774989483321
ENSG00000162520,ENSG00000056998,0.0022854735538061634
ENSG00000162520,ENSG00000174348,0.05012313202921436
ENSG00000162520,ENSG00000026297,0.005382861471154881
ENSG00000162520,ENSG00000157150,0.03621770524242619
ENSG00000162520,ENSG00000101104,0.0
ENSG00000162520,ENSG00000130055,0.0
ENSG00000162520,ENSG00000222009,0.02850928715515681
ENSG00000162520,ENSG00000101160,0.0
ENSG00000162520,ENSG00000171631,0.04271176544265925
ENSG00000162520,ENSG00000160219,0.03520850297303121
ENSG00000162520,ENSG00000164761,0.0
ENSG00000162520,ENSG00000166741,0.0
ENSG00000162520,ENSG00000165633,0.03429508042757151
ENSG00000162520,ENSG00000140092,0.012166463594642343
ENSG00000162520,ENSG00000145721,0.07579963480257947
ENSG00000162520,ENSG00000186204,0.012585211873683439
ENSG00000162520,ENSG00000006042,0.020599737189637198
ENSG00000162520,ENSG00000188488,0.007610602808656559
ENSG00000162520,ENSG00000250942,0.027652354588831803
ENSG00000162520,ENSG00000163395,0.008426320282480087
ENSG00000162520,ENSG00000005243,0.01174119774947094
ENSG00000162520,ENSG00000204482,0.0
ENSG00000162520,ENSG00000168306,0.0012599566294032689
ENSG00000162520,ENSG00000010704,0.03126581399633761
ENSG00000162520,ENSG00000181804,0.0
ENSG00000162520,ENSG00000180638,0.0
ENSG00000162520,ENSG00000164106,0.0011179790449354135
ENSG00000162520,ENSG00000249306,0.0002788351375287996
ENSG00000162520,ENSG00000107611,0.027310913592504857
ENSG00000162520,ENSG00000134343,0.008456061214972959
ENSG00000162520,ENSG00000205542,0.015921086534744548
ENSG00000162520,ENSG00000244509,0.030321068295331422
ENSG00000162520,ENSG00000139178,0.049464518851759225
ENSG00000162520,ENSG00000163453,0.012323847919889578
ENSG00000162520,ENSG00000150977,0.0013167699218153898
ENSG00000162520,ENSG00000132274,0.0
ENSG00000162520,ENSG00000146122,0.007428357078774209
ENSG00000162520,ENSG00000100055,0.006756482785190316
ENSG00000162520,ENSG00000166278,0.0013837126716761342
ENSG00000162520,ENSG00000069535,0.0
ENSG00000162520,ENSG00000110092,0.009622836150224003
ENSG00000162520,ENSG00000128262,0.014175501124410043
ENSG00000162520,ENSG00000262001,0.001692637043275864
ENSG00000162520,ENSG00000131386,0.0049749360908568395
ENSG00000162520,ENSG00000148735,0.011363366292444742
ENSG00000162520,ENSG00000204252,0.0
ENSG00000162520,ENSG00000006756,0.02813046021096675
ENSG00000204261,ENSG00000182326,0.04076700196714603
ENSG00000204261,ENSG00000111801,0.002238883409652477
ENSG00000204261,ENSG00000206337,0.0704049610494482
ENSG00000204261,ENSG00000242574,0.0069727050393520425
ENSG00000204261,ENSG00000188501,0.0
ENSG00000204261,ENSG00000125730,0.0
ENSG00000204261,ENSG00000095303,0.0
ENSG00000204261,ENSG00000196735,0.001112111093153712
ENSG00000204261,ENSG00000079931,0.013718520161398868
ENSG00000204261,ENSG00000198734,0.0
ENSG00000204261,ENSG00000243649,0.03674647699041027
ENSG00000204261,ENSG00000112936,0.011618939276814616
ENSG00000204261,ENSG00000231852,0.00014273894761265206
ENSG00000204261,ENSG00000204264,0.009724692149784504
ENSG00000204261,ENSG00000153029,0.0
ENSG00000204261,ENSG00000113578,0.07074471620644086
ENSG00000204261,ENSG00000198483,0.012545502385094554
ENSG00000204261,ENSG00000166710,0.01932537038343175
ENSG00000204261,ENSG00000107562,0.0
ENSG00000204261,ENSG00000159403,0.0
ENSG00000204261,ENSG00000133321,0.027486009564367538
ENSG00000204261,ENSG00000234745,0.025353087831804344
ENSG00000204261,ENSG00000204257,0.0
ENSG00000204261,ENSG00000163661,0.004884293213339092
ENSG00000204261,ENSG00000151468,0.0
ENSG00000204261,ENSG00000204287,0.05016482343777593
ENSG00000204261,ENSG00000231389,0.0075309783668154094
ENSG00000204261,ENSG00000149131,0.0
ENSG00000204261,ENSG00000240065,0.0
ENSG00000204261,ENSG00000129009,0.009879589535624097
ENSG00000204261,ENSG00000197943,0.000478872749667918
ENSG00000204261,ENSG00000056998,0.021298171328501616
ENSG00000204261,ENSG00000174348,0.0028864408073246027
ENSG00000204261,ENSG00000026297,0.02200653617895448
ENSG00000204261,ENSG00000157150,0.012775581613013924
ENSG00000204261,ENSG00000101104,0.0
ENSG00000204261,ENSG00000130055,0.0008460750212774188
ENSG00000204261,ENSG00000222009,0.0
ENSG00000204261,ENSG00000101160,0.0024843135284400458
ENSG00000204261,ENSG00000171631,0.0
ENSG00000204261,ENSG00000160219,0.0
ENSG00000204261,ENSG00000164761,0.0
ENSG00000204261,ENSG00000166741,0.0002586508704030183
ENSG00000204261,ENSG00000165633,0.0220349979620281
ENSG00000204261,ENSG00000140092,0.01073899750051725
ENSG00000204261,ENSG00000145721,0.0130985681692022
ENSG00000204261,ENSG00000186204,0.005749052697177997
ENSG00000204261,ENSG00000006042,0.0016618352200374962
ENSG00000204261,ENSG00000188488,0.0
ENSG00000204261,ENSG00000250942,0.0
ENSG00000204261,ENSG00000163395,0.0
ENSG00000204261,ENSG00000005243,0.01389404563518321
ENSG00000204261,ENSG00000204482,0.0
ENSG00000204261,ENSG00000168306,0.0
ENSG00000204261,ENSG00000010704,0.0
ENSG00000204261,ENSG00000181804,0.004276704393739139
ENSG00000204261,ENSG00000180638,0.0038518990645040174
ENSG00000204261,ENSG00000164106,0.0010286837212268897
ENSG00000204261,ENSG00000249306,0.011223075677123752
ENSG00000204261,ENSG00000107611,0.007985815560442575
