gene,frequency
PLCB1,2
PLCD4,2
PLEKHO1,2
PLOD2,2
PLXNB2,2
PNPLA4,2
PNPLA6,2
PNRC1,2
POLR2E,2
POLR3A,2
POP4,2
POT1,2
PPIL1,2
PPP1R16A,2
PPP1R2,2
PPP1R37,2
PPP1R3B,2
PPP2R5B,2
PPP4R2,2
PPP6R2,2
PPT1,2
PRDX5,2
PRPF4B,2
PRPF8,2
PRR13,2
PSMB8-AS1,2
PSMC2,2
PTPRU,2
PYGO1,2
QRICH2,2
RAB10,2
RAB11B,2
RAB1A,2
RAB3C,2
RALYL,2
RANGRF,2
RAP1A,2
RARRES2,2
RASGRP1,2
RAVER2,2
RB1,2
RB1CC1,2
RBBP5,2
RBMS1,2
RBPJ,2
RCBTB2,2
RCHY1,2
RCN2,2
RD3,2
RELA,2
RGL1,2
RIMS1,2
RIOK3,2
RMDN1,2
RNASEH2C,2
RNF170,2
RNF24,2
RNF31,2
ROCK2,2
RP11-156P1.3,2
RP11-268J15.5,2
RP11-452H21.4,2
RP11-588K22.2,2
RP11-77P6.2,2
RP5-1085F17.3,2
RPE,2
RPF1,2
RPL13,2
RPL38,2
RPS15,2
RPS3,2
RRAGA,2
RRNAD1,2
S100B,2
SAMD14,2
SAP18,2
SBF1,2
SCAP,2
SCARB1,2
SCOC,2
SDF4,2
SEMA5B,2
SFMBT2,2
SGK494,2
SGTA,2
SGTB,2
SH2D4A,2
SH3PXD2B,2
SLC1A3,2
SLC27A1,2
SLC4A10,2
SLC6A17,2
SLC8A1,2
SLIT2,2
SMARCA5,2
SMG9,2
SMIM3,2
SMIM7,2
SORCS2,2
SPIN3,2
SPOCK3,2
SPOPL,2
SPTLC2,2
SRCAP,2
SRGAP3,2
ST6GALNAC6,2
STAG2,2
STUB1,2
STX12,2
STX4,2
SUCO,2
SYDE2,2
SYMPK,2
SYN2,2
SYNM,2
SYT2,2
TAB1,2
TADA2A,2
TAF9B,2
TCP10L,2
THAP9,2
TLK1,2
TM7SF3,2
TMEM126B,2
TMEM136,2
TMEM151B,2
TMEM167A,2
TMEM184C,2
TMEM246,2
TMEM33,2
TMEM45A,2
TMEM47,2
TMEM59L,2
TMPPE,2
TMX3,2
TNK2,2
TNPO2,2
TNRC18,2
TNRC6C,2
TRAF7,2
TRPM2,2
TSPOAP1,2
TTC21B,2
TUBGCP4,2
TUBGCP6,2
TWF1,2
UBE2D3,2
UBE4A,2
UBXN1,2
UBXN6,2
UBXN7,2
UGGT1,2
ULK1,2
UNC119,2
USP12,2
USP20,2
USP28,2
USP5,2
UTP20,2
VAPA,2
VMA21,2
VPS33A,2
VPS9D1,2
VRK3,2
VSNL1,2
WDR3,2
WDR47,2
WIPF2,2
WWC2,2
XPO6,2
XYLT2,2
ZBTB24,2
ZC3H11A,2
ZDHHC5,2
ZMIZ2,2
ZNF106,2
ZNF117,2
ZNF12,2
ZNF138,2
ZNF148,2
ZNF202,2
ZNF252P,2
ZNF263,2
ZNF441,2
ZNF451,2
ZNF512B,2
ZNF542P,2
ZNF582,2
ZNF587,2
ZNF692,2
ZNF711,2
ZNF777,2
ZRANB2,2
ZSWIM8,2
ZW10,2
AAR2,1
AASDH,1
ABAT,1
ABCA10,1
ABCA2,1
ABCA3,1
ABCA5,1
ABCA7,1
ABCB9,1
ABCC1,1
ABCC10,1
ABCG1,1
ABCG4,1
ABL2,1
AC005550.3,1
AC005562.1,1
AC006116.17,1
AC007191.4,1
AC025335.1,1
AC034220.3,1
AC074286.1,1
AC084219.2,1
AC100830.3,1
AC129492.6,1
AC139100.3,1
ACAA1,1
ACBD4,1
ACBD5,1
ACHE,1
ACKR4,1
ACOT7,1
ACOX1,1
ACP5,1
ACRC,1
ACSL4,1
ACTBP11,1
ACTN1,1
ACTR3,1
ACVR2B,1
ADAM32,1
ADAMTS9,1
ADAMTSL1,1
ADD1,1
ADD3-AS1,1
ADGRG4,1
ADGRL1,1
ADGRL2,1
ADGRL4,1
ADIPOR1,1
ADNP,1
ADRM1,1
AFAP1,1
AFTPH,1
AGAP2,1
