from,to,weight
ENSG00000160307,ENSG00000162520,0.032049032733780965
ENSG00000160307,ENSG00000204261,0.03397866635338671
ENSG00000160307,ENSG00000182326,0.06574813401097376
ENSG00000160307,ENSG00000111801,0.03641695352501515
ENSG00000160307,ENSG00000206337,0.023800424036400203
ENSG00000160307,ENSG00000242574,0.026769200424762312
ENSG00000160307,ENSG00000188501,0.04249935144562992
ENSG00000160307,ENSG00000125730,0.04054535687520445
ENSG00000160307,ENSG00000095303,0.06256839713060702
ENSG00000160307,ENSG00000196735,0.008879064065976383
ENSG00000160307,ENSG00000079931,0.07486343757516921
ENSG00000160307,ENSG00000198734,0.053989707340086505
ENSG00000160307,ENSG00000243649,0.02563075918507827
ENSG00000160307,ENSG00000112936,0.06644680320465664
ENSG00000160307,ENSG00000231852,0.0016574583713876176
ENSG00000160307,ENSG00000204264,0.0325592546010989
ENSG00000160307,ENSG00000153029,0.0887227851498413
ENSG00000160307,ENSG00000113578,0.020030808740891106
ENSG00000160307,ENSG00000198483,0.010519753114335924
ENSG00000160307,ENSG00000166710,0.10038247693925129
ENSG00000160307,ENSG00000107562,0.0
ENSG00000160307,ENSG00000159403,0.02657738709475347
ENSG00000160307,ENSG00000133321,0.0
ENSG00000160307,ENSG00000234745,0.04429975060597173
ENSG00000160307,ENSG00000204257,0.011131675147905945
ENSG00000160307,ENSG00000163661,0.036613757036476104
ENSG00000160307,ENSG00000151468,0.008233164234659337
ENSG00000160307,ENSG00000204287,0.018789004854876487
ENSG00000160307,ENSG00000231389,0.0072991216314269225
ENSG00000160307,ENSG00000149131,0.06648274774571
ENSG00000160307,ENSG00000240065,0.014791999627129003
ENSG00000160307,ENSG00000129009,0.08892957190189431
ENSG00000160307,ENSG00000197943,0.03208095191216864
ENSG00000160307,ENSG00000056998,0.012509400864709625
ENSG00000160307,ENSG00000174348,0.021822632391873552
ENSG00000160307,ENSG00000026297,0.020259095690862147
ENSG00000160307,ENSG00000157150,0.045853570466768453
ENSG00000160307,ENSG00000101104,0.00892515667522525
ENSG00000160307,ENSG00000130055,0.0
ENSG00000160307,ENSG00000222009,0.005595636750426432
ENSG00000160307,ENSG00000101160,0.018189361679015883
ENSG00000160307,ENSG00000171631,0.0013074729448148963
ENSG00000160307,ENSG00000160219,0.01729054480815504
ENSG00000160307,ENSG00000164761,0.0213210822923655
ENSG00000160307,ENSG00000166741,0.06402220750570743
ENSG00000160307,ENSG00000165633,5.936502434708111e-06
ENSG00000160307,ENSG00000140092,0.0017731661551748839
ENSG00000160307,ENSG00000145721,0.03698937033775968
ENSG00000160307,ENSG00000186204,0.005637997857339267
ENSG00000160307,ENSG00000006042,0.03325348125217094
ENSG00000160307,ENSG00000188488,0.04058696729752167
ENSG00000160307,ENSG00000250942,0.004961584623846317
ENSG00000160307,ENSG00000163395,0.040704570631401045
ENSG00000160307,ENSG00000005243,0.03570778267736609
ENSG00000160307,ENSG00000204482,0.04448975407761717
ENSG00000160307,ENSG00000168306,0.030058381633706322
ENSG00000160307,ENSG00000010704,0.020962386954305013
ENSG00000160307,ENSG00000181804,0.0506493776322192
ENSG00000160307,ENSG00000180638,0.0
ENSG00000160307,ENSG00000164106,0.07314206661682321
ENSG00000160307,ENSG00000249306,0.043052386150526915
ENSG00000160307,ENSG00000107611,0.0
ENSG00000160307,ENSG00000134343,0.03790046666779324
ENSG00000160307,ENSG00000205542,0.08308364496286628
ENSG00000160307,ENSG00000244509,0.007631714323580307
ENSG00000160307,ENSG00000139178,0.009076161843791612
ENSG00000160307,ENSG00000163453,0.05679764000790934
ENSG00000160307,ENSG00000150977,0.03519284733260049
ENSG00000160307,ENSG00000132274,0.03370242876231312
ENSG00000160307,ENSG00000146122,0.01309111153717247
ENSG00000160307,ENSG00000100055,0.026866408134018947
ENSG00000160307,ENSG00000166278,0.08853527171913059
ENSG00000160307,ENSG00000069535,0.04752494465895023
ENSG00000160307,ENSG00000110092,0.005211267618362112
ENSG00000160307,ENSG00000128262,0.025601559160930893
ENSG00000160307,ENSG00000262001,0.03741089583646199
ENSG00000160307,ENSG00000131386,0.025807285232022654
ENSG00000160307,ENSG00000148735,0.04566268104249985
ENSG00000160307,ENSG00000204252,0.0
ENSG00000160307,ENSG00000006756,0.0
ENSG00000162520,ENSG00000204261,0.010696494160342965
ENSG00000162520,ENSG00000182326,0.0394952384220075
ENSG00000162520,ENSG00000111801,0.059205044238204316
ENSG00000162520,ENSG00000206337,0.017731800149841388
ENSG00000162520,ENSG00000242574,0.03086995664910145
ENSG00000162520,ENSG00000188501,0.07734729295017
ENSG00000162520,ENSG00000125730,0.02451040898348745
ENSG00000162520,ENSG00000095303,0.01576187458136867
ENSG00000162520,ENSG00000196735,0.03544012107284315
ENSG00000162520,ENSG00000079931,0.05263650943737736
ENSG00000162520,ENSG00000198734,0.06708059311354342
ENSG00000162520,ENSG00000243649,0.018828957144378645
ENSG00000162520,ENSG00000112936,0.0517383789221704
ENSG00000162520,ENSG00000231852,0.0
ENSG00000162520,ENSG00000204264,0.03664020597929741
ENSG00000162520,ENSG00000153029,0.07789627466726967
ENSG00000162520,ENSG00000113578,0.0935024302791257
ENSG00000162520,ENSG00000198483,0.013767708439638811
ENSG00000162520,ENSG00000166710,0.1277888346282753
ENSG00000162520,ENSG00000107562,0.07143347619477781
ENSG00000162520,ENSG00000159403,0.04852184003453282
ENSG00000162520,ENSG00000133321,0.002120504962497245
ENSG00000162520,ENSG00000234745,0.04376750981382927
ENSG00000162520,ENSG00000204257,0.0221472457329378
ENSG00000162520,ENSG00000163661,0.0610429388514563
ENSG00000162520,ENSG00000151468,0.002599498446965835
ENSG00000162520,ENSG00000204287,0.036225567064228456
ENSG00000162520,ENSG00000231389,0.0017881862601464935
ENSG00000162520,ENSG00000149131,0.06128229857550849
ENSG00000162520,ENSG00000240065,0.016316278199559803
ENSG00000162520,ENSG00000129009,0.011592542928519581
ENSG00000162520,ENSG00000197943,0.03513303933254297
ENSG00000162520,ENSG00000056998,0.056144454637978666
ENSG00000162520,ENSG00000174348,0.0
ENSG00000162520,ENSG00000026297,0.006798599519178432
ENSG00000162520,ENSG00000157150,0.07174602622908706
ENSG00000162520,ENSG00000101104,0.013325059192990707
ENSG00000162520,ENSG00000130055,0.0
ENSG00000162520,ENSG00000222009,0.05868696690225299
ENSG00000162520,ENSG00000101160,0.029525830381600587
ENSG00000162520,ENSG00000171631,0.0034336717897509223
ENSG00000162520,ENSG00000160219,0.062416274653624954
ENSG00000162520,ENSG00000164761,0.037944826235998305
ENSG00000162520,ENSG00000166741,0.007116312224570545
ENSG00000162520,ENSG00000165633,0.08610224612147255
ENSG00000162520,ENSG00000140092,0.005602782428857809
ENSG00000162520,ENSG00000145721,0.09627189763763473
ENSG00000162520,ENSG00000186204,0.04167269655978931
ENSG00000162520,ENSG00000006042,0.08542821013368487
ENSG00000162520,ENSG00000188488,0.016774889601560643
ENSG00000162520,ENSG00000250942,0.03004985274891679
ENSG00000162520,ENSG00000163395,0.053112436542849556
ENSG00000162520,ENSG00000005243,0.05126762513986573
ENSG00000162520,ENSG00000204482,0.019579979632038485
ENSG00000162520,ENSG00000168306,0.041480749026809906
ENSG00000162520,ENSG00000010704,0.09276214205496468
ENSG00000162520,ENSG00000181804,0.05197273925102996
ENSG00000162520,ENSG00000180638,0.0
ENSG00000162520,ENSG00000164106,0.05849582235505671
ENSG00000162520,ENSG00000249306,0.05726698920683071
ENSG00000162520,ENSG00000107611,0.06051721608742643
ENSG00000162520,ENSG00000134343,0.01636712858384668
ENSG00000162520,ENSG00000205542,0.11711785483748242
ENSG00000162520,ENSG00000244509,0.04525851479638275
ENSG00000162520,ENSG00000139178,0.022497292042648043
ENSG00000162520,ENSG00000163453,0.06012336163303047
ENSG00000162520,ENSG00000150977,0.030369461279541786
ENSG00000162520,ENSG00000132274,0.03891607291479682
ENSG00000162520,ENSG00000146122,0.03879368335087629
ENSG00000162520,ENSG00000100055,0.006254903954513269
ENSG00000162520,ENSG00000166278,0.017750356848604872
ENSG00000162520,ENSG00000069535,0.07431399867750002
ENSG00000162520,ENSG00000110092,0.04947919736375517
ENSG00000162520,ENSG00000128262,0.031196104781932903
ENSG00000162520,ENSG00000262001,0.020181446390667854
ENSG00000162520,ENSG00000131386,0.04667997783311621
ENSG00000162520,ENSG00000148735,0.013936716816598794
ENSG00000162520,ENSG00000204252,0.030032181333356965
ENSG00000162520,ENSG00000006756,0.04810418996002173
ENSG00000204261,ENSG00000182326,0.11181079174822944
ENSG00000204261,ENSG00000111801,0.07134442302212161
ENSG00000204261,ENSG00000206337,0.11799048699223655
ENSG00000204261,ENSG00000242574,0.03922660570975395
ENSG00000204261,ENSG00000188501,0.03756604348670146
ENSG00000204261,ENSG00000125730,0.0574267228207116
ENSG00000204261,ENSG00000095303,0.017087217989486175
ENSG00000204261,ENSG00000196735,0.05585739444882057
ENSG00000204261,ENSG00000079931,0.09451487597556846
ENSG00000204261,ENSG00000198734,0.0016291539725567824
ENSG00000204261,ENSG00000243649,0.09409715036571037
ENSG00000204261,ENSG00000112936,0.05335273274694128
ENSG00000204261,ENSG00000231852,0.02951243369148995
ENSG00000204261,ENSG00000204264,0.08822013513109349
ENSG00000204261,ENSG00000153029,0.04646427349782054
ENSG00000204261,ENSG00000113578,0.059720939609083805
ENSG00000204261,ENSG00000198483,0.017658546990564652
ENSG00000204261,ENSG00000166710,0.14488050345930675
ENSG00000204261,ENSG00000107562,0.0
ENSG00000204261,ENSG00000159403,0.06009276889709774
ENSG00000204261,ENSG00000133321,0.06820833855656809
ENSG00000204261,ENSG00000234745,0.08870435628855429
ENSG00000204261,ENSG00000204257,0.056101006442147265
ENSG00000204261,ENSG00000163661,0.05889419347805744
ENSG00000204261,ENSG00000151468,0.02400446601379147
ENSG00000204261,ENSG00000204287,0.09740198492945909
ENSG00000204261,ENSG00000231389,0.04690604252352418
ENSG00000204261,ENSG00000149131,0.07890255963060973
ENSG00000204261,ENSG00000240065,0.10713354870538841
ENSG00000204261,ENSG00000129009,0.061518869277533327
ENSG00000204261,ENSG00000197943,0.06792604929985789
ENSG00000204261,ENSG00000056998,0.031064265623766713
ENSG00000204261,ENSG00000174348,0.027996180198068384
ENSG00000204261,ENSG00000026297,0.09420389140397621
ENSG00000204261,ENSG00000157150,0.0076189221976922065
ENSG00000204261,ENSG00000101104,0.07054248658174038
ENSG00000204261,ENSG00000130055,0.04465881971925778
ENSG00000204261,ENSG00000222009,0.008539880490528812
ENSG00000204261,ENSG00000101160,0.05833734786217955
ENSG00000204261,ENSG00000171631,0.035828830983409866
ENSG00000204261,ENSG00000160219,0.03616672566024345
ENSG00000204261,ENSG00000164761,0.025204648542718287
ENSG00000204261,ENSG00000166741,0.0535284527823579
ENSG00000204261,ENSG00000165633,0.014048379821616943
ENSG00000204261,ENSG00000140092,0.033424253105278696
ENSG00000204261,ENSG00000145721,0.09371739611793971
ENSG00000204261,ENSG00000186204,0.0
ENSG00000204261,ENSG00000006042,0.06093806802915075
ENSG00000204261,ENSG00000188488,0.013129749405091918
ENSG00000204261,ENSG00000250942,0.03173652208239997
ENSG00000204261,ENSG00000163395,0.04277939636048399
ENSG00000204261,ENSG00000005243,0.026831483300488547
ENSG00000204261,ENSG00000204482,0.06871154000621572
ENSG00000204261,ENSG00000168306,0.04184249682582458
ENSG00000204261,ENSG00000010704,0.025358476314753516
ENSG00000204261,ENSG00000181804,0.06778785002711923
ENSG00000204261,ENSG00000180638,0.01870630995127501
ENSG00000204261,ENSG00000164106,0.037191162658464
ENSG00000204261,ENSG00000249306,0.02985233767457677
ENSG00000204261,ENSG00000107611,0.024460886981821466
ENSG00000204261,ENSG00000134343,0.04996702184016267
ENSG00000204261,ENSG00000205542,0.18094564641233393
ENSG00000204261,ENSG00000244509,0.026675627699189776
ENSG00000204261,ENSG00000139178,0.02840524215017895
ENSG00000204261,ENSG00000163453,0.03482339397143844
ENSG00000204261,ENSG00000150977,0.06689434736881873
ENSG00000204261,ENSG00000132274,0.06825092969008494
ENSG00000204261,ENSG00000146122,0.030810749791316643
ENSG00000204261,ENSG00000100055,0.07230516189893531
ENSG00000204261,ENSG00000166278,0.02584598862488761
ENSG00000204261,ENSG00000069535,0.07927564852897043
ENSG00000204261,ENSG00000110092,0.005648580785235526
ENSG00000204261,ENSG00000128262,0.051105214616007616
ENSG00000204261,ENSG00000262001,0.05617855572119735
ENSG00000204261,ENSG00000131386,0.030835955002391113
ENSG00000204261,ENSG00000148735,0.058792951063400996
ENSG00000204261,ENSG00000204252,0.039207167907531655
ENSG00000204261,ENSG00000006756,0.024142815855861182
ENSG00000182326,ENSG00000111801,0.06499547714586155
ENSG00000182326,ENSG00000206337,0.053790931313059405
ENSG00000182326,ENSG00000242574,0.04414056323959518
ENSG00000182326,ENSG00000188501,0.03351465912374159
ENSG00000182326,ENSG00000125730,0.10399085680709667
ENSG00000182326,ENSG00000095303,0.0642075174720746
ENSG00000182326,ENSG00000196735,0.09114117051524537
ENSG00000182326,ENSG00000079931,0.08189400444839845
