"gene","frequency"
"DUS1L",4
"DUSP28",4
"DYNLL2",4
"DYNLRB1",4
"EGLN3",4
"EIF4A3",4
"EIF5A",4
"EIF6",4
"EPB41L2",4
"EPS8",4
"FAIM",4
"FAM126A",4
"FAM171A2",4
"FAM83H-AS1",4
"FASTKD5",4
"FBXL5",4
"FITM2",4
"FLOT1",4
"FLT1",4
"FMN1",4
"FMNL3",4
"FOXO3",4
"FRA10AC1",4
"FUT11",4
"FZR1",4
"GABRR2",4
"GJA9",4
"GOLGA8R",4
"GOLGB1",4
"GPR180",4
"GPR89A",4
"GRAMD1A",4
"GRN",4
"GTF2IP20",4
"HERC1",4
"HEXIM1",4
"HIBCH",4
"HID1",4
"HLA-E",4
"HSF1",4
"HSPA8",4
"HTT",4
"ICA1",4
"JUND",4
"KATNBL1",4
"KAZN",4
"KCND3",4
"KCNJ10",4
"KCNS2",4
"KHDRBS1",4
"KIAA1107",4
"KIF27",4
"KIF5A",4
"KLHL14",4
"KLHL3",4
"LDB1",4
"LDLRAD4",4
"LINC00900",4
"LNX2",4
"LRRC8A",4
"LYNX1",4
"MAFF",4
"MAN1B1-AS1",4
"MAP3K5",4
"MAP9",4
"MED16",4
"MFAP1",4
"MIA3",4
"MIB1",4
"MITF",4
"MLIP",4
"MSN",4
"MXD4",4
"MYO1B",4
"N4BP2L1",4
"NCBP1",4
"NCLN",4
"NEBL",4
"NEFL",4
"NPDC1",4
"NPHP1",4
"NPR2",4
"NRCAM",4
"NRIP1",4
"NRP1",4
"NTRK2",4
"NUCKS1",4
"NVL",4
"OLFM2",4
"ORMDL1",4
"OSBPL10",4
"OXNAD1",4
"P4HA1",4
"P4HA2",4
"PAF1",4
"PALM",4
"PCGF5",4
"PCP2",4
"PDCL3",4
"PDE6G",4
"PGAM5",4
"PHF21A",4
"PHPT1",4
"PIK3R4",4
"PIPOX",4
"PIPSL",4
"PLEKHA8P1",4
"PLRG1",4
"POGZ",4
"POLR2C",4
"POU2F1",4
"PPM1N",4
"PPP6C",4
"PPP6R1",4
"PRDX5",4
"PRPF40A",4
"PSMD10",4
"PSME1",4
"PTAR1",4
"PTPN23",4
"PYROXD1",4
"RAB1A",4
"RAI1",4
"RARA",4
"RASAL2",4
"RBM4B",4
"RCBTB2",4
"RFK",4
"RGS16",4
"RHOT2",4
"ROBO2",4
"ROCK2",4
"RP11-102L12.2",4
"RP11-177H2.1",4
"RP11-25K19.1",4
"RP11-352M15.2",4
"RP11-395G23.3",4
"RP11-574K11.32",4
"RP11-658F2.8",4
"RP11-754B17.1",4
"RP2",4
"RP5-1074L1.4",4
"RP5-991G20.1",4
"RPL37",4
"RPN2",4
"RPS24",4
"RPS6KB1",4
"RTF1",4
"SALL4",4
"SAMD5",4
"SATB1",4
"SAYSD1",4
"SBSPON",4
"SCAP",4
"SCOC",4
"SDCBP",4
"SEPSECS",4
"SF1",4
"SF3B4",4
"SGTA",4
"SHISA5",4
"SIN3B",4
"SKP1",4
"SLC17A6",4
"SLC25A51",4
"SLC2A10",4
"SLC2A3",4
"SLC35F4",4
"SLC4A2",4
"SLC4A5",4
"SLC7A6",4
"SLK",4
"SLX1A-SULT1A3",4
"SLX1B-SULT1A4",4
"SMARCAD1",4
"SMUG1",4
"SNTA1",4
"SPCS2",4
"SPESP1",4
"SPIN3",4
"SPOCK3",4
"SPSB1",4
"STK11",4
"STRBP",4
"STX3",4
"TAB1",4
"TAF9",4
"TARBP1",4
"TCERG1",4
