"gene","frequency"
"AJAP1",2
"ALDH1L1",2
"ANAPC13",2
"ANKRD13D",2
"ANKRD42",2
"ANO10",2
"ANXA1",2
"APBA2",2
"API5",2
"AQP4",2
"ARCN1",2
"ARHGAP23",2
"ARHGAP5",2
"ARHGEF17",2
"ARID1A",2
"ARL6",2
"ARMCX5",2
"ASAH1",2
"ATAD3A",2
"ATE1",2
"ATG9A",2
"ATP1B1",2
"ATP6V1F",2
"ATP8A2",2
"ATXN1L",2
"AURKAIP1",2
"B4GALNT4",2
"BABAM1",2
"BAMBI",2
"BAZ1B",2
"BBOF1",2
"BBS4",2
"BBS7",2
"BCL9L",2
"BECN1",2
"BEST3",2
"BLZF1",2
"BRINP1",2
"BSN",2
"BTBD1",2
"BTBD2",2
"C11orf68",2
"C16orf58",2
"C18orf25",2
"C18orf8",2
"C1orf132",2
"C1QBP",2
"C1QL4",2
"C2orf69",2
"C4orf3",2
"C7orf55-LUC7L2",2
"C8orf33",2
"C9orf91",2
"CA10",2
"CACNA2D1",2
"CACTIN",2
"CAMSAP3",2
"CAPZA2",2
"CARM1",2
"CASP8AP2",2
"CBARP",2
"CCDC28A",2
"CCDC87",2
"CCNA2",2
"CD180",2
"CDC37",2
"CDC42EP1",2
"CDK12",2
"CDKN1B",2
"CDYL2",2
"CHD7",2
"CHI3L2",2
"CHIC1",2
"CHMP2B",2
"CHPF",2
"CLASRP",2
"CLCN7",2
"CLDN12",2
"CLEC7A",2
"CLTB",2
"COA5",2
"COL27A1",2
"COMMD3",2
"COPS3",2
"CRADD",2
"CRB2",2
"CRKL",2
"CSF1",2
"CSK",2
"CSNK2B",2
"CTB-131B5.5",2
"CTB-47B11.3",2
"CTD-2331H12.5",2
"CTD-3138B18.6",2
"CTDSPL2",2
"CTTNBP2",2
"CXXC4",2
"CYB561",2
"DDX46",2
"DENND5B",2
"DHX29",2
"DHX32",2
"DHX38",2
"DICER1",2
"DLG4",2
"DLGAP1",2
"DNAH14",2
"DNAJA3",2
"DNAJC2",2
"DNAJC21",2
"DNAJC25-GNG10",2
"DNAL1",2
"DNM3",2
"DSCAM",2
"EBNA1BP2",2
"EIF2AK1",2
"EIF2AK3",2
"EIF4ENIF1",2
"ELMOD2",2
"ELOVL5",2
"ENO1P4",2
"ENPP2",2
"ENTPD6",2
"EPB41",2
"EPC1",2
"EPHA6",2
"EPM2AIP1",2
"EPS8L2",2
"FAM114A1",2
"FAM160B2",2
"FAM172A",2
"FAM49A",2
"FAM65A",2
"FANCM",2
"FASTK",2
"FBXL3",2
"FBXO30",2
"FEM1B",2
"FGF11",2
"FGF9",2
"FKBP8",2
"FLII",2
"FLYWCH2",2
"FNDC3B",2
"FRMD5",2
"FRZB",2
"FSCN1",2
"FSD1",2
"FSTL1",2
"FUK",2
"FURIN",2
"FZR1",2
"GABRG2",2
"GALNT8",2
"GBF1",2
"GGA1",2
"GIPC1",2
"GLDN",2
"GLIS2",2
"GLRX3",2
"GLS",2
"GNAI2",2
"GOLGA2",2
"GPATCH8",2
"GPBP1L1",2
"GPSM1",2
"GRK2",2
"GSKIP",2
"GULP1",2
"HACE1",2
"HCFC2",2
"HDAC1P2",2
"HDAC5",2
"HECW2",2
"HEYL",2
"HGF",2
"HIGD1A",2
"HLA-A",2
"HLF",2
"HPCAL1",2
"HSD11B1L",2
"HSD3B7",2
"HSPA4",2
"INIP",2
"INTS7",2
"IPO9",2
"IQGAP2",2
"IRAK1",2
"IRF2BP2",2
"ITGB4",2
"IWS1",2
"KCNJ9",2
"KCNV2",2
"KCTD17",2
"KIAA1147",2
"KIAA1549",2
"KIF9-AS1",2
"KLC2",2
"KLC4",2
"KLHL14",2
"KMT2A",2
"KMT2D",2
"KPNA5",2
"KRR1",2
"LARGE2",2
"LARP4",2
"LCOR",2
"LDB1",2
"LEF1",2
"LHX2",2
"LIMK1",2
"LINC00888",2
"LONP1",2
"LONRF3",2
"LOXL1-AS1",2
"LTN1",2
"LYRM9",2
"LZTS2",2
"MADD",2
"MALT1",2
"MAP3K10",2
"MAPK8IP2",2
"MAPRE2",2
"MARCH5",2
"MBLAC1",2
"MCM3AP",2
"MECR",2
"MED16",2
"MED24",2
"MED8",2
"MEGF10",2
"METTL14",2
"METTL7A",2
"MFGE8",2
"MFSD14A",2
"MFSD8",2
"MGAT4B",2
"MIAT",2
"MICU3",2
"MIER2",2
"MIER3",2
"MIF",2
"MLST8",2
"MOB1B",2
"MOB3B",2
"MOB4",2
"MON2",2
"MPP2",2
"MRPL38",2
"MRTO4",2
"MTDH",2
"MTMR6",2
"MUS81",2
"MYEF2",2
"NAA30",2
"NACC1",2
"NARS",2
"NDUFA11",2
"NEDD9",2
"NEK1",2
"NEK7",2
"NEURL4",2
"NEUROD4",2
"NINJ1",2
"NOL10",2
"NOL3",2
"NOSIP",2
"NPEPL1",2
"NPM1",2
"NPRL3",2
"NR2F1-AS1",2
"NRAV",2
"NTRK2",2
"NUBP2",2
"NUMA1",2
"NUP205",2
"NUPR1",2
"OSER1-AS1",2
"OSGIN2",2
"OTX2",2
"P4HA1",2
"PAK1IP1",2
"PARD3B",2
"PARD6G-AS1",2
"PARP9",2
"PCDHB15",2
"PCDHGB7",2
"PCGF2",2
"PCSK7",2
"PDCD2",2
"PDE5A",2
"PDE8B",2
"PDLIM7",2
"PDZD4",2
"PER1",2
"PFDN5",2
"PFKL",2
"PHAX",2
"PIH1D2",2
"PITPNB",2
"PITRM1",2
"PITRM1-AS1",2
"PKIG",2
"PLCXD2",2
"PLEK",2
"PLEKHA6",2
"PLEKHB1",2
"PLRG1",2
"PMP22",2
"POLE4",2
"POLR2C",2
"POM121",2
"PPFIA4",2
"PPIL1",2
"PPP1CB",2
"PPP1R12B",2
"PPP1R16A",2
"PPP1R9A",2
"PPP2R2C",2
"PPP6R1",2
"PPP6R2",2
"PRKAB1",2
"PRKCSH",2
"PRMT1",2
"PRRX1",2
"PSD",2
"PSKH1",2
"PSMC3",2
"PSMC6",2
"PSMD3",2
"PTOV1",2
"PTPRG",2
"PTPRU",2
"PUF60",2
"PYGL",2
"PYURF",2
"R3HCC1",2
"RAB10",2
"RAB11A",2
"RAB11B",2
"RAB11FIP5",2
"RAB12",2
"RAB8A",2
"RABL6",2
"RAF1",2
"RANGAP1",2
"RAP1B",2
"RARA",2
"RARRES2",2
"RFK",2
"RFNG",2
"RGL3",2
"RGS2",2
"RGS9",2
"RHBDD2",2
"RIF1",2
"RNASEH1",2
"RNF139-AS1",2
"RNH1",2
"RORB",2
"RP11-267M23.1",2
"RP11-274B21.10",2
"RP11-274H2.5",2
"RP11-27I1.4",2
"RP11-34P13.13",2
"RP11-355O1.11",2
"RP11-442N1.1",2
"RP11-464C19.2",2
"RP11-515E23.1",2
"RP11-533E19.7",2
"RP11-585P4.5",2
"RP11-810P12.5",2
"RP11-99J16__A.2",2
"RP5-1159O4.1",2
"RPL13A",2
"RPL15",2
"RPL17",2
"RPL21",2
"RPL36",2
"RPL7A",2
"RPS16",2
"RPS28",2
"RRP9",2
"SAPCD1",2
"SART1",2
"SCAF1",2
"SCN2B",2
"SCN3B",2
"SCN8A",2
"SCOC",2
"SERBP1",2
"SESN3",2
"SETD6",2
"SGF29",2
"SGSM3",2
"SH2B1",2
"SH3BP5L",2
"SIN3B",2
"SIX4",2
"SLC15A4",2
"SLC16A9",2
"SLC22A17",2
"SLC25A42",2
"SLC2A5",2
"SLC4A4",2
"SLC6A17",2
"SLC6A6",2
"SLIT1",2
"SMC3",2
"SMPD4",2
"SMUG1",2
"SNTA1",2
"SNX19",2
"SORCS1",2
"SPAG4",2
"SPAST",2
"SPPL2B",2
"SPTB",2
"SRF",2
"SRGAP3",2
"SRSF11",2
"SSNA1",2
"SSX2IP",2
"ST7-AS1",2
"ST8SIA3",2
"STARD5",2
"STBD1",2
"STK11",2
"STK25",2
"STK36",2
"STRCP1",2
"STRN3",2
"SULF2",2
"SUPT5H",2
"SUV39H1",2
"SV2C",2
"SYCP2L",2
"SYNCRIP",2
"SYNPO",2
"SYT11",2
"TAB1",2
"TAB3",2
"TAOK1",2
"TARBP1",2
"TATDN3",2
"TBL3",2
"TCEA2",2
"TCERG1",2
"TECPR1",2
"TEX261",2
"THOP1",2
"THRA",2
"TIMM17A",2
"TMED5",2
"TMEM115",2
"TMEM135",2
"TMEM163",2
"TMEM167B",2
"TMEM248",2
"TMEM35A",2
"TMEM59L",2
"TMEM94",2
"TMTC3",2
"TNRC6B",2
"TOMM7",2
"TPP2",2
"TPR",2
"TRAPPC9",2
"TRMT1",2
"TRMT11",2
"TRMT12",2
"TRMT2A",2
"TSG101",2
"TSPEAR",2
"TSPYL2",2
"TSTD2",2
"TTLL12",2
"TTR",2
"TTTY15",2
"TUB",2
"TUBGCP6",2
"TXNDC5",2
"UBN2",2
"UBXN4",2
"UEVLD",2
"UFM1",2
"UTRN",2
"VASN",2
"VPS13A",2
"VPS36",2
"WDR34",2
"WDR45",2
"WEE1",2
"WWC2",2
"XPNPEP1",2
"YME1L1",2
"ZBTB10",2
"ZBTB44",2
"ZDHHC17",2
"ZDHHC5",2
"ZDHHC8",2
"ZEB1-AS1",2
"ZFHX3",2
"ZMIZ2",2
"ZNF260",2
"ZNF268",2
"ZNF271P",2
"ZNF334",2
"ZNF33A",2
"ZNF35",2
"ZNF382",2
"ZNF423",2
"ZNF534",2
"ZNF540",2
"ZNF678",2
"ZNF781",2
"ZNF865",2
"ZZEF1",2
"AAGAB",1
"AARS2",1
"ABCA17P",1
"ABCA3",1
"ABCA4",1
"ABCC8",1
"ABCC9",1
"ABCD3",1
"ABHD14A",1
"ABHD16A",1
"ABHD17C",1
"ABHD18",1
"ABHD6",1
"ABHD8",1
"ABL1",1
"ABLIM2",1
"ABTB1",1
"AC004893.11",1
"AC005863.1",1
"AC006946.16",1
"AC007246.3",1
"AC008427.2",1
"AC009237.8",1
"AC010127.3",1
"AC010524.2",1
"AC017104.6",1
"AC027612.6",1
"AC079922.2",1
"AC084219.4",1
"AC092620.3",1
"AC093616.4",1
"AC108004.2",1
"AC125232.1",1
"AC138430.4",1
"ACAD10",1
"ACAD8",1
"ACADM",1
"ACAT2",1
"ACBD4",1
"ACD",1
"ACE",1
"ACER3",1
"ACOT9",1
"ACP1",1
"ACTN1",1
"ACTR2",1
"ACTR6",1
"ACTR8",1
"AD000671.6",1
"ADCY2",1
"ADD1",1
"ADD3",1
"ADD3-AS1",1
"ADGRA1",1
"ADGRL2",1
"ADGRL3",1
"ADHFE1",1
"ADM",1
"ADNP-AS1",1
"ADORA1",1
"ADORA2B",1
"ADPRHL2",1
"ADRA1B",1
"ADRA2C",1
"ADRM1",1
"AF127936.9",1
"AFAP1",1
"AFTPH",1
"AGAP11",1
"AGAP3",1
"AGAP6",1
"AGFG1",1
"AGFG2",1
"AGO4",1
"AGPAT1",1
"AGPAT3",1
"AHCYL2",1
"AHDC1",1
"AHNAK",1
"AIF1L",1
"AIP",1
"AK3",1
"AK4",1
"AKAP12",1
"AKAP9",1
"AKNA",1
"AKR7L",1
"AKT1",1
"AL022067.1",1
"AL133243.4",1
"ALDH3A2",1
"ALDH4A1",1
"ALG1",1
"ALG6",1
"ALKBH2",1
"ALKBH5",1
"ALPK2",1
"ANAPC11",1
"ANAPC4",1
"ANG",1
"ANKRD11",1
"ANKRD13A",1
"ANKRD18B",1
"ANKRD36B",1
"ANKRD45",1
"ANKRD52",1
"ANKS1A",1
"ANKS1B",1
"ANO3",1
"ANO5",1
"ANO8",1
"ANP32B",1
"ANP32E",1
"ANTXR2",1
"AP000437.3",1
"AP000580.1",1
"AP000704.5",1
"AP001046.5",1
"AP006285.2",1
"AP1AR",1
"AP1B1",1
"AP1M1",1
"AP2M1",1
"AP2S1",1
"AP3S1",1
"AP4B1",1
"AP5M1",1
"APBB1",1
"APBB2",1
"APC2",1
"APITD1-CORT",1
"APMAP",1
"APOBEC2",1
"APOE",1
"APP",1
"APPBP2",1
"AQP6",1
"AR",1
"AREL1",1
"ARF1",1
"ARF3",1
"ARFGAP2",1
"ARFGEF1",1
"ARFIP2",1
"ARHGAP1",1
"ARHGAP21",1
"ARHGAP32",1
"ARHGAP33",1
"ARHGEF10L",1
"ARHGEF11",1
"ARHGEF2",1
"ARHGEF25",1
"ARHGEF26-AS1",1
"ARHGEF28",1
"ARHGEF33",1
"ARID4B",1
"ARL1",1
"ARL10",1
"ARL2",1
"ARL3",1
"ARL6IP1",1
"ARL6IP6",1
"ARMC5",1
"ARMC8",1
"ARMC9",1
"ARMCX5-GPRASP2",1
"ARPC3",1
"ASAH2B",1
"ASAP2",1
"ASB6",1
"ASH1L-AS1",1
"ASH2L",1
"ASPHD2",1
"ASRGL1",1
"ATF3",1
"ATF7IP",1
"ATG7",1
"ATM",1
"ATN1",1
"ATOX1",1
"ATP11B",1
"ATP11C",1
"ATP13A4",1
"ATP1A3",1
"ATP2B2",1
"ATP5B",1
"ATP5I",1
"ATP5S",1
"ATP6V0E1",1
"ATP7A",1
"ATP8B1",1
"ATP8B4",1
"ATRNL1",1
"ATRX",1
"ATXN2L",1
"AXIN1",1
"AZIN1-AS1",1
"B3GALNT2",1
"B3GNTL1",1
"B4GALT2",1
"B4GALT3",1
"BAG2",1
"BAG3",1
"BAG4",1
"BAG6",1
"BAHCC1",1
"BAX",1
"BAZ2B",1
"BBS10",1
"BCAN",1
"BCAP29",1
"BCAT1",1
"BCL2",1
"BCL2L11",1
"BCL6B",1
"BCO1",1
"BDH1",1
"BEGAIN",1
"BEND6",1
"BEX1",1
"BIN2",1
"BIRC2",1
"BIRC6",1
"BLOC1S3",1
"BMP3",1
"BMT2",1
"BNIP2",1
"BOD1",1
"BORCS7",1
"BORCS8",1
"BPHL",1
"BPNT1",1
"BRAF",1
"BRCA1",1
"BRD4",1
"BRD8",1
"BRF1",1
"BRPF1",1
"BRPF3",1
"BRSK1",1
"BRWD1",1
"BSG",1
"BTBD3",1
"BTBD7",1
"BTD",1
"BTF3L4",1
"BTG1",1
"BTRC",1
"BUD13",1
"BZW2",1
"C10orf88",1
"C11orf1",1
"C11orf63",1
"C11orf70",1
"C12orf45",1
"C12orf60",1
"C12orf65",1
"C15orf65",1
"C16orf13",1
"C16orf52",1
"C17orf49",1
"C17orf51",1
"C17orf74",1
"C18orf54",1
"C19orf18",1
"C19orf43",1
"C19orf48",1
"C19orf52",1
"C19orf54",1
"C1GALT1",1
"C1orf112",1
"C1orf43",1
"C1QC",1
"C1QTNF3",1
"C1QTNF5",1
"C1RL",1
"C1S",1
"C20orf194",1
"C20orf24",1
"C21orf62-AS1",1
"C2CD2L",1
"C2orf81",1
"C3orf62",1
"C4orf32",1
"C4orf47",1
"C5orf22",1
"C5orf24",1
"C5orf30",1
"C6orf1",1
"C7orf26",1
"C7orf50",1
"C9orf78",1
"CA12",1
"CA8",1
"CAAP1",1
"CACHD1",1
"CACNA1B",1
"CACNA1C",1
"CACNA1H",1
"CACNG2",1
"CADM2",1
"CADM3",1
"CALB1",1
"CALD1",1
"CALM2",1
"CAMK1",1
"CAMK2N1",1
"CAMTA1",1
"CAMTA2",1
"CAPG",1
"CAPN1",1
"CAPN10",1
"CAPRIN2",1
"CAPS2",1
"CARF",1
"CARHSP1",1
"CARMIL3",1
"CARTPT",1
"CASC23",1
"CASD1",1
"CASP8",1
"CAST",1
"CAV1",1
"CBL",1
"CBLL1",1
"CBR1",1
"CBX1",1
"CBX3P2",1
"CBX5",1
"CCAR1",1
"CCAR2",1
"CCDC102B",1
"CCDC107",1
"CCDC109B",1
"CCDC115",1
"CCDC126",1
"CCDC136",1
"CCDC141",1
"CCDC191",1
"CCDC22",1
"CCDC34",1
"CCDC43",1
"CCDC58",1
"CCDC59",1
"CCDC80",1
"CCDC85A",1
"CCDC91",1
"CCL28",1
"CCM2",1
"CCND1",1
"CCNG1",1
"CCNG2",1
"CCNI",1
"CCNK",1
"CCNT1",1
"CCNYL1",1
"CCSER2",1
"CCT5",1
"CCT6B",1
"CCT7",1
"CD14",1
"CD151",1
"CD2BP2",1
"CD302",1
"CD3EAP",1
"CD55",1
"CD68",1
"CD9",1
"CD99",1
"CD99P1",1
"CDAN1",1
"CDC25B",1
"CDC42",1
"CDC42BPB",1
"CDCA2",1
"CDCA3",1
"CDCA7",1
"CDH3",1
"CDH4",1
"CDH7",1
"CDHR1",1
"CDHR3",1
"CDIP1",1
"CDK16",1
"CDK17",1
"CDK19",1
"CDK2AP1",1
"CDK4",1
"CDKN1A",1
"CDO1",1
"CDON",1
"CDR2",1
"CDS1",1
"CECR5",1
"CEL",1
"CELF3",1
"CEND1",1
"CENPT",1
"CEP112",1
"CEP120",1
"CEP126",1
"CEP131",1
"CEP295",1
"CEP44",1
"CEP57L1",1
"CERS6",1
"CFAP36",1
"CFAP46",1
"CFH",1
"CFL2",1
"CHCHD7",1
"CHERP",1
"CHI3L1",1
"CHIC2",1
"CHMP5",1
"CHN1",1
"CHN2",1
"CHODL",1
"CHP1",1
"CHPT1",1
"CHRNB1",1
"CHRNB2",1
"CHST11",1
"CHSY3",1
"CHUK",1
"CIART",1
"CILP",1
"CIRBP",1
"CIT",1
"CKMT2-AS1",1
"CLCN5",1
"CLDN2",1
"CLEC2D",1
"CLEC2L",1
"CLIC1",1
"CLIC2",1
"CLIC4",1
"CLIC6",1
"CLIP2",1
"CLIP3",1
"CLK1",1
"CLK3",1
"CLPP",1
"CLPTM1",1
"CLSPN",1
"CLSTN2",1
"CLUH",1
"CLVS2",1
"CMYA5",1
"CNDP2",1
"CNIH3",1
"CNN3",1
"CNNM1",1
"CNNM2",1
"CNOT1",1
"CNOT10",1
"CNPY2",1
"CNTFR",1
"CNTN4",1
"CNTNAP4",1
"COA4",1
"COBLL1",1
"COG4",1
"COG5",1
"COG6",1
"COG8.1",1
"COL18A1",1
"COL4A5",1
"COL6A4P2",1
"COL7A1",1
"COL8A2",1
"COLGALT2",1
"COMMD4",1
"COMMD8",1
"COMT",1
"COPB1",1
"COPRS",1
"COPS2",1
"COQ10B",1
"COQ9",1
"COX10-AS1",1
"COX11",1
"COX4I1",1
"COX5A",1
"COX6C",1
"COX7A2L",1
"CP",1
"CPLX3",1
"CPS1",1
"CRABP1",1
"CRAMP1",1
"CREB5",1
"CREBL2",1
"CREG2",1
"CRELD1",1
"CREM",1
"CRHR2",1
"CRMP1",1
"CRNDE",1
"CROCCP3",1
"CRTAP",1
"CRTC2",1
"CRY2",1
"CS",1
"CSE1L",1
"CSMD1",1
"CSNK1E",1
"CSNK1G3",1
"CSPG4P10",1
"CST3",1
"CTA-363E6.3",1
"CTA-445C9.14",1
"CTAGE4",1
"CTB-32O4.2",1
"CTC-487M23.5",1
"CTC-487M23.8",1
"CTCF",1
"CTD-2047H16.4",1
"CTD-2047H16.5",1
"CTD-2050N2.1",1
"CTD-2292M16.8",1
"CTD-2336O2.1",1
"CTD-2368P22.1",1
"CTD-2383M3.1",1
"CTD-2574D22.4",1
"CTD-2619J13.19",1
"CTD-2619J13.3",1
"CTD-3064M3.4",1
"CTD-3162L10.1",1
"CTIF",1
"CTSB",1
"CTSL",1
"CTSV",1
"CTTNBP2NL",1
"CUEDC2",1
"CUL3",1
"CUL4A",1
"CUL4B",1
"CUL5",1
"CUL7",1
"CX3CL1",1
"CXCL8",1
"CXXC1",1
"CXXC5",1
"CYB5B",1
"CYB5R3",1
"CYBB",1
"CYC1",1
"CYFIP1",1
"CYHR1",1
"CYP17A1",1
"CYP1B1",1
"CYP4F11",1
"DAB2IP",1
"DACH2",1
"DACT3",1
"DAGLB",1
"DAP3",1
"DARS",1
"DARS-AS1",1
"DAW1",1
"DAXX",1
"DAZAP2",1
"DCAF1",1
"DCAF13",1
"DCAF15",1
"DCAF8",1
"DCC",1
"DCLK1",1
"DCLRE1A",1
"DCLRE1B",1
"DCP2",1
"DCTN1-AS1",1
"DCUN1D4",1
"DCUN1D5",1
"DDA1",1
"DDAH1",1
"DDB1",1
"DDC",1
"DDI2",1
"DDIT4L",1
"DDOST",1
"DDR1",1
"DDX18",1
"DDX21",1
"DDX23",1
"DDX31",1
"DDX47",1
"DDX49",1
"DDX5",1
"DEAF1",1
"DECR2",1
"DEDD",1
"DENND3",1
"DENND4B",1
"DESI2",1
"DFFA",1
"DGAT1",1
"DGCR2",1
"DGCR8",1
"DGKD",1
"DGKZ",1
"DGUOK",1
"DHODH",1
"DHRS11",1
"DHRS2",1
"DHRS4-AS1",1
"DHX36",1
"DHX8",1
"DIEXF",1
"DIP2A",1
"DIRAS1",1
"DIS3L",1
"DKFZP434L187",1
"DLAT",1
"DLD",1
"DLGAP1-AS1",1
"DMXL1",1
"DMXL2",1
"DNAAF3",1
"DNAH1",1
"DNAJA2",1
"DNAJB11",1
"DNAJB14",1
"DNAJB4",1
"DNAJC15",1
"DNAJC16",1
"DNAJC3-AS1",1
"DNAJC4",1
"DNAJC5",1
"DNAJC9-AS1",1
"DNALI1",1
"DNM1L",1
"DNMT1",1
"DNTTIP2",1
"DOCK8",1
"DOCK9",1
"DOT1L",1
"DPF2",1
"DPM1",1
"DPP3",1
"DPP4",1
"DPP9",1
"DPYD",1
"DQX1",1
"DRAP1",1
"DRD4",1
"DRP2",1
"DSC2",1
"DSE",1
"DSTN",1
"DSTNP2",1
"DTD1",1
"DTNA",1
"DTX3L",1
"DUSP12",1
"DUSP23",1
"DUSP4",1
"DUSP7",1
"DVL1",1
"DVL2",1
"DVL3",1
"DXO",1
"DYM",1
"DYNC1H1",1
"DYNC1LI1",1
"DYNLL1",1
"DYRK1B",1
"DYRK3",1
"DYX1C1",1
"DZANK1",1
"DZIP1L",1
"EAPP",1
"EBAG9",1
"EBF1",1
"EBF3",1
"ECE1",1
"ECH1",1
"ECHDC1",1
"ECHDC2",1
"ECM2",1
"ECSCR",1
"EDC4",1
"EDF1",1
"EDNRA",1
"EEF1A1",1
"EEF1AKMT1",1
"EEF1B2",1
"EEFSEC",1
"EFHD2",1
"EFNA1",1
"EFNA5",1
"EFNB1",1
"EFNB2",1
"EGFL6",1
"EGFR",1
"EGLN1",1
"EGLN3",1
"EHD2",1
"EHMT1",1
"EI24",1
"EIF1AX",1
"EIF2B2",1
"EIF2D",1
"EIF2S1",1
"EIF3A",1
"EIF3B",1
"EIF3G",1
"EIF3M",1
"EIF4B",1
"EIF4E",1
"EIF4E2",1
"EIF4HP2",1
"EIF5",1
"ELAVL1",1
"ELF2",1
"ELFN1",1
"ELK3",1
"ELK4",1
"ELL2",1
"ELL3",1
"ELMO1",1
"ELMOD3",1
"ELOVL2",1
"ELOVL4",1
"ELOVL6",1
"ELP5",1
"ELP6",1
"EMC10",1
"EMC3",1
"EMC7",1
"EMC9",1
"EMG1",1
"EML4",1
"ENC1",1
"ENKD1",1
"ENSA",1
"EPB41L1",1
"EPB41L3",1
"EPHA10",1
"EPHA2",1
"EPHB1",1
"EPHB4",1
"EPS15L1",1
"ERAL1",1
"ERBB2",1
"ERBB4",1
"ERBIN",1
"ERCC4",1
"ERG",1
"ERGIC1",1
"ERLIN2",1
"ERVK3-1",1
"ESPN",1
"ESYT2",1
"ETAA1",1
"ETNK1",1
"ETV3",1
"EVA1C",1
"EVC2",1
"EVI2A",1
"EVI5L",1
"EXOC4",1
"EXOC5",1
"EXOC7",1
"EXOG",1
"EXOSC10",1
"EXOSC8",1
"EXOSC9",1
"EYA2",1
"EZH2",1
"F2RL1",1
"F8",1
"FABP12",1
"FABP5",1
"FADS6",1
"FAIM",1
"FAIM2",1
"FAM102A",1
"FAM102B",1
"FAM106A",1
"FAM118A",1
"FAM126A",1
"FAM126B",1
"FAM131B",1
"FAM131C",1
"FAM134A",1
"FAM136A",1
"FAM138D",1
"FAM13C",1
"FAM149B1",1
"FAM163A",1
"FAM179B",1
"FAM185A",1
"FAM187A",1
"FAM19A3",1
