"gene","frequency"
"TCEA2",4
"TDP2",4
"THAP9",4
"TMEM109",4
"TMEM201",4
"TMEM59L",4
"TMTC1",4
"TMTC3",4
"TOMM6",4
"TRMO",4
"TRNAU1AP",4
"TSKU",4
"TUBGCP4",4
"TUBGCP5",4
"TUBGCP6",4
"UBE2D3",4
"UBE2K",4
"UBIAD1",4
"UBXN7",4
"UGGT1",4
"USP11",4
"VAPA",4
"VPS9D1",4
"WIPF2",4
"XIST",4
"ZFAT",4
"ZNF286A",4
"ZNF331",4
"ZNF335",4
"ZNF33A",4
"ZNF441",4
"ZNF511",4
"ZNF568",4
"ZNF596",4
"ZNF711",4
"ZNF841",4
"ABHD14A",3
"AC005562.1",3
"AC139100.3",3
"ACAA1",3
"ACBD5",3
"ADD1",3
"AF186192.5",3
"AFAP1L2",3
"AHDC1",3
"AHNAK",3
"AIP",3
"AKAP1",3
"ANKRD13B",3
"ANKRD46",3
"ANO6",3
"AP000997.2",3
"AP3D1",3
"APPBP2",3
"ARFGAP3",3
"ARHGAP33",3
"ARL6IP4",3
"ATG16L2",3
"ATP5B",3
"ATP6AP2",3
"BAZ2B",3
"BCL3",3
"BRAF",3
"C16orf58",3
"C18orf8",3
"C1orf159",3
"C2orf68",3
"C2orf71",3
"C3orf35",3
"C7orf55-LUC7L2",3
"CAND1",3
"CAPN7",3
"CASP8AP2",3
"CCNT1",3
"CCR6",3
"CD74",3
"CDC42SE2",3
"CDC73",3
"CDH3",3
"CDK18",3
"CDKN1C",3
"CDNF",3
"CDO1",3
"CDR2",3
"CELF3",3
"CHD9",3
"CHPF",3
"CIRBP",3
"CLEC2L",3
"CNGA1",3
"CNTN1",3
"CNTN4",3
"COL18A1",3
"COL4A3BP",3
"COMT",3
"COPB2",3
"COPG1",3
"CPEB2",3
"CSMD3",3
"CTD-2314G24.2",3
"CTD-2561B21.8",3
"CTDSP1",3
"CWC25",3
"DAB1",3
"DDIT3",3
"DDX20",3
"DDX28",3
"DGCR6L",3
"DIAPH1",3
"DIP2A",3
"DLG2",3
"DMPK",3
"DNAJA2",3
"DNAJC10",3
"DPF2",3
"DPY19L2P1",3
"DSCAM",3
"DST",3
"DYNLL1",3
"ECE1",3
"EEF1B2",3
"EFCAB7",3
"EIF4B",3
"ELFN2.1",3
"ELK4",3
"ELOVL5",3
"ELP6",3
"EMC4",3
"EMC9",3
"ENSA",3
"EPB41L1",3
"ERLEC1",3
"ESRRB",3
"FADS3",3
"FAM171B",3
"FAM198A",3
"FAM8A1",3
"FARSA",3
"FBXO28",3
"FBXO4",3
"FBXO9",3
"FBXW4",3
"FLT1",3
"FOS",3
"G2E3",3
"G6PC3",3
"GABARAP",3
"GABARAPL1",3
"GADD45B",3
"GCC2",3
"GDAP2",3
"GDF15",3
"GINM1",3
"GINS3",3
"GNB1",3
"GPATCH8",3
"GPN1",3
"GPR37",3
"GRIK4",3
"GTDC1",3
"GUCY1A3",3
"HDAC6",3
"HHATL",3
"HINT3",3
"HIPK3",3
"HIRIP3",3
"HMGN2P5",3
"HSD17B8",3
"HSF4",3
"IFT22",3
"IL1R1",3
"INSR",3
"ITM2C",3
"JAK2",3
"JRKL",3
"KANSL1L",3
"KAZN",3
"KBTBD4",3
"KCTD13",3
"KDM4B",3
"KIAA0368",3
"KMT2D",3
"KRT18P6",3
"LARS2",3
"LCMT1",3
"LCOR",3
"LEPROTL1",3
"LIN7A",3
"LMAN1",3
"LMCD1",3
"LMF2",3
"LYN",3
"MAGEF1",3
"MAK16",3
"MAP1LC3B",3
"MED15",3
"MFSD6",3
"MIR210HG",3
"MIS12",3
"MMGT1",3
"MPP5",3
"MTCH2",3
"NARF",3
"NAT16",3
"NDUFA9",3
"NDUFV2",3
"NELFB",3
"NFATC4",3
"NME6",3
"NTRK2",3
"NUBP2",3
"NUFIP2",3
"OMG",3
"P3H3",3
"PCBP4",3
"PCNX3",3
"PDE4DIP",3
"PDLIM7",3
"PFKFB4",3
"PFN2",3
"PGGT1B",3
"PIDD1",3
"PIGT",3
"PIK3R4",3
"PKN2",3
"PLXNA2",3
"PMM2",3
"PODXL2",3
"POLA1",3
"POT1",3
"PRKAB2",3
"PRKCH",3
"PRMT7",3
"PSMB8-AS1",3
"PSMD14",3
"PTOV1",3
"PWP1",3
"PWWP2A",3
"PYGL",3
"PYGO1",3
"RAB1A",3
"RASGRF2",3
"RAVER2",3
"RBM42",3
"RBP3",3
"RCBTB2",3
"RHOT2",3
"RIMS1",3
"RNASEH2C",3
"RNF121",3
"RNF31",3
"RNU1-28P",3
"RNU1-4",3
"RP11-147L13.8",3
"RP11-372K14.2",3
"RP11-395G23.3",3
"RP11-452H21.4",3
"RP11-588K22.2",3
"RP11-689P11.2",3
"RP11-6N17.4",3
"RP11-756P10.6",3
"RP13-554M15.2",3
"RP3-325F22.5",3
"RP4-758J18.2",3
"RP5-1021I20.5",3
"RP5-991G20.2",3
"RPL24",3
"SAMM50",3
"SASH1",3
"SBF2",3
"SCARB1",3
"SCN3A",3
"SDCCAG3",3
