"","Module","Mean","SD","Median","Min","Max"
"c1_2","c1_2",1.92884729352659e-18,3.38757518213442,-0.557741081909402,-5.53840460049629,12.7590694383725
"c1_3","c1_3",-1.33137961634225e-16,3.41609763639474,1.04442754977262,-10.5772436883635,5.8851139175938
"c1_4","c1_4",-2.29755863805147e-16,2.68354509991551,-0.0723629579744431,-5.66163608550192,9.40169902477264
"c1_5","c1_5",-2.11082804674454e-16,2.7865703965573,0.269555312417905,-9.55087057168471,4.68411364009028
"c1_6","c1_6",-1.05859434974489e-17,2.3675780984641,0.523621387130765,-6.19160025354021,4.71279396027905
"c1_7","c1_7",9.51599083923039e-17,2.18097906737307,0.351895508356785,-6.00723220476228,4.47461133341538
