"","Module","Mean","SD","Median","Min","Max"
"c1_2","c1_2",1.78562765666531e-16,3.96134569660324,-1.2360617327989,-3.90201092376491,15.2638583244333
"c1_3","c1_3",7.88019467529792e-17,3.19385883372787,-1.05560859368208,-2.87727807575764,11.7427624635598
"c1_4","c1_4",1.20293119727572e-17,4.53425644165951,-0.923434541338519,-4.8511858696591,22.4714630169728
"c1_5","c1_5",8.92956018781504e-17,3.2400447855011,-0.598347688469323,-3.69369828555621,13.599154616343
"c1_9","c1_9",6.74835870244748e-17,3.77666384998914,-0.745244661177843,-3.90213970872697,19.604433573119
