LYST,MOXD1,SLC7A5,S100B,CKS2,SLC1A5,PRUNE2,CXCL12,POU2AF1,GAS1,CCDC3,TESC,SLCO3A1,TRIM36,SYNC,DIXDC1,FBXO2,mgs_level,sample_id
310.4631326358402,49.80845930077312,98.65721803698415,11.516406774745231,2.3992514114052566,4.702532766354302,130.999127062727,2.591191524317677,0.38388022582484105,8.349394911690293,3.262981919511149,0.6717903951934718,8.445364968146503,131.28703723209563,0.5758203387372616,101.53631973067046,7.29372429067198,MGS1,2
241.71192855591153,10.208222225419565,153.12333338129346,7.392160921855546,32.6193767662832,1.408030651782009,164.73958625849502,3.8720842924005243,0.8213512135395051,14.549650068414092,5.866794382425037,1.0560229888365067,8.330848023043552,97.03677908531012,0.9386871011880059,93.2820306805581,9.621542787177061,MGS1,4
278.7804491196613,7.896220431398746,334.16366186766635,5.593156138907445,11.734660918884247,1.206367010352586,139.9385732009,3.290091846416144,1.645045923208072,4.715798313196474,4.49645885676873,0.5483486410693573,8.005890159612617,124.58481125095798,0.4386789128554859,147.06710553480164,6.1415047799768026,MGS1,6
396.00466597755207,11.115526490438803,62.87570540046191,8.084019265773675,9.31907776471132,0.6736682721478062,154.83142454863747,3.7051754968129345,0,9.76818994614319,2.9192291793071603,1.3473365442956124,7.859463175057739,144.2772882849885,1.122780453579677,102.62213345718249,6.624404676120094,MGS1,9
281.275964719117,14.560711402879514,133.1265042548984,10.053824540083474,13.867344193218585,1.6178568225421683,152.6563473270146,2.4267852338132525,0.11556120161015487,5.893621282117898,3.3512748466944915,0.23112240322030975,7.164794499829602,108.8586519167659,0.3466836048304646,94.760185320327,6.702549693388983,MGS1,17
366.79367217300995,16.01763083644839,84.92366537815089,9.570282575236458,17.931687351495682,1.007398165814364,181.13019021342265,3.425153763768838,0.40295926632574564,11.887298356609497,3.92885284667602,0.503699082907182,3.3244139471874017,102.85535272964657,0.30221944974430925,74.84968372000725,5.641429728560439,MGS1,18
535.1170484296053,9.499804713407151,34.40782926685274,3.359687032790334,5.908415126631278,0.34755383097831044,203.31899112231162,4.286497248732496,0,9.036399605436072,3.127984478804794,0.11585127699277015,6.603522788587898,153.2712394614349,1.0426614929349314,106.58317483334854,3.4755383097831043,MGS1,32
428.29888820472655,8.49369103190808,166.62091768977126,5.4817438574725905,7.650345823066143,1.987885135127423,151.4407039306164,3.5540976658338774,0.5421504913983881,8.37321314493066,3.915531326766136,0.12047788697741957,5.4817438574725905,139.21219840240832,0.7831062653532272,134.1521271493567,8.192496314464531,MGS1,35
251.29628472826394,11.31191253192755,166.6717238881477,11.025534999473688,15.178009220054689,2.1478314934039653,182.85205447179092,5.011606817942586,3.7229079219002066,6.443494480211896,5.011606817942586,0.7159438311346551,10.595968700792897,69.16017408760769,1.8614539609501033,81.47440798312375,8.304948441161999,MGS1,41
368.0830828135847,14.229530339183638,114.0247133139881,9.23505942543044,10.08317712776589,3.0155296083038174,149.64565681207694,3.6751767101202777,0.8481177023354487,13.192942036329201,4.2405885116772435,0.47117650129747146,10.74282422958235,117.04024292229191,1.8847060051898858,120.43271373163371,9.706235926727912,MGS1,42
452.5725725565736,6.835280291749995,140.74901107800693,7.316638058774642,8.183082039419007,0.385086213619718,192.9281930234787,2.9844181555528144,0.385086213619718,8.760711359848585,2.888146602147885,0.385086213619718,5.391206990676052,160.4846795260175,0.4813577670246475,151.05006729233438,3.4657759225774623,MGS1,43
495.83509593583864,5.523275448181122,74.80646747361098,6.007773294512799,5.038777601849445,0.3875982770653419,211.82245841620934,3.100786216522735,0.3875982770653419,5.3294763096484505,3.488384493588077,0.48449784633167736,5.620175017447457,146.89974700776457,1.1627948311960257,110.56240853288877,4.651179324784103,MGS1,81
357.02754465858413,14.683969672222284,20.896418379700943,9.88344112553423,9.695185104095483,0.6588960750356153,202.37522304665328,3.9533764502136917,0.8471520964743625,11.48361730776358,1.8825602143874722,0.28238403215812086,6.212448707478659,136.86212758596923,0.7530240857549889,105.70575603785657,1.8825602143874722,MGS1,89
334.70161288567925,11.182879211303469,51.79438792603712,3.0409583820211186,23.640999034422244,1.961908633562012,129.9764469734833,3.7276264037678226,0.1961908633562012,16.0876507952085,4.512389857192628,0.2942862950343018,11.37907007465967,117.02784999197402,1.3733360434934083,80.2420631126863,8.24001626096045,MGS1,99
309.80724401350614,21.381975908909446,106.63219154573022,8.793453295871851,32.58205852786202,0.9256266627233527,168.18636461683317,9.071141294688855,0.6479386639063469,11.755458616586578,2.8694426544423934,0.37025066508934107,6.757074637880475,107.37269287590891,1.388439994085029,105.7991275492792,4.165319982255087,MGS1,109
313.74958538526386,8.83718113845072,49.049320815427826,11.743368224249952,6.108923874231035,0.8303391673712087,192.34213712748783,3.7365262531704393,0.11861988105302981,7.473052506340879,2.728257264219686,0.9489590484242385,6.16823381475755,123.06812659251842,1.364128632109843,87.18561257397691,7.413742565814363,MGS1,115
416.7986214432324,8.289120876086766,103.79420923099951,8.649517435916625,6.397038936980005,1.5316853792769025,151.63685254841334,3.694064738256059,0.9009913995746486,8.199021736129302,4.144560438043383,0.5405948397447891,9.190112275661415,140.10416263385784,0.8108922596171837,149.02397748964685,4.3247587179583125,MGS1,117
344.0956062272411,10.677641434478954,39.72541867021202,5.281414042860558,7.922121064290836,1.3777601850940584,237.6636319287251,2.755520370188117,1.0333201388205437,9.529507946900571,3.6740271602508225,0.4592533950313528,8.381374459322188,122.04658972958201,0.9185067900627056,118.02812252305768,4.133280555282175,MGS1,119
217.42706364524733,13.618290388915383,104.98887120343313,10.359212347123668,11.406773146271005,0.9311651547976331,213.12042480430827,1.745934665245562,0.23279128869940827,9.078860259276922,4.190243196589349,0.11639564434970413,8.96246461492722,115.4644791949065,0.8147695104479289,108.94632311132307,5.703386573135503,MGS1,120
446.5992592398503,8.90458645723628,33.791763991563315,9.05680161035143,6.8496818901817536,1.2938288014787755,140.2662635956108,3.1965182154181515,0,10.350630411830204,3.5009485216484517,0.3805378827878752,5.631960665260553,157.6187910507379,1.5221515311515008,110.66041631471411,5.784175818375703,MGS1,126
452.0511678642302,15.775143944230171,100.92699620233282,12.043389462799379,17.13214557384137,2.714003259222395,113.73369908178849,2.289940249968896,1.1873764259097979,11.788951657247278,4.071004888833593,0,3.9861922869828925,108.0512547577916,1.102563824059098,128.99996741491447,6.191319935101089,MGS1,137
382.342097922751,8.124769580858459,68.15247895473037,5.926302517802641,7.360085385012957,1.9117104896137551,203.21482504594218,1.0514407692875654,0.6690986713648143,3.3454933568240715,2.9631512589013207,0.2867565734420633,6.308644615725392,123.59208315352927,0.38234209792275103,97.01930734789808,4.874861748515076,MGS1,139
442.1582506636718,14.327445461419408,91.942348689506,8.444653285207467,8.254885795652243,0.5693024686656719,226.01308006027173,1.5181399164417917,0.3795349791104479,6.072559665767167,3.3209310672164194,0.09488374477761198,7.780467071764183,143.55910584852694,0.5693024686656719,117.84561101379408,5.313489707546271,MGS1,142
395.6324269764768,5.273843349365079,173.09507278808957,6.874831508993765,12.337026406550454,1.1301092891496598,182.7951775199575,3.9553825120238097,2.3543943523951247,6.21560109032313,3.8612067379280046,0.847581966862245,6.403952638514739,125.63048264380386,0.18835154819160999,131.56355641183958,7.2515346053769845,MGS1,145
567.1824504927625,15.358556321084682,30.626768193221807,7.317900364752114,6.685489222119215,0.36137779579022783,234.35350056996273,5.239978038958304,0.18068889789511391,8.763411547913025,3.0717112642169364,0.09034444894755696,4.788255794220519,193.0660874009292,0.9034444894755695,118.8029503660374,3.0717112642169364,MGS1,149
339.6164808960323,11.453341731097863,51.70602824981137,6.722613624774833,7.220585004387783,0.9129475292904093,148.31247589472378,2.8218378178067196,0.33198091974196703,6.556623164903849,3.8177805770326207,0.24898568980647529,5.726670865548932,125.98675904207649,1.0789379891613928,81.16933487691094,6.058651785290898,MGS1,153
447.5157623294835,7.842318021529533,108.28154699451329,12.015294583444332,17.41138496523071,1.151165948114427,194.97873246188107,4.748559535972011,0.07194787175715169,8.13010950855814,3.741289331371888,0.14389574351430337,5.755829740572135,161.37907635129122,1.151165948114427,133.67914572478784,2.8059669985289157,MGS1,162
267.43825735028196,12.17371278977986,117.42360761795534,3.0673921989996495,2.7798241803434323,1.7254081119373028,121.35370387292363,3.8342402487495617,0.09585600621873905,8.435328547249036,4.02595226118704,0.6709920435311734,6.709920435311734,75.24696488171016,0.9585600621873904,59.81414788049317,15.432817001216987,MGS1,163
372.3024133615257,13.149591947851835,87.78638199822873,3.819993191554723,4.113838821674317,1.98345800330726,169.6223899865357,6.46460386263107,0.07346140752989852,7.125756530400157,3.673070376494926,1.542689558127869,9.696905793946605,98.9525159427733,0.7346140752989851,82.71754487866573,15.573818396338487,MGS1,172
239.24563904944247,5.554625118892528,200.87338185056245,4.477708004005201,14.566720975054896,2.6072730149903705,161.99100601831475,2.097154381622689,0.9068775704314332,4.5910677003091305,3.4007908891178746,0.7368380259755395,10.825850997025235,71.18988927886751,0.6234783296716103,96.46910155464371,12.582926289736136,MGS1,173
245.7687096518651,8.363655745255478,81.33463385294317,5.447885852414118,3.452885399417399,1.3811541597669597,147.32311037514236,5.217693492452958,0,10.128463838291037,3.913270119339719,0.38365393326859987,10.588848558213357,77.34463294694973,1.4578849464206796,67.9834769751959,11.970002717980316,MGS1,177
306.8928706094772,15.642314439585373,74.12589305325905,6.945654545935296,11.381534760146073,3.385277005581909,114.51574974054664,5.895051337306428,0.11673368984765203,10.856233155831639,2.743241711419823,0.5836684492382602,5.953418182230254,101.79177754715258,1.0506032086288684,82.00541711797555,7.062388235782948,MGS1,189
602.7481636576688,12.982962880807627,38.94888864242288,6.096347787509668,6.096347787509668,0.11289532939832718,135.0228139603993,7.112405752094612,0,8.692940363671193,2.9352785643565067,0.22579065879665436,4.515813175933087,125.65250162033816,1.5805346115765806,88.39704291889018,4.741603834729742,MGS1,217
260.28625949734715,3.0771714331117277,793.4857923037758,3.2893901526366744,7.639873902898082,8.17042070171045,65.78780305273348,1.485531036674627,9.337623659097655,3.183280792874201,5.623796067411088,0.3183280792874201,7.958201982185503,68.01609960774543,0.5305467988123668,139.63991744741494,33.00001088612922,MGS1,218
313.46047400081403,7.808950847030831,60.542336566980204,3.9504104284979498,4.042280438463019,0.7349600797205488,154.06600671142004,4.409760478323292,0,6.430900697554802,3.4910603786726067,0.5512200597904116,7.441470807170556,111.89767213745355,0.7349600797205488,85.714719297409,5.4203305879390475,MGS1,229
427.15528993046775,9.166422530696734,190.17914534740274,4.4384782780215755,4.727944252675157,1.3508412150500448,166.73240140046266,2.508705113664369,0.6754206075250224,10.227797771093197,6.078785467725202,1.1578638986143241,9.648865821786035,117.71616302578963,2.0262618225750675,134.11923492282588,19.29773164357207,MGS1,237
234.04390527062046,4.406684408861055,178.59312645911885,6.6100266132915815,9.792632019691233,1.1016711022152637,129.75237426090882,3.5498291071380716,0.2448158004922808,11.016711022152636,4.773908109599476,0.4896316009845616,10.037447820183512,85.56312227205214,0.7344474014768424,80.42199046171424,12.730421625598602,MGS1,243
369.5399079239392,11.882312151895151,39.211630101253995,6.865335909983865,5.149001932487899,0.5281027623064511,99.1512936230362,2.1124110492258046,0,11.222183699012087,1.5843082869193534,0.1320256905766128,4.488873479604835,128.32897124046764,0.7921541434596767,87.53303285229428,5.941156075947576,MGS1,246
372.2306778693927,17.659391582347663,78.69415511580733,17.903530636481502,5.371059190944451,2.6855295954722256,121.0115911656727,8.544866894684354,0,10.091080904198664,3.5807061272963003,0.48827810826767737,6.998652885170042,104.57289485399423,1.464834324803032,89.5990328671188,7.32417162401516,MGS1,251
287.89229163408487,16.662576364673722,43.78554789161483,8.331288182336861,14.163189909972663,1.8513973738526357,168.47716102058985,4.906203040709484,0,13.607770697816873,3.425085141627376,0.4628493434631589,7.868438838873701,108.0290367643013,1.1108384243115814,91.08875079354968,7.127879889332648,MGS1,254
254.63478364916466,11.174264292176934,80.98869429462752,8.20764545354589,8.60319463203003,1.5821967139365571,127.76238465037699,3.362168017115184,0.09888729462103482,13.844221246944874,3.955491784841393,1.0877602408313831,9.690954872861413,70.30886647555576,1.5821967139365571,64.37562879829368,12.064249943766248,MGS1,264
311.330656012797,15.63383074756646,86.96965448977369,9.835853781581548,9.21464196379745,0.6212118177840977,148.88376566225543,4.659088633380733,0.20707060592803259,9.421712569725482,3.9343415126326193,0.5176765148200815,7.868683025265239,110.26509765667736,0.7247471207481141,73.30299449852353,4.76262393634475,MGS1,265
350.9183058147598,15.216534793274407,63.47171019934325,5.106919211441411,6.8787075092884304,1.1464512515480718,129.75743710703176,5.628033416690535,0,11.047621151281419,4.273136483042813,0.20844568209964942,6.4618161450891325,130.07010563018125,1.042228410498247,99.22014467943312,4.690027847242112,MGS1,266
376.6338907552537,4.356438273720074,132.67334742692952,11.617168729920197,4.620464835763714,1.3201328102182042,148.51494114954798,2.2442257773709473,0,3.432345306567331,2.3762390583927675,0.39603984306546125,8.844889828461968,91.74923031016519,1.0561062481745633,80.52810142331046,8.712876547440148,MGS1,286
273.3322808071997,11.516149406322258,99.17989896873455,4.347933959529832,22.56225189810075,0.9400938290875313,207.4082010424366,5.405539517253304,0.35253518590782423,11.6336611349582,4.465445688165773,0.4700469145437656,7.050703718156484,92.83426562239372,1.2926290149953554,92.12919525057806,5.758074703161129,MGS1,288
306.19682540036,10.25335193686675,84.77324904945188,3.967070689859159,19.102971168091027,1.8919875597789835,176.19897048651373,3.4177839789555833,0.6713504244377039,12.328435066946925,2.9905609815861354,0.9154778515059597,7.079695384979422,97.9561301111377,0.9765097082730237,81.59959249756454,7.567950239115934,MGS1,291
324.3490633510486,11.903564487136633,79.81847504940455,5.628817315622749,4.9828874597316135,0.5536541621924016,120.14295319575113,4.8906117660328805,0.18455138739746718,7.935709658091088,3.414200666853143,0.18455138739746718,6.182471477815151,94.12120757270826,0.9227569369873359,82.77129724776402,9.22756936987336,MGS1,292
279.552785693535,8.996914819362825,86.4838568672084,2.593705173149643,3.4042380397589063,2.4315985998277903,140.3842924967244,6.078996499569476,0.1621065733218527,14.751698172288595,3.32318475309798,2.350545313166864,8.024275379431709,91.10389420688121,1.2968525865748215,88.83440218037528,9.96955425929394,MGS1,293
182.25019059925364,12.454659042918513,99.81647607058434,5.1073062262327715,15.053113087843958,2.0608428632167324,153.66719610507374,2.7776577721616826,0.2688055908543564,9.049788225429998,4.211287590051583,0.8064167725630692,9.766603134374948,62.09409148735632,0.7168149089449504,62.54210080544692,14.784307496989602,MGS1,295
336.5031923456738,19.146264274353083,187.43584906678197,6.989906004922554,6.3061108522670875,0.9877041093912305,124.14680882655928,1.975408218782461,8.50945078860137,4.482657111852507,2.279317175518224,0.9877041093912305,5.850247417163442,115.10551736367033,0.45586343510364485,153.62597762992831,4.862543307772212,MGS1,307
315.04085322117777,105.33443327320438,155.38165639184362,9.410588962479174,9.196711940604647,1.8179546859334768,99.4528151716549,3.422032349992427,2.4595857515570567,9.30365045154191,1.9248931968707401,0.5346925546863167,6.523249167173064,75.49858872170792,1.0693851093726334,80.52469873575929,3.2081553281179,MGS1,308
364.2870800178113,4.679990016287551,153.52038678428983,1.8385675063986806,4.094991264251607,4.679990016287551,141.06827049095332,3.259278761343116,1.0864262537810385,9.5271225331568,3.259278761343116,0.3342850011633965,7.437841275885572,114.57618414875415,0.668570002326793,126.86115794150896,6.936413774140477,MGS1,311
356.85988183644463,14.460055241997006,79.8873422320205,6.694470019443059,5.0877972147767245,2.1422304062217785,187.8021989454426,2.856307208295705,0.08925960025924078,6.87298921996154,3.570384010369631,0.6248172018146855,6.87298921996154,108.53967391523679,0.8033364023331669,109.61078911834767,4.820018413999002,MGS1,313
292.7514862975065,11.082788690634422,66.49673214380653,3.3926904155003332,13.344582300967977,1.960221128955748,211.62848880687633,5.4283046648005335,0.5277518424111629,11.233574931323325,4.749766581700467,0.6031449627556148,8.896388200645319,82.17850117545251,0.7539312034445185,84.66647414681943,6.483808349622859,MGS1,314
302.6776649709794,12.851118736198007,87.33687930587199,13.27385290515189,12.005650398290243,1.5218430082339744,153.70614383163144,4.734622692283477,0.33818733516310545,10.145620054893163,3.8891543543757128,0.16909366758155273,6.002825199145121,89.19690964926906,0.5072810027446581,94.10062600913409,3.72006068679416,MGS1,315
382.14997786072814,8.330919007971842,237.3899495538907,7.01116946215452,3.381858211156886,1.1547808525901562,165.2161462670059,2.3095617051803123,0,3.4643425577704687,3.794279944224799,0.7423591195222433,6.9286851155409375,140.96574836261263,0.4949060796814955,114.40578875303905,11.877745912355893,MGS1,316
202.27297339332338,8.911125781894398,121.97702279947924,4.790927839728171,13.127142280855189,3.4494680446042834,114.98226815347611,1.9163711358912685,0.4790927839728171,10.444222690607413,2.3954639198640857,0.8623670111510708,9.390218565867215,75.21756708373229,0.4790927839728171,70.90573202797694,9.102762895483526,MGS1,317
292.68540819877785,17.444323370230347,205.08456692653414,2.0478118738966056,7.432798653402495,0.9859834948391064,130.529045739854,4.171468632011604,0,7.963712842931245,2.8821056002989267,0.5309141895287497,9.404765643080708,102.69397323170386,0.758448842183928,93.59258712549672,11.149197980103743,MGS1,318
290.87454048199135,10.62996659568739,272.9278436321295,12.424636280673575,6.4884211687962,1.794669684986183,108.02530988474524,2.7610302845941277,0,11.596327195295336,3.658365127087219,0.4141545426891191,7.730884796863557,98.98293570269948,0.6902575711485319,73.16730254174438,15.668846865071673,MGS1,319
323.7224230719825,21.846817983931857,202.80282585859223,7.366950250395626,6.266141592290532,2.963715617975252,141.41157377196203,3.979846686995338,0.1693551781700144,12.108895239156029,5.758076057780489,0.9314534799350791,9.399212388435798,94.58486700795304,0.9314534799350791,69.68965581696092,15.241966035301294,MGS1,320
331.7563967085828,7.118037960512295,63.78320290106115,7.9554541911608,2.4424640060581404,6.838899216962793,150.73492151673094,2.0237558907338875,0.7676315447611298,2.9309568072697685,2.5122486919455156,0.7676315447611298,8.164808248822926,99.30360801773524,0.4884928012116281,68.80770028495218,11.723827229079074,MGS1,321
325.9053400956241,10.59994513320859,367.674853620538,12.089667151929799,7.849689098646362,8.422659105846826,146.73761884403893,3.7243050468030185,0.5729700072004644,3.3232260417626933,3.4378200432027866,0.2864850036002322,7.448610093606037,95.45680319959737,0.5156730064804179,140.37765176411378,10.94372713752887,MGS1,322
377.1408718825163,6.784126011977508,78.13051790460763,9.38470764990222,4.579285058084818,1.5829627361280854,227.94663400244428,2.5440472544915655,0.1696031502994377,6.218782177646049,4.466216291218526,0.39574068403202134,7.914813680640426,120.19209917886819,0.565343834331459,102.55337154772667,5.596903959881444,MGS1,324
306.07913947097734,7.735070059681164,145.27428455838688,2.7797908026979186,18.79380303563158,1.148174461983923,147.20805207330716,3.867535029840582,0.12086046968251819,10.69615156690286,2.7797908026979186,0.48344187873007277,7.674639824839905,97.47396879895092,1.208604696825182,86.59652652752429,11.602605089521747,MGS1,335
414.8966685330722,4.882333927332058,136.50191938499214,1.9325905129022731,7.628646761456341,0.9154376113747609,137.6207875766724,1.4240140621385171,0.6102917409165073,8.950945533442107,4.3737574765683025,0.508576450763756,7.120070310692585,108.6319298831383,0.6102917409165073,110.36108981573507,7.425216181150839,MGS1,347
337.42056305863974,11.442146877115857,211.2131919247867,10.509096273402546,5.450979842746181,3.43755485578588,156.99804105639225,2.750043884628704,1.031266456735764,6.678678005526852,4.321497532987963,0.6384030446459491,9.52693774317801,108.92138100190117,0.8348347506908566,109.11781270794607,9.82158530224537,MGS1,348
264.141504864086,9.466180822047148,187.99133914006228,6.941865936167909,12.831934003219468,3.8565921867599497,119.69459750544061,2.6645546017614197,0.35059928970544996,6.941865936167909,3.7163524708777693,0.6310787214698099,7.853424089402079,74.2569295596143,0.9816780111752599,72.36369339520488,12.481334713514018,MGS1,349
