sample_id,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,mgs_level
172,0.030449826,0.01443852,-0.021458691,-0.0049280925,0.00067559816,0.007273848,0.018288266,-0.0139562,-0.007976025,-0.010588981,-0.0018103104,-0.019807138,0.0019124784,-0.00090344064,-0.021561075,-0.0003540891,MGS1
173,-0.020604117,-0.012518041,-0.018788144,0.009784188,-0.02841745,-0.014022356,-0.01549123,-0.023992099,-0.01704599,-0.0074212663,-0.0011490928,0.013962418,0.00023282692,-0.0032615466,0.030767234,-0.006378329,MGS1
177,-0.014848942,0.00054648146,-0.010422561,-0.0051279403,-0.009121833,0.011578143,0.009937465,0.007660916,-0.0071896166,-0.018212056,0.0051542968,-0.0057497155,0.014107805,-0.014308878,0.02141508,0.002819197,MGS1
189,-0.015878236,-0.010739043,-0.018860243,-0.029173378,-0.014857851,0.012258782,0.008139536,-0.0069427434,0.0016789995,-0.015237676,0.004281776,0.00061309524,-0.0012433156,-0.028166115,0.02829347,0.01160462,MGS1
217,-0.011367872,0.002104625,-0.013547152,-0.0030598678,-0.03971239,0.008751486,-0.01904285,0.017478876,-0.002584517,-0.024325842,-0.008603457,-0.00071281474,0.0033449307,-0.03328598,0.025056873,0.00040299486,MGS1
218,-0.010205777,0.013675396,0.0017601573,-0.00096004317,0.0015455941,0.01129265,0.017610108,0.016566493,-0.018722452,0.006139271,0.009714931,0.01410405,0.0018458627,-0.034998037,-0.004628606,0.005070775,MGS1
229,-0.013208692,-0.017114123,-0.006237734,-0.001416441,-0.010228215,0.02748034,0.0023790523,0.0031912252,0.002813667,-0.021791264,0.009083878,-0.0003888216,0.03588771,-0.0239193,0.028300408,-0.0097666215,MGS1
237,0.013057478,0.004733042,-0.005740404,-0.013605135,-0.0021770624,0.014550554,-0.003981333,0.007409431,0.0050190687,-0.002284173,-0.014047468,-0.003907636,8.8863075e-05,0.0044517377,-0.00999609,0.018409258,MGS1
243,-0.01644404,-0.015848648,-0.0046207183,-0.021046652,0.0072770193,0.037654713,-0.019159686,-0.025303096,0.0058994666,-0.010592187,0.01018998,0.025215214,0.02488517,-0.04242823,0.01692502,-0.019006634,MGS1
246,-0.050438832,-0.01392404,-0.007897769,-0.00012855511,-0.03516711,0.029104872,-0.010394765,-0.012515655,-0.033795208,-0.015954314,0.0028845957,0.034066383,0.044529073,-0.040242665,0.05925554,-0.033460867,MGS1
251,-0.0149221895,-0.012886193,0.012149565,-0.021307545,-0.027513292,-0.0048500225,-0.012990566,-0.016320545,-0.010215171,-0.01328278,-0.0077406103,0.035684936,0.01945537,0.006550989,0.041460082,-0.021842055,MGS1
254,0.0367511,0.0070943525,-0.0002290858,-0.011217583,0.015276948,0.012951391,0.012517064,-0.002326725,0.011847973,0.006425336,0.011925297,-0.0037275543,-0.02490665,-0.001876317,-0.035259377,-0.0010533272,MGS1
264,-0.017463103,0.0027059224,-0.0039367457,0.0045571574,0.02154022,0.00882541,-0.0008452404,-0.002040092,0.010389421,0.0051132664,0.013032576,-0.01768763,0.00971175,-0.0015568594,-0.023111638,-0.0040825903,MGS1
265,0.0027155168,0.019219879,0.0018675188,-0.005987919,-0.023362804,0.013599195,-0.00047162734,0.008145627,-0.008485742,-0.0044125095,-0.0012512589,0.009760683,-0.0010683388,-0.013402604,0.025997002,-0.006315332,MGS1
266,-0.040685378,-0.026336106,-0.017465826,-0.006472443,-0.031013824,-0.009077158,0.015853325,0.018443786,0.00018555671,-0.016488096,-0.0066195456,0.019514423,-0.00043519214,-0.04738705,0.043405436,-0.012603687,MGS1
286,0.004090758,-0.014137624,-0.02039558,-0.0093437815,-0.029238228,0.0077242507,-0.006490104,-0.0026024953,0.016380433,-0.016363211,-0.0019959342,0.0125419,0.00013145804,-0.01634494,0.0055928156,-0.0018281611,MGS1
288,-0.0057154875,-0.01638002,-0.02440002,-0.006269751,-0.0018089227,0.005911312,0.004436081,-0.0065095983,0.0031866692,-0.01456623,0.0030868147,0.0059076934,-0.006341696,-0.008632012,0.01620711,-0.00487631,MGS1
291,-0.0228886,-0.012846318,-0.02762467,-0.0027823597,-0.03330487,-0.00073548965,0.004288909,0.0019303616,0.0037016198,-0.0002001226,0.010074591,0.02077394,0.0120985545,-0.019983651,0.02217097,0.0013392579,MGS1
292,-0.027562028,-0.024022814,-0.013640706,0.0078011183,-0.025263876,0.003866,-0.007798318,0.0036557652,0.006187223,-0.013343586,0.011159034,0.014878554,0.0028451197,-0.03472409,0.035843235,-0.011596616,MGS1
293,-0.00085743517,0.011032858,-0.0057230666,0.020919345,-0.019339101,-0.025123885,-0.01055079,0.014780071,-0.0074921846,0.011147823,-0.0077501736,-0.0012556827,0.010744011,-0.0020588422,-0.0016249157,-0.021023901,MGS1
295,-0.0073166955,-0.016585078,-0.0056224745,-0.0014044587,-0.001727689,-0.017272951,0.0063125896,0.002525325,0.0009814352,0.0065234713,-0.00077267643,0.017896516,-0.007494919,-0.015457394,0.028577141,-0.015882403,MGS1
307,-0.018254088,-0.00018357858,-0.023989672,0.013684873,0.011410711,-0.010455316,0.013523971,0.007958915,0.027280997,0.0003856942,-0.0039564148,0.0012425091,0.0052810423,-0.013271714,0.0043991916,-0.0044302987,MGS1
308,-0.021886878,0.00578818,0.00022773491,0.016339691,-0.020829434,-0.0016501471,0.0017703138,-0.014235333,0.011195168,0.005220305,0.012189627,0.003999112,0.0076480266,-0.004238219,-0.0040445477,-0.007776461,MGS1
311,-0.019528793,-0.006735874,-0.014329311,-0.0041371994,-0.027313158,0.008634943,0.011960786,-0.014255345,-0.0084856525,-0.011542866,0.0069926847,0.021359144,0.012060804,-0.009750259,0.028136406,-0.011688125,MGS1
313,-0.038395323,0.0069862297,-0.019916832,-0.0041235797,0.0019261371,0.021476155,0.011100824,0.022655472,-0.0028886646,-0.019848196,0.0141953975,-0.0112916995,0.011423714,-0.004438023,0.003993038,-0.003338112,MGS1
314,0.008966187,-0.0129473135,-0.016246073,0.010464862,-0.0065852124,-0.0340283,-0.031190457,-0.0021771044,0.002123192,0.010535259,-0.0009837924,-0.0069377087,-0.012190681,-0.00020256266,0.010532815,-0.0036458073,MGS1
315,-0.0111536225,-0.0004190402,-0.010191487,-0.019411415,0.004516943,-0.001001291,-0.00041427556,-0.022020835,0.006245561,0.0063616596,0.01869848,0.032129288,0.021102473,-0.013253001,-0.013039388,0.0009937838,MGS1
316,-0.03044104,-0.0030064005,0.0031233877,0.01584939,-0.050275933,0.026776217,-0.03701692,0.007917788,-0.018234834,-0.0060407408,-0.0071331933,0.02070788,0.020109609,-0.019598037,0.030492088,-0.0053350995,MGS1
317,-0.04465109,-0.008472826,-0.017347248,0.004973207,-0.046928097,0.009517897,-0.008976832,-0.0075028576,-0.026972838,-0.015813293,0.019831182,0.03601333,0.024942936,-0.042249437,0.017997075,-0.016500697,MGS1
318,-0.03282324,0.0018055551,-0.010117089,0.008353654,-0.04353361,0.02461536,-0.00946304,-0.0160948,-0.004514046,-0.010453422,0.0037276056,0.007241814,0.02619519,-0.007796198,0.033225268,-0.010519368,MGS1
319,0.0053174607,0.006255933,-0.0064152437,0.018587159,-0.037371658,-0.023229199,-0.0038694823,-0.001501808,0.00082493573,0.017354336,-0.014489153,0.0018520779,-0.014343433,-0.01321953,0.007968653,-0.013988749,MGS1
320,-0.0029652957,0.013468738,0.008817003,-0.0148631465,0.029701686,0.001090264,0.0043086717,-0.001032019,-0.0051304996,0.0131139085,-0.009594927,-0.0014400417,-0.010758683,0.007034893,-0.0107913315,0.010751853,MGS1
321,-0.049118917,0.0008003162,-0.015996076,-0.0023080008,-0.02430547,0.008081054,0.016989881,-0.026314449,-0.011892721,-0.015694132,-0.003711529,0.030717855,0.015597383,-0.027714891,0.0054612234,-0.0011793063,MGS1
322,-0.026184533,-0.027582984,0.0018224325,0.009338744,-0.03768746,-0.015323786,-0.008345459,0.008938371,-0.0011990741,-0.0021806732,0.012450039,0.02308904,-0.009351682,-0.016120313,0.042396735,-0.0033137857,MGS1
324,-0.023212716,-0.019247036,-0.017325852,0.0014540441,-0.045329146,-0.008895587,-0.0040888404,-0.008011378,-0.010744169,-0.018426182,0.0062642395,0.033375572,0.034559414,-0.028940622,0.04389097,-0.01967932,MGS1
335,-0.04777388,-0.02412,0.010001054,-0.020907126,-0.017775029,0.017400295,-0.012351509,-0.014725123,9.641051e-06,0.0003090799,0.013681227,0.02685789,0.014903566,-0.026330274,0.023819549,-0.018924365,MGS1
347,-0.04419497,-0.015045095,-0.03224381,0.036063123,-0.046864823,0.0006646607,-0.014075195,0.0048615923,-0.002761729,-0.00833039,0.0024198685,0.01721809,0.033568002,-0.019326447,0.049770847,0.0025362952,MGS1
348,-0.021489885,-0.0055120112,-0.017809365,-0.005941268,-0.036008693,-0.0020688009,-0.007293448,-0.007488573,-0.010489427,0.011232361,0.027430562,0.032715913,-0.0041762628,-0.006167993,0.015694126,-0.0070065684,MGS1
349,-0.0026244381,-0.010191996,0.014963597,0.009141388,-0.020156695,-0.04207565,-0.007121468,0.0019348525,-0.016962714,0.0074388385,-0.007204839,0.011644274,-0.004401043,0.012392827,0.013403127,0.011239857,MGS1
350,0.017779805,-0.024019465,0.01280012,0.0034767017,-0.004006924,0.018717958,-0.008877542,-0.021291718,0.012244813,-0.017659085,0.0112556815,-0.003744156,0.016468585,-0.014252996,0.020581366,-0.020715395,MGS1
351,0.0049232356,0.011002437,-0.0037980992,-0.006523053,0.0037819748,-0.0043771733,0.012054078,-0.008977804,0.007738881,0.011137933,-0.004871153,-0.0045309803,0.015261749,0.010684001,-0.0046562925,0.02056748,MGS1
352,-0.050689574,-0.021408897,-0.026310487,-0.002839433,-0.05364683,0.01202969,-0.024153901,-0.03171458,-0.020804979,-0.010254633,0.017788058,0.032227047,0.012600714,-0.023252022,0.07714108,-0.050694797,MGS1
