sample_id,z0,z1,z2,z3,z4,z5,z6,z7,mgs_level
162,-0.0089395745,0.01229802,0.014124548,0.012308393,0.002349358,0.014861545,-0.0026131887,-0.013862923,MGS1
163,0.014157032,-0.005437156,-0.018687183,0.0039448105,-0.011399228,0.0046089496,0.005686475,0.0013286993,MGS1
172,0.0049973214,-0.002614757,0.014271861,0.0035881884,-0.007712502,0.0018476229,-0.012104409,-0.0012210533,MGS1
173,0.002027006,-0.02125912,0.0034200754,-0.0014707968,-0.014087658,0.01641742,-0.0034405533,-0.0047370642,MGS1
177,0.0038953023,0.0035212953,-0.0152573455,-0.004923135,0.0037088506,0.018175295,-0.001980869,0.008368202,MGS1
189,0.00043246616,0.006128477,-0.0030663013,-0.0038253553,0.0029480867,0.0059766974,-0.0024133977,-0.005762793,MGS1
217,-0.0011707945,-0.009084297,-0.0093337465,0.013049554,-0.004170019,0.009255281,0.0038563851,-0.011876963,MGS1
218,-0.01477846,-0.0019993614,0.0054193493,0.0072225835,0.0044565015,-0.011479372,-0.006464131,-0.015440874,MGS1
229,-0.0080646975,0.006214859,0.005816078,0.0053142644,0.0052392296,0.020008227,0.0065008868,-0.02480913,MGS1
237,0.0008771615,0.010133805,-0.0050898883,0.0035950728,-0.0031832047,0.0036278982,-0.0035485607,0.0007771477,MGS1
243,0.0046436386,0.011450218,-0.0046991203,-0.00088505074,-0.0062831827,-0.009108299,-0.00619231,-0.01749944,MGS1
246,0.0065202015,-0.00039740466,-0.004081512,0.0073135085,0.003225688,0.013721919,-0.0100318175,-0.014389411,MGS1
251,-0.008740052,-0.011341387,-0.0026021693,0.0073722266,-0.0011194386,0.0073486846,-0.023821352,0.0059765354,MGS1
254,-0.0013267947,-0.0075210314,0.0028327908,-0.0054890625,-0.000656385,0.0043156873,-0.0065444726,-0.013139889,MGS1
264,-0.010925482,-0.018636579,0.007867878,-0.013926957,0.017189916,0.012779212,-0.0043006074,0.011473939,MGS1
265,0.002274354,0.013352828,0.0051746834,0.0045905896,-0.004383195,-0.00050624646,-0.011798179,-0.001844354,MGS1
266,0.011755724,-0.00678776,-0.00783124,-0.00031114742,-0.013658244,-0.0012420509,-0.012547558,-0.0029001608,MGS1
286,0.00071987975,-0.0032542627,0.012787996,-0.005798403,0.0028714798,0.00949285,-0.019271558,0.0029312,MGS1
288,0.0016974406,0.004616799,-0.0014413539,0.0043892525,-0.0057318397,0.013348615,0.0006853398,-0.0074191764,MGS1
291,-0.009260784,-0.016035093,0.0026409905,-0.0026222654,0.006727379,0.0057392474,-0.0015035253,-0.016156264,MGS1
292,0.0024571763,-0.0048412215,-0.0005224738,0.009857174,-0.000652533,0.0067273807,-0.005784137,-0.011219285,MGS1
293,-0.013392004,-0.0048907083,-0.013174875,-0.016196143,-0.001016546,-0.006478222,0.010165565,-0.007174231,MGS1
295,0.004513909,0.0030370671,0.0102416035,0.00340534,0.015609723,0.0044999328,-0.0012591314,-0.009699695,MGS1
307,-0.0007344885,0.008687036,-0.0028007422,0.0011139177,0.0043617897,0.012292763,0.002218252,-0.0042581484,MGS1
308,-0.007312554,-0.0030930396,0.0025986563,-0.016253855,0.0130533315,0.015594004,-0.0015490036,-0.008461766,MGS1
311,-0.00086630415,-0.004500715,-0.008339101,0.0062659048,-0.0013974495,0.00936093,-0.0072486307,0.00020759553,MGS1
313,-0.004644136,-0.010899721,0.010985678,0.0010795668,-0.003760714,0.021395257,-0.004298294,-0.0028728917,MGS1
314,-0.0063140197,-0.011893166,-0.0068443213,-0.023381766,-0.0015219338,-0.006963039,0.0040350053,0.00015226752,MGS1
315,-0.004230867,-0.005403256,-0.0013461355,-0.007939506,0.0034131221,0.021319022,-0.0063800383,-0.014274947,MGS1
316,-0.007933016,0.0051409174,-0.0054868404,-0.0004372038,-0.0034231432,-0.01854981,-0.001334114,0.022683471,MGS1
317,-0.004180352,0.0044122804,-0.004946664,0.008941557,0.0036020093,-0.0016086791,0.00062570535,-0.0011510476,MGS1
318,-0.010887275,-0.0039749425,-0.0012189094,-0.0005749501,0.00014474988,0.002810916,-0.011572314,-0.012296267,MGS1
319,0.0039740847,0.0023175944,-0.020209948,-0.010899458,-0.009304136,-0.0038533155,0.035021037,0.0038749576,MGS1
320,-0.008231874,-0.011183435,0.0078854915,-0.003868658,0.018717032,0.013577251,0.0011951271,-0.015637256,MGS1
321,0.0028539496,0.0033328254,0.0014423113,0.003991589,0.0070684366,0.014081648,0.0050666016,0.0001956448,MGS1
322,0.0035006208,0.00028604455,-0.0030628983,0.018039927,0.0016170107,0.013623973,-0.0074723046,-0.014768012,MGS1
324,0.0069707287,-0.00010283105,0.00040722452,-0.0046775304,-0.005160887,0.011448665,-0.005317783,-0.01086323,MGS1
335,0.00039412174,-0.00023069791,0.0038347375,0.011673015,-0.00285526,-0.008609595,0.0002012346,-0.01199203,MGS1
347,0.0029206807,-0.0055199508,-0.004867533,0.011912081,-0.007944543,0.01815485,-0.009133568,0.0052312836,MGS1
348,-0.0070071323,-0.0086140465,-0.012350002,0.012492873,-0.0047081895,0.017965635,-0.004210165,0.008769371,MGS1
349,0.015311618,0.007309327,-0.0017586593,-0.024586681,-0.0033142455,-0.012633393,-0.0068775397,0.0022243038,MGS1
350,-0.0057717664,0.004454635,-0.018638084,-0.0049229376,-0.014172379,0.005524611,0.016673954,-0.007908903,MGS1
351,0.0068171406,-0.0077181812,0.0041907076,-0.004546132,0.008935008,0.0028969552,-0.0027873572,0.0013207123,MGS1
352,0.0076429667,-0.017393282,-0.006950224,-0.01033387,0.0019311123,0.00056179427,-0.010654604,-0.015647635,MGS1
353,-0.0007675206,0.010959672,-0.016140865,-0.014981445,-0.0007244535,0.0055964496,0.0059255157,-0.010386735,MGS1
354,-0.0029698266,-0.0003800895,0.0040484797,-0.010008518,0.009669583,-0.015214959,0.00235934,-0.014062509,MGS1
355,-0.010758112,0.011291983,0.0077302214,0.0004536733,0.005505603,0.00788646,0.014449501,-0.019400232,MGS1
