sample_id,z0,z1,z2,z3,z4,z5,z6,z7,mgs_level
501,-0.043845776,0.024210468,0.017560376,-0.03104927,-0.011649169,-0.0041485503,-0.03148987,-0.02610226,MGS1
503,-0.018568754,-0.0146923065,-0.011275318,0.018289037,-0.019683596,-0.005284097,-0.0015496835,0.013271108,MGS1
506,-0.01021323,0.004942432,-0.0023158896,0.0062641446,-0.02407766,-0.0030695535,-0.012781881,-0.02450947,MGS1
517,-0.022324456,0.016866513,-0.0109156035,-0.000503283,-0.002011803,-0.008199565,0.00029908866,-0.00077451393,MGS1
518,-0.0033815838,0.00934995,-0.0003225496,0.019004717,-0.014255127,0.010018159,-0.00980404,-0.0061883703,MGS1
526,0.014599808,0.0038787276,-0.0108309705,0.021658387,0.0006503407,0.0063134655,-0.01007019,0.018366467,MGS1
11,0.008850094,-0.006501198,-0.0057089264,0.005586367,-0.00023998693,-0.0069789775,0.0069766343,-0.005211316,MGS4
33,0.00046670064,0.020500004,-0.0012266748,0.0076064747,-0.00789411,-0.013062786,0.0023733154,0.0041680112,MGS4
46,0.007955302,-0.0099314,0.012382109,-0.019498505,-0.014750687,-0.004115913,0.009101719,0.007758625,MGS4
47,-0.02678845,0.012544796,0.016035467,-0.027133562,-0.018327571,-0.0053046383,-0.0062135756,-0.027212653,MGS4
60,-0.005395353,0.0067117885,0.008239342,0.0031272732,-0.003128442,0.0056485087,-0.008016333,0.009001058,MGS4
73,-0.0037982427,0.011422537,0.0017558974,-0.0003009066,-0.009543021,0.010756122,0.0161004,-0.013774229,MGS4
94,-0.011052929,0.004109904,-0.021480769,0.009698909,-0.020477084,-0.009264495,-0.009946607,-0.028012581,MGS4
95,0.008548129,0.01647836,0.01433965,0.004126016,0.0021165544,0.0025077276,-0.003146328,-0.0012938343,MGS4
106,-0.012053203,-0.008782469,-0.015309606,5.896762e-05,-0.006019488,0.018548198,-0.00840909,0.0083925985,MGS4
107,-0.0077063106,-0.004250556,0.025311638,-0.016682468,-0.009254049,0.020867849,-0.02360326,-0.02058419,MGS4
116,-0.0014243014,0.010636799,-0.022650586,0.004603997,-0.00492213,-0.0042599216,-0.013323955,0.012755662,MGS4
124,-0.005214572,-0.009106323,0.0026524323,0.021914488,-0.004805882,0.01711454,0.001948148,-0.009987194,MGS4
125,0.0028014854,0.0042221323,0.02232719,-0.0066246204,-0.0015639947,-0.0046966486,-0.026072785,-0.010905789,MGS4
133,-0.016632758,-0.007658884,0.009306282,-0.008176871,-0.0025493866,0.021106433,-0.013718672,-0.004652284,MGS4
148,-0.0042161867,-0.012453474,-0.007377483,-0.0070294924,0.008639749,-0.015297804,-0.01711028,-0.010454401,MGS4
150,-0.002894275,-0.0050694123,0.041177355,-0.0087867305,-0.028755493,0.026553331,-0.02296029,-0.019906221,MGS4
157,0.009764053,0.008196108,-0.0028512785,0.012141461,-0.016528316,0.020304307,0.01012972,0.008645512,MGS4
160,-0.008226823,-0.005019635,0.0038770032,0.006302282,-0.013028977,0.009815168,-0.0015516728,-0.011783592,MGS4
178,0.011630151,0.006864853,-0.007298761,0.0013246983,-0.009522531,-0.0011508968,-0.011314012,0.011067893,MGS4
198,-0.012565207,0.013276853,-0.0006513004,-0.013766304,-0.008258086,-0.022057306,0.017312475,0.0018188991,MGS4
203,-0.0070498995,0.007247217,0.00076836674,-0.022309847,-0.00013924856,0.008606385,-0.007603474,-0.01706969,MGS4
209,-0.004304964,-0.003803067,-0.008741029,0.0023179613,-0.015438535,-0.018348679,-0.024539843,-0.0023475923,MGS4
223,0.0072322637,0.01833801,-0.00886805,-0.013378978,0.0036293669,-0.0049271733,-0.012566008,-0.0019775033,MGS4
224,-0.010249395,-0.0019833967,0.00034402823,-0.011205997,-0.016249675,0.0056587458,-0.00040518492,-0.0015530325,MGS4
226,-0.03272624,-0.0042768866,-0.013661595,0.01296612,-0.007825895,0.016537514,0.02482069,-0.0024186596,MGS4
228,0.02222263,0.017888702,0.0027527031,-0.013020549,0.0013117641,-0.018369626,0.0019782335,-0.025443861,MGS4
232,-0.008275911,0.009992205,0.015041143,-0.009377465,0.01027409,0.0021636803,-0.0067999065,-0.016321072,MGS4
234,0.009028655,-0.004520498,-0.007632739,-0.0056268275,0.0017028209,-0.0021261983,-2.013892e-05,0.017051753,MGS4
249,-0.003481567,0.0069590956,0.0015044338,-0.013468962,-0.017204242,-0.0074549653,-0.016196445,0.003527239,MGS4
253,-0.017533079,-0.0054793656,-0.02049718,-0.0030040517,-0.0005617845,0.017940365,0.0032503307,0.0088783875,MGS4
270,0.00024579093,0.006573625,-0.020865098,0.003678169,-0.0026148302,0.006061174,0.0008591339,0.0074395053,MGS4
272,-0.008380156,0.008119412,0.0107306205,-0.006937586,-0.011582813,-0.0053495467,-0.01683899,0.015671495,MGS4
280,0.00048485398,0.015630797,-0.008286053,-0.024959702,-0.006980896,-0.026862089,-0.033705138,-0.005205523,MGS4
