"gene","frequency"
"ARL1",1
"ARL2BP",1
"ARL8B",1
"ARMC8",1
"ARPP19",1
"ASAH1",1
"ASAP2",1
"ASH2L",1
"ASXL1",1
"ATG3",1
"ATMIN",1
"ATP13A3",1
"ATP1A1",1
"ATP2C1",1
"ATP5C1",1
"ATP6AP1",1
"ATP6V0E2",1
"ATP6V1C1",1
"ATP9A",1
"ATPAF1",1
"AVL9",1
"BABAM1",1
"BAG6",1
"BAHCC1",1
"BANP",1
"BAZ1B",1
"BBS1",1
"BBS4",1
"BBS9",1
"BCL9",1
"BLOC1S2",1
"BLOC1S6",1
"BMPR2",1
"BORCS6",1
"BPGM",1
"BPHL",1
"BRAP",1
"BRCA1",1
"BRD2",1
"BRD7",1
"BROX",1
"BRWD1",1
"BRWD3",1
"BTBD1",1
"BTF3L4",1
"BTN2A2",1
"BTN3A3",1
"BTRC",1
"BZW1",1
"C11orf58",1
"C11orf95",1
"C12orf60",1
"C14orf1",1
"C14orf132",1
"C14orf159",1
"C14orf166",1
"C16orf62",1
"C19orf12",1
"C19orf66",1
"C1orf115",1
"C1orf21",1
"C1orf27",1
"C1orf43",1
"C4orf33",1
"C6orf48",1
"C9orf114",1
"CA10",1
"CAB39",1
"CABP1",1
"CACNA2D1",1
"CACNG3",1
"CALU",1
"CAMK1D",1
"CAMSAP1",1
"CAMSAP3",1
"CAPN2",1
"CAPRIN1",1
"CAPRIN2",1
"CAPZB",1
"CARMIL3",1
"CARS2",1
"CBY1",1
"CCDC112",1
"CCDC53",1
"CCDC97",1
"CCNI",1
"CCNT1",1
"CCNY",1
"CCT2",1
"CCT7",1
"CD2BP2",1
"CD63",1
"CD99L2",1
"CDC16",1
"CDC23",1
"CDC42",1
"CDK17",1
"CDK5RAP2",1
"CELF3",1
"CEP135",1
"CEP170",1
"CEP57",1
"CFL1",1
"CHCHD2",1
"CHCHD5",1
"CHCHD7",1
"CHD4",1
"CHD9",1
"CHID1",1
"CHP1",1
"CIAO1",1
"CKAP5",1
"CKB",1
"CLDN12",1
"CLK3",1
"CLMN",1
"CLN6",1
"CLNS1A",1
"CMIP",1
"CNBP",1
"CNDP2",1
"CNIH1",1
"CNN3",1
"CNNM1",1
"CNOT1",1
"CNOT10",1
"CNOT2",1
"CNOT7",1
"CNPPD1",1
"CNPY2",1
"CNST",1
"CNTN2",1
"COG5",1
"COG7",1
"COG8",1
"COPB2",1
"COPS4",1
"COPZ1",1
"COQ9",1
"CORO2B",1
"COX15",1
"COX4I1",1
"COX6A1",1
"COX8A",1
"CPD",1
"CPEB3",1
"CPEB4",1
"CPLX4",1
"CRBN",1
"CREB1",1
"CREBL2",1
"CREBZF",1
"CSE1L",1
"CSNK1D",1
"CSNK2A1",1
"CSNK2B",1
"CTAGE5",1
"CTB-50L17.10",1
"CTIF",1
"CTPS1",1
"CUL4B",1
"CUX1",1
"CYB561A3",1
"CYB5B",1
"DAB1",1
"DAP3",1
"DCAF10",1
"DCAF4",1
"DCAF5",1
"DCAF7",1
"DCK",1
"DCP1A",1
"DCTN3",1
"DCUN1D4",1
"DDA1",1
"DDAH1",1
"DDX18",1
"DDX31",1
"DDX47",1
"DDX54",1
"DEDD",1
"DEK",1
"DENND1A",1
"DGAT1",1
"DGCR8",1
"DHPS",1
"DHX30",1
"DHX33",1
"DHX34",1
"DHX8",1
"DIABLO",1
"DICER1",1
"DIRAS1",1
"DKK3",1
"DLG4",1
"DNAJA2",1
"DNAJB2",1
"DNAJB6",1
"DNAJC11",1
"DNAJC13",1
"DNAJC14",1
"DNAJC8",1
"DNAJC9",1
"DNM2",1
"DNMT1",1
"DOCK1",1
"DOCK9",1
"DPF2",1
"DPM2",1
"DPP8",1
"DRAP1",1
"DRG1",1
"DROSHA",1
"DTX3",1
"DVL2",1
"DYNC1I1",1
"DYNC1LI2",1
"DYRK1A",1
"DZIP3",1
"E2F4",1
"EBPL",1
"EEF1A1",1
"EEF1D",1
"EEF1E1",1
"EEFSEC",1
"EFR3A",1
"EGFR",1
"EHMT1",1
"EIF2B1",1
"EIF2B5",1
"EIF2S2",1
"EIF3B",1
"EIF3M",1
"EIF4A2",1
"EIF4E3",1
"EIF4G3",1
"EIF5B",1
"ELAC2",1
"ELP2",1
"ELP5",1
"EMC10",1
"ENDOV",1
"ENSA",1
"ENY2",1
"EPB41",1
"EPS8",1
"EPT1",1
"ERCC3",1
"ERMARD",1
"EWSR1",1
"EXD2",1
"EXOC2",1
"EXOC5",1
"EXOSC2",1
"EXOSC8",1
"EXTL2",1
"FAF1",1
"FAIM2",1
"FAM133B",1
"FAM134B",1
"FAM168A",1
"FAM171A1",1
"FAM179B",1
"FAM188A",1
"FAM192A",1
"FAM204A",1
"FAM208A",1
"FAM208B",1
"FAM219A",1
"FAM63B",1
"FAM8A1",1
"FAM98A",1
"FAR1",1
"FASTK",1
"FAU",1
"FBXL16",1
"FBXO3",1
"FBXO41",1
"FCHSD2",1
"FEZ2",1
"FGFR1OP2",1
"FIZ1",1
"FKBP15",1
"FLII",1
"FNDC3A",1
"FNDC3B",1
"FNTA",1
"FOCAD",1
"FOXJ2",1
"FOXO3",1
"FRS2",1
"FRZB",1
"FSTL5",1
"FTH1",1
"FUK",1
"FUZ",1
"FYCO1",1
"FYTTD1",1
"GAA",1
"GABPA",1
"GABRB3",1
"GABRR2",1
"GAK",1
"GANAB",1
"GAPVD1",1
"GAS8",1
"GATAD2A",1
"GATAD2B",1
"GCN1",1
"GFER",1
"GFOD2",1
"GFPT1",1
"GIT1",1
"GK",1
"GLIS2",1
"GLS2",1
"GNAO1",1
"GNB5",1
"GNG2",1
"GNG5",1
"GNL3L",1
"GNS",1
"GORASP2",1
"GOSR1",1
"GPAA1",1
"GPAT4",1
"GPBP1",1
"GPN1",1
"GPN2",1
"GPR107",1
"GPR108",1
"GPR137C",1
"GPR173",1
"GPS1",1
"GRAMD1A",1
"GRHPR",1
"GRK2",1
"GTF2F1",1
"GTF3C1",1
"GTF3C3",1
"GUCY1A3",1
"GUCY1B3",1
"H2AFY",1
"HACD3",1
"HADHA",1
"HAGH",1
"HDAC2",1
"HDHD2",1
"HEATR5B",1
"HECTD1",1
"HERC1",1
"HERC2",1
"HIBADH",1
"HIGD2A",1
"HIVEP3",1
"HM13",1
"HMGCL",1
"HMGXB3",1
"HNRNPD",1
"HNRNPDL",1
"HNRNPF",1
"HNRNPL",1
"HP1BP3",1
"HPS4",1
"HRAS",1
"HSBP1L1",1
"HTATSF1",1
"IBTK",1
"ICE1",1
"IFNGR1",1
"IFT22",1
"IGLON5",1
"IGSF8",1
"IKZF4",1
"ILF2",1
"ILF3",1
"IMPDH2",1
"INO80",1
"INPP5F",1
"INPP5K",1
"IP6K1",1
"IPO7",1
"IPO9",1
"IQCE",1
"IREB2",1
"ISCA2",1
"ITFG1",1
"ITM2C",1
"ITPK1",1
"IWS1",1
"JMJD1C",1
"JTB",1
"KANSL1",1
"KANSL2",1
"KAT2A",1
"KBTBD3",1
"KCMF1",1
"KCND3",1
"KCTD13",1
"KCTD5",1
"KDM2B",1
"KDM3B",1
"KIAA0100",1
"KIAA0141",1
"KIAA0319L",1
"KIAA0513",1
"KIAA0586",1
"KIAA1551",1
"KIAA1841",1
"KIAA2026",1
"KIDINS220",1
"KIF1A",1
"KIF5B",1
"KIF5C",1
"KLC4",1
"KLHDC3",1
"KLHL5",1
"KLHL7",1
"KMT2B",1
"KMT2D",1
"KMT5C",1
"KPNA3",1
"KPNA4",1
"KPNB1",1
"L3MBTL2",1
"LAMP2",1
"LARP1",1
"LARP6",1
"LCMT1",1
"LCOR",1
"LEMD2",1
"LEO1",1
"LGMN",1
"LIMA1",1
"LIN52",1
"LIN7A",1
"LINC00998",1
"LIX1L",1
"LMAN2",1
"LMBRD2",1
"LMNB1",1
"LRCH3",1
"LRP8",1
"LRRC41",1
"LRRFIP2",1
"LRRTM2",1
"LSM12",1
"LSM14A",1
"LSM5",1
"LYPLA2",1
"LYRM2",1
"LYRM7",1
"LZTFL1",1
"MAEA",1
"MAGI2-AS3",1
"MAGI3",1
"MAP2",1
"MAP2K2",1
"MAP3K4",1
"MAP3K7",1
"MAP4K2",1
"MAP4K3",1
"MAP4K4",1
"MAP6",1
"MAP7D1",1
"MAPK1",1
"MAPK8",1
"MAPK8IP2",1
"MAPKAP1",1
"MAPKBP1",1
"MAPRE1",1
"MAPRE3",1
"MARCKSL1",1
"MARK1",1
"MAZ",1
"MBD2",1
"MBOAT2",1
"MBOAT7",1
"MCMBP",1
"MDH1",1
"MDN1",1
"ME1",1
"MED25",1
"MED28",1
"MED29",1
"MEGF8",1
"MEGF9",1
"MEN1",1
"METTL15",1
"MFN2",1
"MFSD8",1
"MIB1",1
"MICU1",1
"MIEF1",1
"MIER3",1
"MINK1",1
"MKKS",1
"MKNK1",1
"MLH1",1
"MLLT1",1
"MLLT10",1
"MLXIP",1
"MOB4",1
"MORF4L1",1
"MORF4L2",1
"MPC2",1
"MPPE1",1
"MRPL28",1
"MRPL32",1
"MRPL37",1
"MRPL40",1
"MRPL44",1
"MRPL9",1
"MRPS17",1
"MRPS27",1
"MRPS30",1
"MRPS31P5",1
"MRS2",1
"MSANTD2",1
"MSRB2",1
"MTM1",1
"MTMR14",1
"MTMR3",1
"MTMR6",1
"MTO1",1
"MUM1",1
"MYO5A",1
"MYO7A",1
"N4BP2L2",1
"NAA15",1
"NAA16",1
"NAA20",1
"NAA35",1
"NAA50",1
"NACA",1
"NAP1L4",1
"NARF",1
"NARS",1
"NBPF9",1
"NCAM1",1
"NCBP3",1
"NCDN",1
"NCKAP1",1
"NCOA3",1
"NDFIP1",1
"NDRG4",1
"NDUFA10",1
"NDUFA7",1
"NDUFAB1",1
"NDUFS3",1
"NECAP2",1
"NEDD8",1
"NEPRO",1
"NFATC2IP",1
"NFIX",1
"NFKBIL1",1
"NFS1",1
"NHP2",1
"NIPAL3",1
"NMNAT2",1
"NOL8",1
"NOMO1",1
"NONO",1
"NOP56",1
"NORAD",1
"NOVA1",1
"NOVA2",1
"NR1D2",1
"NR2C2",1
"NRXN3",1
"NSUN5",1
"NSUN5P1",1
"NTRK2",1
"NUB1",1
"NUDC",1
"NUDCD3",1
"NUDT3",1
"NUMB",1
"NUP210",1
"NUP43",1
"NXF1",1
"OCIAD1",1
"ODF2L",1
"OPTN",1
"OSBPL6",1
"OSBPL9",1
"OTUB1",1
"OTUD4",1
"OTUD5",1
"P4HB",1
"PACS2",1
"PACSIN1",1
"PAFAH1B1",1
"PAK1",1
"PAK3",1
"PANK2",1
"PANK3",1
"PARN",1
"PARP6",1
"PARVA",1
"PAX6",1
"PAXIP1",1
"PBRM1",1
"PBX1",1
"PCBP3",1
"PCDH9",1
"PCDHGC3",1
"PCF11",1
"PCIF1",1
"PDCD2",1
"PDCD6IP",1
"PDRG1",1
"PDS5A",1
"PDXDC1",1
"PEF1",1
"PFDN2",1
"PFN1",1
"PFN2",1
"PGM5",1
"PGRMC1",1
"PHAX",1
"PHB2",1
"PHF1",1
"PHF5A",1
"PHRF1",1
"PHTF2",1
"PI4K2A",1
"PI4KA",1
"PIAS3",1
"PIGF",1
"PIGL",1
"PIGQ",1
"PIK3C2A",1
"PIK3CB",1
"PIKFYVE",1
"PIP4K2C",1
"PITHD1",1
"PITPNB",1
"PKIG",1
"PKN2",1
"PLEKHB2",1
"PLEKHM2",1
"PLEKHM3",1
"PLRG1",1
"PLXDC1",1
"PMM1",1
"PMPCB",1
"PNO1",1
"POC5",1
"POGK",1
"POLA1",1
"POLD3",1
"POLE",1
"POLR2B",1
"POLR2H",1
"POLR2I",1
"POLR2K",1
"POLR3C",1
"POLR3D",1
"POLR3GL",1
"POLRMT",1
"POMGNT1",1
"POMT2",1
"POP4",1
"POR",1
"PPIH",1
"PPM1A",1
"PPP1CB",1
"PPP1R8",1
"PPP1R9A",1
"PPP2CB",1
"PPP2R1A",1
"PPP2R2B",1
"PPP2R5D",1
"PPP2R5E",1
"PPP3CC",1
"PPP4R3B",1
"PPP5C",1
"PPP6R3",1
"PPWD1",1
"PREPL",1
"PRICKLE1",1
"PRKAB1",1
"PRKACA",1
"PRKAR2B",1
"PRKCB",1
"PRKCZ",1
"PRMT5",1
"PRPF3",1
"PRPF38A",1
"PRPF40A",1
"PRPSAP2",1
"PSD",1
"PSMA7",1
"PSMB4",1
"PSMC1",1
"PSMD11",1
"PSMD13",1
"PSMD14",1
"PSMD2",1
"PSMD4",1
"PSMD7",1
"PSMF1",1
"PSPC1",1
"PTK7",1
"PTPN18",1
"PTPRZ1",1
"PUF60",1
"PUM2",1
"PWP1",1
"PWWP2A",1
"QRICH1",1
"QSER1",1
"R3HDM1",1
"R3HDM2",1
"R3HDM4",1
"RAB10",1
"RAB11B",1
"RAB11FIP3",1
"RAB11FIP4",1
"RAB14",1
"RAB5A",1
"RAB5B",1
"RAB5C",1
"RABEP1",1
"RABEPK",1
"RABL6",1
"RAD1",1
"RAD21",1
"RAD50",1
"RAI1",1
"RALGAPB",1
"RANBP1",1
"RANBP3",1
"RARS2",1
"RASAL2",1
"RASGEF1B",1
"RBCK1",1
"RBM4",1
"RBM5",1
"RBM8A",1
"RBSN",1
"RCAN2",1
"RCN1",1
"REPIN1",1
"REPS1",1
"REV1",1
"RFC5",1
"RFWD2",1
"RFX1",1
"RGS8",1
"RHBDD3",1
"RHOBTB3",1
"RHOT1",1
"RIC3",1
"RIMKLB",1
"RMDN3",1
"RMND5B",1
"RNF11",1
"RNF111",1
"RNF114",1
"RNF123",1
"RNF157",1
"RNF19A",1
"RNF20",1
"RNF40",1
"RNF8",1
"RNPEPL1",1
"ROBO2",1
"ROCK1",1
"RP11-147L13.11",1
"RP11-242D8.1",1
"RP5-1119A7.17",1
"RPGR",1
"RPL15",1
"RPL17",1
"RPL18",1
"RPL22",1
"RPL28",1
"RPL31",1
"RPL32",1
"RPL36A",1
"RPL37A",1
"RPL5",1
"RPL7L1",1
"RPLP1",1
"RPRD2",1
"RPS11",1
"RPS5",1
"RPS6",1
"RPS6KC1",1
"RPS9",1
"RRAGB",1
"RRP8",1
"RSBN1L",1
"RSPRY1",1
"RSRC1",1
"RTN3",1
"RUBCN",1
"RUVBL2",1
"SACM1L",1
"SAR1A",1
"SARNP",1
"SART1",1
"SAT1",1
"SBF2",1
"SC5D",1
"SCAF8",1
"SCAI",1
"SCO1",1
"SCP2",1
"SCRN3",1
"SDF4",1
"SDHC",1
"SDR39U1",1
"SEC14L1",1
"SEC24B",1
"SEC61B",1
"SEC63",1
"SEL1L",1
"SELT",1
"SEMA4D",1
"SENP2",1
"SENP3",1
"SENP6",1
"SEP15",1
"SEPT7",1
"SERBP1",1
"SERINC1",1
"SET",1
"SETX",1
"SEZ6L2",1
"SF1",1
"SF3A1",1
"SFMBT1",1
"SFMBT2",1
"SFXN1",1
"SGPP1",1
"SGSM3",1
"SGTA",1
"SH2B1",1
"SH3GL1",1
"SHFM1",1
"SHOC2",1
"SHROOM1",1
"SKA2",1
"SKP1",1
"SLAIN2",1
"SLC12A4",1
"SLC17A5",1
"SLC22A17",1
"SLC25A46",1
"SLC25A5-AS1",1
"SLC25A6",1
"SLC30A4",1
"SLC33A1",1
"SLC35B2",1
"SLC36A4",1
"SLC38A1",1
"SLC38A10",1
"SLC39A1",1
"SLC39A13",1
"SLC44A2",1
"SLC8A1",1
"SLC9A7",1
"SLF2",1
"SLTM",1
"SMAD4",1
"SMARCA5",1
"SMDT1",1
"SMG6",1
"SMG7",1
"SMNDC1",1
"SNF8",1
"SNRPD1",1
"SNW1",1
"SNX1",1
"SNX11",1
"SNX12",1
"SOGA1",1
"SON",1
"SORL1",1
"SORT1",1
"SOS1",1
"SOS2",1
"SOX6",1
"SPG21",1
"SPG7",1
"SPIRE1",1
"SPRYD3",1
"SPTAN1",1
"SRSF10",1
"SSBP3",1
"SSFA2",1
"ST7L",1
"STAG1",1
"STAG2",1
"STAM2",1
"STAMBPL1",1
"STIM1",1
"STOX2",1
"STRADA",1
"STRAP",1
"STRBP",1
"STRN",1
"STT3B",1
"STX12",1
"STX3",1
"STXBP3",1
"SUB1",1
"SUCO",1
"SUGP1",1
"SUGP2",1
"SUMO1",1
"SUMO2",1
"SUPT4H1",1
"SUPT5H",1
"SUPT7L",1
"SURF4",1
"SVIL",1
"SYBU",1
"SYNCRIP",1
"SYNGAP1",1
"SYNRG",1
"SYS1",1
"SYT11",1
"SYTL2",1
"SZRD1",1
"TAB3",1
"TACC1",1
"TACO1",1
"TADA3",1
"TAF11",1
"TAOK2",1
"TARDBP",1
"TBC1D1",1
"TBC1D15",1
"TBC1D23",1
"TBC1D9",1
"TBC1D9B",1
"TBCB",1
"TBCCD1",1
"TBRG1",1
"TCEA1",1
"TCEB3",1
"TCF25",1
"TCP1",1
"TDP2",1
"TEAD1",1
"TERF2",1
"TFCP2",1
"TFIP11",1
"TGS1",1
"THAP12",1
"THAP4",1
"THOC2",1
"TIAM1",1
"TIMM10B",1
"TIMP2",1
"TIPRL",1
"TK2",1
"TLK2",1
"TM7SF3",1
"TM9SF2",1
"TM9SF3",1
"TM9SF4",1
"TMED2",1
"TMEM106B",1
"TMEM106C",1
"TMEM130",1
"TMEM131",1
"TMEM136",1
"TMEM145",1
"TMEM147",1
"TMEM14A",1
"TMEM168",1
"TMEM184B",1
"TMEM198B",1
"TMEM203",1
"TMEM214",1
"TMEM222",1
"TMEM231",1
"TMEM259",1
"TMEM39B",1
"TMEM41A",1
"TMEM55B",1
"TMEM57",1
"TMEM8B",1
"TMEM9",1
"TMEM9B",1
"TMOD2",1
"TMX2",1
"TMX3",1
"TNK2",1
"TNPO2",1
"TNPO3",1
"TNRC6A",1
"TNRC6C",1
"TOLLIP",1
"TOM1L2",1
"TOMM6",1
"TOR1AIP2",1
"TOX4",1
"TPM1",1
"TPRG1L",1
"TRAPPC12",1
"TRAPPC4",1
"TRIM24",1
"TRIM39",1
"TRIM41",1
"TRIM9",1
"TRIO",1
"TRMO",1
"TRMT12",1
"TROVE2",1
"TRPC4AP",1
"TRRAP",1
"TSPAN17",1
"TSPAN3",1
"TSPAN31",1
"TSPAN7",1
"TSR1",1
"TSR2",1
"TSSC1",1
"TTBK2",1
"TTC31",1
"TTC33",1
"TTLL5",1
"TUBGCP2",1
"TUFM",1
"TUSC2",1
"TXNL1",1
"TXNRD2",1
"U2AF2",1
"U2SURP",1
"UBAP2L",1
"UBE2E3",1
"UBE2F",1
"UBE2G1",1
"UBE2J1",1
"UBE2K",1
"UBE2O",1
"UBE2R2",1
"UBE3C",1
"UBQLN1",1
"UBR3",1
"UBR7",1
"UBTF",1
"UBXN2A",1
"UCHL5",1
"UHRF1BP1",1
"UHRF2",1
"UIMC1",1
"UQCRFS1",1
"URI1",1
"USB1",1
"USF2",1
"USP1",1
"USP10",1
"USP11",1
"USP21",1
"USP24",1
"USP25",1
"USP5",1
"UVRAG",1
"VAC14",1
"VAMP2",1
"VBP1",1
"VCL",1
