"gene","frequency"
"KIAA0232",3
"KIAA1191",3
"LINC00998",3
"MATR3",3
"MED13",3
"MED4",3
"MFN2",3
"MIA3",3
"MKRN1",3
"MOB3A",3
"MYL6",3
"N4BP1",3
"NAA30",3
"NACA",3
"NAP1L2",3
"NCSTN",3
"NDUFA8",3
"NDUFS4",3
"NECAP1",3
"NEK9",3
"NISCH",3
"NKTR",3
"NOC2L",3
"NRDC",3
"NUCB1",3
"NUP62",3
"OTUB1",3
"PAFAH1B1",3
"PAK3",3
"PAM",3
"PARP6",3
"PAXIP1",3
"PDCL",3
"PDPK1",3
"PLA2G6",3
"PLCB4",3
"PLEKHA5",3
"POLDIP2",3
"POLRMT",3
"PPARD",3
"PPHLN1",3
"PPIL2",3
"PPM1A",3
"PPP2R5E",3
"PSMC3",3
"PSMD1",3
"PSMD7",3
"PTCD3",3
"PTPN4",3
"PTPRU",3
"RAB12",3
"RAB7A",3
"RALGDS",3
"RASA1",3
"RBBP4",3
"RDH14",3
"RIC3",3
"RIC8A",3
"RMDN3",3
"RNF121",3
"RP11-1094M14.11",3
"RPL15",3
"RPL4",3
"RPL41",3
"RPSA",3
"RWDD1",3
"SBNO1",3
"SCAF11",3
"SCAMP4",3
"SEC23A",3
"SEL1L",3
"SH2B1",3
"SHPRH",3
"SIN3B",3
"SLC11A2",3
"SLC35F1",3
"SNX12",3
"SOAT1",3
"SPOPL",3
"ST7L",3
"STRIP1",3
"TATDN2",3
"TAZ",3
"TCEB3",3
"TERF2",3
"TM9SF2",3
"TM9SF4",3
"TMEM167A",3
"TMEM246",3
"TNPO2",3
"TRAPPC13",3
"TRIM33",3
"TRIM35",3
"TSG101",3
"TTLL5",3
"TUB",3
"TXNDC12",3
"UBE2I",3
"UBE2N",3
"USO1",3
"USP19",3
"USP20",3
"USP34",3
"USP46",3
"WDR13",3
"WHSC1",3
"ZBED1",3
"ZBTB4",3
"ZDHHC17",3
"ZDHHC3",3
"ZEB1",3
"ZFAND3",3
"ZKSCAN5",3
"ZNF271P",3
"ZNF596",3
"ZNF654",3
"ABHD12B",2
"ABHD16A",2
"AES",2
"ALG10B",2
"ALKBH8",2
"AMMECR1L",2
"AMN1",2
"AP2A1",2
"AP3M2",2
"APBA1",2
"APH1B",2
"APLP1",2
"APTX",2
"ARF3",2
"ARF5",2
"ARFGAP2",2
"ARFGEF1",2
"ARHGAP5",2
"ARHGEF12",2
"ARL6IP4",2
"ARL8B",2
"ARMC1",2
"ARRB2",2
"ASXL1",2
"ATAD1",2
"ATG13",2
"ATG4B",2
"ATP11A",2
"ATP6V1B2",2
"AVL9",2
"BCAP31",2
"BIRC2",2
"BMP2K",2
"BRE",2
"BTF3",2
"BTF3L4",2
"C11orf80",2
"C14orf119",2
"C18orf25",2
"C3orf18",2
"CACTIN",2
"CADM4",2
"CALCOCO2",2
"CAPNS1",2
"CAPZB",2
"CASD1",2
"CCDC191",2
"CCDC66",2
"CCDC92",2
"CD2AP",2
"CD2BP2",2
"CDC123",2
"CDC23",2
"CDC27",2
"CDC42",2
"CDS2",2
"CELF2",2
"CEP78",2
"CLCN3",2
"CLCN5",2
"CLSTN1",2
"CNOT6L",2
"CNPPD1",2
"CNTROB",2
"COL4A3",2
"COPG1",2
"COPZ1",2
"COQ10B",2
"COX7C",2
"CPEB2",2
"CPNE3",2
"CRBN",2
"CRNKL1",2
"CSE1L",2
"CUEDC2",2
"CYB5B",2
"DCAF1",2
"DHX8",2
"DNAJB12",2
"DNAJC7",2
"DNM3",2
"DNMT1",2
"DYNC1LI2",2
"EAPP",2
"EBLN3",2
"ECD",2
"ECHS1",2
"EEF1A1",2
"EGLN2",2
"EIF3L",2
"EIF4E2",2
"EIF4G2",2
"ELAC2",2
"EMC7",2
"ENSA",2
"ENTPD4",2
"ENTPD6",2
"EPAS1",2
"EPT1",2
"FAM160B2",2
"FAM3C",2
"FAM98B",2
"FEM1B",2
"FLII",2
"FNBP4",2
"FOXN2",2
"FOXRED1",2
"GABRB3",2
"GALNT11",2
"GARNL3",2
"GAS5",2
"GDAP1",2
"GNAO1",2
"GNS",2
"GPALPP1",2
"GPM6B",2
"GPR37",2
"GRIA2",2
"GTF2F1",2
"GTF3C3",2
"HADH",2
"HADHA",2
"HCFC2",2
"HDAC2",2
"HIKESHI",2
"HMCES",2
"HMGCLL1",2
"HNRNPUL2",2
"HP1BP3",2
"IBTK",2
"ICA1L",2
"IFT122",2
"ILF3",2
"IMPA1",2
"IPMK",2
"ITCH",2
"JKAMP",2
"KAT7",2
"KCNB1",2
"KCTD2",2
"KDELR1",2
"KDSR",2
"KIAA0196",2
"KIAA1143",2
"KLHL22",2
"KPNA1",2
"KRR1",2
"LGR4",2
"LIMCH1",2
"LIN7A",2
"LIPA",2
"LIX1L",2
"LMAN1",2
"LRPAP1",2
"LRRC41",2
"LRRC47",2
"LSM14B",2
"LTA4H",2
"MADD",2
"MAGED2",2
"MAN1A2",2
"MAP1LC3B",2
"MAP2K4",2
"MARK1",2
"MCC",2
"MCM3AP",2
"MEA1",2
"MEAF6",2
"MFSD14B",2
"MGAT4A",2
"MIEF1",2
"MINA",2
"MIR568",2
"MLYCD",2
"MORF4L1",2
"MRPL34",2
"MTDH",2
"MTMR2",2
"MYO9A",2
"NAB1",2
"NADK",2
"NCOA4",2
"NDFIP2",2
"NDRG3",2
"NEK7",2
"NFIA",2
"NFYC",2
"NIT1",2
"NMNAT2",2
"NPEPPS",2
"NR2C2",2
"NUDT21",2
"NUMA1",2
"NUP50",2
"OPA1",2
"OS9",2
"OSBPL1A",2
"OTUD7B",2
"OXSR1",2
"PACS1",2
"PAFAH1B2",2
"PAIP2B",2
"PAPSS1",2
"PAXBP1",2
"PCBP3",2
"PDCD6",2
"PDS5B",2
"PFDN2",2
"PGM3",2
"PHC2",2
"PHF1",2
"PHF12",2
"PHKG2",2
"PIGK",2
"PINK1",2
"PLAA",2
"PLXDC1",2
"PNKD",2
"POFUT1",2
"POLB",2
"POLR2E",2
"POLR2G",2
"POLR3GL",2
"POMT2",2
"PPIA",2
"PPP2R2D",2
"PPP2R5D",2
"PRDX3",2
"PRDX5",2
"PRELID3A",2
"PRKCB",2
"PRKD1",2
"PRPF38A",2
"PRRC2A",2
"PSD3",2
"PSMB6",2
"PTPN23",2
"PTPRJ",2
"PUS3",2
"PWAR6",2
"RAB14",2
"RAB4B",2
"RAB5A",2
"RABEP1",2
"RAC1",2
"RAD23B",2
"RALY",2
"RANBP3",2
"RBM27",2
"RDH11",2
"REEP3",2
"REPIN1",2
"RERE",2
"RGL2",2
"RIC1",2
"RNF157",2
"RNF220",2
"RNF4",2
"ROBO2",2
"ROCK1",2
"RPAP3",2
"RPL13A",2
"RPL18A",2
"RPL35A",2
"RPL7",2
"RPLP1",2
"RSRC2",2
"RTCA",2
"RTCB",2
"RUFY2",2
"RUNDC1",2
"SACM1L",2
"SAMM50",2
"SAR1A",2
"SART1",2
"SBF1",2
"SCAF8",2
"SCN2A",2
"SEC22A",2
"SECISBP2",2
"SENP3",2
"SEPT8",2
"SERBP1",2
"SFXN1",2
"SGPP1",2
"SH3BGRL2",2
"SIAE",2
"SIPA1L1",2
"SKA2",2
"SKIV2L2",2
"SLBP",2
"SLC35A4",2
"SLC35B4",2
"SLC39A6",2
"SLC7A14",2
"SMPD4",2
"SNX2",2
"SPAST",2
"SPG7",2
"SPOP",2
"SPRYD3",2
"SRGAP3",2
"SRRM1",2
"SRSF11",2
"SSBP3",2
"SSH1",2
"SSR3",2
"SSRP1",2
"ST3GAL5",2
"STAU1",2
"STK11",2
"STRADA",2
"STT3A",2
"SYNGR1",2
"SYT11",2
"TAF2",2
"TBC1D13",2
"TCF12",2
"TESK1",2
"THOC2",2
"THYN1",2
"TMCC1",2
"TMEM127",2
"TMEM14B",2
"TMEM209",2
"TMEM259",2
"TMEM30A",2
"TMEM50A",2
"TNPO3",2
"TNRC6A",2
"TRAM1",2
"TRAPPC12",2
"TRDMT1",2
"TRMT12",2
"TSPAN3",2
"TSPYL5",2
"TTC21B",2
"TTC28",2
"UBAC2",2
"UBE2Z",2
"UBE4A",2
"UBR1",2
"UBR4",2
"UFM1",2
"UGCG",2
"UPF3A",2
"USP15",2
"USP8",2
"VBP1",2
"VKORC1L1",2
"VPS39",2
"VPS4A",2
"VPS51",2
"VPS72",2
"WASL",2
"WDR48",2
"WHSC1L1",2
"WIPI2",2
"WRAP73",2
"WRNIP1",2
"XPO7",2
"XRCC6",2
"XRN2",2
"YAF2",2
"YKT6",2
"YLPM1",2
"YWHAE",2
"ZBED5",2
"ZBTB7A",2
"ZC3H7A",2
"ZCRB1",2
"ZFYVE1",2
"ZFYVE21",2
"ZNF350",2
"ZNF397",2
"ZNF585A",2
"ZNF592",2
"ZNF655",2
"ZNF768",2
"AAGAB",1
"AASDHPPT",1
"ACBD3",1
"ACTR10",1
"ACTR3",1
"ADCK4",1
"ADD1",1
"ADGRL1",1
"AFG3L1P",1
"AGFG1",1
"AIDA",1
"AKAP13",1
"AKIP1",1
"AMBRA1",1
"ANKFY1",1
"ANKRD46",1
"AP3S1",1
"APPL1",1
"AREL1",1
"ARHGAP23",1
"ARHGAP44",1
"ARL3",1
"ARL8A",1
"ASAH1",1
"ASCC3",1
"ASH1L",1
"ASXL2",1
"ATE1",1
"ATL3",1
"ATP13A2",1
"ATP2A2",1
"ATP5A1",1
"ATP5B",1
"ATP6AP2",1
"BBS4",1
"BCR",1
"BDP1",1
"BFAR",1
"BMT2",1
"BRAP",1
"BRD4",1
"BRD8",1
"BRI3",1
"C12orf49",1
"C14orf132",1
"C16orf58",1
"C16orf62",1
"C17orf75",1
"C20orf24",1
"C7orf73",1
"C9orf69",1
"CAB39",1
"CACNA1I",1
"CADPS",1
"CALU",1
"CAMK4",1
"CAMTA2",1
"CANX",1
"CAP1",1
"CCAR2",1
"CCDC12",1
"CCDC180",1
"CCM2",1
"CCNC",1
"CCNG1",1
"CCSER2",1
"CCT3",1
"CDC42BPB",1
"CDC5L",1
"CDK13",1
"CDK20",1
"CENPT",1
"CEP57",1
"CFAP70",1
"CHD9",1
"CHERP",1
"CHIC1",1
"CIZ1",1
"CLK2",1
"CLNS1A",1
"CLPX",1
"CMPK1",1
"CNBP",1
"CNOT8",1
"CNRIP1",1
"CNST",1
"COA1",1
"COA5",1
"COMMD9",1
"COPB2",1
"COPS3",1
"COQ5",1
"CPSF3L",1
"CRCP",1
"CRTC3",1
"CSNK2A2",1
"CTDSPL2",1
"CTNND1",1
"CTSA",1
"CTSB",1
"CTSD",1
"CYC1",1
"DCAF12",1
"DCK",1
"DDX46",1
"DDX5",1
"DDX51",1
"DDX6",1
"DHX33",1
"DHX9",1
"DIAPH1",1
"DLST",1
"DMAP1",1
"DMTF1",1
"DMWD",1
"DNAJA1",1
"DNAJC12",1
"DNAJC13",1
"DPY19L3",1
"DSCR3",1
"DUSP12",1
"DXO",1
"DYNC1I2",1
"E2F6",1
"EBAG9",1
"EDC4",1
"EHMT1",1
"EIF3D",1
"EMC8",1
"EPB41L2",1
"EPB41L3",1
"EPN1",1
"ERGIC2",1
"ERLEC1",1
"ERMP1",1
"ERP44",1
"ESD",1
"EXOC5",1
"FAM120C",1
"FAM126B",1
"FAM133B",1
"FAM161B",1
"FAM168A",1
"FAM192A",1
"FAM73B",1
"FAM76A",1
"FAU",1
"FBXO3",1
"FCHO2",1
"FCHSD2",1
"FEZ2",1
"FGD4",1
"FGD5-AS1",1
"FHL1",1
"FNTA",1
"FUNDC2",1
"FXR1",1
"FXR2",1
"FYCO1",1
"GAB1",1
"GDI2",1
"GEMIN2",1
"GLO1",1
"GLTSCR1L",1
"GNL2",1
"GORASP1",1
"GPBP1",1
"GPKOW",1
"GPN2",1
"GPSM1",1
"GPX4",1
"GRB2",1
"GRINA",1
"GTF3C4",1
"H2AFY",1
"HAGH",1
"HARS",1
"HCCS",1
"HEXA",1
"HIPK3",1
"HIRA",1
"HNRNPL",1
"HNRNPM",1
"HSF1",1
"HTATSF1",1
"HUWE1",1
"IDH3B",1
"IGF1",1
"IGSF3",1
"ILKAP",1
"INPP5A",1
"INPP5F",1
"INTS4",1
"INTS9",1
"IPO13",1
"IPO7",1
"IPO9",1
"IQCG",1
"ITPKC",1
"ITSN2",1
"KAT5",1
"KAT8",1
"KBTBD2",1
"KCMF1",1
"KCND3",1
"KDM1B",1
"KDM5A",1
"KIAA0355",1
"KIAA0430",1
"KIDINS220",1
"KMT2B",1
"KMT2D",1
"KMT2E",1
"KMT5C",1
"LAMTOR1",1
"LARP4B",1
"LARS",1
"LATS1",1
"LCA5",1
"LDB1",1
"LGALSL",1
"LIN52",1
"LRCH4",1
"LRP8",1
"LSAMP",1
"LSM12",1
"LSM14A",1
"LSM5",1
"MAGI1",1
"MAP3K11",1
"MAP3K5",1
"MAP4K2",1
"MAP7D1",1
"MAPK1",1
"MAPK10",1
"MAPK8IP3",1
"MAPKAP1",1
"MAPKAPK5",1
"MARCH6",1
"MARCH9",1
"MAST1",1
"MAT2B",1
"MAZ",1
"MCM4",1
"MEGF9",1
"MIER3",1
"MINK1",1
"MOGS",1
"MPV17",1
"MRPL49",1
"MRPS35",1
"MSH6",1
"MTFR1L",1
"MTMR1",1
"MTMR14",1
"MTMR3",1
"MTURN",1
"MUTYH",1
"MYEF2",1
"MYSM1",1
"NAP1L1",1
"NARS",1
"NCBP2",1
"NCKAP1",1
"NCOA2",1
"NCOA3",1
"NCOR2",1
"NDFIP1",1
"NDUFA1",1
"NDUFA10",1
"NDUFB10",1
"NDUFS2",1
"NDUFS8",1
"NEDD8",1
"NELFB",1
"NEO1",1
"NFAT5",1
"NFE2L1",1
"NFIB",1
"NFXL1",1
"NLGN2",1
"NLK",1
"NPC2",1
"NR2C1",1
"NRF1",1
"NSFL1C",1
"NUBP1",1
"NUDC",1
"NUDCD3",1
"NUDT16L1",1
"NUTF2",1
"OGDH",1
"OPTN",1
"OTUD4",1
"PAX6",1
"PCF11",1
"PCMT1",1
"PDHX",1
"PDXK",1
"PDZD4",1
"PEX5",1
"PFDN1",1
"PFDN5",1
"PFN1",1
"PFN2",1
"PHB2",1
"PHF10",1
"PHF6",1
"PHF8",1
"PHLPP1",1
"PI4KA",1
"PICALM",1
"PIK3C2B",1
"PITRM1",1
"PLA2G12A",1
"PLPP1",1
"PLXNB1",1
"POGK",1
"POLD3",1
"POLR2D",1
"POLR2I",1
"POLR2J",1
"PORCN",1
"POU6F1",1
"PPME1",1
"PPOX",1
"PPP1CC",1
"PPP1R12A",1
"PPP1R2",1
"PPP2CA",1
"PPP2CB",1
"PPP2R1A",1
"PPP3R1",1
"PPP6R1",1
"PPT2",1
"PRDX2",1
"PREPL",1
"PRKAG1",1
"PRKCE",1
"PRKD3",1
"PRPF40A",1
"PRRC2B",1
"PSMA2",1
"PSMA3",1
"PSMB1",1
"PSMB3",1
"PSMB5",1
"PSMC5",1
"PSME3",1
"PTBP3",1
"PTPRA",1
"PTPRM",1
"PYCR2",1
"QRICH1",1
"RAB11FIP2",1
"RAB11FIP3",1
"RAB1A",1
"RAB3GAP1",1
"RAB3GAP2",1
"RAB3IP",1
"RAB6A",1
"RALGAPA1",1
"RANBP1",1
"RANBP9",1
"RBBP6",1
"RBSN",1
"RC3H2",1
"RCOR3",1
"REV1",1
"REXO1",1
"RGS7",1
"RNF11",1
"RNF13",1
"RNF130",1
"RNF14",1
"RNF169",1
"RNF170",1
"RPA1",1
"RPA3",1
"RPL10A",1
"RPL11",1
"RPL17",1
"RPL30",1
"RPL37",1
"RPL7L1",1
"RPS15",1
"RPS15A",1
"RPS16",1
"RPS6KB2",1
"RPS8",1
"RTN4RL1",1
"RUFY3",1
"RUNX1T1",1
"RYK",1
"SCAMP1",1
"SCAMP3",1
"SCN8A",1
"SCOC",1
"SCRN1",1
"SCYL2",1
"SDF4",1
"SDHC",1
"SDR39U1",1
"SEC14L1",1
"SGPL1",1
"SGSM3",1
"SH3GLB2",1
"SHOC2",1
"SHTN1",1
"SKIV2L",1
"SLAIN2",1
"SLC12A5",1
"SLC25A14",1
"SLC25A44",1
"SLC25A46",1
"SLC35F6",1
"SLC41A3",1
"SLC4A1AP",1
"SLC8A3",1
"SMAD2",1
"SMAD5",1
"SMARCA2",1
"SMARCA4",1
"SMARCA5",1
"SMARCE1",1
"SMG1",1
"SNF8",1
"SNRK",1
"SNRNP27",1
"SNRPN",1
"SNX11",1
"SOS1",1
"SPON1",1
"SPTLC2",1
"SRP14",1
"SRP68",1
"SRP9",1
"SRPK2",1
"SRSF1",1
"SRSF10",1
"SSR4",1
"ST8SIA3",1
"STAM2",1
"STAMBP",1
"STAT5B",1
"STOX2",1
"STPG1",1
"STX12",1
"STX6",1
"STX8",1
"SUPV3L1",1
"SYBU",1
"SYMPK",1
"SYNCRIP",1
"SYT1",1
"SYVN1",1
"TACC1",1
"TACC2",1
"TADA2B",1
"TADA3",1
"TAPBP",1
"TAX1BP1",1
"TBC1D14",1
"TBC1D22B",1
"TCF20",1
"TERF1",1
"TFB1M",1
"TGOLN2",1
"THAP4",1
"TIMELESS",1
"TIMM22",1
"TM2D1",1
"TMCC2",1
"TMEM200A",1
"TMEM59",1
"TNRC18",1
"TNRC6C",1
"TPP2",1
"TPRG1L",1
"TRIM24",1
"TRIM36",1
"TRIM69",1
"TRMT5",1
"TRPC4AP",1
"TSC1",1
"TSC22D1",1
"TSN",1
"TSPAN7",1
"TSTD2",1
"TTC30B",1
"TTF1",1
"TTI2",1
"TUBGCP3",1
"TULP4",1
"TXN2",1
"UBAP2",1
"UBE2D2",1
"UBE2E1",1
"UBE2H",1
"UBE2V1",1
"UBE3C",1
"UBE4B",1
"UBR5",1
"UBXN2A",1
"UFL1",1
"UGGT2",1
"ULK3",1
"UNC50",1
"UPF1",1
"USF2",1
"USP4",1
"UVRAG",1
"VAPA",1
"VCP",1
"VEZF1",1
"VMP1",1
"VPS25",1
"VPS28",1
"VPS50",1
"VPS52",1
"VTA1",1
"WBP1L",1
"WDR34",1
"WSB2",1
"WTAP",1
