from,to,weight
C1R,B2M,0.11312598179910291
C1R,HLA-DRA,0.1447009094450414
C1R,SLC9A9,0.08870114805476782
C1R,CTSZ,0.12620010375681784
C1R,APOBEC3C,0.04594371705561322
C1R,POLR2B,0.07900121183287659
C1R,HMGB1P5,0.006757622968357176
C1R,ZNF619,0.038633032984420244
C1R,EBPL,0.0
C1R,HSPA12B,0.02787757748923998
C1R,MRPL13,0.04761118722082933
C1R,LRP2,0.01730277899150415
C1R,AC005786.7,0.02289261221497192
C1R,SEZ6L2,0.028543835000020366
C1R,WBSCR22,0.015085619121068601
C1R,ST7L,0.05514523878553581
C1R,PTRH2,0.011553479931578289
C1R,S100A6,0.21927563649271534
C1R,ZFP92,0.007359125183180923
C1R,TP53I13,0.027943630001718227
C1R,CIDECP,0.015340683934617001
C1R,LMO4,0.02724210044575354
C1R,LINC00473,0.011744221880606427
C1R,FBXO17,0.015460332112146515
C1R,LGALS9,0.15174891122344178
C1R,NDUFAF1,0.02935915562817975
C1R,BYSL,0.0
C1R,RP11-332M2.1,0.03133696431404527
C1R,SRPRB,0.009650893086958089
C1R,NSFL1C,0.014600571336083947
C1R,MAPKAP1,0.0
C1R,PTGIS,0.011588893812099476
C1R,PRRC2B,0.04578900368039635
C1R,MYOM3,0.06632265588999146
C1R,HECTD1,0.14052366371530683
C1R,PYROXD1,0.08788408029725972
C1R,DDX39B,0.00580903722765277
C1R,ADRB1,0.0
C1R,STRBP,0.08157871569436001
C1R,PRMT9,0.01701579453473896
C1R,PCNX1,0.05674134811460929
C1R,PPP1R3D,0.01330984723725699
C1R,SOCS5,0.030267014281607815
C1R,ZBTB8A,0.05228020711824635
C1R,PSMB6,0.03853710963321984
C1R,RP11-468E2.2,0.0
C1R,DHTKD1,0.026537324998208857
C1R,RP5-1165K10.2,0.01090692554859235
C1R,FRMD8,0.06066997680861472
C1R,C14orf2,0.030570921908995487
C1R,ANKRD35,0.07535467648616484
C1R,KHK,0.04484150315573911
C1R,RP1-178F15.4,0.0
C1R,PLK1,0.027762168245661748
C1R,SMS,0.03114600487927017
C1R,RN7SK,0.006073356403974631
C1R,UROS,0.02507645049144646
C1R,WDR1,0.05515980336913184
C1R,HSFX1,0.010802814577751684
C1R,RP11-212P7.2,0.0
C1R,POLK,0.04550805235256708
C1R,RGS1,0.04931558284279136
C1R,C2orf66,0.006203320299064901
C1R,IRF5,0.059235729184104094
C1R,RP11-2E11.9,0.02051102544665352
C1R,LINC01094,0.05421108087159184
C1R,PLA2R1,0.011279354270907326
C1R,CBR1,0.10801600719124511
C1R,TENM1,0.0263904075997186
C1R,CHRNA6,0.03242895758839418
C1R,FCHSD1,0.0679461116088992
C1R,MTPAP,0.07493028768658393
C1R,TRDMT1,0.06849538322991036
C1R,ASAP3,0.10575950931236876
C1R,RUNDC3A,0.03632462173703081
C1R,EIF1B,0.03862552419477752
C1R,DHX30,0.029585142204948404
C1R,C5orf22,0.0794962384752723
C1R,LINC00894,0.004235249878999505
C1R,LRP6,0.08363782029842978
C1R,EPS8,0.09328104956045703
C1R,NDUFA11,0.03896373148983231
C1R,SPATS2L,0.02492535632745695
C1R,CRLF3,0.010316660582259494
C1R,LRFN1,0.01124815768288743
C1R,DDX24,0.004051846465055629
C1R,RAB21,0.0033420671567962307
C1R,LINC01123,0.010070011768206167
C1R,AC004893.11,0.017844350104805035
C1R,CDR2L,0.02327761310797922
C1R,NIM1K,0.02595401606328935
C1R,CLPTM1L,0.012136600610771174
C1R,DOK5,0.006621143872427862
C1R,RP11-290F24.6,0.005905753560730027
C1R,NUDT11,0.020206975045154164
C1R,PAN3,0.04230184509147633
C1R,EVI5L,0.027194702848798505
C1R,LRRC14,0.013287724069108149
C1R,F2RL1,0.018029290287056448
C1R,ZNF784,0.0
C1R,FBXL16,0.030391476291236442
C1R,NCAPG,0.013607665749147183
C1R,TRIM58,0.0
C1R,INPP5E,0.02445834070914444
C1R,SLC30A9,0.08558876823497859
C1R,NEK8,0.07641428345761306
C1R,MYH15,0.01389238793975489
C1R,GPATCH1,0.0006601270681048883
C1R,WFIKKN1,0.01603884945007913
C1R,MST1,0.06975804714107801
C1R,HIST1H2BC,0.0
C1R,AC024560.3,0.018528416071904665
C1R,PTGS2,0.0169447058241245
C1R,NKIRAS2,0.020270643006017233
C1R,RNFT1,0.04519440872743791
C1R,MANEA-AS1,0.03125235355418702
C1R,DOCK1,0.06171156532393712
C1R,OXLD1,0.041420437772272556
C1R,ILF3,0.014102932249387806
C1R,PFKFB3,0.05987001150059791
C1R,WNT8B,0.0
C1R,ANKRD27,0.001570321499411717
C1R,CBX5,0.0498462227149155
C1R,PPP3R1,0.09803341139117157
C1R,TNRC6C-AS1,0.03150595118565066
C1R,TGFBR1,0.024574744270303622
C1R,CMYA5,0.0
C1R,PAQR3,0.02452347320965137
C1R,PATZ1,0.0
C1R,PLCD3,0.04951261874304971
C1R,ZBTB11,0.06797470769567558
C1R,RP11-274G22.1,0.0132475868738859
C1R,TACC2,0.01013973713525345
C1R,SMAD1,0.009727322567297941
C1R,NANOS1,0.012370566131781119
C1R,RP11-291L22.9,0.009749458297916425
C1R,PPIL6,0.054921715345602605
C1R,LRRC37A4P,0.006391692562447947
C1R,TMEM86B,0.0344413479264305
C1R,MSH6,0.045530143765262376
C1R,PCP4L1,0.003962847998856931
C1R,RP4-539M6.19,0.04850405865696769
C1R,RPS18,0.02408740084094065
C1R,CHMP2B,0.030695227159989527
C1R,GAPDHP62,0.0007310527226782787
C1R,CTD-2286N8.2,0.024654334210772615
C1R,TEP1,0.005063672207733966
C1R,PPAT,0.029928833864109737
C1R,RPS14P8,9.717513815799643e-05
C1R,RP5-1112D6.8,0.004098899724216146
C1R,KRBA2,0.035908592044116144
C1R,TLR4,0.013654898820637857
C1R,DENND5A,0.008637632408710766
C1R,GPR149,0.029388995405696963
C1R,SCOC-AS1,0.010993432686540532
C1R,PGAP1,0.04311871219568352
C1R,RPP25,0.002730242128905917
C1R,DBF4B,0.008906249813536778
C1R,VPS4B,0.026621166566531882
C1R,TM9SF4,0.05461430790838786
C1R,RP4-740C4.7,0.005670416266259273
C1R,CAMSAP2,0.049958780171124685
C1R,IFFO2,0.02024376821460372
C1R,SIAH3,0.029794316082220253
C1R,SPATA13,0.13503591138545817
C1R,RP11-210M15.2,0.0120619374814172
C1R,PHACTR2,0.007987983609167271
C1R,UXT,0.0015948030137675226
C1R,KLF15,0.03591107111761055
C1R,CSNK1G2,0.0392073417147195
C1R,BRINP2,0.0010106042686898907
C1R,CCT4,0.046978233431593304
C1R,MZT2A,0.03946320145394046
C1R,TEAD3,0.04037938553620329
C1R,SLC29A3,0.053425284832633084
C1R,HM13,0.014577323130878075
C1R,RP11-417L19.5,0.016766217337530347
C1R,ADH5,0.014430528042533357
C1R,HYOU1,0.02520774393988519
C1R,RP11-848P1.9,0.0031307341704077526
C1R,CHCHD2,0.007231088574641361
C1R,KIAA1109,0.07562429689420766
C1R,CYB5B,0.007566368017609196
C1R,SCAF4,0.014353152446532237
C1R,ZNF621,0.027172489731398766
C1R,ZNF624,0.042177244810413704
C1R,RRAD,0.03372048303059632
C1R,RP11-693N9.2,0.0008924833790457517
C1R,RP11-284N8.3,0.017586457950427972
C1R,BCL9L,0.03695024071787864
C1R,YPEL2,0.08975773582276306
C1R,BOC,0.1493456794412908
C1R,SLCO1A2,0.012336531019253718
C1R,PROB1,0.03904203242726504
C1R,RP11-795F19.1,0.04818749635262367
C1R,RP11-333E1.1,0.007118225926329162
C1R,AC007325.4,0.041923967094778025
C1R,RAB3GAP1,0.051521846065392785
C1R,OR5P3,0.01973600472511528
C1R,AC007000.10,0.009326095382614686
C1R,RP11-506K6.4,0.0
C1R,FAM86B3P,0.0014226589776141865
C1R,RP11-378I6.1,0.0
C1R,ANKRD42,0.0493519654245496
C1R,FKBP7,0.009834843739834237
C1R,ABHD14B,0.03478140331851441
C1R,CYTH4,0.14549346295510746
C1R,SPAG9,0.050636422638300364
C1R,UMAD1,0.005390649147172751
C1R,OFD1,0.0
C1R,KANSL3,0.01491861162236653
C1R,FAM78A,0.05384778003651117
C1R,GRK3,0.006730115024340864
C1R,RP11-314N13.9,0.021049988100992612
C1R,VWA9,0.0
C1R,ARNT2,0.03216812737866915
C1R,SHC1,0.0911512653211164
C1R,GTPBP4,0.05636390279056803
C1R,LEKR1,0.017411964371589136
C1R,TOR1AIP2,0.0370653953570598
C1R,TTC39C,0.05899745683837399
C1R,USH1C,0.047142201322980026
C1R,ZNF236,0.0
C1R,ZNF623,0.049134946046335636
C1R,TIMM22,0.006445264339594585
C1R,RASA1,0.05839206953696175
C1R,RP11-51J9.6,0.0009962818770028609
C1R,PTP4A3,0.07370209317843691
C1R,ZNF536,0.04700958459415829
C1R,KCTD14,0.0812787123275802
C1R,RP5-991G20.1,0.01894752807267978
C1R,CLCN7,0.029328500192382822
C1R,LINC00511,0.10873307253918882
C1R,TATDN2,0.007225704149504822
C1R,MARCH3,0.00412930372970902
C1R,FTH1,0.008111537227611714
C1R,RP11-87H9.5,0.0375263746081295
C1R,WDR60,0.0042004847739869925
C1R,RP11-723O4.9,0.0
C1R,EXOSC2,0.03097065737853177
C1R,GMNN,0.01821527356563259
C1R,WNK1,0.028113330600437827
C1R,RP11-71L14.3,0.010132350301788658
C1R,NBR2,0.011290567105003925
C1R,RAB4A,0.04645071684137451
C1R,ZNF300,0.03801060376798954
C1R,HYDIN,0.04697026121824457
C1R,EXOC6,0.0724101050857948
C1R,AP000580.1,0.0006922271598140545
C1R,EIF3L,0.0007331626449004618
C1R,NOP58,0.06961748300446098
C1R,CCDC180,0.0230131481533145
C1R,TCF7L1,0.06418352889620299
C1R,CCDC92,0.03810754187002419
C1R,PCDHB18P,0.007702429428296985
C1R,NSMCE4A,0.06279363001529392
C1R,IDH3G,0.037263337681917724
C1R,SDCCAG3,0.019993006872531853
C1R,METTL4,0.033213432317648894
C1R,DVL3,0.029467324793875184
C1R,FAM110A,0.019088165476079767
C1R,ADGRB2,0.0400280548064303
C1R,OTX2-AS1,0.04749623059572856
C1R,ONECUT2,0.0
C1R,RPA1,0.006459638892288353
C1R,ROR2,0.05287641171218967
C1R,FAM157B,0.021903664766217353
C1R,ZNF311,0.0
C1R,ERGIC3,0.04814722714863948
C1R,WDR45,0.05796750551243615
C1R,C16orf45,0.012299780099144973
C1R,AC008746.12,0.00919691043079743
C1R,EMC3-AS1,0.0
C1R,TDP1,0.0
C1R,GPAT2,0.016947484850542725
C1R,PAQR5,0.00462606652560233
C1R,RP11-337C18.8,0.02294187909020625
C1R,RHOBTB2,0.029053508625319236
C1R,LLGL2,0.040449393593135714
C1R,JKAMP,0.050665351868561505
C1R,C4orf36,0.012729522856913832
C1R,ZNF700,0.014031748817589996
C1R,ANKRD20A1,0.019113079034628628
C1R,SAMD7,0.036981945731460825
C1R,RP11-170K4.2,0.012196699192304443
C1R,KANSL2,0.04720976723801781
C1R,TRAC,0.01735023288980382
C1R,RNF2,0.04336759638977132
C1R,KB-1572G7.2,0.0
C1R,PYCRL,0.019982926951077267
C1R,DTX1,0.028069391652420915
C1R,CCDC113,0.05248136034247454
C1R,MBIP,0.04037872077906455
C1R,RP11-144G6.12,0.011670217746090181
C1R,MRPL9,0.018572499442693662
C1R,EIF2B2,0.0
C1R,NDOR1.1,0.01575111003600986
C1R,RCN3,0.05663156115421024
C1R,MFAP5,0.0037339110962556436
C1R,FAM222B,0.006712630910603668
C1R,KDELR3,0.047613909785201844
C1R,LIMCH1,0.0031771131210731264
C1R,C9orf116,0.0037256326059627795
C1R,AC007395.4,0.005803689329294841
C1R,C12orf56,0.0
C1R,FAM127A,0.059974605311055376
C1R,FAM71F2,0.006934240678171554
C1R,EPS8L2,0.12100225226961746
C1R,PRH1-PRR4,0.0
C1R,ZNF787,0.02250933835076815
C1R,COL2A1,0.022414806987645364
C1R,ENPP5,0.02428185249119853
C1R,ANTXR2,0.01319024984211649
C1R,UG0898H09,0.027441297054836094
C1R,LY75-CD302,0.0216909383759064
C1R,RP11-15K19.2,0.002190985642341243
C1R,NAA38,0.03138728088198224
C1R,C1orf220,0.0035336044039692583
C1R,FAM188B,0.004882927312358376
C1R,LYRM1,0.01999022842298489
C1R,IL20RA,0.009888205330531257
C1R,JPH4,0.0029850665556364364
C1R,MEN1,0.025870606671797206
C1R,RP11-529K1.2,0.008453609365254822
C1R,AL136419.6,0.0
C1R,ALK,0.038667024093246495
C1R,TUBB4A,0.039714541690061805
C1R,RTCA,0.05761349437625674
C1R,CARM1,0.01945183657484869
C1R,POLR2A,0.012294758839663467
C1R,JMY,0.06961620722913724
C1R,IP6K1,0.01569843558528775
C1R,PLPP3,0.009517109489730943
C1R,IQGAP2,0.08307028975782632
C1R,CACNA1S,0.0011360958534704171
C1R,RPRD1B,0.03797697380845061
C1R,ZNF134,0.06510150661649262
C1R,RAB7B,0.0
C1R,TNFSF12,0.05056009317632724
C1R,PLD6,0.015536521574209882
C1R,FAT1,0.042953187855850436
C1R,RP11-298I3.3,0.0034203740847205113
C1R,NR2F6,0.03958976673009875
C1R,RP3-333H23.9,0.00010920336209354226
C1R,RP11-727A23.1,0.0
C1R,SCRT1,0.021193618105388827
C1R,ZNF804B,0.02741380434817998
C1R,ZNF804A,0.03715290279370161
C1R,TMEM200A,0.037008021702015656
C1R,SHARPIN,0.03927932477563729
C1R,PITPNC1,0.020151742440283216
C1R,KLHL12,0.026242104710048956
C1R,SLC39A1,0.16420009753763642
C1R,ADCY3,0.04126563694113244
C1R,CPT1C,0.04147487099327553
C1R,SPIRE1,0.0025674169061599516
C1R,POLR2G,0.003712528376785302
C1R,CCDC13,0.0401697330517581
C1R,EED,0.027480525368683006
C1R,NUSAP1,0.004788737157080894
C1R,LRP5L,0.04135502940239738
C1R,COX4I2,0.032707718498308065
C1R,SOS1,0.05363256346142175
C1R,CARF,0.06943254476162271
C1R,TREM2,0.12897808082159182
C1R,GCK,0.0427472217953005
C1R,APOE,0.05767275785591653
C1R,ATCAY,0.030552383300655746
C1R,INO80,0.01801633416318058
C1R,CASP4,0.09607973610904806
C1R,LTBP2,0.14670943356389918
C1R,DCN,0.013271270330598696
C1R,CD46,0.00516847230101664
C1R,SLC35F5,0.02640675777669861
C1R,PDCD4,0.01483174618073115
C1R,C1orf21,0.004524829060078819
C1R,CHMP6,0.003358214198802089
C1R,ADAMTS19,0.009060149621351953
C1R,TRIO,0.03248244380537947
C1R,RASIP1,0.022866390631184372
C1R,RP11-401P9.6,0.0012649720426783626
C1R,ZNF782,0.10352030603377294
C1R,PARN,0.002088607539608952
C1R,XXbac-B461K10.4,0.053142792456103684
C1R,ACTA2,0.031646823886151434
C1R,ZNF274,0.0061803838506262355
C1R,R3HDM2,0.015322135629261107
C1R,DCAF8,0.030704410160504212
C1R,VWA5A,0.09776756897563525
C1R,PXDN,0.07848515068735509
C1R,BCLAF1,0.06732038036118344
C1R,MMP2,0.12540659095455398
C1R,PHC1P1,0.025414327027559185
C1R,RP11-290D2.6,0.0030325916805280543
C1R,TARDBPP2,0.005710852425788222
C1R,LEO1,0.02989686280032702
C1R,RAB29,0.06077120080770978
C1R,COPB2,0.042129641971322004
C1R,GRB10,0.0024464002026893775
C1R,RGPD6,0.04305013305061412
C1R,LINC00240,0.012590392341466899
C1R,UBR1,0.09386958429804224
C1R,WDR18,0.028101868170825096
C1R,SYNM,0.15560896854689912
C1R,ZNF485,0.030129479426735186
C1R,NEUROD1,0.013208888656459803
C1R,BLCAP,0.00092908175818445
C1R,GRM1,0.07739699812858226
C1R,CCDC189,0.021168839881837143
C1R,CENPU,0.04093851944565832
C1R,HS3ST3A1,0.01885285278880813
C1R,DNAJC9,0.05940453599317564
C1R,POP5,0.002494259563381277
C1R,RGN,0.007520774294449516
C1R,CCZ1,0.024129830129460194
C1R,CEP68,0.030008925774755345
C1R,TMPPE,0.024216178547854447
C1R,SLC25A37,0.0037633722892015616
C1R,RNF5P1,0.0
C1R,RPS15,0.05271593643120676
C1R,SOX15,0.028303934569118908
C1R,DSEL,0.01977049421188522
C1R,FOXP2,0.0
C1R,ZNF257,0.009707216990583618
C1R,CEP290,0.06677590303821061
C1R,NPIPA8,0.0024357442723739954
C1R,COMMD7,0.005162637949362675
C1R,FAM189A1,0.009341328151867763
C1R,RP11-7O11.3,0.0
C1R,LRGUK,0.02490751110900315
C1R,EVI2A,0.0463710816245098
C1R,CACNA2D4,0.002917029816094859
C1R,CYSLTR2,0.019364148269593
C1R,SUPT16HP1,0.01573039568510767
C1R,STMN2,0.00752849566358077
C1R,RPL3,0.0419955971230049
C1R,PCDHA7,0.007033317408215493
C1R,ETF1,0.030765394158738295
C1R,RP11-712B9.2,0.005894699070894576
C1R,IMP3,0.00495400723884446
