from,to,weight
C1R,B2M,0.11312598179910291
C1R,HLA-DRA,0.1447009094450414
C1R,SLC9A9,0.08870114805476782
C1R,CTSZ,0.12620010375681784
C1R,APOBEC3C,0.04594371705561322
C1R,YIPF6,0.05242391124894281
C1R,PLEC,0.04023276978136954
C1R,ARHGAP29,0.007992935264982258
C1R,NYAP2,0.00682217086805107
C1R,NFE2L2,0.00023027009066577372
C1R,RP11-381K20.2,0.019518950393896298
C1R,TJP1,0.037211488453472163
C1R,SREBF1,0.06100754053213423
C1R,PARD6B,0.06564096838198322
C1R,KCNC4,0.015450631748644299
C1R,VPS13C,0.03494012097595019
C1R,RPL10,0.05070944195831284
C1R,ABHD13,0.045911637700012456
C1R,SEMA6B,0.03554498435562738
C1R,EXT1,0.04165925167144049
C1R,CPT1B,0.04696617091672171
C1R,ZBED4,0.007467109036710933
C1R,AP3M1,0.05271118879598884
C1R,TRMT6,0.030421370395522382
C1R,GUCY1A3,0.0459897603807507
C1R,DCT,0.0009562499871393935
C1R,NRDC,0.01694663023683928
C1R,RP5-1159O4.2,0.04440627156359237
C1R,ZNF233,0.024176971017467998
C1R,ZNF219,0.02375876028765055
C1R,HPR,0.0
C1R,PRKCH,0.015055729742668764
C1R,KDELR2,0.029164029316938806
C1R,B9D1,0.012178948830281075
C1R,RAB2B,0.021410992278013692
C1R,RP11-25K19.1,0.003354225338702155
C1R,RP11-152D8.1,0.005516233849127593
C1R,ZNF780A,0.0548325985153874
C1R,ARHGAP15,0.027555793470488286
C1R,PELP1,0.02946212936841594
C1R,URM1,0.030030846933130594
C1R,HEMGN,0.003229675796668159
C1R,NBL1,0.02227223918394324
C1R,C1orf216,0.03252817192058091
C1R,IFNAR2,0.04432661097835458
C1R,VPS51,0.032667536450738034
C1R,C7orf33,0.03395891655028138
C1R,TAPT1-AS1,0.0029928417039974966
C1R,SEC16B,0.019789189577698024
C1R,SMN2,0.004898508153987632
C1R,FASTK,0.04152055266279041
C1R,TCAF2,0.07802473178696288
C1R,LRRC29,0.014599955352345671
C1R,RP11-21L23.2,0.030094752664837715
C1R,ATP13A1,0.03886427017330436
C1R,NAP1L5,0.008307074590127866
C1R,DNAJC21,0.06312696722148015
C1R,PIDD1,0.04258371810248553
C1R,LINC00886,0.01702738100630776
C1R,LRRN1,0.005154345665497385
C1R,CHST9,0.004159955636258192
C1R,RPP14,0.1017052463540212
C1R,ABCE1,0.061908371400848095
C1R,ABCB10,0.05052479252852456
C1R,RP3-496C20.1,0.0003856907257367518
C1R,MED14,0.0220884808566189
C1R,FTCDNL1,0.0
C1R,TRIM34,0.0
C1R,RP11-486G15.2,0.022289028571839172
C1R,RP11-138I1.4,0.0
C1R,GBP3,0.06668197379329581
C1R,MICALL2,0.08732406218271214
C1R,SLC25A35,0.0015031957383601427
C1R,FOXJ3,0.011738550922672035
C1R,CAMSAP3,0.04147383581836213
C1R,CLTCL1,0.015880403301558186
C1R,PAIP1P1,0.027475775225628888
C1R,EIF4EBP2,0.020742753299438678
C1R,CLINT1,0.032831619541417216
C1R,RP4-614O4.13,0.031032498670781793
C1R,HIGD1A,0.05212396028196901
C1R,ZNF2,0.017292548968702616
C1R,LINC00921,0.0008746026767489907
C1R,NPR1,0.13828479920322354
C1R,APPL1,0.035636486802276914
C1R,HSF1,0.05107692882642618
C1R,AC006262.6,0.007428993302262068
C1R,REEP5,0.039612220590282764
C1R,GGA2,0.01409803138837934
C1R,C16orf13,0.05782187794606601
C1R,RP1-172N19.5,0.0
C1R,TMPRSS3,0.11633101417268277
C1R,ZBED5-AS1,0.0031213487405451195
C1R,RCL1,0.007170151274094863
C1R,CAMK1D,0.0036543617757472703
C1R,BCL11A,0.005544928210378926
C1R,COBLL1,0.037621986075547266
C1R,KLK11,0.0
C1R,LSM1,0.02222243945358791
C1R,DUSP8P3,0.02925358689340051
C1R,NPPC,0.0059604437786261715
C1R,UBE2L6,0.1660029085014091
C1R,AP006621.5,0.04935259528315742
C1R,ATP5A1,0.0313175455261404
C1R,TMEM41A,0.031066262619651248
C1R,WASF2,0.06480099117163861
C1R,SERPINB8,0.030126140903565645
C1R,NDUFAF3,0.03432107096644189
C1R,RTCA,0.05761349437625674
C1R,SYT9,0.008574863769051077
C1R,PTPRCAP,0.03031105216120474
C1R,RTKN2,0.013945940090002787
C1R,C19orf18,0.008502230403428394
C1R,FAM102A,0.039369880770451914
C1R,TIMM8A,0.044317243366365076
C1R,SNRPE,0.021726068394214426
C1R,JHDM1D-AS1,0.003895149562895868
C1R,CTB-109A12.1,0.0034566242292831907
C1R,MOK,0.0
C1R,RBM34,0.006557297709448018
C1R,C8orf37,0.03156225709421275
C1R,ITM2B,0.007228447742074995
C1R,AZI2,0.051456695992182826
C1R,GIPC1,0.031190836806944514
C1R,MDK,0.09502060317350242
C1R,SLX4IP,0.022641184544647735
C1R,RP11-758H9.2,0.007652096065437397
C1R,BLVRB,0.08354874107790705
C1R,ZNF496,0.0
C1R,S1PR3,0.007926547650075166
C1R,SERPINA5,0.11997473194000992
C1R,CPSF7,0.0
C1R,ZNF230,0.034212787685581426
C1R,HMGB3,0.013883329435427829
C1R,VCAM1,0.03914856335329412
C1R,EZH1,0.011754515390765281
C1R,TIMM9,0.01181206105437524
C1R,RP11-332H14.2,0.047271466495238994
C1R,BMP2,0.01122128408075875
C1R,WDR5B,0.018439896009844168
C1R,ZNF611,0.05048064753045138
C1R,PARPBP,0.021499449316377643
C1R,CTD-2574D22.2,0.0004504289749228896
C1R,SMARCE1,0.01827451743062953
C1R,TMEFF1,0.0
C1R,ADORA2A,0.04482561583651679
C1R,NUAK1,0.0
C1R,AC004156.3,0.004712179398212084
C1R,SRP72,0.0669307716441453
C1R,THBD,0.03141390707511932
C1R,PTPRE,0.014895131959433107
C1R,EIF2AK1,0.010606002011410242
C1R,ARL6IP6,0.00873285826875278
C1R,RPL32P3,0.0
C1R,PDZD4,0.04401016315926733
C1R,ADCYAP1,0.0007102861361935281
C1R,MT3,0.1058725760620351
C1R,PCK1,0.01465618436987726
C1R,RP11-506F3.1,0.0
C1R,ANKRD46,0.06085450000952649
C1R,HNMT,0.00631176962322083
C1R,KPNA3,0.08151461032521858
C1R,STRADB,0.016126667201535917
C1R,AC002076.10,0.007318269692120908
C1R,DUSP19,0.00860734539907712
C1R,LINC00665,0.016312193226290125
C1R,LINC00632,0.0
C1R,CENPQ,0.010857797796672166
C1R,RP11-504P24.9,0.002923068796518901
C1R,IGSF3,0.1257410786201556
C1R,NDUFA10,0.03101196171712327
C1R,RP11-190A12.8,0.0017742833305737522
C1R,TCERG1L,0.015163965696074144
C1R,ZNF138,0.05989238498585108
C1R,FLJ20021,0.046274189474685375
C1R,SPIN3,0.06344196918609539
C1R,EID2B,0.019933419813367298
C1R,GATSL2,0.0343030047776262
C1R,USPL1,0.06088260346002999
C1R,RAB27B,0.022429911354209804
C1R,ATP5B,0.05099610140914102
C1R,DDX56,0.028857539188184386
C1R,KCNQ2,0.019345123144478556
C1R,TRPM6,0.019583990441785586
C1R,MT-ND4,0.0
C1R,ELOVL6,0.04388011567079207
C1R,MCF2L-AS1,0.018331943429951442
C1R,MT-CYB,0.0017969769642724182
C1R,RAB11FIP5,0.05857680721512077
C1R,SF3B5,0.0437064481463805
C1R,OSGEPL1,0.0687484386592497
C1R,GOLGA6L10,0.0008689116957215746
C1R,COG2,0.04105800731791423
C1R,CPNE1,0.05799519002395281
C1R,SLC35B2,0.028296098610608535
C1R,CA11,0.04173923006849058
C1R,SHANK1,0.020305761472851253
C1R,PHACTR4,0.008650484274127382
C1R,SLC6A1,0.0025187309118602287
C1R,MRPL34,0.0
C1R,RP11-111F5.2,0.0018579403380217297
C1R,CHST2,0.0
C1R,RNF141,0.02579772025315729
C1R,RP11-266L9.3,0.0
C1R,ZMYND8,0.00015170100185309842
C1R,ERCC1,0.018175930510829018
C1R,MATN2,0.007723005330580594
C1R,ANTXR2,0.01319024984211649
C1R,SCUBE3,0.011033498421449206
C1R,IGSF8,0.05113787841560835
C1R,ARL5B,0.016235940228421595
C1R,OR2A20P,0.0009005169035164828
C1R,CH507-254M2.1,0.0019236849071742888
C1R,RP11-83A24.2,0.0273278306350148
C1R,ERGIC3,0.04814722714863948
C1R,OAT,0.021769225175110915
C1R,RP11-186B7.4,0.02179478704067285
C1R,STK24,0.007053983985649764
C1R,ZNF101,0.010646945830588611
C1R,FAM212B-AS1,0.03298057970978274
C1R,DIXDC1,0.012230157787329879
C1R,GOLGA7B,0.014937904782940178
C1R,MGME1,0.007285227328502888
C1R,RP11-286N22.14,0.0008255228473938442
C1R,TMCC1-AS1,0.0029702571878607513
C1R,RP11-284N8.3,0.017586457950427972
C1R,JMJD6,0.0038707357220025187
C1R,RP11-325K4.2,3.2858586470877487e-05
C1R,SSTR3,0.004811055850664762
C1R,THOC7,0.04883039183563956
C1R,CSRNP2,0.005535921233765252
C1R,FCGR2C,0.09032599114213431
C1R,ZNF764,0.0
C1R,LINC00473,0.011744221880606427
C1R,HECW2,0.015818096014653768
C1R,ZNF382,0.0623289057263803
C1R,ABCC10,0.029381780958199436
C1R,RP11-72I8.1,0.0
C1R,TMEM147,0.029594840163114217
C1R,HSD17B1,0.015598350503125415
C1R,RAB4B,0.03711622404768763
C1R,RP11-794G24.1,0.0075017001068088274
C1R,ELOF1,0.039191412234265144
C1R,MAPK14,0.05045232272535028
C1R,SPNS2,0.0529700394677919
C1R,IFFO1,0.028866163306500926
C1R,LIN54,0.043507390952881114
C1R,DIS3,0.08132481601262637
C1R,MPP1,0.0
C1R,RPL23AP21,0.0
C1R,C8orf48,0.005999860170224052
C1R,CHRND,0.01831902490812479
C1R,USP46-AS1,0.010221680554603832
C1R,CTNNBL1,0.01785794658210906
C1R,FLJ27354,0.0
C1R,C12orf29,0.053983368717432
C1R,LINC-PINT,0.0
C1R,KLHL1,0.030968925931608594
C1R,TAGLN2,0.153832562857586
C1R,ZNF791,0.0740991224620422
C1R,C16orf74,0.02956277113337486
C1R,TESK2,0.001959406363142445
C1R,RP11-225B17.2,0.01651755136396957
C1R,AC064875.2,0.025419936086402767
C1R,MATK,0.03841656488076154
C1R,FBXL12,0.004155346813265702
C1R,ARF3,0.01853894488942971
C1R,ENKD1,0.03920532460586833
C1R,ACKR2,0.0
C1R,HERC3,0.04957010673415304
C1R,DNAL1,0.10211948549930099
C1R,BST2,0.10689839390363103
C1R,CYB5RL,0.0012412819381317174
C1R,ZNF696,0.0
C1R,FNTA,0.08275249121708912
C1R,C1orf74,0.006175566209716756
C1R,MTUS1,0.0800090586450853
C1R,GPD1L,0.015305133989408515
C1R,IRS1,0.009050689812022407
C1R,ADAMTSL4,0.09407055555967951
C1R,LINC00877,0.004141089091606994
C1R,FIBIN,0.002459121174476489
C1R,RP11-392E22.10,0.010886942259082958
C1R,RAPGEF6,0.027230453983452942
C1R,DESI1,0.003942331707491675
C1R,XIAP,0.07794738513373345
C1R,DCHS1,0.038847452039449094
C1R,ATG3,0.026835483997357832
C1R,ATL3,0.003150296888186749
C1R,IKBIP,0.00708496166683759
C1R,LSM14B,0.02528322297329316
C1R,LATS1,0.06550507845510856
C1R,LCTL,0.03080421618375078
C1R,FAM71F1,0.0025451069667507477
C1R,ZNF7,0.009777797056808653
C1R,C1orf198,0.07289328053869835
C1R,STOM,0.049825321206821406
C1R,PEX2,0.041744531435792175
C1R,FGGY,0.001654412238393996
C1R,HIST2H2AA4,0.012539448451705584
C1R,GRB2,0.08093026123099425
C1R,METTL22,0.009742881159850494
C1R,CRIPT,0.02683794360230824
C1R,KIFC2,0.05824057852827334
C1R,AC092675.3,0.010970029617183762
C1R,CPD,0.03919898413482157
C1R,TSPAN4,0.07068284228400581
C1R,CKMT1B,0.0038968584083265015
C1R,TCF7L2,0.007658772158040396
C1R,MAGED2,0.024410330627246898
C1R,BCAS4,0.0
C1R,MYCN,0.03028559975877472
C1R,A1BG-AS1,0.010297442665235839
C1R,KCND3,0.0033938117218583206
C1R,CDR1-AS,0.01378422166480965
C1R,SNX21,0.002734405605135426
C1R,HRAT92,0.01791307570359452
C1R,RP11-177H2.1,0.0056429037707433575
C1R,PITRM1,0.010087257941093032
C1R,DSP,0.016797589706612114
C1R,ALAS1,0.00035212135203876375
C1R,PDCD4-AS1,0.0
C1R,DNAJC7,0.03783596220787845
C1R,R3HCC1,0.010790624679219174
C1R,C9orf43,0.0
C1R,LINC00565,0.0
C1R,RIC1,0.07360682143265423
C1R,ZNF560,0.04602042447768233
C1R,SLC25A18,0.0018277360674113093
C1R,RP11-481C4.2,0.030985219604581938
C1R,RP11-435O5.4,0.0005505639844394408
C1R,QSOX2,0.007906147244587654
C1R,ANXA2,0.07036818661719187
C1R,RP11-472I20.4,0.01879841136420303
C1R,ATXN2L,0.023279846654054213
C1R,RP11-474G23.3,0.0
C1R,ATP6V1B2,0.10012158521574274
C1R,ARMCX7P,0.0015319953039667868
C1R,TGFBI,0.21030886632823495
C1R,PLIN1,0.029294838874265546
C1R,PI15,0.0
C1R,LEF1,0.011639968671688811
C1R,RBMXL1,0.07456484962367878
C1R,NNMT,0.1714944927734471
C1R,ST7L,0.05514523878553581
C1R,PDE2A,0.022378027623551504
C1R,AC105760.2,0.002687213943572264
C1R,TBPL1,0.042877622198308256
C1R,SNX9,0.03614656439198184
C1R,SQRDL,0.1295771021929362
C1R,MAF,0.006499061480752059
C1R,SLC6A20,0.03156168092621864
C1R,ANKRD11,0.00787125315125692
C1R,L3MBTL3,0.002188285236187704
C1R,KDELR3,0.047613909785201844
C1R,MOB4,0.05462893929233548
C1R,DDX47,0.029372770543521474
C1R,LYRM2,0.01825094543735977
C1R,NCKAP1L,0.036566383969663406
C1R,RP11-159H22.2,0.0035866562906789203
C1R,FANCD2,0.020772346149380727
C1R,MTFMT,0.0280332972925181
C1R,SCG3,0.05477385942603145
C1R,AC067969.2,0.0
C1R,RMI1,0.0370350533513258
C1R,CCDC94,0.018761024945641688
C1R,PLEKHH1,0.008654378452920507
C1R,HNRNPA1,0.01380107083571654
C1R,PROX1-AS1,0.0
C1R,TMSB4X,0.0678066964875655
C1R,IQCB1,0.036094691620160844
C1R,ANOS1,0.001334790050646478
C1R,MS4A14,0.005749118214097264
C1R,RP11-370I10.11,0.011100797729948009
C1R,CTD-2587H19.2,0.015507568569100625
C1R,FAM107A,0.014550682640322067
C1R,CPSF6,0.04128457247753053
C1R,PABPC1L2A,0.0
C1R,NOS1AP,0.0
C1R,PCSK2,0.02239981600900827
C1R,CEACAM19,0.044539907842922014
C1R,U47924.32,0.0
C1R,SOS1,0.05363256346142175
C1R,PCDHGC3,0.1189650637081525
C1R,HIST1H2AC,0.0
C1R,RP11-341N2.1,0.00812967621833353
C1R,KCNJ5,0.0017905718772989394
C1R,ALG3,0.0070573782624024075
C1R,RP11-77P16.4,0.011433633278227787
C1R,METTL15,0.0242159006442404
C1R,CBX5,0.0498462227149155
C1R,RP11-356J5.4,0.07602870122407739
C1R,TMEM97,0.006823467405561258
C1R,BICDL1,0.025441509274516126
C1R,ATMIN,0.03348253528284333
C1R,PMS2CL,0.01613498788504501
C1R,ACER3,0.02202808283504647
C1R,MTHFR,0.006697811948986785
C1R,TIE1,0.046787310383073974
C1R,RGPD1,0.006354298360083495
C1R,PCDH18,0.013247804506316642
C1R,TCEAL7,0.0
C1R,GABBR2,0.004012951492661878
C1R,HTR1F,0.025893354028551325
C1R,DCP1B,0.0013635386644693204
C1R,C7orf61,0.021683231324632613
C1R,TRMT5,0.048455030598293855
C1R,CTD-2524L6.3,0.008777081556223247
C1R,RP11-810P12.7,0.006195770664974469
C1R,CSTF2,0.0
C1R,ZWINT,0.0
C1R,C9orf85,0.010246989163061139
C1R,ASH1L-AS1,0.0
C1R,CTB-75G16.3,0.0033062110390105156
C1R,HCG4,0.02650272698699709
C1R,TAP1,0.20190585242392595
C1R,P2RX7,0.03195759108590736
C1R,TNFAIP3,0.0
C1R,CTC-359D24.3,0.04706622278392684
C1R,IFT46,0.010753396679269158
C1R,KLHL34,0.0005198113457826926
C1R,RP11-707M1.1,0.008095333369176208
C1R,PRDM15,0.021555604826352964
C1R,CD40,0.06508810574769237
C1R,RP11-195E2.1,0.004763415736549908
C1R,BLOC1S4,0.029171196093193325
C1R,RP11-467L13.7,0.045647338597763834
C1R,AF131216.6,0.04302067434451889
C1R,COMMD6,0.0
C1R,ARL6,0.05026937244844265
C1R,HRC,0.006669079803738127
C1R,KIAA0319L,0.0011834264019267232
C1R,TRIB3,0.0
C1R,RP11-23J9.4,0.007282789343413886
C1R,SLC29A1,0.019212419569670517
C1R,PDE9A,0.0623652024951866
C1R,CENPH,0.014820326191356514
C1R,ZNF28,0.018775753434469068
C1R,DPY19L4,0.06657658605739865
C1R,MARVELD1,0.022991541425741578
