"","Module","Mean","SD","Median","Min","Max"
"c1_2","c1_2",-1.29794488648979e-16,3.89813007440292,-0.666741755394622,-6.43860934733188,14.6006125019457
"c1_3","c1_3",-3.78438186872321e-17,2.91961979824873,0.586574951146815,-8.74191610517397,5.25920235704209
"c1_4","c1_4",-7.22553630684244e-17,2.26866919879823,0.560508979099215,-5.47797071730336,4.76204181695638
"c1_5","c1_5",4.22239954640736e-17,3.64200349639669,-0.689085381994579,-5.98101658779248,13.004404924134
"c1_6","c1_6",-2.069235986261e-16,2.18893618931246,-0.46111955888325,-3.46744443388352,7.66411273494219
"c1_7","c1_7",-3.40955768909251e-17,2.23357900585352,0.268567634392101,-7.96173850631034,3.61611166377383
"c1_8","c1_8",-1.99396137828558e-16,2.18910762186355,0.372034332308006,-5.66896633861223,4.97040666810168
"c1_10","c1_10",8.20069871798083e-17,1.93808305378657,-0.299545814052065,-4.54859321444578,5.26285181102944
