"","Module","Mean","SD","Median","Min","Max"
"c1_2","c1_2",1.95853124246759e-16,4.09871615409119,-1.1483744645796,-3.95100353597197,16.243346801457
"c1_3","c1_3",5.26104660747064e-18,4.44291384217209,-1.184209178434,-4.54558786327178,22.5555710187745
"c1_4","c1_4",1.20435310176423e-16,3.26363466877864,-0.910933200446438,-3.26055900154204,11.6542547212646
"c1_5","c1_5",-5.8866845824131e-17,3.16651619744723,-0.71193567604898,-3.38690297514531,13.5549951942677
"c1_6","c1_6",1.60248635854579e-17,3.54671217435746,-1.18409605075307,-3.4118231587274,13.8925448069886
