"","Module","Mean","SD","Median","Min","Max"
"c1_2","c1_2",1.16482415698377e-16,4.8095849068075,-1.18338226337863,-4.18802549565267,21.6898489980554
"c1_3","c1_3",-3.67135738932141e-17,4.93537274209852,-1.24790061241427,-4.58274663710958,20.1149659792947
"c1_6","c1_6",1.59423931251246e-16,3.91706097564641,-0.986904370577742,-3.46319301713895,17.4358474277748
