from,to,distance
ENSG00000160307,ENSG00000162520,6.523397658942738
ENSG00000160307,ENSG00000204261,6.38153465648989
ENSG00000160307,ENSG00000182326,18.301584617252345
ENSG00000160307,ENSG00000111801,1.9401701491647183
ENSG00000160307,ENSG00000206337,3.5273907135666036
ENSG00000160307,ENSG00000242574,1.2612407478004921
ENSG00000160307,ENSG00000188501,6.932371615049628
ENSG00000160307,ENSG00000125730,32.75404780974369
ENSG00000160307,ENSG00000095303,4.230545954676913
ENSG00000160307,ENSG00000196735,0.9832130997341106
ENSG00000160307,ENSG00000079931,5.129300735434037
ENSG00000160307,ENSG00000198734,2.316219820989473
ENSG00000160307,ENSG00000243649,1.1615472832768945
ENSG00000160307,ENSG00000112936,0.8298825986692372
ENSG00000160307,ENSG00000231852,6.439751698596501
ENSG00000160307,ENSG00000204264,1.7786221198403716
ENSG00000160307,ENSG00000153029,2.2600171775160542
ENSG00000160307,ENSG00000113578,37.991923098747534
ENSG00000160307,ENSG00000198483,3.950073374966427
ENSG00000160307,ENSG00000166710,109.43630137503845
ENSG00000160307,ENSG00000107562,3.8461179804578705
ENSG00000160307,ENSG00000159403,12.512775873256306
ENSG00000160307,ENSG00000133321,0.6356942199105147
ENSG00000160307,ENSG00000234745,58.73326311824987
ENSG00000160307,ENSG00000204257,0.817270552484358
ENSG00000160307,ENSG00000163661,6.7831338350174155
ENSG00000160307,ENSG00000151468,3.7394871955048834
ENSG00000160307,ENSG00000204287,36.73341352460504
ENSG00000160307,ENSG00000231389,15.234887811119751
ENSG00000160307,ENSG00000149131,62.12353430959917
ENSG00000160307,ENSG00000240065,5.693304756879529
ENSG00000160307,ENSG00000129009,6.170897854379069
ENSG00000160307,ENSG00000197943,4.800925118385754
ENSG00000160307,ENSG00000056998,3.957375496392932
ENSG00000160307,ENSG00000174348,5.872989432324269
ENSG00000160307,ENSG00000026297,3.6181622752451563
ENSG00000160307,ENSG00000157150,6.478483739623638
ENSG00000160307,ENSG00000101104,2.856835714083126
ENSG00000160307,ENSG00000130055,1.0442230085527706
ENSG00000160307,ENSG00000222009,6.070580003176067
ENSG00000160307,ENSG00000101160,13.775830945483412
ENSG00000160307,ENSG00000171631,6.596381482993012
ENSG00000160307,ENSG00000160219,3.954815295156463
ENSG00000160307,ENSG00000164761,6.685283003565926
ENSG00000160307,ENSG00000166741,6.530756600982571
ENSG00000160307,ENSG00000165633,3.2586807669442397
ENSG00000160307,ENSG00000140092,6.009823449476767
ENSG00000160307,ENSG00000145721,93.95955555186474
ENSG00000160307,ENSG00000186204,6.0339078936072505
ENSG00000160307,ENSG00000006042,15.508170237426508
ENSG00000160307,ENSG00000188488,18.44470655941938
ENSG00000160307,ENSG00000250942,6.785517636879713
ENSG00000160307,ENSG00000163395,6.931264017226284
ENSG00000160307,ENSG00000005243,3.3815480944907232
ENSG00000160307,ENSG00000204482,6.544571657756561
ENSG00000160307,ENSG00000168306,2.7599094246414775
ENSG00000160307,ENSG00000010704,4.592139176724853
ENSG00000160307,ENSG00000181804,3.2677368251281877
ENSG00000160307,ENSG00000180638,6.205189923102218
ENSG00000160307,ENSG00000164106,0.6428480774919487
ENSG00000160307,ENSG00000249306,7.1479376458950465
ENSG00000160307,ENSG00000107611,23.599712300848577
ENSG00000160307,ENSG00000134343,5.38015904687494
ENSG00000160307,ENSG00000205542,108.75805300172145
ENSG00000160307,ENSG00000244509,0.7795047353763758
ENSG00000160307,ENSG00000139178,0.43832988626090885
ENSG00000160307,ENSG00000163453,8.920353550635056
ENSG00000160307,ENSG00000150977,4.7655866992720215
ENSG00000160307,ENSG00000132274,8.518616292440505
ENSG00000160307,ENSG00000146122,2.020110290598396
ENSG00000160307,ENSG00000100055,6.683361276034223
ENSG00000160307,ENSG00000166278,5.896774543761636
ENSG00000160307,ENSG00000069535,22.785509963639264
ENSG00000160307,ENSG00000110092,3.3090139290565195
ENSG00000160307,ENSG00000128262,7.122350053898927
ENSG00000160307,ENSG00000262001,4.4332091581836215
ENSG00000160307,ENSG00000131386,21.865932793816388
ENSG00000160307,ENSG00000148735,7.086635334881564
ENSG00000160307,ENSG00000204252,4.386342328263515
ENSG00000160307,ENSG00000006756,0.6871232210935734
ENSG00000162520,ENSG00000204261,0.14956016151165982
ENSG00000162520,ENSG00000182326,24.82498227619508
ENSG00000162520,ENSG00000111801,4.705146276211304
ENSG00000162520,ENSG00000206337,2.9960069453761347
ENSG00000162520,ENSG00000242574,5.340738914255731
ENSG00000162520,ENSG00000188501,0.4089739561068906
ENSG00000162520,ENSG00000125730,39.27744546868642
ENSG00000162520,ENSG00000095303,2.292851704265825
ENSG00000162520,ENSG00000196735,5.811037017644779
ENSG00000162520,ENSG00000079931,11.652698394376776
ENSG00000162520,ENSG00000198734,4.207177837953265
ENSG00000162520,ENSG00000243649,5.666145572257447
ENSG00000162520,ENSG00000112936,7.28408108556113
ENSG00000162520,ENSG00000231852,0.2517532539449171
ENSG00000162520,ENSG00000204264,4.776709278993991
ENSG00000162520,ENSG00000153029,4.462087206175898
ENSG00000162520,ENSG00000113578,44.51532075769027
ENSG00000162520,ENSG00000198483,2.573324283976311
ENSG00000162520,ENSG00000166710,115.95969903398118
ENSG00000162520,ENSG00000107562,2.677279678484867
ENSG00000162520,ENSG00000159403,19.036173532199044
ENSG00000162520,ENSG00000133321,5.986567193406754
ENSG00000162520,ENSG00000234745,65.25666077719262
ENSG00000162520,ENSG00000204257,6.8658118006682045
ENSG00000162520,ENSG00000163661,0.2660146652920546
ENSG00000162520,ENSG00000151468,2.7839104634378544
ENSG00000162520,ENSG00000204287,43.25312731106216
ENSG00000162520,ENSG00000231389,21.758285470062493
ENSG00000162520,ENSG00000149131,68.6469319685419
ENSG00000162520,ENSG00000240065,0.8300929020632082
ENSG00000162520,ENSG00000129009,0.35850671669472356
ENSG00000162520,ENSG00000197943,1.722472540556984
ENSG00000162520,ENSG00000056998,2.566022162549806
ENSG00000162520,ENSG00000174348,0.6652185261124857
ENSG00000162520,ENSG00000026297,10.141559934187892
ENSG00000162520,ENSG00000157150,0.06948507534559997
ENSG00000162520,ENSG00000101104,3.6835936718207893
ENSG00000162520,ENSG00000130055,5.502842117343391
ENSG00000162520,ENSG00000222009,0.45281765576667
ENSG00000162520,ENSG00000101160,20.299228604426148
ENSG00000162520,ENSG00000171631,0.18097285865573434
ENSG00000162520,ENSG00000160219,2.568582363786276
ENSG00000162520,ENSG00000164761,0.23656818182897177
ENSG00000162520,ENSG00000166741,0.3642938206669674
ENSG00000162520,ENSG00000165633,9.698960185214178
ENSG00000162520,ENSG00000140092,0.5135742094659708
ENSG00000162520,ENSG00000145721,100.48295321080748
ENSG00000162520,ENSG00000186204,0.5024861111154673
ENSG00000162520,ENSG00000006042,22.031567896369243
ENSG00000162520,ENSG00000188488,24.968104218362114
ENSG00000162520,ENSG00000250942,0.2621199779369746
ENSG00000162520,ENSG00000163395,0.4078663582835468
ENSG00000162520,ENSG00000005243,3.154403909707356
ENSG00000162520,ENSG00000204482,0.133767449281063
ENSG00000162520,ENSG00000168306,3.767081743782132
ENSG00000162520,ENSG00000010704,1.9312584822178842
ENSG00000162520,ENSG00000181804,3.260135112828621
ENSG00000162520,ENSG00000180638,0.401372062591553
ENSG00000162520,ENSG00000164106,6.543533624790678
