sample_id,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,mgs_level
172,0.18425477,0.0,3.5783896,2.1531239,3.4691331,1.90862,0.0,2.5603938,0.0,3.385924,2.0806503,1.3538107,1.1542145,2.920752,2.952164,2.5992813,MGS1
173,0.88754606,0.0,1.0124571,1.1577088,1.0761744,0.95010793,0.0,1.0668551,0.0,0.2821516,0.46456856,0.1351785,1.8898766,0.9478259,1.00731,0.448858,MGS1
177,0.9151114,0.0,1.2654624,1.2991958,1.302825,1.0974321,0.0,1.1679296,0.0,0.6393768,0.6121012,0.30661526,2.342748,1.1078258,1.2872308,0.74137294,MGS1
189,0.9624758,0.0,1.0790427,1.1365955,1.1434553,0.93334043,0.0,1.0518878,0.0,0.52718437,0.58756715,0.31106701,2.0011346,0.81118965,1.0553694,0.66151774,MGS1
217,0.93901026,0.0,1.0530504,1.1204906,1.0955749,0.9074981,0.0,1.0242637,0.0,0.48334894,0.50868744,0.2315987,1.9482617,0.8158656,1.0209153,0.60993326,MGS1
218,0.24059525,0.0,3.3402188,2.6497579,3.5572019,2.2501433,0.0,2.7777736,0.0,3.423023,2.238994,1.5822829,0.92203516,4.2633157,2.5346987,1.9973177,MGS1
229,0.7447775,0.0,1.5247012,1.5940849,1.7423865,1.4825227,0.0,1.4451104,0.0,1.7243823,0.98677176,0.7145063,1.9285285,1.6952469,1.4081244,0.75516975,MGS1
237,0.81215256,0.0,1.2056955,1.1354592,1.226646,0.9076959,0.0,1.1254859,0.0,0.4955134,0.7298959,0.40993106,1.7303823,0.9972484,1.2141817,0.78750014,MGS1
243,0.61615133,0.0,1.3331901,1.5797731,1.4252602,1.2658733,0.0,1.4275135,0.0,0.57538444,1.0785474,0.39401847,2.1892772,1.3793838,1.348923,1.1151595,MGS1
246,0.847282,0.0,1.159582,1.3483886,1.1619616,1.1089704,0.0,1.2104328,0.0,0.5115144,0.3963371,0.0509656,1.9219626,0.99007714,1.28754,0.41405892,MGS1
251,0.8886193,0.0,1.202332,1.0621606,1.1447088,0.8768599,0.0,1.0447644,0.0,0.64405626,0.503827,0.26476115,1.7704859,0.9085172,1.2534324,0.7255765,MGS1
254,0.53147626,0.0,2.14524,2.1507854,2.3743258,1.7441512,0.0,2.0929732,0.0,2.1102548,1.7818207,1.1369461,1.4211956,2.4758039,1.89869,1.3503621,MGS1
264,0.92183656,0.0,1.3223253,1.4035408,1.5817269,1.3438288,0.0,1.2576064,0.0,1.4662833,1.0567127,0.8610896,2.4272485,1.2718798,1.3523912,0.7831986,MGS1
265,0.8428352,0.0,1.0285856,1.2012919,1.104747,0.94455683,0.0,1.0951416,0.0,0.4054819,0.74365586,0.3581806,1.9511424,0.87440157,1.101634,0.7971431,MGS1
266,0.8231651,0.0,1.0655512,1.0229228,1.0409526,0.85721576,0.0,0.96578616,0.0,0.44453114,0.41927937,0.17153537,1.8204343,0.9394189,1.1241825,0.5741951,MGS1
286,0.24146163,0.0,2.443599,2.417084,2.578223,2.1240497,0.0,2.3053825,0.0,2.4817843,1.756769,1.1561241,1.727479,3.378947,2.3509657,1.2817706,MGS1
288,0.9530506,0.0,1.3171674,1.4820092,1.5874866,1.3787436,0.0,1.3039837,0.0,1.5762557,0.9937795,0.76499254,2.1638997,1.2546208,1.1457624,0.78183997,MGS1
291,0.848754,0.0,0.9703505,1.1347258,1.0778824,0.886364,0.0,1.0555623,0.0,0.17356542,0.51823485,0.1786854,1.9919084,0.66832477,0.8625836,0.5037837,MGS1
292,1.0231255,0.0,1.2120245,1.3802944,1.2810715,1.1705766,0.0,1.2219458,0.0,0.68205285,0.5379974,0.21173277,2.132653,1.03842,1.2401563,0.518315,MGS1
293,0.5836294,0.0,3.0707204,1.9890343,3.1573,1.9571878,0.0,2.1141727,0.0,3.631789,1.58624,1.3871176,1.5542842,3.537517,2.4760466,2.0393834,MGS1
295,0.42913786,0.0,2.6602814,2.0083873,2.8081415,1.9729052,0.0,1.995837,0.0,3.1465592,1.54305,1.2676222,1.9019943,2.9724739,2.3124073,1.6935765,MGS1
307,0.53843796,0.0,2.9096925,1.8944795,3.0351496,1.6744275,0.0,2.102211,0.0,3.2590148,1.499352,1.1378361,0.70450836,2.96153,2.2531652,1.6309371,MGS1
308,0.54266185,0.0,3.640103,2.0125027,3.7336128,1.7952143,0.0,2.3036098,0.0,4.256453,1.6915855,1.5894667,0.52370566,3.627566,3.1064417,2.0825922,MGS1
311,0.8451686,0.0,0.9488554,1.096175,1.0386577,0.9023088,0.0,1.0150149,0.0,0.31997418,0.41433588,0.12214478,1.7755983,0.72416437,0.89005065,0.35279438,MGS1
313,0.5931555,0.0,2.5900323,1.8647262,2.7317302,1.7843337,0.0,1.9280369,0.0,3.0052736,1.4508803,1.229652,1.7635863,2.4638813,2.145123,1.5805022,MGS1
314,1.0067165,0.0,0.9438486,0.9400251,0.9880455,0.79907537,0.0,0.8956627,0.0,0.5092229,0.36569527,0.187249,1.6598674,0.7943839,0.80099994,0.42047068,MGS1
315,0.7893051,0.0,1.3324196,1.4170345,1.5336177,1.2637442,0.0,1.3044628,0.0,1.3706368,0.9399634,0.60962063,1.8875484,1.1781873,1.3025247,0.7365117,MGS1
316,0.9561434,0.0,1.1969464,0.95554686,1.0500116,0.8724446,0.0,0.9174904,0.0,0.69973576,0.10148226,0.0,1.5966493,0.8844074,1.2224206,0.3865108,MGS1
317,0.68795854,0.0,1.159315,1.1552678,1.1318151,0.98889863,0.0,1.0438409,0.0,0.42796975,0.53274494,0.18470368,2.024011,1.2212083,1.3351253,0.68946457,MGS1
318,0.93848217,0.0,1.1749351,1.3125144,1.2013513,1.100713,0.0,1.1873896,0.0,0.4944769,0.4731632,0.1289534,2.015345,1.0488276,1.251696,0.48523635,MGS1
319,0.926808,0.0,1.5157901,0.5325146,1.157225,0.5276669,0.0,0.8231191,0.0,0.4010786,0.22190344,0.0,1.6510445,0.58020157,1.2727383,1.1112074,MGS1
320,0.96342325,0.0,1.3762466,1.4350246,1.6913453,1.2890933,0.0,1.3547795,0.0,1.428456,1.085867,0.78440887,1.8772836,1.4982182,1.0906472,0.90978885,MGS1
321,0.49981382,0.0,2.8921149,1.9237386,2.9674246,1.7790205,0.0,2.0603158,0.0,3.042685,1.4082395,1.0233814,1.4030166,2.9670417,2.1885002,1.7288257,MGS1
322,0.92114556,0.0,0.96025026,0.7341533,0.8588592,0.62035763,0.0,0.78885156,0.0,0.23153186,0.11214949,0.0,1.4333396,0.6862593,0.8072226,0.37480855,MGS1
324,0.81728005,0.0,1.0830657,0.882365,0.9752769,0.75747406,0.0,0.86448646,0.0,0.47336486,0.18752147,0.0,1.6190984,0.7605733,1.0887194,0.44190416,MGS1
335,0.7073266,0.0,2.1392484,2.2587721,2.378421,2.1003768,0.0,1.9987549,0.0,2.6495974,1.3828952,1.1241398,1.5303426,4.1258082,2.2453246,1.0388778,MGS1
347,0.6138816,0.0,1.350224,1.25089,1.2982429,1.0885041,0.0,1.137199,0.0,0.7591868,0.53366154,0.2022992,1.8357067,1.5432296,1.5708343,0.7252457,MGS1
348,0.88408244,0.0,0.92001915,1.079006,1.0531418,0.85799086,0.0,1.0133458,0.0,0.17634766,0.48789933,0.1831393,1.9214098,0.6202054,0.7451943,0.43745527,MGS1
