from,to,weight
C1R,SERPING1,0.42770516162793465
C1R,HLA-DRA,0.16413893613801264
C1R,B2M,0.20550852376470358
C1R,CTSZ,0.18276465283163407
C1R,CFB,0.4338985856058655
C1R,NADK2,0.0
C1R,CREB5,0.05381988902131304
C1R,CHDH,0.07246701128452956
C1R,EIF3C,0.0
C1R,FOXK2,0.0
C1R,FBXW11,0.0
C1R,ANKRD37,0.0
C1R,RHPN2,0.013681972789709671
C1R,ZSWIM1,0.027524306070036014
C1R,EFR3B,0.0
C1R,PPP1R8P1,0.0
C1R,RAMP1,0.06126683857826177
C1R,ILKAP,0.0
C1R,CFL2,0.06048779107051355
C1R,PPP4R3B,0.0
C1R,POLE,0.0
C1R,CHMP3,0.028504864708896044
C1R,DGCR5.1,0.05381988902131309
C1R,GTF2IRD1,0.01957082733116183
C1R,NSL1,0.0
C1R,GDE1,0.09013357490888621
C1R,RP11-589P10.5,0.06048779107051354
C1R,U2AF1L4,0.03977604460987491
C1R,RP11-762H8.2,0.03341316061148832
C1R,IFNGR2,0.19423734386372463
C1R,PPP2R2C,0.03723739095551844
C1R,GON4L,0.09808705364776041
C1R,TEAD3,0.01083830108453936
C1R,RP11-706O15.1,0.03595181426584474
C1R,AMACR,0.08152596115156112
C1R,RBM14,0.0
C1R,HDAC6,0.04999565867728288
C1R,TOM1L1,0.0
C1R,PHLDA3,0.07608973049744812
C1R,PTCD1,0.0
C1R,TADA1,0.003968887904227152
C1R,UMAD1,0.0
C1R,RP4-547N15.3,0.0983595719735832
C1R,SLIT2,0.09169166992438278
C1R,LSM11,0.0
C1R,KIAA0319,0.0031898403964789033
C1R,RAX2,0.02850486470889593
C1R,SNX19,0.0
C1R,ATG4A,0.012902925281961367
C1R,RPS27L,0.06255241526793551
C1R,CSTB,0.0
C1R,FYCO1,0.041061621299548684
C1R,MYRF,0.0420421799384086
C1R,OTUB2,0.09247071743213103
C1R,ADAP2,0.0
C1R,SMIM24,0.0
C1R,ZNF140,0.0031898403964789224
C1R,KIAA1715,0.0
C1R,RP11-717F1.2,0.0070140707405091695
C1R,SLC38A1,0.009857742445679444
C1R,OGFOD2,0.0031898403964789415
C1R,SERPINA1,0.25772916713002536
C1R,CNTN2,0.0
C1R,LRRC6,0.019570827331161774
C1R,ZHX2,0.17816137497985554
C1R,TRIM37,0.1072936093513174
C1R,BHLHB9,0.0694218284482477
C1R,GNAO1,0.04184066880729698
C1R,RP11-337C18.8,0.07052729957640486
C1R,MCM2,0.0
C1R,BHLHE22,0.08295914367776018
C1R,AP000254.8,0.00857216575600563
C1R,RP11-449J21.5,0.09934013061244319
C1R,RP11-371A22.1,0.0
C1R,SDHAP1,0.04999565867728277
C1R,RP11-618G20.1,0.0
C1R,PSMA7,0.06798864592204845
C1R,CD1D,0.12800535581195596
C1R,HEATR5B,0.08786743958035259
C1R,PCDHGC5,0.07531068298969984
C1R,STK36,0.012123877774213022
C1R,DNAL1,0.09486176524996201
C1R,THAP1,0.029283912216644274
C1R,PIGC,0.0
C1R,PLA2G4C-AS1,0.012902925281961328
C1R,LBHD1,0.08884799821921247
C1R,HEBP2,0.0
C1R,THAP10,0.06353297390679546
C1R,TAS2R31,0.016727155625991575
C1R,RP11-717K11.2,0.04273848396078802
C1R,WASL,0.04028257379180042
C1R,EXOC6B,0.061266838578261824
C1R,RP11-533E19.7,0.0
C1R,SDHD,0.0
C1R,CHRAC1,0.00014465756019705684
C1R,CLPB,0.0
C1R,PTRF,0.1776762513675252
C1R,RILP,0.026238729380362313
