from,to,weight
C1R,SERPING1,0.42770516162793465
C1R,HLA-DRA,0.16413893613801264
C1R,B2M,0.20550852376470358
C1R,CTSZ,0.18276465283163407
C1R,CFB,0.4338985856058655
C1R,GTPBP4,0.09091262241663453
C1R,AP3D1,0.0011252161990568587
C1R,RND1,0.0
C1R,LINC01176,0.04715198697211244
C1R,PEPD,0.028504864708895968
C1R,RP11-907D1.1,0.0
C1R,RRAD,0.0
C1R,CTD-2231E14.2,0.0
C1R,PDCD7,0.0
C1R,CTD-3074O7.5,0.06463844503495257
C1R,FAM69B,0.016727155625991613
C1R,ESRRA,0.010059253576791093
C1R,SPTLC1,0.0
C1R,NXT1,0.0
C1R,RUSC2,0.0
C1R,SREBF2,0.016727155625991558
C1R,C5,0.01212387777421304
C1R,CTD-2036P10.6,0.04332775662808234
C1R,ATP6V0E2-AS1,0.022616010167443735
C1R,CLEC2L,0.0
C1R,ARG2,0.0
C1R,PCK1,0.0
C1R,CEBPG,0.0
C1R,AC005224.2,0.0
C1R,TEF,0.0
C1R,WDR4,0.0
C1R,SERPINF1,0.11791065423384542
C1R,S100A10,0.025459681872614083
C1R,MAP3K10,0.00034616869130859104
C1R,RAB39A,0.0
C1R,RP3-382I10.7,0.0
C1R,ZNF189,0.0
C1R,USP51,0.0
C1R,TMEM132E,0.003968887904227228
C1R,FCGRT,0.12450754908833475
C1R,CHRNE,0.02850486470889595
C1R,FLNC,0.1391503354460046
C1R,LACTB2,0.034393719250348224
C1R,PHKA2,0.16982627954835322
C1R,IQSEC2,0.0
C1R,BIRC7,0.0389969971021267
C1R,LAMP3,0.0
C1R,MAP10,0.02948542334775585
C1R,CBX3P2,0.04184066880729698
C1R,GPATCH2L,0.05381988902131307
C1R,STK35,0.0167271556259915
C1R,HDX,0.0180127323156652
C1R,DYNLL2,0.035951814265844644
C1R,VASH2,0.01957082733116183
C1R,GDAP2,0.0
C1R,TMEM9B-AS1,0.0
C1R,BTN2A3P,0.08630934456485598
C1R,WHAMMP2,0.0
C1R,OR2A9P,0.0
C1R,TMEM41A,0.03645834344777025
C1R,POLR2E,0.05892969605501698
C1R,VARS,0.0
C1R,ZNF534,0.0
C1R,RPAP2,0.15078172647001642
C1R,EMC10,0.03899699710212668
C1R,POLR3E,0.0
C1R,KAT2B,0.02850486470889593
C1R,ZNF331,0.007793118248257418
C1R,VN1R1,0.03645834344777027
C1R,RP11-102L12.2,0.07686877800519644
C1R,RP11-268J15.5,0.17209241487688678
C1R,HEATR6,0.014967549479383429
C1R,PGM5P2,0.041840668807296956
C1R,RAB31,0.0635329739067954
C1R,CAPN15,0.0
C1R,SYNM,0.29756206531081486
C1R,ZNF214,0.0070140707405091885
C1R,UBA5,0.029283912216644274
C1R,SHISA7,0.02339505767519204
C1R,PLXNB2,0.11907131843422175
C1R,ZNF418,0.12211650127050366
C1R,RP11-872J21.3,0.0
C1R,FRMD4B,0.07415001878932347
C1R,TINAGL1,0.0
C1R,RP11-44F14.6,0.02468063436486574
C1R,TDRD9,0.010636789953427692
C1R,IGF1,0.05666356072648329
C1R,RP11-863P13.4,0.035172766758096434
C1R,RP11-797A18.6,0.010636789953427617
C1R,CDK5,0.0
C1R,RP11-369K16.1,0.0
C1R,STS,0.0
C1R,LRRC58,0.01574659698713162
C1R,AP000473.8,0.0
C1R,SPIN2A,0.02644024051147398
C1R,NFE2L2,0.00494944654308703
C1R,PPIEL,0.0
C1R,GHDC,0.029283912216644236
C1R,ZNF638-IT1,0.0
