from,to,weight
C1R,SERPING1,0.42770516162793465
C1R,HLA-DRA,0.16413893613801264
C1R,B2M,0.20550852376470358
C1R,CTSZ,0.18276465283163407
C1R,CFB,0.4338985856058655
C1R,LPP,0.01977233846227352
C1R,RP11-967K21.1,0.0
C1R,MESDC1,0.0
C1R,SIK3,0.022414499036332122
C1R,DNAJC25-GNG10,0.0
C1R,MFHAS1,0.04883499447690642
C1R,COL6A4P2,0.06126683857826177
C1R,GPR156,0.0
C1R,RP11-617F23.1,0.00034616869130868634
C1R,PSMG3-AS1,0.0
C1R,ZNF583,0.08404320923632232
C1R,ZMYND8,0.009405118558340152
C1R,ZNF44,0.08230500865930937
C1R,ZNF75D,0.0
C1R,THAP12,0.06431202141454365
C1R,HEY1,0.0686427809404994
C1R,SPOCK3,0.0
C1R,C3AR1,0.10412222624810516
C1R,FER,0.0
C1R,SLC6A13,0.09091262241663446
C1R,TYRP1,0.1405621124026086
C1R,LGI3,0.0
C1R,DBF4,0.03549919037850545
C1R,TCEAL2,0.0
C1R,ATP8B1,0.06443693390384106
C1R,CHMP7,0.05459893652906132
C1R,PPP2R1B,0.0
C1R,SLC30A7,0.0
C1R,TBC1D15,0.007014070740509112
C1R,R3HCC1L,0.04793103447986078
C1R,ROPN1L,0.05077470618503108
C1R,KLRD1,0.03245400754222349
C1R,FKBP9,0.023395057675191983
C1R,HIST2H2BC,0.1192466728003193
C1R,NEFH,0.0019042637068051647
C1R,AKR7L,0.001125216199056916
C1R,NOL4L,0.10062570730211685
C1R,ECHDC3,0.038016438463266786
C1R,PAX2,0.16471647251464924
C1R,STAG3L2,0.03155004754517787
C1R,VPS33B,0.05283933038245308
C1R,HIST2H2BF,0.0
C1R,CHRM3,0.14038200684109214
C1R,HECW1,0.023193546544080353
C1R,ROMO1,0.014967549479383353
C1R,RP11-46H11.11,0.0
C1R,NUDT14,0.001125216199056916
C1R,PCED1B,0.01083830108453936
C1R,C2orf82,0.0
C1R,FRS3,0.06431202141454373
C1R,MTX3,0.039323420722535675
C1R,FOXO3B,0.05970874356276521
C1R,CCDC77,0.0
C1R,JAK3,0.09453534162955313
C1R,HCN4,0.01083830108453936
C1R,RP11-147L13.13,0.03537427788920814
C1R,ADAM19,0.026440240511473888
C1R,DICER1,0.06813625175857392
C1R,BTBD1,0.0
C1R,PCDH17,0.05175526482389099
C1R,TKFC,0.047931034479860746
C1R,HABP4,0.0
C1R,HLA-DMA,0.17463106853124336
C1R,CAPS2,0.0699993648248842
C1R,MUC20P1,0.0
C1R,PABPC1L2B,0.0
C1R,HEBP2,0.0
C1R,TMPRSS3,0.1510542447958393
C1R,TLE2,0.06942182844824762
C1R,CNTF,0.013681972789709633
C1R,BSDC1,0.0
C1R,KCTD14,0.12322197239866102
C1R,RP11-18H7.1,0.0916916699243827
C1R,TEPP,0.0
C1R,FPR1,0.2489966408834027
C1R,ZWINT,0.01212387777421306
C1R,CDRT4,0.0
C1R,HSPB3,0.013883483920821282
C1R,FAM96A,0.0
C1R,MRPS33,0.020349874838910136
C1R,RP11-305L7.1,0.0
C1R,COX18,0.025459681872614028
C1R,F13A1,0.11524708809019153
C1R,PRDM15,0.0
C1R,RP11-576D8.4,0.0
C1R,CROCCP3,0.0
C1R,MAB21L1,0.0
C1R,SPON1,0.04106162129954867
C1R,SUSD5,0.0
C1R,CYB5D2,0.032329095052926235
C1R,RP11-464C19.2,0.0
C1R,MAD1L1,0.001125216199056897
C1R,SRL,0.0
C1R,COMMD6,0.09013357490888609
