sample_id,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,mgs_level
265,-0.0057267114,-0.0068845646,0.0025934805,0.00040992443,-0.008737598,0.012017363,0.023818307,-0.0016014576,0.01877377,0.0048231967,-0.010974769,-0.006499268,2.6587397e-05,-0.002524566,0.012541959,-0.011489312,MGS1
266,0.0069940025,0.0017355606,0.013874727,-0.0045877905,0.0017862478,0.011545847,0.012415536,-0.0076086037,0.031128934,-0.0026702266,0.0026398264,0.011473294,-0.0046820464,-0.01321749,0.006523581,-0.006442443,MGS1
286,0.009890751,-0.0024383208,-0.004467843,0.01161938,0.0030736243,-0.010155059,-0.0152792465,-0.0014060847,0.032925807,0.010180868,-0.008733232,0.0038513802,0.003655693,0.002090849,0.004332805,0.0051157707,MGS1
288,0.018914722,0.0063624773,0.0119250445,-0.003850922,-0.005607176,-8.050352e-05,0.0094798915,-0.0084435195,0.022980722,0.01754358,-0.015654005,0.01625565,0.0026847427,-0.0019085668,0.0052329917,0.0021512508,MGS1
291,0.011384095,0.016310543,-0.0034268163,0.0050161127,-0.009152476,0.014573692,0.011133531,-0.008767951,0.017673647,0.025763959,-0.015064836,0.015231516,0.010388119,0.0051918775,0.005404219,0.009179898,MGS1
292,0.009280057,0.016794477,0.010009794,-0.019603573,-0.008554338,-0.0030257795,-0.014415847,-0.024369221,0.02618129,-0.003392171,0.002662614,0.00352747,0.0011931472,-0.018596489,0.016111597,-0.0056510335,MGS1
293,0.007986718,-0.0022070361,-0.008170667,8.67974e-05,0.0027963016,0.0036720848,0.0015214607,-0.001549188,-0.0012688534,0.011046253,0.010805136,-0.004973598,0.002328487,-0.00689622,-0.00034167245,0.0040295413,MGS1
295,0.005255281,0.0013840301,-0.0021364759,0.001277863,-0.0028105131,-0.0054071816,0.015937049,0.0014949888,0.013572367,0.014470223,-0.0037906207,0.0043516383,-0.00947053,-0.001772359,-0.0030719265,0.0038700486,MGS1
307,0.0035154922,0.007505144,0.004916474,0.005092238,-0.0052032336,0.0022314591,0.007957645,-0.010555532,0.011073614,0.0067289285,-0.005970273,-0.00065324083,-0.0004169196,-0.004708901,-0.007619664,0.009883868,MGS1
308,0.0057945037,0.0020184852,0.0023550317,0.017232591,-0.0019102371,0.0055160476,0.0011861473,-0.0063507333,0.0063126907,0.0028775781,-0.0056703947,0.0018532239,0.0044982773,-0.004675608,-0.0035907552,0.009767368,MGS1
311,-0.0056112004,-0.0020335494,0.009806352,-0.0009517092,-0.0034008413,4.3685548e-05,-0.0027637165,-0.011743095,0.00022114255,0.0071205087,-0.005573649,0.0014065318,0.011108121,0.0060640126,-0.001461938,0.002882135,MGS1
313,0.0031722859,-0.008027776,0.0011991507,-0.00099051,-0.00718483,-0.001327157,0.009822585,-0.015273821,0.0054135527,0.001770664,0.00029943138,0.0010429546,0.005823186,-0.006083045,-0.0020925067,0.0061488086,MGS1
314,0.0049817646,-0.0006425129,-0.009919309,0.0032659387,-0.01393462,-0.008347621,0.006224422,0.0026240423,0.013046116,0.0067209117,-0.005596865,-0.016214274,-0.012953439,0.004995223,0.019621555,0.003824926,MGS1
315,-0.0003059134,0.011169432,0.022761643,-0.006516753,0.0001999787,0.006380624,0.01690065,-0.009434443,0.0005096104,-0.010916732,-0.0050776824,0.002597928,0.023874067,-0.0027151778,0.003815176,0.004444532,MGS1
316,0.013232832,0.0048902268,-3.2024924e-05,-0.016594628,-0.004524926,0.0035064993,0.008030795,-0.008554786,0.011154888,0.019613188,-0.0038071983,-0.0043212324,-0.0032951979,-0.0068932846,-0.0027974397,-0.004731174,MGS1
317,0.00829645,-0.0043553775,0.0060660783,-0.0022798823,-0.0019876664,0.0050920667,0.0037248377,-0.017043073,0.0030951556,0.009354014,0.010102851,0.0052314363,0.004848722,-0.0038375072,-0.0013590045,-0.0012814291,MGS1
318,0.031499963,0.012943229,0.004905395,0.009898061,0.0077011446,0.015430155,0.008674523,-0.025099207,0.0149507895,0.008771397,-0.0057684444,0.011189204,0.025599288,-0.0062326305,-0.012555577,0.0049081966,MGS1
319,0.019028477,-0.0046991603,0.009825335,-0.006295818,0.019459993,-0.0019483026,0.015696257,-0.016258258,-0.0062752897,0.021467317,0.011040794,-0.011662655,-0.0019409831,0.01613916,0.010265762,-0.0010731658,MGS1
320,-0.006538725,0.008006597,0.008787918,-0.012730602,-0.00917449,0.0014439216,-0.0101375375,0.0044040605,0.014150171,-0.0031242352,0.0011799745,0.008415893,0.011741113,-0.023111042,-0.00782866,-0.015368736,MGS1
321,0.012948333,-0.005854587,0.005496224,0.008169888,0.008090099,0.0047989795,0.007777199,0.014301941,0.012806319,0.0043907687,-0.0073987283,0.0024922043,-0.008781911,0.0058064274,-0.0032734945,0.013363095,MGS1
322,-0.006369442,0.022048177,0.00012886478,0.002816189,0.00033703772,0.007988061,-0.012904083,-0.004406769,0.009539861,0.016357604,-0.02205418,0.004903633,0.0145514235,-0.008951921,-0.007802233,0.0166171,MGS1
324,-0.014267235,0.011805202,0.015948381,-0.006678234,-0.021883098,0.0028373478,-0.009974787,-0.027884435,0.0034576487,0.018561263,-0.015116677,-0.006407663,-0.012948146,0.009366851,0.012556763,0.0061359955,MGS1
335,-0.0075233607,0.016133923,0.00058229873,-0.0028059138,-0.005048104,0.006527518,0.0014319662,-0.0090842955,0.014109738,-0.0009899419,-0.0018699765,0.010896247,0.007146846,0.0028636195,-0.004921492,0.013533775,MGS1
347,0.013094221,0.00027916767,0.005432723,0.008598389,0.016561467,0.0031120954,0.012195377,-0.021267962,0.0035605952,0.020255268,0.0023535602,-0.010530803,0.012126122,0.004093189,0.013169698,0.026015589,MGS1
348,0.017283946,0.011093934,0.01684684,0.013138566,0.00067368103,-0.013270379,0.0064293873,0.008901637,0.011723975,0.018454194,-0.01691664,-0.010080047,0.014195384,0.0012920909,0.0074598882,0.0062799137,MGS1
349,-0.008978549,-0.009772587,0.008944131,-0.0048645614,-0.008236058,0.003986654,0.0013307836,-0.008387234,-0.00026561227,0.005026106,-0.0052077845,-0.020750582,0.010148546,0.0004246384,0.011502322,0.0035704756,MGS1
350,0.0013661971,0.0062464,0.011659229,-0.0068364684,0.008181002,0.0074203173,0.0076243263,-0.0133586265,0.015587976,0.0071837455,0.0050170682,-0.004673615,0.017018747,-0.01575384,-0.002743706,0.015770482,MGS1
351,-0.013664752,0.017954657,0.0063101514,-0.004502408,0.006561874,-0.00061159115,0.023550745,0.01434337,0.0006549116,-0.004461119,0.008955695,-0.005732633,0.0018758508,0.008997079,0.004080236,0.00039827824,MGS1
352,0.002030111,0.014625155,-0.008760311,-0.016559908,0.016875446,0.020866286,0.01926591,-0.028526042,0.025919871,0.029336456,-0.012543783,-0.0058804713,0.009199688,-0.015972,-0.012548659,0.014874311,MGS1
353,-0.0042173564,-0.007006067,-0.009767349,0.0073549617,0.009743469,0.009422447,0.007815151,-0.0013625659,-0.007195303,-0.0016520191,0.0040391833,-0.0011234321,-0.009319223,-0.004634697,-0.018764548,0.0017577279,MGS1
354,-0.007916111,0.0042291703,0.009833986,0.018879127,0.0005848985,-0.032761402,0.009593356,0.010175541,-0.004127168,-0.017321538,-0.0048344843,0.0034427308,-0.015419083,-0.00049268454,0.01656818,0.000779219,MGS1
355,0.0068641743,0.012595213,-0.0091730645,0.0034535443,-0.006087286,0.013563243,-0.002260508,-0.010734465,-0.004440766,0.008013446,-0.010534886,0.008748848,0.00227099,-0.011435736,0.017192228,-0.0003598919,MGS1
