MOXD1,S100B,CXCL12,CCDC3,SYNC,CYP21A2,NNMT,ISLR,ANKRD35,sample_id,mgs_level
49.8084593007731,11.5164067747452,2.59119152431768,3.26298191951115,0.575820338737262,0.863730508105892,2.11134124203663,1.82343107266799,1.43955084684315,2,MGS1
10.2082222254196,7.39216092185555,3.87208429240052,5.86679438242504,0.938687101188006,2.22938186532151,0.821351213539505,1.76003831472751,4.81077139358853,4,MGS1
7.89622043139875,5.59315613890745,3.29009184641614,4.49645885676873,0.438678912855486,0.877357825710972,0.548348641069357,1.42570646678033,2.19339456427743,6,MGS1
11.1155264904388,8.08401926577367,3.70517549681293,2.91922917930716,1.12278045357968,0.449112181431871,1.12278045357968,1.34733654429561,4.15428767824481,9,MGS1
14.5607114028795,10.0538245400835,2.42678523381325,3.35127484669449,0.346683604830465,0.346683604830465,0.115561201610155,0.693367209660929,3.12015244347418,17,MGS1
16.0176308364484,9.57028257523646,3.42515376376884,3.92885284667602,0.302219449744309,0.906658349232928,0.805918532651491,0.604438899488619,2.71997504769878,18,MGS1
9.49980471340715,3.35968703279033,4.2864972487325,3.12798447880479,1.04266149293493,0.11585127699277,0.23170255398554,0.34755383097831,2.43287681684817,32,MGS1
8.49369103190808,5.48174385747259,3.55409766583388,3.91553132676614,0.783106265353227,0.783106265353227,0.361433660932259,0.783106265353227,2.40955773954839,35,MGS1
11.3119125319276,11.0255349994737,5.01160681794259,5.01160681794259,1.8614539609501,2.43420902585783,1.14551012981545,2.00464272717703,3.43653038944634,41,MGS1
14.2295303391836,9.23505942543044,3.67517671012028,4.24058851167724,1.88470600518989,0.848117702335449,5.93682391634814,2.54435310700635,4.24058851167724,42,MGS1
6.83528029174999,7.31663805877464,2.98441815555281,2.88814660214789,0.481357767024647,0.288814660214789,0.673900873834506,0.385086213619718,2.11797417490845,43,MGS1
5.52327544818112,6.0077732945128,3.10078621652274,3.48838449358808,1.16279483119603,0.775196554130684,0.387598277065342,1.06589526192969,2.51938880092472,81,MGS1
14.6839696722223,9.88344112553423,3.95337645021369,1.88256021438747,0.753024085754989,0.376512042877494,0.376512042877494,0.188256021438747,2.16494424654559,89,MGS1
11.1828792113035,3.04095838202112,3.72762640376782,4.51238985719263,1.37333604349341,1.86381320188391,0.588572590068604,1.27524061181531,3.43334010873352,99,MGS1
21.3819759089094,8.79345329587185,9.07114129468886,2.86944265444239,1.38843999408503,0.555375997634012,0.185125332544671,1.20331466154036,2.12894132426371,109,MGS1
8.83718113845072,11.74336822425,3.73652625317044,2.72825726421969,1.36412863210984,0.771029226844694,0.474479524212119,1.12688887000378,4.80410518264771,115,MGS1
8.28912087608677,8.64951743591662,3.69406473825606,4.14456043804338,0.810892259617184,1.98218107906423,2.25247849893662,0.900991399574649,3.06337075855381,117,MGS1
10.677641434479,5.28141404286056,2.75552037018812,3.67402716025082,0.918506790062706,1.14813348757838,1.03332013882054,0.688880092547029,4.24809390404001,119,MGS1
13.6182903889154,10.3592123471237,1.74593466524556,4.19024319658935,0.814769510447929,0.232791288699408,0.814769510447929,0.814769510447929,3.84105626354024,120,MGS1
8.90458645723628,9.05680161035143,3.19651821541815,3.50094852164845,1.5221515311515,0.9132909186909,0.9132909186909,1.29382880147878,3.72927125132118,126,MGS1
15.7751439442302,12.0433894627994,2.2899402499689,4.07100488883359,1.1025638240591,0.678500814805599,0.763313416656299,0.339250407402799,3.73175448143079,137,MGS1
8.12476958085846,5.92630251780264,1.05144076928757,2.96315125890132,0.382342097922751,0.0955855244806878,0.669098671364814,0.764684195845502,1.4337828672103199,139,MGS1
14.3274454614194,8.44465328520747,1.51813991644179,3.32093106721642,0.569302468665672,0.189767489555224,0.284651234332836,0.759069958220896,4.17488477021493,142,MGS1
5.27384334936508,6.87483150899376,3.95538251202381,3.861206737928,0.18835154819161,1.50681238553288,0.37670309638322,1.50681238553288,2.82527322287415,145,MGS1
15.3585563210847,7.31790036475211,5.2399780389583,3.07171126421694,0.90344448947557,0,0.90344448947557,0.542066693685342,1.17447783631824,149,MGS1
11.4533417310979,6.72261362477483,2.82183781780672,3.81778057703262,1.07893798916139,0.497971379612951,0.0829952299354918,1.32792367896787,4.0667662668391,153,MGS1
7.84231802152953,12.0152945834443,4.74855953597201,3.74128933137189,1.15116594811443,0.359739358785758,0.86337446108582,0.503635102300062,2.94986274204322,162,MGS1
12.1737127897799,3.06739219899965,3.83424024874956,4.02595226118704,0.95856006218739,2.30054414924974,0.191712012437478,1.62955210571856,5.75136037312434,163,MGS1
13.1495919478518,3.81999319155472,6.46460386263107,3.67307037649493,0.734614075298985,0.954998297888681,1.39576674306807,1.90999659577736,4.9219143045032,172,MGS1
5.55462511889253,4.4777080040052,2.09715438162269,3.40079088911787,0.62347832967161,1.70039544455894,0.906877570431433,1.02023726673536,4.02426921878948,173,MGS1
8.36365574525548,5.44788585241412,5.21769349245296,3.91327011933972,1.45788494642068,0.61384629322976,0.30692314661488,2.37865438626532,5.754808999029,177,MGS1
15.6423144395854,6.9456545459353,5.89505133730643,2.74324171141982,1.05060320862887,0.933869518781216,0.642035294162086,0.992236363705042,3.73547807512487,189,MGS1
12.9829628808076,6.09634778750967,7.11240575209461,2.93527856435651,1.58053461157658,0.564476646991636,0.677371976389963,1.12895329398327,4.29002251713643,217,MGS1
3.07717143311173,3.28939015263667,1.48553103667463,5.62379606741109,0.530546798812367,2.44051527453689,1.27331231714968,2.22829655501194,2.97106207334925,218,MGS1
7.80895084703083,3.95041042849795,4.40976047832329,3.49106037867261,0.734960079720549,0.459350049825343,0.183740019930137,0.734960079720549,3.49106037867261,229,MGS1
9.16642253069673,4.43847827802158,2.50870511366437,6.0787854677252,2.02626182257507,0.675420607525022,2.70168243010009,1.73679584792149,3.08763706297153,237,MGS1
4.40668440886105,6.61002661329158,3.54982910713807,4.77390810959948,0.734447401476842,1.10167110221526,0.244815800492281,0.489631600984562,4.40668440886105,243,MGS1
11.8823121518952,6.8653359099838704,2.1124110492258,1.58430828691935,0.792154143459677,0.132025690576613,0.528102762306451,0.264051381153226,3.03659088326209,246,MGS1
17.6593915823477,17.9035306364815,8.54486689468435,3.5807061272963,1.46483432480303,0.895176531824075,2.19725148720455,2.19725148720455,3.82484518143014,251,MGS1
16.6625763646737,8.33128818233686,4.90620304070948,3.42508514162738,1.11083842431158,1.01826855561895,0.277709606077895,0.925698686926318,3.23994540424211,254,MGS1
11.1742642921769,8.20764545354589,3.36216801711518,3.95549178484139,1.58219671393656,1.28553483007345,0.19777458924207,2.47218236552587,3.55994260635725,264,MGS1
15.6338307475665,9.83585378158155,4.65908863338073,3.93434151263262,0.724747120748114,0,0.414141211856065,1.96717075631631,1.96717075631631,265,MGS1
15.2165347932744,5.10691921144141,5.62803341669053,4.27313648304281,1.04222841049825,0.312668523149474,1.14645125154807,0.729559887348773,3.54357659569404,266,MGS1
4.35643827372007,11.6171687299202,2.24422577737095,2.37623905839277,1.05610624817456,0.792079686130923,0.528053124087282,1.45214609124002,4.35643827372007,286,MGS1
11.5161494063223,4.34793395952983,5.4055395172533,4.46544568816577,1.29262901499536,1.05760555772347,0.352535185907824,0.587558643179707,2.46774630135477,288,MGS1
10.2533519368667,3.96707068985916,3.41778397895558,2.99056098158614,0.976509708273024,1.22063713534128,0.549286710903576,1.95301941654605,3.0515928383532,291,MGS1
11.9035644871366,5.62881731562275,4.89061176603288,3.41420066685314,0.922756936987336,0.276827081096201,0.461378468493668,1.1073083243848,3.78330344164808,292,MGS1
8.99691481936282,2.59370517314964,6.07899649956948,3.32318475309798,1.29685258657482,2.35054531316686,1.29685258657482,0.810532866609263,5.02530377297743,293,MGS1
12.4546590429185,5.10730622623277,2.77765777216168,4.21128759005158,0.71681490894495,1.25442609065366,0.448009318090594,0.627213045326832,4.7488987717603,295,MGS1
