"","row","col","weight"
"481","ENSG00000108846","ENSG00000169418",0.760697518294984
"482","ENSG00000196187","ENSG00000110876",0.760680844851032
"483","ENSG00000189171","ENSG00000160678",0.760648653108895
"484","ENSG00000140931","ENSG00000124508",0.760424754327765
"485","ENSG00000222009","ENSG00000137841",0.760357035322824
"486","ENSG00000155511","ENSG00000132718",0.760051101259959
"487","ENSG00000140931","ENSG00000273749",0.759678178653915
"488","ENSG00000204287","ENSG00000022267",0.759114901058014
"489","ENSG00000103811","ENSG00000140931",0.758983676972145
"490","ENSG00000251442","ENSG00000094963",0.758915570918571
"491","ENSG00000125730","ENSG00000012223",0.758697323107731
"492","ENSG00000095303","ENSG00000134769",0.758683441947487
"493","ENSG00000111801","ENSG00000010704",0.75864418632941
"494","ENSG00000159403","ENSG00000204482",0.757996422777729
"495","ENSG00000231389","ENSG00000172243",0.757419875206931
"496","ENSG00000228526","ENSG00000131080",0.757083462085606
"497","ENSG00000204287","ENSG00000026950",0.75696881982225
"498","ENSG00000101104","ENSG00000122694",0.756514762627434
"499","ENSG00000111348","ENSG00000186517",0.756505666305848
"500","ENSG00000164106","ENSG00000150687",0.756426869700078
"501","ENSG00000110092","ENSG00000006756",0.755884424260342
"502","ENSG00000156076","ENSG00000101938",0.755528154437956
"503","ENSG00000153029","ENSG00000126785",0.754893665706768
"504","ENSG00000205542","ENSG00000182551",0.754548700968501
"505","ENSG00000204287","ENSG00000164691",0.754501770827534
"506","ENSG00000041982","ENSG00000169418",0.753997840085446
"507","ENSG00000145721","ENSG00000150540",0.753655034482338
"508","ENSG00000137841","ENSG00000149451",0.753400539776341
"509","ENSG00000180245","ENSG00000151322",0.753230146371248
"510","ENSG00000171860","ENSG00000066294",0.753221472672351
"511","ENSG00000204287","ENSG00000043462",0.75228725518474
"512","ENSG00000106565","ENSG00000204642",0.752225096483419
"513","ENSG00000181804","ENSG00000131386",0.752209080238657
"514","ENSG00000006042","ENSG00000170271",0.751879556166495
"515","ENSG00000188488","ENSG00000142661",0.751704297907599
"516","ENSG00000131095","ENSG00000131378",0.751417960906376
"517","ENSG00000206337","ENSG00000204264",0.751365235644385
"518","ENSG00000262001","ENSG00000147065",0.751172652839001
"519","ENSG00000231852","ENSG00000138964",0.750973299381266
"520","ENSG00000149131","ENSG00000183549",0.750857345145596
"521","ENSG00000155511","ENSG00000101938",0.750617916810759
"522","ENSG00000095303","ENSG00000115361",0.750078420547085
"523","ENSG00000095303","ENSG00000138135",0.749128957170522
"524","ENSG00000152583","ENSG00000107798",0.748737142728046
"525","ENSG00000125730","ENSG00000171812",0.748650208885447
"526","ENSG00000130055","ENSG00000273749",0.748581960634745
"527","ENSG00000129009","ENSG00000108846",0.748059311000202
"528","ENSG00000275395","ENSG00000077942",0.747998688232443
"529","ENSG00000178104","ENSG00000240891",0.747896417758687
"530","ENSG00000069535","ENSG00000250548",0.747742164703582
"531","ENSG00000129675","ENSG00000164946",0.747567497617115
"532","ENSG00000153029","ENSG00000150540",0.747147040604731
"533","ENSG00000196187","ENSG00000215788",0.746463719146291
"534","ENSG00000147065","ENSG00000128285",0.746293898943746
"535","ENSG00000153029","ENSG00000107798",0.746140772982607
"536","ENSG00000129675","ENSG00000101938",0.74611778255435
"537","ENSG00000101160","ENSG00000170271",0.745629349231733
"538","ENSG00000082074","ENSG00000089041",0.74558033127579
"539","ENSG00000158714","ENSG00000110934",0.74461794186771
"540","ENSG00000182551","ENSG00000022267",0.74415063772402
"541","ENSG00000204482","ENSG00000196126",0.743870924446784
"542","ENSG00000135077","ENSG00000164691",0.743700874934113
"543","ENSG00000041982","ENSG00000122176",0.743549105073346
"544","ENSG00000198483","ENSG00000168306",0.743512375831225
"545","ENSG00000069535","ENSG00000138794",0.743384149146981
"546","ENSG00000183549","ENSG00000140931",0.742780038168946
"547","ENSG00000145721","ENSG00000117592",0.742660424739278
"548","ENSG00000162520","ENSG00000140931",0.742051965405334
"549","ENSG00000167613","ENSG00000127507",0.742050487440235
"550","ENSG00000150540","ENSG00000258659",0.74180706831509
"551","ENSG00000234745","ENSG00000186470",0.741682733547956
"552","ENSG00000244509","ENSG00000091986",0.741608359676286
"553","ENSG00000152583","ENSG00000101938",0.740885470108203
"554","ENSG00000019582","ENSG00000150977",0.740110775396879
"555","ENSG00000149131","ENSG00000103811",0.740067112495667
"556","ENSG00000168306","ENSG00000170271",0.739864290052938
"557","ENSG00000129675","ENSG00000155511",0.739574979769628
"558","ENSG00000168306","ENSG00000244509",0.73889443168369
"559","ENSG00000100055","ENSG00000079277",0.738461207575461
"560","ENSG00000132274","ENSG00000228526",0.738387595045726
"561","ENSG00000174348","ENSG00000183876",0.738343585975889
"562","ENSG00000153029","ENSG00000101938",0.738006670410897
"563","ENSG00000101938","ENSG00000107798",0.737742709158192
"564","ENSG00000159403","ENSG00000122176",0.737240573025181
"565","ENSG00000069535","ENSG00000026950",0.737185708075899
"566","ENSG00000131080","ENSG00000244694",0.736620867945276
"567","ENSG00000179583","ENSG00000196187",0.73624499854372
"568","ENSG00000155926","ENSG00000120708",0.73622106022226
"569","ENSG00000113578","ENSG00000079215",0.736036154960357
"570","ENSG00000125730","ENSG00000146122",0.735900660599816
"571","ENSG00000244509","ENSG00000140931",0.735878280047768
"572","ENSG00000147065","ENSG00000167767",0.735402054631101
"573","ENSG00000197943","ENSG00000198223",0.735348883482511
"574","ENSG00000258659","ENSG00000129675",0.735217031735387
"575","ENSG00000163661","ENSG00000134769",0.735189974743309
"576","ENSG00000203747","ENSG00000160593",0.734916426994591
"577","ENSG00000222009","ENSG00000196187",0.73480173862396
"578","ENSG00000244682","ENSG00000143226",0.734678036060865
"579","ENSG00000116698","ENSG00000141027",0.734357129973952
"580","ENSG00000188501","ENSG00000204252",0.734133929668285
"581","ENSG00000101160","ENSG00000140459",0.734006127430533
"582","ENSG00000150540","ENSG00000227502",0.73354820484457
"583","ENSG00000010704","ENSG00000258659",0.73347568286469
"584","ENSG00000043462","ENSG00000150337",0.733113480457548
"585","ENSG00000166710","ENSG00000186470",0.733087212872906
"586","ENSG00000196735","ENSG00000019582",0.733033180047456
"587","ENSG00000188501","ENSG00000140931",0.733014242449344
"588","ENSG00000204252","ENSG00000169129",0.731130680503627
"589","ENSG00000157150","ENSG00000169129",0.730529098335161
"590","ENSG00000140092","ENSG00000124508",0.730452906346447
"591","ENSG00000161249","ENSG00000140459",0.729810155257279
"592","ENSG00000164647","ENSG00000079215",0.72959460287918
"593","ENSG00000075223","ENSG00000129675",0.729055426105347
"594","ENSG00000075223","ENSG00000150540",0.728335245679128
"595","ENSG00000158270","ENSG00000100196",0.728207147033465
"596","ENSG00000169432","ENSG00000078269",0.728050124432181
"597","ENSG00000155511","ENSG00000154330",0.727866512504811
"598","ENSG00000204261","ENSG00000204287",0.7276058385631
"599","ENSG00000041982","ENSG00000149090",0.727346005633633
"600","ENSG00000258227","ENSG00000162511",0.726852886335686
"601","ENSG00000166927","ENSG00000111348",0.726816847209986
"602","ENSG00000101160","ENSG00000168306",0.726532992968195
"603","ENSG00000231852","ENSG00000019582",0.726378152276227
"604","ENSG00000215788","ENSG00000149451",0.726285755912947
"605","ENSG00000125730","ENSG00000183549",0.726221354370263
"606","ENSG00000150540","ENSG00000074966",0.725991663924221
"607","ENSG00000069535","ENSG00000113924",0.725220952004594
"608","ENSG00000012223","ENSG00000064886",0.725047806708606
"609","ENSG00000110324","ENSG00000101336",0.724299278869274
"610","ENSG00000104972","ENSG00000137841",0.724106615723048
"611","ENSG00000133321","ENSG00000240065",0.723889170902943
"612","ENSG00000204261","ENSG00000240065",0.723854936597122
"613","ENSG00000141338","ENSG00000156076",0.723398417161092
"614","ENSG00000131386","ENSG00000049323",0.723272393391514
"615","ENSG00000107611","ENSG00000196569",0.723234483935438
"616","ENSG00000149090","ENSG00000108846",0.723128103390774
"617","ENSG00000075223","ENSG00000107798",0.722547938589243
"618","ENSG00000095303","ENSG00000142661",0.722219641669227
"619","ENSG00000138794","ENSG00000079215",0.721853880551016
"620","ENSG00000228526","ENSG00000244694",0.721774222566317
"621","ENSG00000141338","ENSG00000101938",0.72126233348804
"622","ENSG00000198756","ENSG00000132718",0.721220591706491
"623","ENSG00000155511","ENSG00000089472",0.720775983600069
"624","ENSG00000145721","ENSG00000185306",0.720376983803108
"625","ENSG00000126785","ENSG00000158270",0.719935341075473
"626","ENSG00000129009","ENSG00000149090",0.719800868933904
"627","ENSG00000065357","ENSG00000197712",0.718763269684077
"628","ENSG00000198734","ENSG00000039139",0.716696926589326
"629","ENSG00000166710","ENSG00000234745",0.716655721956651
"630","ENSG00000150540","ENSG00000137831",0.716567357912437
"631","ENSG00000128285","ENSG00000122694",0.716461283661915
"632","ENSG00000176974","ENSG00000196187",0.71600537674341
"633","ENSG00000065357","ENSG00000135046",0.716002973482801
"634","ENSG00000145721","ENSG00000227544",0.7156241652276
"635","ENSG00000079215","ENSG00000135605",0.715508293238314
"636","ENSG00000019582","ENSG00000079277",0.715437406107649
"637","ENSG00000198483","ENSG00000244509",0.714934851588267
"638","ENSG00000242574","ENSG00000204136",0.714748766030483
"639","ENSG00000110092","ENSG00000076716",0.71463773749435
"640","ENSG00000079277","ENSG00000137841",0.714142438728414
"641","ENSG00000150540","ENSG00000123560",0.713876082242924
"642","ENSG00000145721","ENSG00000123560",0.713824875614179
"643","ENSG00000089041","ENSG00000174600",0.71381176758471
"644","ENSG00000117226","ENSG00000203747",0.713763468852849
"645","ENSG00000041982","ENSG00000146122",0.713129962999713
"646","ENSG00000145721","ENSG00000135272",0.712848007669582
"647","ENSG00000203747","ENSG00000244682",0.712552952236679
"648","ENSG00000206337","ENSG00000203747",0.712202720512969
"649","ENSG00000160307","ENSG00000135046",0.711628301131612
"650","ENSG00000178104","ENSG00000141027",0.711427084896167
"651","ENSG00000187210","ENSG00000250548",0.71134780448762
"652","ENSG00000203747","ENSG00000258227",0.71132661420692
"653","ENSG00000154864","ENSG00000128833",0.711241655203125
"654","ENSG00000150540","ENSG00000104361",0.710938519119096
"655","ENSG00000006042","ENSG00000056972",0.710105375276902
"656","ENSG00000110092","ENSG00000113140",0.709693757218548
"657","ENSG00000069535","ENSG00000262001",0.709567619650441
"658","ENSG00000022267","ENSG00000148908",0.709171038277453
"659","ENSG00000165633","ENSG00000204252",0.708664956150746
"660","ENSG00000163661","ENSG00000148735",0.708550100777121
"661","ENSG00000181804","ENSG00000196139",0.70811190527693
"662","ENSG00000145721","ENSG00000107798",0.707687611353108
"663","ENSG00000214491","ENSG00000225339",0.707229197237589
"664","ENSG00000167613","ENSG00000141968",0.707214107465493
"665","ENSG00000153029","ENSG00000131080",0.706190169031893
"666","ENSG00000164647","ENSG00000138193",0.706034471482823
"667","ENSG00000188501","ENSG00000169129",0.705800743187083
"668","ENSG00000275395","ENSG00000183876",0.705668979451255
"669","ENSG00000129675","ENSG00000137831",0.705436719942108
"670","ENSG00000155511","ENSG00000176771",0.704962687822083
"671","ENSG00000182326","ENSG00000196139",0.704438975467137
"672","ENSG00000167767","ENSG00000122694",0.704144626184618
"673","ENSG00000150540","ENSG00000091490",0.703355886189846
"674","ENSG00000130508","ENSG00000137841",0.702867600157333
"675","ENSG00000150977","ENSG00000140931",0.702406182903177
"676","ENSG00000079215","ENSG00000023445",0.70234041184334
"677","ENSG00000171860","ENSG00000164691",0.702313544347222
"678","ENSG00000125730","ENSG00000113140",0.702031688545108
"679","ENSG00000181804","ENSG00000023445",0.701699534351586
"680","ENSG00000244509","ENSG00000161249",0.70164118699985
"681","ENSG00000104361","ENSG00000137831",0.701193047727979
"682","ENSG00000116698","ENSG00000165632",0.701152020556532
"683","ENSG00000069535","ENSG00000166928",0.700975254561917
"684","ENSG00000130508","ENSG00000067445",0.699784153205674
"685","ENSG00000140931","ENSG00000116774",0.699581356076499
"686","ENSG00000240891","ENSG00000163026",0.69944190938113
"687","ENSG00000181804","ENSG00000111266",0.699178067562631
"688","ENSG00000165633","ENSG00000110092",0.697511267612293
"689","ENSG00000104361","ENSG00000129675",0.697055827845325
"690","ENSG00000076716","ENSG00000169129",0.696778031499661
"691","ENSG00000113578","ENSG00000147065",0.696453861645195
"692","ENSG00000125730","ENSG00000165633",0.696043936796857
"693","ENSG00000185306","ENSG00000117592",0.695748025118664
"694","ENSG00000073331","ENSG00000138772",0.695593084719226
"695","ENSG00000204287","ENSG00000166928",0.695546870092373
"696","ENSG00000069535","ENSG00000135605",0.695366269769076
"697","ENSG00000101160","ENSG00000178104",0.695207769733469
"698","ENSG00000227502","ENSG00000129675",0.694643600607231
"699","ENSG00000101104","ENSG00000167767",0.69415259238408
"700","ENSG00000204287","ENSG00000187474",0.693604879354833
"701","ENSG00000132718","ENSG00000089472",0.693378509664717
"702","ENSG00000110092","ENSG00000205929",0.691567246911034
"703","ENSG00000010704","ENSG00000177459",0.691562807033618
"704","ENSG00000244509","ENSG00000115762",0.691533882105107
"705","ENSG00000162976","ENSG00000129675",0.691450647088664
"706","ENSG00000069535","ENSG00000126785",0.691163018371763
"707","ENSG00000204287","ENSG00000186517",0.69072240974914
"708","ENSG00000168004","ENSG00000204381",0.690158737252045
"709","ENSG00000185306","ENSG00000123560",0.69000985290697
"710","ENSG00000225339","ENSG00000169432",0.689274120710676
"711","ENSG00000166710","ENSG00000187474",0.68795704070475
"712","ENSG00000163661","ENSG00000111783",0.687066745222172
"713","ENSG00000206337","ENSG00000186470",0.686980150437178
"714","ENSG00000164946","ENSG00000132718",0.686862477771852
"715","ENSG00000101160","ENSG00000115762",0.686726842038526
"716","ENSG00000010704","ENSG00000166676",0.686687964727282
"717","ENSG00000144810","ENSG00000115361",0.686342412788852
"718","ENSG00000231852","ENSG00000179583",0.686045879358461
"719","ENSG00000178104","ENSG00000144229",0.68592527739621
"720","ENSG00000125730","ENSG00000138135",0.68582249337955
"721","ENSG00000162976","ENSG00000107798",0.685335372297976
"722","ENSG00000115107","ENSG00000176463",0.685168351271607
"723","ENSG00000101160","ENSG00000189171",0.685030650722315
"724","ENSG00000089472","ENSG00000101938",0.685004907142478
"725","ENSG00000160593","ENSG00000120708",0.684876332783887
"726","ENSG00000132718","ENSG00000226091",0.684254449711144
"727","ENSG00000204261","ENSG00000133321",0.683916536294586
"728","ENSG00000155592","ENSG00000131381",0.683553148207507
"729","ENSG00000145041","ENSG00000215788",0.683492461771
"730","ENSG00000174348","ENSG00000105281",0.682956210627169
"731","ENSG00000147065","ENSG00000073464",0.682918982966808
"732","ENSG00000160219","ENSG00000155511",0.682619656719956
"733","ENSG00000189171","ENSG00000056972",0.682440874278587
"734","ENSG00000197712","ENSG00000078269",0.681953610068251
"735","ENSG00000188501","ENSG00000157150",0.681366468373282
"736","ENSG00000224389","ENSG00000105281",0.681175174253127
"737","ENSG00000203747","ENSG00000094963",0.681059770570654
"738","ENSG00000129675","ENSG00000074966",0.68087441983687
"739","ENSG00000133193","ENSG00000240857",0.680670777060847
"740","ENSG00000196735","ENSG00000159403",0.679539847460756
"741","ENSG00000155511","ENSG00000156076",0.679209559083866
"742","ENSG00000231252","ENSG00000164946",0.678267370756612
"743","ENSG00000123560","ENSG00000117592",0.678247486095476
"744","ENSG00000005243","ENSG00000056972",0.677895474891589
"745","ENSG00000162520","ENSG00000205929",0.67788209922621
"746","ENSG00000178104","ENSG00000115762",0.676727564941865
"747","ENSG00000056972","ENSG00000273749",0.675417167699984
"748","ENSG00000215788","ENSG00000110876",0.674691789684492
"749","ENSG00000145721","ENSG00000134716",0.674476988096285
"750","ENSG00000224389","ENSG00000183876",0.674278083896114
"751","ENSG00000225339","ENSG00000186417",0.673705451590746
"752","ENSG00000067445","ENSG00000149451",0.673524696351136
"753","ENSG00000180638","ENSG00000183778",0.672327859741713
"754","ENSG00000107611","ENSG00000073331",0.672099537200489
"755","ENSG00000176771","ENSG00000164946",0.672058891479669
"756","ENSG00000155511","ENSG00000133401",0.671994143999169
"757","ENSG00000150540","ENSG00000117592",0.67147945862055
"758","ENSG00000125398","ENSG00000111266",0.670826481384453
"759","ENSG00000180638","ENSG00000169064",0.670811953840914
"760","ENSG00000145721","ENSG00000186326",0.670573162674561
"761","ENSG00000116698","ENSG00000072736",0.670222096525922
"762","ENSG00000140092","ENSG00000116774",0.670121403701301
"763","ENSG00000197712","ENSG00000128285",0.670069558270849
"764","ENSG00000196187","ENSG00000145041",0.67000457875378
"765","ENSG00000153029","ENSG00000198756",0.669649855322107
"766","ENSG00000039139","ENSG00000144810",0.669575390198045
"767","ENSG00000149090","ENSG00000169418",0.669426229037761
"768","ENSG00000155511","ENSG00000054392",0.667306635724247
"769","ENSG00000163026","ENSG00000072736",0.666226101617711
"770","ENSG00000130055","ENSG00000019582",0.66608999312502
"771","ENSG00000145721","ENSG00000136110",0.666066736941566
"772","ENSG00000104324","ENSG00000079215",0.665978507185377
"773","ENSG00000056998","ENSG00000006756",0.665243711597151
"774","ENSG00000162520","ENSG00000006756",0.66475925764201
"775","ENSG00000258227","ENSG00000120708",0.664126626379016
"776","ENSG00000078269","ENSG00000079215",0.664024109970184
"777","ENSG00000129675","ENSG00000184785",0.663800921174772
"778","ENSG00000104361","ENSG00000074966",0.663668017429185
"779","ENSG00000273749","ENSG00000122986",0.662913534979754
"780","ENSG00000107798","ENSG00000186326",0.662671052480033
"781","ENSG00000179583","ENSG00000104972",0.662650188423666
"782","ENSG00000176974","ENSG00000149451",0.662056980745796
"783","ENSG00000160219","ENSG00000129675",0.661291094462937
"784","ENSG00000129009","ENSG00000088992",0.660771200299052
"785","ENSG00000006042","ENSG00000129187",0.660553506479278
"786","ENSG00000135046","ENSG00000138772",0.660502974797241
"787","ENSG00000198483","ENSG00000140459",0.659863159548421
"788","ENSG00000026950","ENSG00000281406",0.658252257077495
"789","ENSG00000196187","ENSG00000067445",0.65804654240545
"790","ENSG00000082512","ENSG00000129675",0.657958720863571
"791","ENSG00000141027","ENSG00000072736",0.657475859477776
"792","ENSG00000244509","ENSG00000140459",0.65722580014102
"793","ENSG00000075223","ENSG00000135272",0.656852407918894
"794","ENSG00000178104","ENSG00000106829",0.655989391361351
"795","ENSG00000130055","ENSG00000101160",0.655718938181706
"796","ENSG00000204257","ENSG00000204287",0.6545058592158
"797","ENSG00000166278","ENSG00000183778",0.653815653527435
"798","ENSG00000155592","ENSG00000163026",0.653629518794066
"799","ENSG00000152583","ENSG00000108231",0.653454770139739
"800","ENSG00000005243","ENSG00000189171",0.653299151503612
"801","ENSG00000162520","ENSG00000113140",0.653102666313315
"802","ENSG00000153029","ENSG00000226091",0.653094936260527
"803","ENSG00000176463","ENSG00000137841",0.652996811564616
"804","ENSG00000204472","ENSG00000127954",0.652950027876102
"805","ENSG00000019582","ENSG00000116774",0.652816995330821
"806","ENSG00000073464","ENSG00000122694",0.652800565910409
"807","ENSG00000069535","ENSG00000065357",0.652480393527286
"808","ENSG00000128833","ENSG00000135046",0.651682456713223
"809","ENSG00000227544","ENSG00000259439",0.651566212115414
"810","ENSG00000143768","ENSG00000171812",0.651526087520675
"811","ENSG00000129675","ENSG00000198756",0.651142290475339
"812","ENSG00000227544","ENSG00000150540",0.650783209495045
"813","ENSG00000160307","ENSG00000128833",0.649937036278954
"814","ENSG00000150540","ENSG00000184785",0.649667413554606
"815","ENSG00000110092","ENSG00000197415",0.649605058263349
"816","ENSG00000157150","ENSG00000110092",0.64953344952273
"817","ENSG00000111801","ENSG00000166676",0.649295987155042
"818","ENSG00000214491","ENSG00000186417",0.648201778168694
"819","ENSG00000122122","ENSG00000141968",0.647834990461953
"820","ENSG00000136110","ENSG00000117592",0.647433466388565
"821","ENSG00000222009","ENSG00000179583",0.646961362264446
"822","ENSG00000147065","ENSG00000177337",0.646835890024104
"823","ENSG00000101160","ENSG00000142677",0.6465613590611
"824","ENSG00000143768","ENSG00000118523",0.646058663130533
"825","ENSG00000137441","ENSG00000169064",0.644679826910015
"826","ENSG00000181804","ENSG00000107611",0.643351381564479
"827","ENSG00000196139","ENSG00000116183",0.642486325647269
"828","ENSG00000153029","ENSG00000172197",0.642285591397033
"829","ENSG00000082512","ENSG00000137831",0.64203305792587
"830","ENSG00000101104","ENSG00000073464",0.641799749840038
"831","ENSG00000112936","ENSG00000147588",0.641508365636118
"832","ENSG00000019582","ENSG00000142677",0.641221794041104
"833","ENSG00000178104","ENSG00000072736",0.640104785798401
"834","ENSG00000137441","ENSG00000183778",0.639925511320136
"835","ENSG00000101160","ENSG00000240891",0.639765192823814
"836","ENSG00000178104","ENSG00000198722",0.639483309884258
"837","ENSG00000107798","ENSG00000163762",0.638307217330157
"838","ENSG00000165168","ENSG00000127954",0.637696114553694
"839","ENSG00000128262","ENSG00000118523",0.637541101415618
"840","ENSG00000168405","ENSG00000163762",0.63753819779478
"841","ENSG00000181804","ENSG00000104324",0.637271953443287
"842","ENSG00000174125","ENSG00000244682",0.636796065237299
"843","ENSG00000227544","ENSG00000123560",0.635860611274546
"844","ENSG00000101160","ENSG00000161249",0.635598670471542
"845","ENSG00000172197","ENSG00000158270",0.634793707103455
"846","ENSG00000154330","ENSG00000101938",0.63478905374761
"847","ENSG00000178104","ENSG00000163026",0.634373945948906
"848","ENSG00000129675","ENSG00000176771",0.634059812487351
"849","ENSG00000150540","ENSG00000177459",0.633833608339889
"850","ENSG00000138772","ENSG00000196569",0.633413483958355
"851","ENSG00000138193","ENSG00000133805",0.633408845560546
"852","ENSG00000150540","ENSG00000135272",0.633066230267648
"853","ENSG00000145721","ENSG00000259439",0.632932660222413
"854","ENSG00000155511","ENSG00000149177",0.632547347105076
"855","ENSG00000178104","ENSG00000130338",0.631843979998818
"856","ENSG00000135272","ENSG00000168405",0.631253809346898
"857","ENSG00000154330","ENSG00000156076",0.631169235966976
"858","ENSG00000160219","ENSG00000101938",0.630763823683658
"859","ENSG00000149131","ENSG00000169064",0.630152014108079
"860","ENSG00000160219","ENSG00000133401",0.63009390845855
"861","ENSG00000204287","ENSG00000182551",0.629970592392347
"862","ENSG00000154330","ENSG00000089472",0.628568939458128
"863","ENSG00000168405","ENSG00000107798",0.627782469182938
"864","ENSG00000183549","ENSG00000103811",0.627059072404075
"865","ENSG00000150540","ENSG00000186326",0.627010506303361
"866","ENSG00000091986","ENSG00000184979",0.62682685847119
"867","ENSG00000132718","ENSG00000149177",0.626794236764739
"868","ENSG00000162976","ENSG00000152583",0.626556392287914
"869","ENSG00000160307","ENSG00000164761",0.626516243128305
"870","ENSG00000147065","ENSG00000135605",0.626436092128962
"871","ENSG00000149131","ENSG00000148655",0.626229671128726
"872","ENSG00000129675","ENSG00000165730",0.625632767067938
"873","ENSG00000130055","ENSG00000122986",0.624577305817813
"874","ENSG00000117592","ENSG00000134716",0.623936013584543
"875","ENSG00000054392","ENSG00000164946",0.623839335263424
"876","ENSG00000231252","ENSG00000054392",0.623704325548394
"877","ENSG00000134343","ENSG00000162444",0.623073540137912
"878","ENSG00000019582","ENSG00000105281",0.622530093382141
"879","ENSG00000196187","ENSG00000240857",0.621448401692591
"880","ENSG00000231252","ENSG00000155511",0.621195506548515
"881","ENSG00000019582","ENSG00000176463",0.620729725817234
"882","ENSG00000149131","ENSG00000250942",0.620455462604924
"883","ENSG00000129675","ENSG00000047648",0.620319753529442
"884","ENSG00000106829","ENSG00000240891",0.619702460259934
"885","ENSG00000126878","ENSG00000177337",0.618935155151599
"886","ENSG00000005243","ENSG00000179761",0.618185797945156
"887","ENSG00000240891","ENSG00000072736",0.617891665861467
"888","ENSG00000147065","ENSG00000184454",0.616680496194916
"889","ENSG00000101160","ENSG00000129187",0.616569411025417
"890","ENSG00000185306","ENSG00000136110",0.616054629010095
"891","ENSG00000184979","ENSG00000089127",0.615681830237775
"892","ENSG00000101160","ENSG00000144229",0.615643314135679
"893","ENSG00000141338","ENSG00000155511",0.614953049081314
"894","ENSG00000129675","ENSG00000086205",0.614721579376617
"895","ENSG00000115107","ENSG00000175318",0.61447226010154
"896","ENSG00000111801","ENSG00000281406",0.613863427755547
"897","ENSG00000138964","ENSG00000123329",0.613439713987899
"898","ENSG00000204482","ENSG00000148655",0.612288955685873
"899","ENSG00000010704","ENSG00000165730",0.611989743216312
"900","ENSG00000019582","ENSG00000148655",0.611616840631114
"901","ENSG00000153029","ENSG00000177459",0.610625291621458
"902","ENSG00000215788","ENSG00000240857",0.610537983089117
"903","ENSG00000150540","ENSG00000134716",0.610437408765144
"904","ENSG00000175318","ENSG00000137841",0.609437146889206
"905","ENSG00000145041","ENSG00000149451",0.609301978868097
"906","ENSG00000145721","ENSG00000091490",0.609172405606084
"907","ENSG00000107798","ENSG00000115919",0.608790432067131
"908","ENSG00000101160","ENSG00000122986",0.608481739977973
"909","ENSG00000182326","ENSG00000147588",0.607329825758414
"910","ENSG00000150540","ENSG00000275678",0.606004113405592
"911","ENSG00000225339","ENSG00000197208",0.605743634201391
"912","ENSG00000150540","ENSG00000079257",0.605692574431418
"913","ENSG00000125730","ENSG00000250942",0.603982972677253
"914","ENSG00000164647","ENSG00000111266",0.603599742063176
"915","ENSG00000162444","ENSG00000168830",0.603577915458717
"916","ENSG00000204252","ENSG00000076716",0.603146870476678
"917","ENSG00000160219","ENSG00000144677",0.602521256240917
"918","ENSG00000146122","ENSG00000088992",0.602288869927588
"919","ENSG00000170271","ENSG00000184979",0.601341202936797
"920","ENSG00000172349","ENSG00000179583",0.601210968267847
"921","ENSG00000163395","ENSG00000143768",0.601194754538344
"922","ENSG00000145721","ENSG00000139514",0.600879795730462
"923","ENSG00000039139","ENSG00000115361",0.600740287706828
"924","ENSG00000141968","ENSG00000155659",0.600685588209801
"925","ENSG00000182326","ENSG00000187474",0.600659844815951
"926","ENSG00000259439","ENSG00000123560",0.599908129797185
"927","ENSG00000267121","ENSG00000215788",0.599718110613111
"928","ENSG00000144229","ENSG00000198722",0.599650731533011
"929","ENSG00000227502","ENSG00000258659",0.598493512656283
"930","ENSG00000172349","ENSG00000137841",0.598139759060238
"931","ENSG00000186204","ENSG00000196187",0.597914462664282
"932","ENSG00000173334","ENSG00000125398",0.597341160876785
"933","ENSG00000225339","ENSG00000049323",0.597261821437904
"934","ENSG00000144229","ENSG00000140931",0.596808165601198
"935","ENSG00000155511","ENSG00000047648",0.595909637894484
"936","ENSG00000138193","ENSG00000111725",0.59545474252602
"937","ENSG00000140931","ENSG00000115762",0.595260204905616
"938","ENSG00000125730","ENSG00000088992",0.594782303313708
"939","ENSG00000197415","ENSG00000076716",0.594564947309226
"940","ENSG00000275678","ENSG00000129675",0.593815570013529
"941","ENSG00000170271","ENSG00000089127",0.593654143248747
"942","ENSG00000155592","ENSG00000240891",0.592104976359776
"943","ENSG00000125730","ENSG00000118523",0.591951144898478
"944","ENSG00000129675","ENSG00000144677",0.591801055319634
"945","ENSG00000173334","ENSG00000111266",0.591558328168707
"946","ENSG00000184785","ENSG00000137831",0.588900983829811
"947","ENSG00000006756","ENSG00000130948",0.588073536316004
"948","ENSG00000152583","ENSG00000118263",0.587491364876463
"949","ENSG00000204257","ENSG00000134516",0.587316188718382
"950","ENSG00000162520","ENSG00000056998",0.587190405161593
"951","ENSG00000178104","ENSG00000140931",0.587098661342602
"952","ENSG00000145721","ENSG00000011201",0.586973886401723
"953","ENSG00000125730","ENSG00000175318",0.586652548575366
"954","ENSG00000005243","ENSG00000129187",0.586538666999892
"955","ENSG00000204252","ENSG00000197415",0.585855730774235
"956","ENSG00000129675","ENSG00000166676",0.585564236276396
"957","ENSG00000129675","ENSG00000108231",0.58540323852748
"958","ENSG00000214353","ENSG00000170271",0.585309790865815
"959","ENSG00000150337","ENSG00000265531",0.585243351765524
"960","ENSG00000106829","ENSG00000072736",0.584971366857845
"961","ENSG00000240891","ENSG00000115762",0.584561028934195
"962","ENSG00000006042","ENSG00000184979",0.583683310072521
